country|date|pid|rank|week
TPE|5/18/2017|61427|1|13514
ESP|5/18/2017|18228|2|13514
JPN|5/18/2017|96312|3|13514
IND|5/18/2017|73173|4|13514
KOR|5/18/2017|76594|5|13514
CHN|5/18/2017|92736|6|13514
CHN|5/18/2017|87434|7|13514
THA|5/18/2017|35642|8|13514
IND|5/18/2017|52748|9|13514
JPN|5/18/2017|96713|10|13514
CHN|5/18/2017|78778|11|13514
USA|5/18/2017|53806|12|13514
THA|5/18/2017|58271|13|13514
THA|5/18/2017|57971|14|13514
JPN|5/18/2017|95189|15|13514
HKG|5/18/2017|87709|16|13514
JPN|5/18/2017|77317|17|13514
JPN|5/18/2017|69082|18|13514
JPN|5/18/2017|66644|19|13514
THA|5/18/2017|84062|20|13514
ESP|5/18/2017|95780|21|13514
BUL|5/18/2017|15105|22|13514
INA|5/18/2017|96892|23|13514
SGP|5/18/2017|47646|24|13514
TPE|5/18/2017|74561|25|13514
TPE|5/18/2017|61427|1|13514
ESP|5/18/2017|18228|2|13514
JPN|5/18/2017|96312|3|13514
IND|5/18/2017|73173|4|13514
KOR|5/18/2017|76594|5|13514
CHN|5/18/2017|92736|6|13514
CHN|5/18/2017|87434|7|13514
THA|5/18/2017|35642|8|13514
IND|5/18/2017|52748|9|13514
JPN|5/18/2017|96713|10|13514
CHN|5/18/2017|78778|11|13514
USA|5/18/2017|53806|12|13514
THA|5/18/2017|58271|13|13514
THA|5/18/2017|57971|14|13514
JPN|5/18/2017|95189|15|13514
HKG|5/18/2017|87709|16|13514
JPN|5/18/2017|77317|17|13514
JPN|5/18/2017|69082|18|13514
JPN|5/18/2017|66644|19|13514
THA|5/18/2017|84062|20|13514
ESP|5/18/2017|95780|21|13514
BUL|5/18/2017|15105|22|13514
INA|5/18/2017|96892|23|13514
SGP|5/18/2017|47646|24|13514
TPE|5/18/2017|74561|25|13514
DEN|5/18/2017|63437|26|13514
HKG|5/18/2017|51649|27|13514
TPE|5/18/2017|27588|28|13514
DEN|5/18/2017|43761|29|13514
MAS|5/18/2017|69012|30|13514
TPE|5/18/2017|76717|31|13514
SUI|5/18/2017|54068|32|13514
KOR|5/18/2017|91598|33|13514
MAS|5/18/2017|18143|34|13514
CHN|5/18/2017|58637|35|13514
INA|5/18/2017|97207|36|13514
VIE|5/18/2017|71455|37|13514
THA|5/18/2017|54511|38|13514
KOR|5/18/2017|84992|39|13514
INA|5/18/2017|61665|40|13514
DEN|5/18/2017|78534|41|13514
RUS|5/18/2017|92400|42|13514
CHN|5/18/2017|64643|43|13514
TPE|5/18/2017|99925|44|13514
DEN|5/18/2017|91224|45|13514
CAN|5/18/2017|84523|46|13514
SCO|5/18/2017|48528|47|13514
IND|5/18/2017|67864|48|13514
GER|5/18/2017|21854|49|13514
ISR|5/18/2017|67069|50|13514
FIN|5/18/2017|55770|51|13514
INA|5/18/2017|64558|52|13514
MAS|5/18/2017|64889|53|13514
RUS|5/18/2017|78605|54|13514
TPE|5/18/2017|71673|55|13514
IND|5/18/2017|66615|56|13514
JPN|5/18/2017|34890|57|13514
JPN|5/18/2017|61568|58|13514
UKR|5/18/2017|76349|59|13514
DEN|5/18/2017|82707|60|13514
CHN|5/18/2017|58720|61|13514
FRA|5/18/2017|79056|62|13514
CAN|5/18/2017|95664|63|13514
MAS|5/18/2017|87629|64|13514
INA|5/18/2017|67996|65|13514
SGP|5/18/2017|83822|66|13514
MAS|5/18/2017|53153|67|13514
DEN|5/18/2017|70371|68|13514
VIE|5/18/2017|75678|69|13514
TPE|5/18/2017|88807|70|13514
FIN|5/18/2017|42731|71|13514
INA|5/18/2017|83802|72|13514
ENG|5/18/2017|55536|73|13514
JPN|5/18/2017|91896|74|13514
IND|5/18/2017|69619|75|13514
JPN|5/18/2017|43256|76|13514
MAS|5/18/2017|62867|77|13514
CHN|5/18/2017|78116|78|13514
INA|5/18/2017|81986|79|13514
GER|5/18/2017|67857|80|13514
SGP|5/18/2017|81033|81|13514
MRI|5/18/2017|42679|82|13514
DEN|5/18/2017|77002|83|13514
IND|5/18/2017|88809|84|13514
NED|5/18/2017|89454|85|13514
BUL|5/18/2017|57906|86|13514
EGY|5/18/2017|52901|87|13514
DEN|5/18/2017|96276|88|13514
AUS|5/18/2017|40545|89|13514
INA|5/18/2017|66963|90|13514
USA|5/18/2017|57798|91|13514
ESP|5/18/2017|74218|92|13514
ENG|5/18/2017|50715|93|13514
KOR|5/18/2017|60908|94|13514
GER|5/18/2017|91106|95|13514
EGY|5/18/2017|94632|96|13514
IND|5/18/2017|56471|97|13514
MAS|5/18/2017|97932|98|13514
INA|5/18/2017|74525|99|13514
KOR|5/18/2017|22455|100|13514
TPE|5/18/2017|78755|101|13514
CHN|5/18/2017|92967|102|13514
ZAM|5/18/2017|51665|103|13514
AUT|5/18/2017|85440|104|13514
JPN|5/18/2017|94712|105|13514
CHN|5/18/2017|89700|106|13514
BEL|5/18/2017|55318|107|13514
UKR|5/18/2017|76910|108|13514
GER|5/18/2017|15323|109|13514
JPN|5/18/2017|53392|110|13514
EST|5/18/2017|86222|111|13514
TPE|5/18/2017|87176|112|13514
AUS|5/18/2017|64389|113|13514
JPN|5/18/2017|56834|114|13514
HUN|5/18/2017|74051|115|13514
INA|5/18/2017|93338|116|13514
JPN|5/18/2017|65751|117|13514
SVK|5/18/2017|75188|118|13514
RUS|5/18/2017|36996|119|13514
CZE|5/18/2017|81794|120|13514
BLR|5/18/2017|52294|121|13514
GER|5/18/2017|85730|122|13514
KOR|5/18/2017|70930|123|13514
AUS|5/18/2017|57665|124|13514
ENG|5/18/2017|87660|125|13514
IND|5/18/2017|59536|126|13514
SUI|5/18/2017|92691|127|13514
IND|5/18/2017|21036|128|13514
DOM|5/18/2017|71061|129|13514
AUS|5/18/2017|91611|130|13514
INA|5/18/2017|74788|131|13514
IND|5/18/2017|93187|132|13514
IND|5/18/2017|59370|133|13514
EGY|5/18/2017|61746|134|13514
JPN|5/18/2017|81880|135|13514
CZE|5/18/2017|34229|136|13514
JPN|5/18/2017|77278|137|13514
DEN|5/18/2017|50331|138|13514
TUR|5/18/2017|87885|139|13514
TUR|5/18/2017|94762|140|13514
THA|5/18/2017|87513|141|13514
IRL|5/18/2017|80889|142|13514
WAL|5/18/2017|94806|143|13514
RUS|5/18/2017|67073|144|13514
INA|5/18/2017|70481|145|13514
BEL|5/18/2017|65846|146|13514
SUI|5/18/2017|74309|147|13514
ENG|5/18/2017|79055|148|13514
IRL|5/18/2017|89666|149|13514
TPE|5/18/2017|80795|150|13514
IND|5/18/2017|75410|151|13514
JPN|5/18/2017|56963|152|13514
CHN|5/18/2017|76601|153|13514
TPE|5/18/2017|75154|154|13514
CZE|5/18/2017|51739|155|13514
KOR|5/18/2017|95820|156|13514
USA|5/18/2017|62974|157|13514
USA|5/18/2017|59692|158|13514
NEP|5/18/2017|78543|159|13514
DEN|5/18/2017|70495|160|13514
RUS|5/18/2017|64352|161|13514
ITA|5/18/2017|95837|162|13514
BRA|5/18/2017|52908|163|13514
LTU|5/18/2017|53814|164|13514
KOR|5/18/2017|81749|165|13514
THA|5/18/2017|91422|166|13514
CAN|5/18/2017|97087|167|13514
WAL|5/18/2017|16875|168|13514
HKG|5/18/2017|70188|169|13514
INA|5/18/2017|55717|170|13514
ENG|5/18/2017|60814|171|13514
RUS|5/18/2017|73195|172|13514
FRA|5/18/2017|55629|173|13514
DEN|5/18/2017|76370|174|13514
FRA|5/18/2017|82409|175|13514
EST|5/18/2017|73015|176|13514
GUA|5/18/2017|17774|177|13514
DOM|5/18/2017|72946|177|13514
IND|5/18/2017|67630|179|13514
MEX|5/18/2017|61244|180|13514
DEN|5/18/2017|44738|181|13514
MAS|5/18/2017|75832|182|13514
CHN|5/18/2017|78837|183|13514
ZAM|5/18/2017|55777|184|13514
SUI|5/18/2017|81056|185|13514
FRA|5/18/2017|89836|186|13514
IRI|5/18/2017|45380|187|13514
INA|5/18/2017|78068|188|13514
THA|5/18/2017|97857|189|13514
USA|5/18/2017|99017|190|13514
THA|5/18/2017|71801|191|13514
HUN|5/18/2017|34899|192|13514
MAS|5/18/2017|92014|193|13514
MAS|5/18/2017|63369|194|13514
BLR|5/18/2017|63639|195|13514
IND|5/18/2017|56940|196|13514
TPE|5/18/2017|70347|197|13514
INA|5/18/2017|66974|198|13514
INA|5/18/2017|35662|199|13514
CHN|5/18/2017|79753|200|13514
RSA|5/18/2017|75193|201|13514
NED|5/18/2017|93419|202|13514
UKR|5/18/2017|64424|203|13514
MEX|5/18/2017|85514|204|13514
SUI|5/18/2017|81375|205|13514
RUS|5/18/2017|81552|206|13514
INA|5/18/2017|86412|207|13514
USA|5/18/2017|52771|208|13514
PER|5/18/2017|71252|209|13514
IND|5/18/2017|87945|210|13514
NGR|5/18/2017|80210|211|13514
CHN|5/18/2017|72019|212|13514
IND|5/18/2017|83856|213|13514
INA|5/18/2017|80425|214|13514
FRA|5/18/2017|94743|215|13514
INA|5/18/2017|88740|216|13514
SLO|5/18/2017|81419|217|13514
IND|5/18/2017|80402|218|13514
THA|5/18/2017|62301|219|13514
BRA|5/18/2017|93397|220|13514
DEN|5/18/2017|1279|221|13514
VIE|5/18/2017|73814|222|13514
FIN|5/18/2017|99619|223|13514
ITA|5/18/2017|79241|224|13514
THA|5/18/2017|79198|225|13514
PHI|5/18/2017|93300|226|13514
ENG|5/18/2017|53341|227|13514
CZE|5/18/2017|60397|228|13514
TPE|5/18/2017|93852|229|13514
THA|5/18/2017|83013|230|13514
CHN|5/18/2017|92728|231|13514
BRA|5/18/2017|95963|232|13514
SWE|5/18/2017|89196|233|13514
BRA|5/18/2017|74742|234|13514
GER|5/18/2017|51204|235|13514
POR|5/18/2017|72489|236|13514
INA|5/18/2017|83268|237|13514
MAS|5/18/2017|52103|238|13514
LTU|5/18/2017|14894|239|13514
ENG|5/18/2017|60246|240|13514
TPE|5/18/2017|57244|241|13514
TUR|5/18/2017|98643|242|13514
IND|5/18/2017|58397|243|13514
CHN|5/18/2017|61854|244|13514
LTU|5/18/2017|72367|245|13514
IRL|5/18/2017|73274|246|13514
TPE|5/18/2017|53628|247|13514
MAS|5/18/2017|97655|248|13514
CHN|5/18/2017|76632|249|13514
JPN|5/18/2017|60317|250|13514
SWE|5/18/2017|57304|251|13514
THA|5/18/2017|86511|252|13514
PER|5/18/2017|88063|253|13514
JPN|5/18/2017|97921|254|13514
KOR|5/18/2017|57813|254|13514
TUR|5/18/2017|89027|256|13514
ENG|5/18/2017|57206|257|13514
PAK|5/18/2017|75632|258|13514
TPE|5/18/2017|51518|259|13514
RUS|5/18/2017|8558|260|13514
VIE|5/18/2017|79637|261|13514
INA|5/18/2017|15828|262|13514
PAK|5/18/2017|51218|263|13514
HKG|5/18/2017|59216|264|13514
EGY|5/18/2017|71367|265|13514
INA|5/18/2017|48714|266|13514
GUA|5/18/2017|96554|267|13514
INA|5/18/2017|82777|268|13514
PER|5/18/2017|63012|269|13514
RSA|5/18/2017|63068|270|13514
USA|5/18/2017|52636|271|13514
IND|5/18/2017|99711|272|13514
GER|5/18/2017|81374|273|13514
PER|5/18/2017|95819|274|13514
ITA|5/18/2017|51842|275|13514
ISL|5/18/2017|77397|276|13514
SGP|5/18/2017|71086|277|13514
INA|5/18/2017|88318|278|13514
HKG|5/18/2017|95905|279|13514
TUR|5/18/2017|84902|280|13514
IND|5/18/2017|76882|281|13514
TPE|5/18/2017|68667|282|13514
ENG|5/18/2017|92837|283|13514
THA|5/18/2017|74153|284|13514
AUS|5/18/2017|61301|285|13514
INA|5/18/2017|64385|286|13514
CAN|5/18/2017|54945|287|13514
NOR|5/18/2017|67942|288|13514
RUS|5/18/2017|82524|289|13514
USA|5/18/2017|97223|290|13514
CHN|5/18/2017|71050|291|13514
BRA|5/18/2017|57491|292|13514
IND|5/18/2017|77960|293|13514
TTO|5/18/2017|15027|294|13514
NGR|5/18/2017|73121|295|13514
EST|5/18/2017|66267|296|13514
LAT|5/18/2017|87721|297|13514
TPE|5/18/2017|83662|298|13514
INA|5/18/2017|96130|299|13514
CUB|5/18/2017|98960|299|13514
AUS|5/18/2017|83425|301|13514
NZL|5/18/2017|25844|302|13514
CAN|5/18/2017|77798|303|13514
CAN|5/18/2017|84913|303|13514
MAS|5/18/2017|68628|305|13514
BRA|5/18/2017|76507|306|13514
BRA|5/18/2017|57457|306|13514
UGA|5/18/2017|86234|308|13514
ZAM|5/18/2017|35183|309|13514
ZAM|5/18/2017|58650|310|13514
CHN|5/18/2017|57246|311|13514
TPE|5/18/2017|14865|312|13514
RUS|5/18/2017|81907|313|13514
IND|5/18/2017|92125|314|13514
THA|5/18/2017|99988|315|13514
HKG|5/18/2017|74916|316|13514
SCO|5/18/2017|91715|317|13514
GUA|5/18/2017|76901|318|13514
MEX|5/18/2017|66876|319|13514
AUT|5/18/2017|63829|320|13514
MDV|5/18/2017|89832|321|13514
UGA|5/18/2017|66881|322|13514
DEN|5/18/2017|85302|322|13514
BRA|5/18/2017|71483|324|13514
AUS|5/18/2017|73559|325|13514
IND|5/18/2017|75519|326|13514
INA|5/18/2017|71082|327|13514
BLR|5/18/2017|94400|328|13514
RUS|5/18/2017|74997|329|13514
MEX|5/18/2017|71039|330|13514
MEX|5/18/2017|82210|330|13514
FIN|5/18/2017|59844|332|13514
TUR|5/18/2017|69847|333|13514
SWE|5/18/2017|98566|334|13514
VIE|5/18/2017|18115|335|13514
JAM|5/18/2017|77611|335|13514
AUS|5/18/2017|80376|335|13514
GUA|5/18/2017|56401|335|13514
RUS|5/18/2017|49317|339|13514
USA|5/18/2017|62708|340|13514
NEP|5/18/2017|74747|340|13514
AUS|5/18/2017|54148|342|13514
INA|5/18/2017|69504|343|13514
CHI|5/18/2017|34449|344|13514
PER|5/18/2017|81867|345|13514
CAN|5/18/2017|87088|346|13514
ECU|5/18/2017|95277|347|13514
JPN|5/18/2017|61066|348|13514
EST|5/18/2017|75821|349|13514
MEX|5/18/2017|98186|350|13514
BRA|5/18/2017|96037|350|13514
EST|5/18/2017|11914|352|13514
IRI|5/18/2017|69729|353|13514
IND|5/18/2017|99344|354|13514
SGP|5/18/2017|58917|355|13514
PER|5/18/2017|57506|356|13514
EST|5/18/2017|62746|357|13514
ENG|5/18/2017|75771|358|13514
POR|5/18/2017|66743|359|13514
POL|5/18/2017|71557|360|13514
PAK|5/18/2017|54220|361|13514
HUN|5/18/2017|66695|362|13514
JPN|5/18/2017|99532|362|13514
TPE|5/18/2017|54128|364|13514
AUS|5/18/2017|99445|365|13514
SCO|5/18/2017|98373|366|13514
MEX|5/18/2017|58533|367|13514
BAR|5/18/2017|72058|368|13514
KOR|5/18/2017|61031|369|13514
LAT|5/18/2017|89697|370|13514
ENG|5/18/2017|75619|371|13514
SUR|5/18/2017|76143|372|13514
MEX|5/18/2017|62032|372|13514
TTO|5/18/2017|66358|372|13514
MEX|5/18/2017|24247|375|13514
NCL|5/18/2017|54920|375|13514
NZL|5/18/2017|53517|375|13514
CUB|5/18/2017|67477|375|13514
DOM|5/18/2017|80151|375|13514
INA|5/18/2017|58698|380|13514
INA|5/18/2017|97080|380|13514
IND|5/18/2017|67568|382|13514
MAS|5/18/2017|54151|383|13514
TPE|5/18/2017|95776|384|13514
CHN|5/18/2017|98858|384|13514
JOR|5/18/2017|81950|386|13514
POL|5/18/2017|69478|387|13514
USA|5/18/2017|79853|388|13514
UKR|5/18/2017|83254|389|13514
GER|5/18/2017|98162|390|13514
INA|5/18/2017|68199|391|13514
UGA|5/18/2017|83532|392|13514
RUS|5/18/2017|77577|393|13514
CHN|5/18/2017|62186|394|13514
FRA|5/18/2017|77256|394|13514
