country|date|pid|rank|week
TPE|4/20/2017|61427|1|13328
ESP|4/20/2017|18228|2|13328
IND|4/20/2017|73173|3|13328
KOR|4/20/2017|76594|4|13328
JPN|4/20/2017|96312|5|13328
CHN|4/20/2017|92736|6|13328
CHN|4/20/2017|87434|7|13328
IND|4/20/2017|52748|8|13328
JPN|4/20/2017|96713|9|13328
THA|4/20/2017|35642|10|13328
CHN|4/20/2017|78778|11|13328
THA|4/20/2017|58271|12|13328
USA|4/20/2017|53806|13|13328
HKG|4/20/2017|87709|14|13328
THA|4/20/2017|57971|15|13328
JPN|4/20/2017|77317|16|13328
JPN|4/20/2017|69082|17|13328
CHN|4/20/2017|64643|18|13328
JPN|4/20/2017|66644|19|13328
JPN|4/20/2017|95189|20|13328
ESP|4/20/2017|95780|21|13328
BUL|4/20/2017|15105|22|13328
THA|4/20/2017|84062|23|13328
SGP|4/20/2017|47646|24|13328
INA|4/20/2017|96892|25|13328
TPE|4/20/2017|61427|1|13328
ESP|4/20/2017|18228|2|13328
IND|4/20/2017|73173|3|13328
KOR|4/20/2017|76594|4|13328
JPN|4/20/2017|96312|5|13328
CHN|4/20/2017|92736|6|13328
CHN|4/20/2017|87434|7|13328
IND|4/20/2017|52748|8|13328
JPN|4/20/2017|96713|9|13328
THA|4/20/2017|35642|10|13328
CHN|4/20/2017|78778|11|13328
THA|4/20/2017|58271|12|13328
USA|4/20/2017|53806|13|13328
HKG|4/20/2017|87709|14|13328
THA|4/20/2017|57971|15|13328
JPN|4/20/2017|77317|16|13328
JPN|4/20/2017|69082|17|13328
CHN|4/20/2017|64643|18|13328
JPN|4/20/2017|66644|19|13328
JPN|4/20/2017|95189|20|13328
ESP|4/20/2017|95780|21|13328
BUL|4/20/2017|15105|22|13328
THA|4/20/2017|84062|23|13328
SGP|4/20/2017|47646|24|13328
INA|4/20/2017|96892|25|13328
THA|4/20/2017|54511|26|13328
DEN|4/20/2017|63437|27|13328
HKG|4/20/2017|51649|28|13328
TPE|4/20/2017|74561|29|13328
TPE|4/20/2017|27588|30|13328
MAS|4/20/2017|69012|31|13328
TPE|4/20/2017|76717|32|13328
CHN|4/20/2017|58637|33|13328
INA|4/20/2017|61665|34|13328
KOR|4/20/2017|91598|35|13328
INA|4/20/2017|97207|36|13328
DEN|4/20/2017|43761|37|13328
SUI|4/20/2017|54068|38|13328
VIE|4/20/2017|71455|39|13328
MAS|4/20/2017|18143|40|13328
DEN|4/20/2017|78534|41|13328
TPE|4/20/2017|99925|42|13328
DEN|4/20/2017|91224|43|13328
SCO|4/20/2017|48528|44|13328
RUS|4/20/2017|78605|45|13328
IND|4/20/2017|67864|46|13328
MAS|4/20/2017|64889|47|13328
RUS|4/20/2017|92400|48|13328
GER|4/20/2017|21854|49|13328
ISR|4/20/2017|67069|50|13328
FIN|4/20/2017|55770|51|13328
INA|4/20/2017|64558|52|13328
IND|4/20/2017|66615|53|13328
TPE|4/20/2017|71673|54|13328
JPN|4/20/2017|43256|55|13328
KOR|4/20/2017|84992|56|13328
MAS|4/20/2017|53153|57|13328
UKR|4/20/2017|76349|58|13328
MAS|4/20/2017|87629|59|13328
DEN|4/20/2017|82707|60|13328
FIN|4/20/2017|42731|61|13328
SGP|4/20/2017|83822|62|13328
CAN|4/20/2017|84523|63|13328
JPN|4/20/2017|34890|64|13328
KOR|4/20/2017|22455|65|13328
FRA|4/20/2017|79056|66|13328
INA|4/20/2017|67996|67|13328
TPE|4/20/2017|88807|68|13328
INA|4/20/2017|81986|69|13328
DEN|4/20/2017|70371|70|13328
VIE|4/20/2017|75678|71|13328
CHN|4/20/2017|58720|72|13328
JPN|4/20/2017|61568|73|13328
IND|4/20/2017|69619|74|13328
ENG|4/20/2017|55536|75|13328
DEN|4/20/2017|77002|76|13328
SGP|4/20/2017|81033|77|13328
INA|4/20/2017|83802|78|13328
BUL|4/20/2017|57906|79|13328
AUS|4/20/2017|40545|80|13328
INA|4/20/2017|66963|81|13328
GER|4/20/2017|67857|82|13328
CHN|4/20/2017|78116|83|13328
IND|4/20/2017|88809|84|13328
MAS|4/20/2017|62867|85|13328
JPN|4/20/2017|91896|86|13328
CAN|4/20/2017|95664|87|13328
INA|4/20/2017|74525|88|13328
USA|4/20/2017|57798|89|13328
GER|4/20/2017|91106|90|13328
NED|4/20/2017|89454|91|13328
KOR|4/20/2017|60908|92|13328
BEL|4/20/2017|55318|93|13328
DEN|4/20/2017|96276|94|13328
ENG|4/20/2017|50715|95|13328
MRI|4/20/2017|42679|96|13328
IND|4/20/2017|56471|97|13328
JPN|4/20/2017|53392|98|13328
DEN|4/20/2017|50331|99|13328
ESP|4/20/2017|74218|100|13328
AUT|4/20/2017|85440|101|13328
JPN|4/20/2017|56834|102|13328
GER|4/20/2017|15323|103|13328
UKR|4/20/2017|76910|104|13328
MAS|4/20/2017|97932|105|13328
EGY|4/20/2017|52901|106|13328
GER|4/20/2017|85730|107|13328
AUS|4/20/2017|64389|108|13328
BLR|4/20/2017|52294|109|13328
TUR|4/20/2017|94762|110|13328
TPE|4/20/2017|87176|111|13328
EST|4/20/2017|86222|112|13328
INA|4/20/2017|74788|113|13328
INA|4/20/2017|93338|114|13328
AUS|4/20/2017|57665|115|13328
IND|4/20/2017|59536|116|13328
IRL|4/20/2017|89666|117|13328
JPN|4/20/2017|65751|118|13328
TPE|4/20/2017|75154|119|13328
CZE|4/20/2017|51739|120|13328
AUS|4/20/2017|91611|121|13328
TPE|4/20/2017|78755|122|13328
HUN|4/20/2017|74051|123|13328
TUR|4/20/2017|87885|124|13328
SVK|4/20/2017|75188|125|13328
ENG|4/20/2017|87660|126|13328
CZE|4/20/2017|81794|127|13328
JPN|4/20/2017|94712|128|13328
KOR|4/20/2017|70930|129|13328
JPN|4/20/2017|60317|130|13328
BEL|4/20/2017|65846|131|13328
CHN|4/20/2017|92967|132|13328
IND|4/20/2017|21036|133|13328
ZAM|4/20/2017|51665|134|13328
RUS|4/20/2017|36996|135|13328
WAL|4/20/2017|16875|136|13328
CZE|4/20/2017|34229|137|13328
HUN|4/20/2017|34899|138|13328
SUI|4/20/2017|92691|139|13328
INA|4/20/2017|55717|140|13328
EGY|4/20/2017|94632|141|13328
RUS|4/20/2017|67073|142|13328
INA|4/20/2017|70481|143|13328
IND|4/20/2017|59370|144|13328
USA|4/20/2017|62974|145|13328
BRA|4/20/2017|52908|146|13328
WAL|4/20/2017|94806|147|13328
ENG|4/20/2017|79055|148|13328
IND|4/20/2017|93187|149|13328
THA|4/20/2017|87513|150|13328
IND|4/20/2017|75410|151|13328
JPN|4/20/2017|56963|152|13328
FRA|4/20/2017|82409|153|13328
JPN|4/20/2017|77278|154|13328
HKG|4/20/2017|70188|155|13328
CHN|4/20/2017|89700|156|13328
DEN|4/20/2017|70495|157|13328
THA|4/20/2017|91422|158|13328
KOR|4/20/2017|95820|159|13328
INA|4/20/2017|66974|160|13328
IRL|4/20/2017|80889|161|13328
GER|4/20/2017|51204|162|13328
NEP|4/20/2017|78543|163|13328
DEN|4/20/2017|76370|164|13328
LTU|4/20/2017|53814|165|13328
THA|4/20/2017|71801|166|13328
KOR|4/20/2017|81749|167|13328
SUI|4/20/2017|74309|168|13328
ENG|4/20/2017|60814|169|13328
RUS|4/20/2017|73195|170|13328
FRA|4/20/2017|55629|171|13328
INA|4/20/2017|35662|172|13328
IND|4/20/2017|67630|173|13328
BLR|4/20/2017|63639|174|13328
DEN|4/20/2017|44738|175|13328
RUS|4/20/2017|64352|176|13328
CHN|4/20/2017|92728|177|13328
EGY|4/20/2017|61746|178|13328
ITA|4/20/2017|95837|179|13328
EST|4/20/2017|73015|180|13328
ITA|4/20/2017|51842|181|13328
INA|4/20/2017|88740|182|13328
FRA|4/20/2017|89836|183|13328
JPN|4/20/2017|81880|184|13328
SLO|4/20/2017|81419|185|13328
INA|4/20/2017|86412|186|13328
EST|4/20/2017|11914|187|13328
IND|4/20/2017|56940|188|13328
NGR|4/20/2017|80210|189|13328
THA|4/20/2017|97857|190|13328
CHN|4/20/2017|78837|191|13328
NED|4/20/2017|93419|192|13328
TPE|4/20/2017|80795|193|13328
INA|4/20/2017|80425|194|13328
RUS|4/20/2017|81552|195|13328
IND|4/20/2017|87945|196|13328
MAS|4/20/2017|75832|197|13328
SUI|4/20/2017|81375|198|13328
CHN|4/20/2017|72019|199|13328
DOM|4/20/2017|71061|200|13328
SUI|4/20/2017|81056|201|13328
INA|4/20/2017|78068|202|13328
MAS|4/20/2017|97655|203|13328
UKR|4/20/2017|64424|204|13328
MAS|4/20/2017|63369|205|13328
BRA|4/20/2017|74742|206|13328
INA|4/20/2017|96130|207|13328
ZAM|4/20/2017|55777|208|13328
ENG|4/20/2017|60246|209|13328
ENG|4/20/2017|53341|210|13328
THA|4/20/2017|83013|211|13328
CHN|4/20/2017|79753|212|13328
BRA|4/20/2017|93397|213|13328
DEN|4/20/2017|1279|214|13328
SWE|4/20/2017|57304|215|13328
VIE|4/20/2017|73814|216|13328
FIN|4/20/2017|99619|217|13328
ITA|4/20/2017|79241|218|13328
IND|4/20/2017|83856|219|13328
IRI|4/20/2017|45380|220|13328
SGP|4/20/2017|71086|221|13328
BRA|4/20/2017|95963|222|13328
SWE|4/20/2017|89196|223|13328
DOM|4/20/2017|72946|224|13328
MAS|4/20/2017|52103|225|13328
IND|4/20/2017|80402|226|13328
TPE|4/20/2017|57244|227|13328
LTU|4/20/2017|72367|228|13328
IRL|4/20/2017|73274|229|13328
IND|4/20/2017|76882|230|13328
TPE|4/20/2017|53628|231|13328
AUS|4/20/2017|99445|232|13328
CZE|4/20/2017|60397|233|13328
USA|4/20/2017|99017|234|13328
JPN|4/20/2017|97921|235|13328
KOR|4/20/2017|57813|235|13328
FRA|4/20/2017|94743|237|13328
GUA|4/20/2017|17774|238|13328
TUR|4/20/2017|89027|239|13328
PAK|4/20/2017|75632|240|13328
INA|4/20/2017|83268|241|13328
TPE|4/20/2017|51518|242|13328
THA|4/20/2017|62301|243|13328
