country|date|pid|rank|week
TPE|9/28/2017|61427|1|14416
IND|9/28/2017|73173|2|14416
KOR|9/28/2017|76594|3|14416
ESP|9/28/2017|18228|4|14416
JPN|9/28/2017|96312|5|14416
CHN|9/28/2017|92736|6|14416
JPN|9/28/2017|96713|7|14416
CHN|9/28/2017|87434|8|14416
THA|9/28/2017|35642|9|14416
CHN|9/28/2017|78778|10|14416
USA|9/28/2017|53806|11|14416
IND|9/28/2017|52748|12|14416
JPN|9/28/2017|77317|13|14416
JPN|9/28/2017|95189|14|14416
THA|9/28/2017|57971|15|14416
HKG|9/28/2017|87709|16|14416
THA|9/28/2017|58271|17|14416
CHN|9/28/2017|58637|18|14416
JPN|9/28/2017|61568|19|14416
JPN|9/28/2017|66644|20|14416
SCO|9/28/2017|48528|21|14416
INA|9/28/2017|96892|22|14416
JPN|9/28/2017|34890|23|14416
ESP|9/28/2017|95780|24|14416
HKG|9/28/2017|51649|25|14416
TPE|9/28/2017|61427|1|14416
IND|9/28/2017|73173|2|14416
KOR|9/28/2017|76594|3|14416
ESP|9/28/2017|18228|4|14416
JPN|9/28/2017|96312|5|14416
CHN|9/28/2017|92736|6|14416
JPN|9/28/2017|96713|7|14416
CHN|9/28/2017|87434|8|14416
THA|9/28/2017|35642|9|14416
CHN|9/28/2017|78778|10|14416
USA|9/28/2017|53806|11|14416
IND|9/28/2017|52748|12|14416
JPN|9/28/2017|77317|13|14416
JPN|9/28/2017|95189|14|14416
THA|9/28/2017|57971|15|14416
HKG|9/28/2017|87709|16|14416
THA|9/28/2017|58271|17|14416
CHN|9/28/2017|58637|18|14416
JPN|9/28/2017|61568|19|14416
JPN|9/28/2017|66644|20|14416
SCO|9/28/2017|48528|21|14416
INA|9/28/2017|96892|22|14416
JPN|9/28/2017|34890|23|14416
ESP|9/28/2017|95780|24|14416
HKG|9/28/2017|51649|25|14416
THA|9/28/2017|84062|26|14416
MAS|9/28/2017|18143|27|14416
TPE|9/28/2017|76717|28|14416
TPE|9/28/2017|27588|29|14416
TPE|9/28/2017|74561|30|14416
SUI|9/28/2017|54068|31|14416
KOR|9/28/2017|84992|32|14416
INA|9/28/2017|97207|33|14416
DEN|9/28/2017|43761|34|14416
CAN|9/28/2017|84523|35|14416
DEN|9/28/2017|63437|36|14416
RUS|9/28/2017|92400|37|14416
DEN|9/28/2017|91224|38|14416
INA|9/28/2017|61665|39|14416
DEN|9/28/2017|78534|40|14416
MAS|9/28/2017|69012|41|14416
BUL|9/28/2017|15105|42|14416
SGP|9/28/2017|47646|43|14416
KOR|9/28/2017|91598|44|14416
VIE|9/28/2017|71455|45|14416
JPN|9/28/2017|81880|46|14416
IND|9/28/2017|67864|47|14416
TPE|9/28/2017|71673|48|14416
TPE|9/28/2017|99925|49|14416
INA|9/28/2017|83802|50|14416
CAN|9/28/2017|95664|51|14416
GER|9/28/2017|21854|52|14416
MAS|9/28/2017|64889|53|14416
TPE|9/28/2017|88807|54|14416
DEN|9/28/2017|82707|55|14416
INA|9/28/2017|64558|56|14416
ISR|9/28/2017|67069|57|14416
RUS|9/28/2017|78605|58|14416
VIE|9/28/2017|75678|59|14416
IND|9/28/2017|88809|60|14416
CHN|9/28/2017|58720|61|14416
GER|9/28/2017|67857|62|14416
SGP|9/28/2017|83822|63|14416
BUL|9/28/2017|57906|64|14416
MAS|9/28/2017|87629|65|14416
JPN|9/28/2017|91896|66|14416
INA|9/28/2017|67996|67|14416
FIN|9/28/2017|55770|68|14416
FRA|9/28/2017|79056|69|14416
ENG|9/28/2017|55536|70|14416
FIN|9/28/2017|42731|71|14416
UKR|9/28/2017|76349|72|14416
CAN|9/28/2017|97087|73|14416
MAS|9/28/2017|62867|74|14416
JPN|9/28/2017|69082|75|14416
DEN|9/28/2017|70371|76|14416
MAS|9/28/2017|97932|77|14416
NED|9/28/2017|89454|78|14416
MRI|9/28/2017|42679|79|14416
EGY|9/28/2017|52901|80|14416
AUS|9/28/2017|40545|81|14416
ESP|9/28/2017|74218|82|14416
DEN|9/28/2017|96276|83|14416
ENG|9/28/2017|50715|84|14416
DEN|9/28/2017|77002|85|14416
THA|9/28/2017|54511|86|14416
TPE|9/28/2017|78755|87|14416
UKR|9/28/2017|76910|88|14416
KOR|9/28/2017|60908|89|14416
INA|9/28/2017|81986|90|14416
JPN|9/28/2017|43256|91|14416
IND|9/28/2017|69619|92|14416
SGP|9/28/2017|81033|93|14416
IND|9/28/2017|66615|94|14416
IND|9/28/2017|93187|95|14416
JPN|9/28/2017|77278|96|14416
GER|9/28/2017|91106|97|14416
CHN|9/28/2017|89700|98|14416
USA|9/28/2017|52771|99|14416
INA|9/28/2017|93338|100|14416
KOR|9/28/2017|70930|101|14416
IND|9/28/2017|59536|102|14416
EGY|9/28/2017|94632|103|14416
BLR|9/28/2017|52294|104|14416
TUR|9/28/2017|87885|105|14416
JPN|9/28/2017|94712|106|14416
IND|9/28/2017|56471|107|14416
CHN|9/28/2017|92967|108|14416
INA|9/28/2017|74525|109|14416
BEL|9/28/2017|55318|110|14416
HUN|9/28/2017|74051|111|14416
CHN|9/28/2017|78116|112|14416
PER|9/28/2017|71252|113|14416
CZE|9/28/2017|81794|114|14416
TPE|9/28/2017|87176|115|14416
EST|9/28/2017|86222|116|14416
SUI|9/28/2017|92691|117|14416
AUS|9/28/2017|64389|118|14416
ENG|9/28/2017|87660|119|14416
ZAM|9/28/2017|51665|120|14416
SVK|9/28/2017|75188|121|14416
IND|9/28/2017|87945|122|14416
IND|9/28/2017|56940|123|14416
WAL|9/28/2017|94806|124|14416
INA|9/28/2017|70481|125|14416
THA|9/28/2017|62301|126|14416
INA|9/28/2017|74788|127|14416
IND|9/28/2017|59370|128|14416
EGY|9/28/2017|61746|129|14416
IND|9/28/2017|67568|130|14416
NED|9/28/2017|93419|131|14416
UKR|9/28/2017|64424|132|14416
GER|9/28/2017|15323|133|14416
INA|9/28/2017|55717|134|14416
CZE|9/28/2017|34229|135|14416
KOR|9/28/2017|57813|136|14416
SUI|9/28/2017|81056|137|14416
THA|9/28/2017|87513|138|14416
MAS|9/28/2017|92014|139|14416
AUS|9/28/2017|57665|140|14416
MAS|9/28/2017|75832|141|14416
EST|9/28/2017|73015|142|14416
DOM|9/28/2017|71061|143|14416
SUI|9/28/2017|74309|144|14416
IND|9/28/2017|67630|145|14416
INA|9/28/2017|66963|146|14416
FRA|9/28/2017|77256|147|14416
UGA|9/28/2017|66881|148|14416
RUS|9/28/2017|67073|149|14416
RUS|9/28/2017|8558|150|14416
FRA|9/28/2017|89836|151|14416
CHN|9/28/2017|78837|152|14416
JPN|9/28/2017|97921|153|14416
NGR|9/28/2017|73121|154|14416
LTU|9/28/2017|53814|155|14416
FRA|9/28/2017|82409|156|14416
CHN|9/28/2017|76601|157|14416
JPN|9/28/2017|56834|158|14416
TPE|9/28/2017|51518|159|14416
GER|9/28/2017|85730|160|14416
DEN|9/28/2017|44738|161|14416
IRL|9/28/2017|80889|162|14416
DEN|9/28/2017|1279|163|14416
TPE|9/28/2017|93852|164|14416
IND|9/28/2017|76882|165|14416
TPE|9/28/2017|80795|166|14416
JPN|9/28/2017|65751|167|14416
KOR|9/28/2017|95820|168|14416
ENG|9/28/2017|79055|169|14416
TUR|9/28/2017|98643|170|14416
