country|date|pid|rank|week
CHN|1/12/2012|53938|1|2936
CHN|1/12/2012|51520|2|2936
CHN|1/12/2012|83064|3|2936
IND|1/12/2012|52748|4|2936
CHN|1/12/2012|14874|5|2936
DEN|1/12/2012|10358|6|2936
GER|1/12/2012|13475|7|2936
CHN|1/12/2012|64643|8|2936
CHN|1/12/2012|14398|9|2936
TPE|1/12/2012|14864|10|2936
KOR|1/12/2012|76594|11|2936
KOR|1/12/2012|22455|12|2936
THA|1/12/2012|35642|13|2936
THA|1/12/2012|54511|14|2936
JPN|1/12/2012|77317|15|2936
TPE|1/12/2012|61427|16|2936
BUL|1/12/2012|12765|17|2936
SGP|1/12/2012|53782|18|2936
JPN|1/12/2012|15417|19|2936
HKG|1/12/2012|51649|20|2936
NED|1/12/2012|5564|21|2936
JPN|1/12/2012|54531|22|2936
FRA|1/12/2012|9699|23|2936
CAN|1/12/2012|84523|24|2936
SGP|1/12/2012|53788|25|2936
CHN|1/12/2012|53938|1|2936
CHN|1/12/2012|51520|2|2936
CHN|1/12/2012|83064|3|2936
IND|1/12/2012|52748|4|2936
CHN|1/12/2012|14874|5|2936
DEN|1/12/2012|10358|6|2936
GER|1/12/2012|13475|7|2936
CHN|1/12/2012|64643|8|2936
CHN|1/12/2012|14398|9|2936
TPE|1/12/2012|14864|10|2936
KOR|1/12/2012|76594|11|2936
KOR|1/12/2012|22455|12|2936
THA|1/12/2012|35642|13|2936
THA|1/12/2012|54511|14|2936
JPN|1/12/2012|77317|15|2936
TPE|1/12/2012|61427|16|2936
BUL|1/12/2012|12765|17|2936
SGP|1/12/2012|53782|18|2936
JPN|1/12/2012|15417|19|2936
HKG|1/12/2012|51649|20|2936
NED|1/12/2012|5564|21|2936
JPN|1/12/2012|54531|22|2936
FRA|1/12/2012|9699|23|2936
CAN|1/12/2012|84523|24|2936
SGP|1/12/2012|53788|25|2936
TPE|1/12/2012|15509|26|2936
ESP|1/12/2012|18228|27|2936
BUL|1/12/2012|15105|28|2936
JPN|1/12/2012|89285|29|2936
IND|1/12/2012|73173|30|2936
HKG|1/12/2012|52929|31|2936
SCO|1/12/2012|12818|32|2936
JPN|1/12/2012|66644|33|2936
THA|1/12/2012|67158|34|2936
JPN|1/12/2012|53392|35|2936
UKR|1/12/2012|51368|36|2936
RUS|1/12/2012|52640|37|2936
INA|1/12/2012|96130|38|2936
INA|1/12/2012|14710|39|2936
ITA|1/12/2012|12028|40|2936
