country|date|pid|rank|week
CHN|11/7/2013|64643|1|5884
THA|11/7/2013|35642|2|5884
CHN|11/7/2013|53938|3|5884
CHN|11/7/2013|83064|4|5884
KOR|11/7/2013|76594|5|5884
GER|11/7/2013|13475|6|5884
IND|11/7/2013|52748|7|5884
TPE|11/7/2013|61427|8|5884
KOR|11/7/2013|22455|9|5884
IND|11/7/2013|73173|10|5884
JPN|11/7/2013|66644|11|5884
THA|11/7/2013|57971|12|5884
THA|11/7/2013|54511|13|5884
JPN|11/7/2013|15417|14|5884
JPN|11/7/2013|34890|15|5884
INA|11/7/2013|96130|16|5884
THA|11/7/2013|58271|17|5884
ESP|11/7/2013|18228|18|5884
THA|11/7/2013|67158|19|5884
SGP|11/7/2013|53782|20|5884
CHN|11/7/2013|78288|21|5884
HKG|11/7/2013|51649|22|5884
INA|11/7/2013|15828|23|5884
TPE|11/7/2013|15509|24|5884
DEN|11/7/2013|10358|25|5884
CHN|11/7/2013|64643|1|5884
THA|11/7/2013|35642|2|5884
CHN|11/7/2013|53938|3|5884
CHN|11/7/2013|83064|4|5884
KOR|11/7/2013|76594|5|5884
GER|11/7/2013|13475|6|5884
IND|11/7/2013|52748|7|5884
TPE|11/7/2013|61427|8|5884
KOR|11/7/2013|22455|9|5884
IND|11/7/2013|73173|10|5884
JPN|11/7/2013|66644|11|5884
THA|11/7/2013|57971|12|5884
THA|11/7/2013|54511|13|5884
JPN|11/7/2013|15417|14|5884
JPN|11/7/2013|34890|15|5884
INA|11/7/2013|96130|16|5884
THA|11/7/2013|58271|17|5884
ESP|11/7/2013|18228|18|5884
THA|11/7/2013|67158|19|5884
SGP|11/7/2013|53782|20|5884
CHN|11/7/2013|78288|21|5884
HKG|11/7/2013|51649|22|5884
INA|11/7/2013|15828|23|5884
TPE|11/7/2013|15509|24|5884
DEN|11/7/2013|10358|25|5884
SCO|11/7/2013|48528|26|5884
JPN|11/7/2013|43256|27|5884
HKG|11/7/2013|52929|28|5884
INA|11/7/2013|54248|29|5884
CHN|11/7/2013|92736|30|5884
ESP|11/7/2013|95780|31|5884
CHN|11/7/2013|62313|32|5884
BUL|11/7/2013|12765|33|5884
CAN|11/7/2013|84523|34|5884
BUL|11/7/2013|15105|35|5884
INA|11/7/2013|66963|36|5884
JPN|11/7/2013|53392|37|5884
CZE|11/7/2013|51739|38|5884
CHN|11/7/2013|76908|39|5884
FRA|11/7/2013|18998|40|5884
MAS|11/7/2013|18143|41|5884
USA|11/7/2013|52771|42|5884
INA|11/7/2013|35662|43|5884
IRL|11/7/2013|89666|44|5884
GER|11/7/2013|51204|45|5884
SGP|11/7/2013|54698|46|5884
IND|11/7/2013|21036|47|5884
INA|11/7/2013|14710|48|5884
RUS|11/7/2013|78605|49|5884
TPE|11/7/2013|92339|50|5884
SUI|11/7/2013|54068|51|5884
INA|11/7/2013|66974|52|5884
ISR|11/7/2013|67069|53|5884
BUL|11/7/2013|46169|54|5884
DEN|11/7/2013|63437|55|5884
RUS|11/7/2013|8558|56|5884
UKR|11/7/2013|76349|57|5884
INA|11/7/2013|50878|58|5884
CHN|11/7/2013|60835|59|5884
IND|11/7/2013|66615|60|5884
SGP|11/7/2013|52706|61|5884
THA|11/7/2013|50728|62|5884
SUI|11/7/2013|82656|63|5884
CHN|11/7/2013|14874|64|5884
JPN|11/7/2013|86373|65|5884
THA|11/7/2013|84062|66|5884
GER|11/7/2013|15323|67|5884
INA|11/7/2013|97185|68|5884
MAS|11/7/2013|53153|69|5884
IND|11/7/2013|75410|70|5884
TPE|11/7/2013|74561|71|5884
SLO|11/7/2013|12023|72|5884
ENG|11/7/2013|34240|73|5884
CAN|11/7/2013|72164|74|5884
MAS|11/7/2013|52103|75|5884
AUT|11/7/2013|10022|76|5884
JPN|11/7/2013|52064|77|5884
JPN|11/7/2013|95189|78|5884
INA|11/7/2013|26019|79|5884
MAS|11/7/2013|63369|80|5884
TPE|11/7/2013|14865|81|5884
ENG|11/7/2013|55536|82|5884
JPN|11/7/2013|82346|83|5884
NZL|11/7/2013|38708|84|5884
TPE|11/7/2013|27588|85|5884
JPN|11/7/2013|96312|86|5884
KOR|11/7/2013|91598|87|5884
THA|11/7/2013|84669|88|5884
CAN|11/7/2013|3951|89|5884
BEL|11/7/2013|55318|90|5884
DEN|11/7/2013|69707|91|5884
DEN|11/7/2013|50331|92|5884
IND|11/7/2013|56471|93|5884
TPE|11/7/2013|76717|94|5884
NZL|11/7/2013|14741|95|5884
FRA|11/7/2013|50595|96|5884
INA|11/7/2013|97207|97|5884
CHN|11/7/2013|76601|98|5884
LTU|11/7/2013|14894|99|5884
MAS|11/7/2013|54151|100|5884
CZE|11/7/2013|34229|101|5884
BRA|11/7/2013|74742|102|5884
RUS|11/7/2013|6115|103|5884
TUR|11/7/2013|94762|104|5884
ENG|11/7/2013|79055|105|5884
CHN|11/7/2013|14398|106|5884
SWE|11/7/2013|60223|107|5884
JPN|11/7/2013|96713|108|5884
DEN|11/7/2013|20231|109|5884
JPN|11/7/2013|69082|110|5884
BEL|11/7/2013|82229|111|5884
FIN|11/7/2013|42731|112|5884
BRA|11/7/2013|52908|113|5884
NED|11/7/2013|93419|114|5884
USA|11/7/2013|53806|115|5884
WAL|11/7/2013|16062|116|5884
JPN|11/7/2013|77317|117|5884
VIE|11/7/2013|71455|118|5884
DEN|11/7/2013|46896|119|5884
DOM|11/7/2013|68147|120|5884
CAN|11/7/2013|3156|121|5884
THA|11/7/2013|74490|122|5884
INA|11/7/2013|31679|123|5884
AUS|11/7/2013|74426|124|5884
NED|11/7/2013|53832|125|5884
TUR|11/7/2013|87885|126|5884
ENG|11/7/2013|53341|127|5884
IND|11/7/2013|53962|128|5884
CHN|11/7/2013|51520|129|5884
MRI|11/7/2013|42679|130|5884
NGR|11/7/2013|80210|131|5884
BLR|11/7/2013|52294|132|5884
RUS|11/7/2013|67073|133|5884
SGP|11/7/2013|53788|134|5884
IND|11/7/2013|13710|135|5884
EST|11/7/2013|86222|136|5884
GUA|11/7/2013|17774|137|5884
UKR|11/7/2013|76910|138|5884
CZE|11/7/2013|77090|139|5884
HKG|11/7/2013|87709|140|5884
KOR|11/7/2013|95820|141|5884
SWE|11/7/2013|83379|142|5884
PER|11/7/2013|71252|143|5884
RUS|11/7/2013|33989|144|5884
CHN|11/7/2013|53937|145|5884
