country|date|pid|rank|week
ESP|4/14/2016|18228|1|11042
THA|4/14/2016|35642|2|11042
CHN|4/14/2016|64643|3|11042
JPN|4/14/2016|96713|4|11042
CHN|4/14/2016|83064|5|11042
CHN|4/14/2016|53938|6|11042
KOR|4/14/2016|76594|7|11042
IND|4/14/2016|52748|8|11042
TPE|4/14/2016|61427|9|11042
IND|4/14/2016|73173|10|11042
JPN|4/14/2016|96312|11|11042
KOR|4/14/2016|22455|12|11042
JPN|4/14/2016|77317|13|11042
CHN|4/14/2016|92736|14|11042
CHN|4/14/2016|87434|15|11042
JPN|4/14/2016|43256|16|11042
CAN|4/14/2016|84523|17|11042
JPN|4/14/2016|66644|18|11042
THA|4/14/2016|54511|19|11042
SCO|4/14/2016|48528|20|11042
THA|4/14/2016|58271|21|11042
INA|4/14/2016|66974|22|11042
INA|4/14/2016|96130|23|11042
TPE|4/14/2016|99925|24|11042
DEN|4/14/2016|63437|25|11042
ESP|4/14/2016|18228|1|11042
THA|4/14/2016|35642|2|11042
CHN|4/14/2016|64643|3|11042
JPN|4/14/2016|96713|4|11042
CHN|4/14/2016|83064|5|11042
CHN|4/14/2016|53938|6|11042
KOR|4/14/2016|76594|7|11042
IND|4/14/2016|52748|8|11042
TPE|4/14/2016|61427|9|11042
IND|4/14/2016|73173|10|11042
JPN|4/14/2016|96312|11|11042
KOR|4/14/2016|22455|12|11042
JPN|4/14/2016|77317|13|11042
CHN|4/14/2016|92736|14|11042
CHN|4/14/2016|87434|15|11042
JPN|4/14/2016|43256|16|11042
CAN|4/14/2016|84523|17|11042
JPN|4/14/2016|66644|18|11042
THA|4/14/2016|54511|19|11042
SCO|4/14/2016|48528|20|11042
THA|4/14/2016|58271|21|11042
INA|4/14/2016|66974|22|11042
INA|4/14/2016|96130|23|11042
TPE|4/14/2016|99925|24|11042
DEN|4/14/2016|63437|25|11042
THA|4/14/2016|57971|26|11042
GER|4/14/2016|51204|27|11042
MAS|4/14/2016|53153|28|11042
JPN|4/14/2016|34890|29|11042
TPE|4/14/2016|74561|30|11042
GER|4/14/2016|15323|31|11042
JPN|4/14/2016|53392|32|11042
HKG|4/14/2016|87709|33|11042
USA|4/14/2016|57798|34|11042
HKG|4/14/2016|51649|35|11042
USA|4/14/2016|53806|36|11042
CZE|4/14/2016|51739|37|11042
USA|4/14/2016|14621|38|11042
THA|4/14/2016|84062|39|11042
SGP|4/14/2016|47646|40|11042
KOR|4/14/2016|91598|41|11042
BUL|4/14/2016|15105|42|11042
ESP|4/14/2016|95780|43|11042
JPN|4/14/2016|95189|44|11042
CHN|4/14/2016|78778|45|11042
VIE|4/14/2016|71455|46|11042
TUR|4/14/2016|87885|47|11042
ISR|4/14/2016|67069|48|11042
FRA|4/14/2016|79056|49|11042
INA|4/14/2016|96892|50|11042
SUI|4/14/2016|54068|51|11042
DEN|4/14/2016|78534|52|11042
TPE|4/14/2016|76717|53|11042
DEN|4/14/2016|50331|54|11042
UKR|4/14/2016|76349|55|11042
RUS|4/14/2016|78605|56|11042
TUR|4/14/2016|94762|57|11042
ITA|4/14/2016|51842|58|11042
DEN|4/14/2016|43761|59|11042
BRA|4/14/2016|74742|60|11042
MAS|4/14/2016|69012|61|11042
POR|4/14/2016|13006|62|11042
MRI|4/14/2016|42679|63|11042
INA|4/14/2016|97207|64|11042
KOR|4/14/2016|84992|65|11042
BEL|4/14/2016|55318|66|11042
AUT|4/14/2016|85440|67|11042
BUL|4/14/2016|12765|68|11042
CHN|4/14/2016|92728|69|11042
HUN|4/14/2016|34899|70|11042
FIN|4/14/2016|55770|71|11042
IRL|4/14/2016|89666|72|11042
BRA|4/14/2016|52908|73|11042
USA|4/14/2016|52771|74|11042
THA|4/14/2016|91422|75|11042
FIN|4/14/2016|42731|76|11042
NED|4/14/2016|93419|77|11042
SGP|4/14/2016|54698|78|11042
LTU|4/14/2016|14894|79|11042
EST|4/14/2016|11914|80|11042
DEN|4/14/2016|91224|81|11042
NGR|4/14/2016|80210|82|11042
MEX|4/14/2016|85514|83|11042
EGY|4/14/2016|52901|84|11042
CAN|4/14/2016|95664|85|11042
INA|4/14/2016|61665|86|11042
MAS|4/14/2016|87629|87|11042
INA|4/14/2016|81986|88|11042
AUS|4/14/2016|40545|89|11042
TPE|4/14/2016|92339|90|11042
ENG|4/14/2016|55536|91|11042
IND|4/14/2016|66615|92|11042
AUS|4/14/2016|91611|93|11042
TUR|4/14/2016|89027|94|11042
INA|4/14/2016|83802|95|11042
MEX|4/14/2016|61244|96|11042
TPE|4/14/2016|51518|97|11042
MAS|4/14/2016|62867|98|11042
PER|4/14/2016|71252|99|11042
GER|4/14/2016|21854|100|11042
IND|4/14/2016|75410|101|11042
ENG|4/14/2016|50715|102|11042
MAS|4/14/2016|70093|103|11042
IRI|4/14/2016|45380|104|11042
TUR|4/14/2016|84902|105|11042
CZE|4/14/2016|34229|106|11042
DEN|4/14/2016|70371|107|11042
DEN|4/14/2016|82707|108|11042
TPE|4/14/2016|27588|109|11042
MEX|4/14/2016|98186|110|11042
JPN|4/14/2016|65751|111|11042
MAS|4/14/2016|63369|112|11042
CHN|4/14/2016|58637|113|11042
IND|4/14/2016|69619|114|11042
AUS|4/14/2016|99445|115|11042
SVK|4/14/2016|91157|116|11042
BLR|4/14/2016|52294|117|11042
TPE|4/14/2016|53628|118|11042
RUS|4/14/2016|36996|119|11042
IND|4/14/2016|56471|120|11042
INA|4/14/2016|74525|121|11042
MAS|4/14/2016|15712|122|11042
CHN|4/14/2016|76632|123|11042
JPN|4/14/2016|61568|124|11042
INA|4/14/2016|15828|125|11042
NED|4/14/2016|89454|126|11042
MAS|4/14/2016|64889|127|11042
TPE|4/14/2016|88807|128|11042
GER|4/14/2016|67857|129|11042
EST|4/14/2016|86222|130|11042
ESP|4/14/2016|74218|131|11042
CHN|4/14/2016|76601|132|11042
INA|4/14/2016|14710|133|11042
DEN|4/14/2016|77002|134|11042
POL|4/14/2016|45656|135|11042
INA|4/14/2016|66963|136|11042
EGY|4/14/2016|71367|137|11042
THA|4/14/2016|86511|138|11042
EGY|4/14/2016|94632|139|11042
KAZ|4/14/2016|57025|140|11042
RUS|4/14/2016|67073|141|11042
CHN|4/14/2016|76908|142|11042
RUS|4/14/2016|8558|143|11042
SVK|4/14/2016|75188|144|11042
KOR|4/14/2016|60908|145|11042
MAS|4/14/2016|52103|146|11042
JPN|4/14/2016|69082|147|11042
IRI|4/14/2016|52180|148|11042
SRI|4/14/2016|96090|149|11042
INA|4/14/2016|64558|150|11042
INA|4/14/2016|67996|151|11042
CHN|4/14/2016|78116|152|11042
INA|4/14/2016|80425|153|11042
DEN|4/14/2016|96276|154|11042
AUS|4/14/2016|57665|155|11042
MAS|4/14/2016|97655|156|11042
CZE|4/14/2016|81794|157|11042
CRO|4/14/2016|79928|158|11042
TPE|4/14/2016|75154|159|11042
ROU|4/14/2016|80494|160|11042
NZL|4/14/2016|38708|161|11042
SGP|4/14/2016|83822|162|11042
RUS|4/14/2016|92400|163|11042
ENG|4/14/2016|53341|164|11042
VIE|4/14/2016|18115|165|11042
FRA|4/14/2016|18998|166|11042
LAT|4/14/2016|10625|167|11042
SRI|4/14/2016|68295|168|11042
INA|4/14/2016|54248|169|11042
INA|4/14/2016|58698|170|11042
GUA|4/14/2016|17774|171|11042
SGP|4/14/2016|81033|172|11042
VIE|4/14/2016|75678|173|11042
EGY|4/14/2016|61746|174|11042
WAL|4/14/2016|16062|175|11042
BEL|4/14/2016|82229|175|11042
SUI|4/14/2016|74309|177|11042
IND|4/14/2016|99711|178|11042
PER|4/14/2016|80894|179|11042
INA|4/14/2016|35662|180|11042
SUI|4/14/2016|92691|181|11042
UKR|4/14/2016|76910|182|11042
THA|4/14/2016|87513|183|11042
BEL|4/14/2016|65846|184|11042
PER|4/14/2016|21174|185|11042
JPN|4/14/2016|52064|186|11042
EST|4/14/2016|67084|187|11042
MAS|4/14/2016|54151|188|11042
BRA|4/14/2016|92082|189|11042
LAT|4/14/2016|87721|190|11042
TPE|4/14/2016|87176|191|11042
FIN|4/14/2016|99619|192|11042
HUN|4/14/2016|74051|193|11042
RUS|4/14/2016|33989|194|11042
BUL|4/14/2016|57906|195|11042
UGA|4/14/2016|83532|196|11042
GRE|4/14/2016|14148|197|11042
TPE|4/14/2016|57244|198|11042
CAN|4/14/2016|97087|199|11042
DOM|4/14/2016|72946|200|11042
CHN|4/14/2016|58720|201|11042
GUA|4/14/2016|96554|202|11042
NZL|4/14/2016|88713|203|11042
WAL|4/14/2016|94806|204|11042
NGR|4/14/2016|69899|205|11042
USA|4/14/2016|59692|206|11042
SUI|4/14/2016|82656|207|11042
KOR|4/14/2016|74353|208|11042
HUN|4/14/2016|98804|209|11042
UKR|4/14/2016|31614|210|11042
ZAM|4/14/2016|51665|211|11042
ENG|4/14/2016|87660|212|11042
JPN|4/14/2016|99532|213|11042
HKG|4/14/2016|70188|214|11042
UKR|4/14/2016|64424|215|11042
SCO|4/14/2016|91715|216|11042
SWE|4/14/2016|14220|217|11042
KOR|4/14/2016|67871|218|11042
POR|4/14/2016|72489|219|11042
WAL|4/14/2016|16875|220|11042
IND|4/14/2016|67864|221|11042
USA|4/14/2016|99017|222|11042
ESP|4/14/2016|90558|223|11042
INA|4/14/2016|96717|224|11042
AUS|4/14/2016|64389|225|11042
GER|4/14/2016|91106|226|11042
INA|4/14/2016|55717|227|11042
RUS|4/14/2016|81552|228|11042
CHN|4/14/2016|89700|229|11042
AUS|4/14/2016|92217|230|11042
FIN|4/14/2016|59844|231|11042
NZL|4/14/2016|82563|232|11042
ENG|4/14/2016|60814|233|11042
EST|4/14/2016|53705|234|11042
RSA|4/14/2016|64028|235|11042
JPN|4/14/2016|81609|236|11042
RSA|4/14/2016|51335|237|11042
IND|4/14/2016|92125|238|11042
INA|4/14/2016|48714|239|11042
THA|4/14/2016|84287|240|11042
HKG|4/14/2016|59216|241|11042
POL|4/14/2016|71557|242|11042
MEX|4/14/2016|24247|243|11042
TPE|4/14/2016|89583|244|11042
THA|4/14/2016|99988|245|11042
MRI|4/14/2016|73055|246|11042
FRA|4/14/2016|55629|247|11042
ZAM|4/14/2016|55777|248|11042
JPN|4/14/2016|86373|249|11042
TPE|4/14/2016|68667|250|11042
NED|4/14/2016|92634|251|11042
SWE|4/14/2016|64551|252|11042
TUR|4/14/2016|77926|253|11042
BRA|4/14/2016|93397|254|11042
SWE|4/14/2016|66469|255|11042
GER|4/14/2016|82641|256|11042
MRI|4/14/2016|42677|257|11042
THA|4/14/2016|99411|258|11042
MAC|4/14/2016|72639|259|11042
SUI|4/14/2016|81375|260|11042
ECU|4/14/2016|95277|261|11042
CHN|4/14/2016|62186|262|11042
THA|4/14/2016|56237|263|11042
TPE|4/14/2016|71673|264|11042
INA|4/14/2016|71082|265|11042
CHI|4/14/2016|13785|266|11042
THA|4/14/2016|62301|267|11042
DEN|4/14/2016|44738|268|11042
ZAM|4/14/2016|58650|269|11042
CHN|4/14/2016|88907|270|11042
KOR|4/14/2016|70930|270|11042
TUR|4/14/2016|39255|272|11042
INA|4/14/2016|86007|273|11042
IRL|4/14/2016|73274|274|11042
IND|4/14/2016|76882|275|11042
JPN|4/14/2016|60317|275|11042
IND|4/14/2016|59370|277|11042
DEN|4/14/2016|70495|277|11042
JPN|4/14/2016|61066|279|11042
DOM|4/14/2016|79236|280|11042
PER|4/14/2016|56164|281|11042
BRA|4/14/2016|94010|282|11042
LTU|4/14/2016|53814|283|11042
JAM|4/14/2016|77611|284|11042
INA|4/14/2016|68199|285|11042
NZL|4/14/2016|82435|286|11042
GHA|4/14/2016|87188|287|11042
AUT|4/14/2016|63829|288|11042
NZL|4/14/2016|53517|289|11042
SUI|4/14/2016|81056|290|11042
DEN|4/14/2016|88779|291|11042
EST|4/14/2016|73015|292|11042
UGA|4/14/2016|66881|293|11042
IRL|4/14/2016|80889|294|11042
HUN|4/14/2016|51849|295|11042
AUS|4/14/2016|61301|296|11042
CHI|4/14/2016|34449|297|11042
DOM|4/14/2016|71061|298|11042
THA|4/14/2016|83013|299|11042
IND|4/14/2016|59536|300|11042
PER|4/14/2016|42989|301|11042
CRO|4/14/2016|87268|301|11042
GUA|4/14/2016|76901|301|11042
GER|4/14/2016|85730|304|11042
INA|4/14/2016|87163|304|11042
HUN|4/14/2016|66695|306|11042
SWE|4/14/2016|73322|307|11042
ENG|4/14/2016|91810|308|11042
THA|4/14/2016|81725|309|11042
ENG|4/14/2016|92837|310|11042
ETH|4/14/2016|81002|311|11042
JPN|4/14/2016|71023|312|11042
JOR|4/14/2016|96444|313|11042
TPE|4/14/2016|54128|314|11042
SGP|4/14/2016|58917|314|11042
PAK|4/14/2016|54220|316|11042
IND|4/14/2016|56940|317|11042
BLR|4/14/2016|94400|318|11042
ARG|4/14/2016|87410|319|11042
ARG|4/14/2016|90876|319|11042
FRA|4/14/2016|82409|321|11042
INA|4/14/2016|82777|322|11042
TPE|4/14/2016|95776|323|11042
EST|4/14/2016|66267|324|11042
THA|4/14/2016|96952|325|11042
VEN|4/14/2016|98094|326|11042
CHN|4/14/2016|79753|327|11042
NZL|4/14/2016|78872|328|11042
MEX|4/14/2016|71039|329|11042
INA|4/14/2016|88740|330|11042
KEN|4/14/2016|98243|331|11042
RUS|4/14/2016|82524|332|11042
CHN|4/14/2016|78837|333|11042
INA|4/14/2016|69504|334|11042
KOR|4/14/2016|81749|334|11042
NGR|4/14/2016|69682|336|11042
GUA|4/14/2016|56401|337|11042
THA|4/14/2016|79198|338|11042
DEN|4/14/2016|69707|339|11042
TTO|4/14/2016|15027|340|11042
UKR|4/14/2016|83254|341|11042
BUL|4/14/2016|46169|342|11042
SGP|4/14/2016|71086|343|11042
INA|4/14/2016|87924|344|11042
CRO|4/14/2016|96569|345|11042
RUS|4/14/2016|81907|346|11042
UGA|4/14/2016|48833|347|11042
KOR|4/14/2016|50626|348|11042
SLO|4/14/2016|81419|349|11042
FRA|4/14/2016|50595|350|11042
GRE|4/14/2016|98532|351|11042
TPE|4/14/2016|14865|352|11042
DEN|4/14/2016|1279|353|11042
IND|4/14/2016|81493|353|11042
IND|4/14/2016|82685|353|11042
NGR|4/14/2016|71838|353|11042
NZL|4/14/2016|60887|357|11042
THA|4/14/2016|74803|358|11042
LAT|4/14/2016|57646|359|11042
PAK|4/14/2016|75632|360|11042
TUR|4/14/2016|76755|360|11042
ETH|4/14/2016|61420|360|11042
UGA|4/14/2016|60815|360|11042
HKG|4/14/2016|87616|364|11042
NZL|4/14/2016|77993|365|11042
PHI|4/14/2016|93300|366|11042
SRB|4/14/2016|60182|367|11042
BAR|4/14/2016|54547|368|11042
RUS|4/14/2016|49317|368|11042
UKR|4/14/2016|59810|370|11042
ENG|4/14/2016|79055|371|11042
BRA|4/14/2016|95280|371|11042
NGR|4/14/2016|73121|371|11042
TTO|4/14/2016|66358|374|11042
JPN|4/14/2016|55712|375|11042
BOT|4/14/2016|87582|376|11042
HKG|4/14/2016|74916|377|11042
INA|4/14/2016|95049|378|11042
UKR|4/14/2016|51368|379|11042
UKR|4/14/2016|66572|379|11042
CHN|4/14/2016|92967|379|11042
INA|4/14/2016|88318|382|11042
KOR|4/14/2016|93530|383|11042
ESA|4/14/2016|61443|384|11042
MEX|4/14/2016|92135|384|11042
AUT|4/14/2016|10022|386|11042
KOR|4/14/2016|57477|386|11042
EST|4/14/2016|75821|388|11042
THA|4/14/2016|85635|389|11042
NGR|4/14/2016|92376|390|11042
AUS|4/14/2016|76767|390|11042
ISR|4/14/2016|65089|392|11042
SWE|4/14/2016|81790|393|11042
RUS|4/14/2016|74997|394|11042
IND|4/14/2016|21036|395|11042
ENG|4/14/2016|72346|395|11042
BLR|4/14/2016|63639|397|11042
PHI|4/14/2016|64080|398|11042
ZAM|4/14/2016|35183|399|11042
GUA|4/14/2016|57219|399|11042
PAK|4/14/2016|51218|399|11042
GUA|4/14/2016|78320|399|11042
UKR|4/14/2016|52301|403|11042
NZL|4/14/2016|25844|403|11042
FRA|4/14/2016|89836|405|11042
SWE|4/14/2016|80474|406|11042
TPE|4/14/2016|97282|407|11042
GER|4/14/2016|78338|408|11042
BUL|4/14/2016|53891|409|11042
POL|4/14/2016|69478|410|11042
IND|4/14/2016|67568|411|11042
NZL|4/14/2016|83371|412|11042
