country|date|pid|rank|week
CHN|9/20/2012|53938|1|3819
CHN|9/20/2012|64643|2|3819
CHN|9/20/2012|51520|3|3819
IND|9/20/2012|52748|4|3819
CHN|9/20/2012|83064|5|3819
GER|9/20/2012|13475|6|3819
DEN|9/20/2012|10358|7|3819
KOR|9/20/2012|76594|8|3819
CHN|9/20/2012|14874|9|3819
THA|9/20/2012|35642|10|3819
KOR|9/20/2012|22455|11|3819
TPE|9/20/2012|61427|12|3819
THA|9/20/2012|54511|13|3819
TPE|9/20/2012|14864|14|3819
JPN|9/20/2012|77317|15|3819
SGP|9/20/2012|53782|16|3819
CHN|9/20/2012|14398|17|3819
NED|9/20/2012|5564|18|3819
JPN|9/20/2012|54531|19|3819
IND|9/20/2012|73173|20|3819
BUL|9/20/2012|12765|21|3819
JPN|9/20/2012|15417|22|3819
HKG|9/20/2012|51649|23|3819
CAN|9/20/2012|84523|24|3819
CHN|9/20/2012|16100|25|3819
CHN|9/20/2012|53938|1|3819
CHN|9/20/2012|64643|2|3819
CHN|9/20/2012|51520|3|3819
IND|9/20/2012|52748|4|3819
CHN|9/20/2012|83064|5|3819
GER|9/20/2012|13475|6|3819
DEN|9/20/2012|10358|7|3819
KOR|9/20/2012|76594|8|3819
CHN|9/20/2012|14874|9|3819
THA|9/20/2012|35642|10|3819
KOR|9/20/2012|22455|11|3819
TPE|9/20/2012|61427|12|3819
THA|9/20/2012|54511|13|3819
TPE|9/20/2012|14864|14|3819
JPN|9/20/2012|77317|15|3819
SGP|9/20/2012|53782|16|3819
CHN|9/20/2012|14398|17|3819
NED|9/20/2012|5564|18|3819
JPN|9/20/2012|54531|19|3819
IND|9/20/2012|73173|20|3819
BUL|9/20/2012|12765|21|3819
JPN|9/20/2012|15417|22|3819
HKG|9/20/2012|51649|23|3819
CAN|9/20/2012|84523|24|3819
CHN|9/20/2012|16100|25|3819
FRA|9/20/2012|9699|26|3819
TPE|9/20/2012|15509|27|3819
JPN|9/20/2012|66644|28|3819
CHN|9/20/2012|78288|29|3819
THA|9/20/2012|67158|30|3819
BUL|9/20/2012|15105|31|3819
ESP|9/20/2012|18228|32|3819
HKG|9/20/2012|52929|33|3819
SGP|9/20/2012|53788|34|3819
THA|9/20/2012|58271|35|3819
TUR|9/20/2012|87885|36|3819
INA|9/20/2012|54248|37|3819
CZE|9/20/2012|51739|38|3819
RUS|9/20/2012|52640|39|3819
INA|9/20/2012|15828|40|3819
JPN|9/20/2012|96713|41|3819
INA|9/20/2012|66974|42|3819
INA|9/20/2012|14710|43|3819
NZL|9/20/2012|14741|44|3819
INA|9/20/2012|35662|45|3819
SCO|9/20/2012|12818|46|3819
THA|9/20/2012|50728|47|3819
CAN|9/20/2012|3951|48|3819
IRL|9/20/2012|89666|49|3819
SGP|9/20/2012|52706|50|3819
USA|9/20/2012|79480|51|3819
JPN|9/20/2012|53392|52|3819
GER|9/20/2012|51204|53|3819
FRA|9/20/2012|18998|54|3819
THA|9/20/2012|57971|55|3819
JPN|9/20/2012|34890|56|3819
ITA|9/20/2012|12028|57|3819
DEN|9/20/2012|46896|58|3819
MAS|9/20/2012|53153|59|3819
BEL|9/20/2012|55318|60|3819
SUI|9/20/2012|54068|61|3819
NED|9/20/2012|6964|62|3819
UKR|9/20/2012|51368|63|3819
DEN|9/20/2012|1279|64|3819
INA|9/20/2012|96130|65|3819
POL|9/20/2012|11071|66|3819
ITA|9/20/2012|51842|67|3819
ISL|9/20/2012|12129|68|3819
TUR|9/20/2012|94762|69|3819
POR|9/20/2012|13006|70|3819
MEX|9/20/2012|51917|71|3819
FIN|9/20/2012|7083|72|3819
SCO|9/20/2012|48528|73|3819
AUS|9/20/2012|53816|74|3819
MAS|9/20/2012|54151|75|3819
AUT|9/20/2012|10022|76|3819
MAS|9/20/2012|52103|77|3819
RUS|9/20/2012|51261|78|3819
CAN|9/20/2012|53877|79|3819
JPN|9/20/2012|52064|80|3819
HKG|9/20/2012|61435|81|3819
JEY|9/20/2012|11982|82|3819
IND|9/20/2012|21036|83|3819
AUT|9/20/2012|15121|84|3819
ESP|9/20/2012|95780|85|3819
BLR|9/20/2012|52294|86|3819
BUL|9/20/2012|46169|87|3819
USA|9/20/2012|57798|88|3819
SUI|9/20/2012|82656|89|3819
LTU|9/20/2012|14894|90|3819
SLO|9/20/2012|12023|91|3819
CHN|9/20/2012|53937|92|3819
PER|9/20/2012|13182|93|3819
