country|date|pid|rank|week
TPE|6/15/2017|61427|1|13696
ESP|6/15/2017|18228|2|13696
IND|6/15/2017|73173|3|13696
JPN|6/15/2017|96312|4|13696
KOR|6/15/2017|76594|5|13696
CHN|6/15/2017|92736|6|13696
CHN|6/15/2017|87434|7|13696
THA|6/15/2017|35642|8|13696
CHN|6/15/2017|78778|9|13696
USA|6/15/2017|53806|10|13696
THA|6/15/2017|58271|11|13696
JPN|6/15/2017|96713|12|13696
HKG|6/15/2017|87709|13|13696
THA|6/15/2017|57971|14|13696
IND|6/15/2017|52748|15|13696
JPN|6/15/2017|69082|16|13696
JPN|6/15/2017|77317|17|13696
JPN|6/15/2017|66644|18|13696
JPN|6/15/2017|95189|19|13696
THA|6/15/2017|84062|20|13696
ESP|6/15/2017|95780|21|13696
BUL|6/15/2017|15105|22|13696
INA|6/15/2017|96892|23|13696
TPE|6/15/2017|74561|24|13696
TPE|6/15/2017|27588|25|13696
TPE|6/15/2017|61427|1|13696
ESP|6/15/2017|18228|2|13696
IND|6/15/2017|73173|3|13696
JPN|6/15/2017|96312|4|13696
KOR|6/15/2017|76594|5|13696
CHN|6/15/2017|92736|6|13696
CHN|6/15/2017|87434|7|13696
THA|6/15/2017|35642|8|13696
CHN|6/15/2017|78778|9|13696
USA|6/15/2017|53806|10|13696
THA|6/15/2017|58271|11|13696
JPN|6/15/2017|96713|12|13696
HKG|6/15/2017|87709|13|13696
THA|6/15/2017|57971|14|13696
IND|6/15/2017|52748|15|13696
JPN|6/15/2017|69082|16|13696
JPN|6/15/2017|77317|17|13696
JPN|6/15/2017|66644|18|13696
JPN|6/15/2017|95189|19|13696
THA|6/15/2017|84062|20|13696
ESP|6/15/2017|95780|21|13696
BUL|6/15/2017|15105|22|13696
INA|6/15/2017|96892|23|13696
TPE|6/15/2017|74561|24|13696
TPE|6/15/2017|27588|25|13696
DEN|6/15/2017|43761|26|13696
SGP|6/15/2017|47646|27|13696
MAS|6/15/2017|18143|28|13696
TPE|6/15/2017|76717|29|13696
SUI|6/15/2017|54068|30|13696
DEN|6/15/2017|63437|31|13696
HKG|6/15/2017|51649|32|13696
CHN|6/15/2017|58637|33|13696
INA|6/15/2017|97207|34|13696
DEN|6/15/2017|78534|35|13696
VIE|6/15/2017|71455|36|13696
KOR|6/15/2017|91598|37|13696
INA|6/15/2017|61665|38|13696
RUS|6/15/2017|92400|39|13696
THA|6/15/2017|54511|40|13696
DEN|6/15/2017|91224|41|13696
KOR|6/15/2017|84992|42|13696
CAN|6/15/2017|84523|43|13696
IND|6/15/2017|67864|44|13696
GER|6/15/2017|21854|45|13696
MAS|6/15/2017|64889|46|13696
MAS|6/15/2017|69012|47|13696
