country|date|pid|rank|week
CHN|10/2/2014|64643|1|7606
CHN|10/2/2014|83064|2|7606
CHN|10/2/2014|53938|3|7606
KOR|10/2/2014|76594|4|7606
THA|10/2/2014|35642|5|7606
KOR|10/2/2014|22455|6|7606
IND|10/2/2014|52748|7|7606
ESP|10/2/2014|18228|8|7606
TPE|10/2/2014|61427|9|7606
IND|10/2/2014|73173|10|7606
JPN|10/2/2014|66644|11|7606
THA|10/2/2014|54511|12|7606
CHN|10/2/2014|78288|13|7606
THA|10/2/2014|57971|14|7606
CAN|10/2/2014|84523|15|7606
JPN|10/2/2014|34890|16|7606
USA|10/2/2014|53806|17|7606
SCO|10/2/2014|48528|18|7606
JPN|10/2/2014|15417|19|7606
THA|10/2/2014|58271|20|7606
CHN|10/2/2014|92736|21|7606
HKG|10/2/2014|51649|22|7606
INA|10/2/2014|14710|23|7606
ESP|10/2/2014|95780|24|7606
CHN|10/2/2014|14398|25|7606
CHN|10/2/2014|64643|1|7606
CHN|10/2/2014|83064|2|7606
CHN|10/2/2014|53938|3|7606
KOR|10/2/2014|76594|4|7606
THA|10/2/2014|35642|5|7606
KOR|10/2/2014|22455|6|7606
IND|10/2/2014|52748|7|7606
ESP|10/2/2014|18228|8|7606
TPE|10/2/2014|61427|9|7606
IND|10/2/2014|73173|10|7606
JPN|10/2/2014|66644|11|7606
THA|10/2/2014|54511|12|7606
CHN|10/2/2014|78288|13|7606
THA|10/2/2014|57971|14|7606
CAN|10/2/2014|84523|15|7606
JPN|10/2/2014|34890|16|7606
USA|10/2/2014|53806|17|7606
SCO|10/2/2014|48528|18|7606
JPN|10/2/2014|15417|19|7606
THA|10/2/2014|58271|20|7606
CHN|10/2/2014|92736|21|7606
HKG|10/2/2014|51649|22|7606
INA|10/2/2014|14710|23|7606
ESP|10/2/2014|95780|24|7606
CHN|10/2/2014|14398|25|7606
TPE|10/2/2014|74561|26|7606
CHN|10/2/2014|76908|27|7606
INA|10/2/2014|96130|28|7606
CZE|10/2/2014|51739|29|7606
BUL|10/2/2014|15105|30|7606
TPE|10/2/2014|15509|31|7606
GER|10/2/2014|51204|32|7606
