country|date|pid|rank|week
CHN|12/1/2011|53938|1|2760
CHN|12/1/2011|83064|2|2760
CHN|12/1/2011|51520|3|2760
IND|12/1/2011|52748|4|2760
DEN|12/1/2011|10358|5|2760
CHN|12/1/2011|14874|6|2760
GER|12/1/2011|13475|7|2760
KOR|12/1/2011|22455|8|2760
TPE|12/1/2011|14864|9|2760
CHN|12/1/2011|14398|10|2760
CHN|12/1/2011|64643|11|2760
KOR|12/1/2011|76594|12|2760
THA|12/1/2011|54511|13|2760
THA|12/1/2011|35642|14|2760
JPN|12/1/2011|77317|15|2760
TPE|12/1/2011|61427|16|2760
BUL|12/1/2011|12765|17|2760
HKG|12/1/2011|51649|18|2760
JPN|12/1/2011|15417|19|2760
NED|12/1/2011|5564|20|2760
SGP|12/1/2011|53782|21|2760
JPN|12/1/2011|54531|22|2760
FRA|12/1/2011|9699|23|2760
CAN|12/1/2011|84523|24|2760
SGP|12/1/2011|53788|25|2760
CHN|12/1/2011|53938|1|2760
CHN|12/1/2011|83064|2|2760
CHN|12/1/2011|51520|3|2760
IND|12/1/2011|52748|4|2760
DEN|12/1/2011|10358|5|2760
CHN|12/1/2011|14874|6|2760
GER|12/1/2011|13475|7|2760
KOR|12/1/2011|22455|8|2760
TPE|12/1/2011|14864|9|2760
CHN|12/1/2011|14398|10|2760
CHN|12/1/2011|64643|11|2760
KOR|12/1/2011|76594|12|2760
THA|12/1/2011|54511|13|2760
THA|12/1/2011|35642|14|2760
JPN|12/1/2011|77317|15|2760
TPE|12/1/2011|61427|16|2760
BUL|12/1/2011|12765|17|2760
HKG|12/1/2011|51649|18|2760
JPN|12/1/2011|15417|19|2760
NED|12/1/2011|5564|20|2760
SGP|12/1/2011|53782|21|2760
JPN|12/1/2011|54531|22|2760
FRA|12/1/2011|9699|23|2760
CAN|12/1/2011|84523|24|2760
SGP|12/1/2011|53788|25|2760
ESP|12/1/2011|18228|26|2760
BUL|12/1/2011|15105|27|2760
JPN|12/1/2011|89285|28|2760
THA|12/1/2011|50728|29|2760
SCO|12/1/2011|12818|30|2760
TPE|12/1/2011|15509|31|2760
INA|12/1/2011|15811|32|2760
CHN|12/1/2011|53057|33|2760
JPN|12/1/2011|66644|34|2760
GER|12/1/2011|15323|35|2760
JPN|12/1/2011|53392|36|2760
RUS|12/1/2011|52640|37|2760
INA|12/1/2011|96130|38|2760
UKR|12/1/2011|51368|39|2760
INA|12/1/2011|14710|40|2760
ITA|12/1/2011|12028|41|2760
IND|12/1/2011|73173|42|2760
HKG|12/1/2011|52929|43|2760
THA|12/1/2011|67158|44|2760
ITA|12/1/2011|51842|45|2760
IRL|12/1/2011|89666|46|2760
INA|12/1/2011|15828|47|2760
CAN|12/1/2011|3951|48|2760
INA|12/1/2011|66974|49|2760
NED|12/1/2011|6964|50|2760
DEN|12/1/2011|46896|51|2760
JEY|12/1/2011|11982|52|2760
CZE|12/1/2011|51739|53|2760
GER|12/1/2011|51204|54|2760
SGP|12/1/2011|54698|55|2760
USA|12/1/2011|79480|56|2760
FRA|12/1/2011|18998|57|2760
IND|12/1/2011|21036|58|2760
RUS|12/1/2011|51261|59|2760
BEL|12/1/2011|55318|60|2760
TUR|12/1/2011|94762|61|2760
DEN|12/1/2011|1279|62|2760
MAS|12/1/2011|53153|63|2760
NZL|12/1/2011|14741|64|2760
HKG|12/1/2011|61435|65|2760
ISL|12/1/2011|12129|66|2760
FIN|12/1/2011|7083|67|2760
POR|12/1/2011|13006|68|2760
CAN|12/1/2011|53877|69|2760
CHN|12/1/2011|16100|70|2760
SUI|12/1/2011|54068|71|2760
MEX|12/1/2011|51917|72|2760
CAN|12/1/2011|3156|73|2760
SLO|12/1/2011|12023|74|2760
AUT|12/1/2011|10022|75|2760
AUT|12/1/2011|15121|76|2760
HKG|12/1/2011|55288|77|2760
JPN|12/1/2011|96713|78|2760
TUR|12/1/2011|87885|79|2760
IND|12/1/2011|51650|80|2760
THA|12/1/2011|57971|81|2760
SGP|12/1/2011|52706|82|2760
GER|12/1/2011|14931|83|2760
ESP|12/1/2011|95780|84|2760
IND|12/1/2011|75410|85|2760
FRA|12/1/2011|50595|86|2760
MAS|12/1/2011|11769|87|2760
USA|12/1/2011|55158|88|2760
INA|12/1/2011|54248|89|2760
PER|12/1/2011|13181|90|2760
LTU|12/1/2011|14894|91|2760
EST|12/1/2011|67084|92|2760
USA|12/1/2011|57798|93|2760
MAS|12/1/2011|52103|94|2760
POL|12/1/2011|11071|95|2760
CHN|12/1/2011|53937|96|2760
PER|12/1/2011|13182|97|2760
TPE|12/1/2011|51518|98|2760
INA|12/1/2011|35662|99|2760
JPN|12/1/2011|34890|100|2760
AUS|12/1/2011|53816|101|2760
RSA|12/1/2011|51660|102|2760
USA|12/1/2011|55438|103|2760
RUS|12/1/2011|6115|104|2760
KOR|12/1/2011|54357|105|2760
ENG|12/1/2011|53341|106|2760
SVK|12/1/2011|55331|107|2760
UKR|12/1/2011|76349|108|2760
FRA|12/1/2011|53323|109|2760
EGY|12/1/2011|52901|110|2760
NED|12/1/2011|53832|111|2760
NOR|12/1/2011|50984|112|2760
BLR|12/1/2011|52294|113|2760
HKG|12/1/2011|52928|114|2760
UKR|12/1/2011|52301|115|2760
FIN|12/1/2011|42731|116|2760
SLO|12/1/2011|13562|117|2760
MAS|12/1/2011|54151|118|2760
INA|12/1/2011|48714|119|2760
BRA|12/1/2011|74742|120|2760
HKG|12/1/2011|55289|121|2760
RUS|12/1/2011|78605|122|2760
PHI|12/1/2011|33497|123|2760
TUR|12/1/2011|53889|124|2760
NGR|12/1/2011|80210|125|2760
MAR|12/1/2011|89791|126|2760
EST|12/1/2011|53705|127|2760
TPE|12/1/2011|54195|128|2760
RSA|12/1/2011|46778|129|2760
IND|12/1/2011|53962|130|2760
CAN|12/1/2011|74856|131|2760
SRI|12/1/2011|15327|132|2760
KOR|12/1/2011|51396|133|2760
DEN|12/1/2011|51642|134|2760
SCO|12/1/2011|53123|135|2760
TPE|12/1/2011|99925|136|2760
CHN|12/1/2011|76908|137|2760
BRA|12/1/2011|40080|138|2760
JPN|12/1/2011|53841|139|2760
INA|12/1/2011|14711|140|2760
JPN|12/1/2011|52064|141|2760
ENG|12/1/2011|34240|142|2760
UKR|12/1/2011|76910|143|2760
SUI|12/1/2011|82656|144|2760
BRA|12/1/2011|52908|145|2760
MRI|12/1/2011|9775|146|2760
JPN|12/1/2011|82346|147|2760
CRO|12/1/2011|52253|148|2760
INA|12/1/2011|66963|149|2760
BRA|12/1/2011|94010|150|2760
JPN|12/1/2011|86373|151|2760
VIE|12/1/2011|71455|152|2760
USA|12/1/2011|54532|153|2760
SCO|12/1/2011|48528|154|2760
JPN|12/1/2011|36246|155|2760
FRA|12/1/2011|93614|156|2760
IND|12/1/2011|66615|157|2760
PUR|12/1/2011|81644|158|2760
GER|12/1/2011|54450|159|2760
NED|12/1/2011|70560|160|2760
MAS|12/1/2011|18143|161|2760
TPE|12/1/2011|74561|162|2760
INA|12/1/2011|31679|163|2760
JPN|12/1/2011|43256|164|2760
THA|12/1/2011|46877|165|2760
THA|12/1/2011|84669|166|2760
MEX|12/1/2011|24247|167|2760
BUL|12/1/2011|53891|168|2760
ENG|12/1/2011|98866|169|2760
MAS|12/1/2011|15712|170|2760
SRI|12/1/2011|10033|171|2760
IND|12/1/2011|81493|172|2760
TPE|12/1/2011|92339|173|2760
RUS|12/1/2011|10408|174|2760
RUS|12/1/2011|36996|175|2760
IND|12/1/2011|48127|176|2760
IND|12/1/2011|15851|177|2760
SRI|12/1/2011|68295|178|2760
RUS|12/1/2011|53676|179|2760
DEN|12/1/2011|20231|180|2760
IND|12/1/2011|13710|181|2760
KOR|12/1/2011|15409|182|2760
CHN|12/1/2011|51281|183|2760
WAL|12/1/2011|49913|184|2760
MRI|12/1/2011|42679|185|2760
RUS|12/1/2011|74334|186|2760
GER|12/1/2011|6891|187|2760
CZE|12/1/2011|34229|188|2760
MAS|12/1/2011|54803|189|2760
HUN|12/1/2011|51849|190|2760
VIE|12/1/2011|18115|191|2760
IND|12/1/2011|53794|192|2760
ENG|12/1/2011|79055|193|2760
PER|12/1/2011|14334|194|2760
GER|12/1/2011|21854|195|2760
MAS|12/1/2011|53483|196|2760
DEN|12/1/2011|63437|197|2760
NGR|12/1/2011|51684|198|2760
JPN|12/1/2011|69082|199|2760
WAL|12/1/2011|16062|200|2760
RUS|12/1/2011|25776|201|2760
THA|12/1/2011|58271|202|2760
GER|12/1/2011|59289|203|2760
BUL|12/1/2011|46169|204|2760
JPN|12/1/2011|52083|205|2760
ISR|12/1/2011|67069|206|2760
RUS|12/1/2011|8558|207|2760
JPN|12/1/2011|67092|207|2760
GUA|12/1/2011|17774|209|2760
RUS|12/1/2011|84249|210|2760
ENG|12/1/2011|11322|211|2760
EST|12/1/2011|86222|212|2760
GUA|12/1/2011|93262|213|2760
SYR|12/1/2011|25319|214|2760
MEX|12/1/2011|61244|215|2760
INA|12/1/2011|97185|216|2760
ENG|12/1/2011|55010|217|2760
INA|12/1/2011|91654|218|2760
DEN|12/1/2011|29419|219|2760
SEY|12/1/2011|35438|220|2760
POL|12/1/2011|15373|221|2760
DEN|12/1/2011|69707|222|2760
RSA|12/1/2011|51335|223|2760
POL|12/1/2011|43578|224|2760
MAS|12/1/2011|60859|225|2760
DOM|12/1/2011|68147|226|2760
MAS|12/1/2011|63369|227|2760
BEL|12/1/2011|55319|228|2760
JPN|12/1/2011|56251|229|2760
TPE|12/1/2011|53628|230|2760
RUS|12/1/2011|54292|231|2760
POL|12/1/2011|45656|232|2760
IND|12/1/2011|57564|233|2760
UGA|12/1/2011|83532|234|2760
HKG|12/1/2011|87709|235|2760
IND|12/1/2011|94335|236|2760
TUR|12/1/2011|39255|237|2760
FIN|12/1/2011|55770|238|2760
DEN|12/1/2011|43761|239|2760
