country|date|pid|rank|week
CHN|12/6/2012|53938|1|4173
CHN|12/6/2012|64643|2|4173
IND|12/6/2012|52748|3|4173
GER|12/6/2012|13475|4|4173
CHN|12/6/2012|83064|5|4173
DEN|12/6/2012|10358|6|4173
CHN|12/6/2012|14874|7|4173
KOR|12/6/2012|76594|8|4173
THA|12/6/2012|35642|9|4173
CHN|12/6/2012|51520|10|4173
TPE|12/6/2012|61427|11|4173
THA|12/6/2012|54511|12|4173
JPN|12/6/2012|66644|13|4173
JPN|12/6/2012|15417|14|4173
KOR|12/6/2012|22455|15|4173
SGP|12/6/2012|53782|16|4173
TPE|12/6/2012|15509|17|4173
CHN|12/6/2012|78288|18|4173
THA|12/6/2012|58271|19|4173
TPE|12/6/2012|14864|20|4173
NED|12/6/2012|5564|21|4173
BUL|12/6/2012|12765|22|4173
HKG|12/6/2012|51649|23|4173
IND|12/6/2012|73173|24|4173
JPN|12/6/2012|77317|25|4173
CHN|12/6/2012|53938|1|4173
CHN|12/6/2012|64643|2|4173
IND|12/6/2012|52748|3|4173
GER|12/6/2012|13475|4|4173
CHN|12/6/2012|83064|5|4173
DEN|12/6/2012|10358|6|4173
CHN|12/6/2012|14874|7|4173
KOR|12/6/2012|76594|8|4173
THA|12/6/2012|35642|9|4173
CHN|12/6/2012|51520|10|4173
TPE|12/6/2012|61427|11|4173
THA|12/6/2012|54511|12|4173
JPN|12/6/2012|66644|13|4173
JPN|12/6/2012|15417|14|4173
KOR|12/6/2012|22455|15|4173
SGP|12/6/2012|53782|16|4173
TPE|12/6/2012|15509|17|4173
CHN|12/6/2012|78288|18|4173
THA|12/6/2012|58271|19|4173
TPE|12/6/2012|14864|20|4173
NED|12/6/2012|5564|21|4173
BUL|12/6/2012|12765|22|4173
HKG|12/6/2012|51649|23|4173
IND|12/6/2012|73173|24|4173
JPN|12/6/2012|77317|25|4173
THA|12/6/2012|67158|26|4173
CHN|12/6/2012|16100|27|4173
CHN|12/6/2012|14398|28|4173
JPN|12/6/2012|54531|29|4173
HKG|12/6/2012|52929|30|4173
ESP|12/6/2012|18228|31|4173
CAN|12/6/2012|84523|32|4173
INA|12/6/2012|14710|33|4173
INA|12/6/2012|96130|34|4173
THA|12/6/2012|57971|35|4173
INA|12/6/2012|15828|36|4173
JPN|12/6/2012|34890|37|4173
JPN|12/6/2012|96713|38|4173
CZE|12/6/2012|51739|39|4173
INA|12/6/2012|54248|40|4173
CHN|12/6/2012|53937|41|4173
SGP|12/6/2012|53788|42|4173
FRA|12/6/2012|18998|43|4173
INA|12/6/2012|35662|44|4173
BUL|12/6/2012|15105|45|4173
MAS|12/6/2012|53153|46|4173
INA|12/6/2012|66974|47|4173
RUS|12/6/2012|52640|48|4173
NZL|12/6/2012|14741|49|4173
SCO|12/6/2012|48528|50|4173
SGP|12/6/2012|52706|51|4173
TUR|12/6/2012|87885|52|4173
GER|12/6/2012|51204|53|4173
JPN|12/6/2012|53392|54|4173
FRA|12/6/2012|9699|55|4173
IRL|12/6/2012|89666|56|4173
MAS|12/6/2012|52103|57|4173
SCO|12/6/2012|12818|58|4173
SUI|12/6/2012|54068|59|4173
NED|12/6/2012|6964|60|4173
BEL|12/6/2012|55318|61|4173
DEN|12/6/2012|46896|62|4173
CAN|12/6/2012|3951|63|4173
USA|12/6/2012|79480|64|4173
SUI|12/6/2012|82656|65|4173
MAS|12/6/2012|54151|66|4173
RUS|12/6/2012|8558|67|4173
JPN|12/6/2012|52064|68|4173
USA|12/6/2012|52771|69|4173
AUT|12/6/2012|10022|70|4173
UKR|12/6/2012|51368|71|4173
JEY|12/6/2012|11982|72|4173
TUR|12/6/2012|94762|73|4173
POL|12/6/2012|11071|74|4173
FIN|12/6/2012|7083|75|4173
SGP|12/6/2012|54698|76|4173
BUL|12/6/2012|46169|77|4173
BLR|12/6/2012|52294|78|4173
RUS|12/6/2012|10408|79|4173
MAS|12/6/2012|18143|80|4173
UKR|12/6/2012|76349|81|4173
JPN|12/6/2012|82346|82|4173
SLO|12/6/2012|12023|83|4173
AUS|12/6/2012|53816|84|4173
USA|12/6/2012|55158|85|4173
GER|12/6/2012|15323|86|4173
ESP|12/6/2012|95780|87|4173
THA|12/6/2012|50728|88|4173
NED|12/6/2012|53832|89|4173
RUS|12/6/2012|51261|90|4173
LTU|12/6/2012|14894|91|4173
JPN|12/6/2012|43256|92|4173
ITA|12/6/2012|51842|93|4173
ENG|12/6/2012|53341|94|4173
IND|12/6/2012|81493|95|4173
MAS|12/6/2012|63369|96|4173
WAL|12/6/2012|16062|97|4173
ITA|12/6/2012|12028|98|4173
IND|12/6/2012|21036|99|4173
INA|12/6/2012|26019|100|4173
TPE|12/6/2012|99925|101|4173
SGP|12/6/2012|47646|102|4173
DEN|12/6/2012|69707|103|4173
IND|12/6/2012|75410|104|4173
POR|12/6/2012|13006|105|4173
FRA|12/6/2012|50595|106|4173
CHN|12/6/2012|62313|107|4173
CAN|12/6/2012|72164|108|4173
USA|12/6/2012|57798|109|4173
IND|12/6/2012|66615|110|4173
UKR|12/6/2012|76910|111|4173
DEN|12/6/2012|63437|112|4173
SVK|12/6/2012|55331|113|4173
NOR|12/6/2012|50984|114|4173
HKG|12/6/2012|87709|115|4173
HKG|12/6/2012|55288|116|4173
BUL|12/6/2012|53891|117|4173
TPE|12/6/2012|14865|118|4173
AUT|12/6/2012|15121|119|4173
GER|12/6/2012|21854|120|4173
TPE|12/6/2012|92339|121|4173
DEN|12/6/2012|20231|122|4173
KOR|12/6/2012|15409|123|4173
CZE|12/6/2012|77090|124|4173
CHN|12/6/2012|92736|125|4173
INA|12/6/2012|97185|126|4173
CAN|12/6/2012|53877|127|4173
ENG|12/6/2012|34240|128|4173
EST|12/6/2012|53705|129|4173
PER|12/6/2012|13182|130|4173
EGY|12/6/2012|52901|131|4173
RUS|12/6/2012|78605|132|4173
GUA|12/6/2012|17774|133|4173
MEX|12/6/2012|51917|134|4173
HKG|12/6/2012|52928|135|4173
NGR|12/6/2012|80210|136|4173
NZL|12/6/2012|38708|137|4173
TPE|12/6/2012|27588|138|4173
INA|12/6/2012|50878|139|4173
CZE|12/6/2012|34229|140|4173
GUA|12/6/2012|93262|141|4173
MAR|12/6/2012|89791|142|4173
ENG|12/6/2012|79055|143|4173
DEN|12/6/2012|1279|144|4173
ISL|12/6/2012|12129|145|4173
FRA|12/6/2012|53323|146|4173
TPE|12/6/2012|74561|147|4173
