country|date|pid|rank|week
CHN|8/29/2013|64643|1|5456
THA|8/29/2013|35642|2|5456
GER|8/29/2013|13475|3|5456
IND|8/29/2013|52748|4|5456
CHN|8/29/2013|53938|5|5456
KOR|8/29/2013|76594|6|5456
CHN|8/29/2013|83064|7|5456
TPE|8/29/2013|61427|8|5456
JPN|8/29/2013|66644|9|5456
IND|8/29/2013|73173|10|5456
DEN|8/29/2013|10358|11|5456
INA|8/29/2013|96130|12|5456
KOR|8/29/2013|22455|13|5456
JPN|8/29/2013|15417|14|5456
THA|8/29/2013|67158|15|5456
THA|8/29/2013|57971|16|5456
THA|8/29/2013|58271|17|5456
THA|8/29/2013|54511|18|5456
ESP|8/29/2013|18228|19|5456
JPN|8/29/2013|34890|20|5456
HKG|8/29/2013|51649|21|5456
TPE|8/29/2013|15509|22|5456
INA|8/29/2013|15828|23|5456
CHN|8/29/2013|14874|24|5456
SGP|8/29/2013|53782|25|5456
CHN|8/29/2013|64643|1|5456
THA|8/29/2013|35642|2|5456
GER|8/29/2013|13475|3|5456
IND|8/29/2013|52748|4|5456
CHN|8/29/2013|53938|5|5456
KOR|8/29/2013|76594|6|5456
CHN|8/29/2013|83064|7|5456
TPE|8/29/2013|61427|8|5456
JPN|8/29/2013|66644|9|5456
IND|8/29/2013|73173|10|5456
DEN|8/29/2013|10358|11|5456
INA|8/29/2013|96130|12|5456
KOR|8/29/2013|22455|13|5456
JPN|8/29/2013|15417|14|5456
THA|8/29/2013|67158|15|5456
THA|8/29/2013|57971|16|5456
THA|8/29/2013|58271|17|5456
THA|8/29/2013|54511|18|5456
ESP|8/29/2013|18228|19|5456
JPN|8/29/2013|34890|20|5456
HKG|8/29/2013|51649|21|5456
TPE|8/29/2013|15509|22|5456
INA|8/29/2013|15828|23|5456
CHN|8/29/2013|14874|24|5456
SGP|8/29/2013|53782|25|5456
CHN|8/29/2013|78288|26|5456
BUL|8/29/2013|12765|27|5456
INA|8/29/2013|54248|28|5456
HKG|8/29/2013|52929|29|5456
JPN|8/29/2013|43256|30|5456
JPN|8/29/2013|53392|31|5456
INA|8/29/2013|14710|32|5456
FRA|8/29/2013|18998|33|5456
SCO|8/29/2013|48528|34|5456
MAS|8/29/2013|18143|35|5456
CZE|8/29/2013|51739|36|5456
ESP|8/29/2013|95780|37|5456
USA|8/29/2013|52771|38|5456
BUL|8/29/2013|15105|39|5456
INA|8/29/2013|35662|40|5456
GER|8/29/2013|51204|41|5456
CHN|8/29/2013|62313|42|5456
IRL|8/29/2013|89666|43|5456
CHN|8/29/2013|92736|44|5456
MAS|8/29/2013|53153|45|5456
INA|8/29/2013|66963|46|5456
GER|8/29/2013|15323|47|5456
SGP|8/29/2013|52706|48|5456
SUI|8/29/2013|54068|49|5456
CAN|8/29/2013|72164|50|5456
CAN|8/29/2013|84523|51|5456
IND|8/29/2013|21036|52|5456
SUI|8/29/2013|82656|53|5456
INA|8/29/2013|97185|54|5456
MAS|8/29/2013|52103|55|5456
JPN|8/29/2013|96713|56|5456
UKR|8/29/2013|76349|57|5456
CHN|8/29/2013|76908|58|5456
INA|8/29/2013|66974|59|5456
INA|8/29/2013|50878|60|5456
RUS|8/29/2013|8558|61|5456
SGP|8/29/2013|54698|62|5456
BUL|8/29/2013|46169|63|5456
RUS|8/29/2013|78605|64|5456
INA|8/29/2013|26019|65|5456
CAN|8/29/2013|3951|66|5456
THA|8/29/2013|84062|67|5456
SLO|8/29/2013|12023|68|5456
DEN|8/29/2013|46896|69|5456
