country|date|pid|rank|week
CHN|2/14/2013|64643|1|4454
IND|2/14/2013|52748|2|4454
CHN|2/14/2013|53938|3|4454
GER|2/14/2013|13475|4|4454
KOR|2/14/2013|76594|5|4454
CHN|2/14/2013|83064|6|4454
DEN|2/14/2013|10358|7|4454
THA|2/14/2013|35642|8|4454
TPE|2/14/2013|61427|9|4454
JPN|2/14/2013|66644|10|4454
CHN|2/14/2013|14874|11|4454
THA|2/14/2013|54511|12|4454
JPN|2/14/2013|15417|13|4454
KOR|2/14/2013|22455|14|4454
CHN|2/14/2013|78288|15|4454
IND|2/14/2013|73173|16|4454
SGP|2/14/2013|53782|17|4454
THA|2/14/2013|58271|18|4454
INA|2/14/2013|96130|19|4454
THA|2/14/2013|67158|20|4454
NED|2/14/2013|5564|21|4454
HKG|2/14/2013|51649|22|4454
BUL|2/14/2013|12765|23|4454
TPE|2/14/2013|14864|24|4454
TPE|2/14/2013|15509|25|4454
CHN|2/14/2013|64643|1|4454
IND|2/14/2013|52748|2|4454
CHN|2/14/2013|53938|3|4454
GER|2/14/2013|13475|4|4454
KOR|2/14/2013|76594|5|4454
CHN|2/14/2013|83064|6|4454
DEN|2/14/2013|10358|7|4454
THA|2/14/2013|35642|8|4454
TPE|2/14/2013|61427|9|4454
JPN|2/14/2013|66644|10|4454
CHN|2/14/2013|14874|11|4454
THA|2/14/2013|54511|12|4454
JPN|2/14/2013|15417|13|4454
KOR|2/14/2013|22455|14|4454
CHN|2/14/2013|78288|15|4454
IND|2/14/2013|73173|16|4454
SGP|2/14/2013|53782|17|4454
THA|2/14/2013|58271|18|4454
INA|2/14/2013|96130|19|4454
THA|2/14/2013|67158|20|4454
NED|2/14/2013|5564|21|4454
HKG|2/14/2013|51649|22|4454
BUL|2/14/2013|12765|23|4454
TPE|2/14/2013|14864|24|4454
TPE|2/14/2013|15509|25|4454
JPN|2/14/2013|96713|26|4454
THA|2/14/2013|57971|27|4454
INA|2/14/2013|15828|28|4454
JPN|2/14/2013|54531|29|4454
CHN|2/14/2013|16100|30|4454
HKG|2/14/2013|52929|31|4454
INA|2/14/2013|14710|32|4454
CHN|2/14/2013|51520|33|4454
ESP|2/14/2013|18228|34|4454
JPN|2/14/2013|77317|35|4454
JPN|2/14/2013|34890|36|4454
SGP|2/14/2013|53788|37|4454
CHN|2/14/2013|53937|38|4454
SGP|2/14/2013|52706|39|4454
CAN|2/14/2013|84523|40|4454
SCO|2/14/2013|48528|41|4454
CZE|2/14/2013|51739|42|4454
INA|2/14/2013|35662|43|4454
BUL|2/14/2013|15105|44|4454
INA|2/14/2013|54248|45|4454
FRA|2/14/2013|18998|46|4454
JPN|2/14/2013|53392|47|4454
NZL|2/14/2013|14741|48|4454
INA|2/14/2013|66974|49|4454
GER|2/14/2013|51204|50|4454
TUR|2/14/2013|87885|51|4454
RUS|2/14/2013|52640|52|4454
IRL|2/14/2013|89666|53|4454
MAS|2/14/2013|53153|54|4454
CHN|2/14/2013|14398|55|4454
MAS|2/14/2013|18143|56|4454
SGP|2/14/2013|54698|57|4454
MAS|2/14/2013|52103|58|4454
SUI|2/14/2013|54068|59|4454
SUI|2/14/2013|82656|60|4454
CAN|2/14/2013|3951|61|4454
MAS|2/14/2013|54151|62|4454
DEN|2/14/2013|46896|63|4454
SCO|2/14/2013|12818|64|4454
JPN|2/14/2013|52064|65|4454
USA|2/14/2013|79480|66|4454
USA|2/14/2013|52771|67|4454
AUT|2/14/2013|10022|68|4454
RUS|2/14/2013|8558|69|4454
BUL|2/14/2013|46169|70|4454
CHN|2/14/2013|62313|71|4454
RUS|2/14/2013|10408|72|4454
BEL|2/14/2013|55318|73|4454
BLR|2/14/2013|52294|74|4454
THA|2/14/2013|50728|75|4454
UKR|2/14/2013|76349|76|4454
JPN|2/14/2013|82346|77|4454
JEY|2/14/2013|11982|78|4454
CHN|2/14/2013|76908|79|4454
TUR|2/14/2013|94762|80|4454
NED|2/14/2013|53832|81|4454
INA|2/14/2013|26019|82|4454
ESP|2/14/2013|95780|83|4454
INA|2/14/2013|97185|84|4454
MAS|2/14/2013|63369|85|4454
AUS|2/14/2013|53816|86|4454
SLO|2/14/2013|12023|87|4454
WAL|2/14/2013|16062|88|4454
POL|2/14/2013|11071|89|4454
FIN|2/14/2013|7083|90|4454
LTU|2/14/2013|14894|91|4454
JPN|2/14/2013|43256|92|4454
CHN|2/14/2013|92736|93|4454
ENG|2/14/2013|53341|94|4454
IND|2/14/2013|75410|95|4454
CAN|2/14/2013|72164|96|4454
DEN|2/14/2013|63437|97|4454
RUS|2/14/2013|51261|98|4454
NED|2/14/2013|6964|99|4454
UKR|2/14/2013|51368|100|4454
FRA|2/14/2013|50595|101|4454
USA|2/14/2013|55158|102|4454
SGP|2/14/2013|47646|103|4454
TPE|2/14/2013|14865|104|4454
