country|date|pid|rank|week
ESP|6/25/2015|18228|1|9266
IND|6/25/2015|52748|2|9266
THA|6/25/2015|35642|3|9266
CHN|6/25/2015|64643|4|9266
TPE|6/25/2015|61427|5|9266
CHN|6/25/2015|83064|6|9266
KOR|6/25/2015|76594|7|9266
CHN|6/25/2015|53938|8|9266
JPN|6/25/2015|96713|9|9266
JPN|6/25/2015|96312|10|9266
CHN|6/25/2015|92736|11|9266
KOR|6/25/2015|22455|12|9266
USA|6/25/2015|53806|13|9266
IND|6/25/2015|73173|14|9266
CAN|6/25/2015|84523|15|9266
JPN|6/25/2015|66644|16|9266
JPN|6/25/2015|34890|17|9266
JPN|6/25/2015|77317|18|9266
THA|6/25/2015|58271|19|9266
JPN|6/25/2015|43256|20|9266
INA|6/25/2015|66974|21|9266
ESP|6/25/2015|95780|22|9266
TPE|6/25/2015|99925|23|9266
HKG|6/25/2015|51649|24|9266
HKG|6/25/2015|87709|25|9266
ESP|6/25/2015|18228|1|9266
IND|6/25/2015|52748|2|9266
THA|6/25/2015|35642|3|9266
CHN|6/25/2015|64643|4|9266
TPE|6/25/2015|61427|5|9266
CHN|6/25/2015|83064|6|9266
KOR|6/25/2015|76594|7|9266
CHN|6/25/2015|53938|8|9266
JPN|6/25/2015|96713|9|9266
JPN|6/25/2015|96312|10|9266
CHN|6/25/2015|92736|11|9266
KOR|6/25/2015|22455|12|9266
USA|6/25/2015|53806|13|9266
IND|6/25/2015|73173|14|9266
CAN|6/25/2015|84523|15|9266
JPN|6/25/2015|66644|16|9266
JPN|6/25/2015|34890|17|9266
JPN|6/25/2015|77317|18|9266
THA|6/25/2015|58271|19|9266
JPN|6/25/2015|43256|20|9266
INA|6/25/2015|66974|21|9266
ESP|6/25/2015|95780|22|9266
TPE|6/25/2015|99925|23|9266
HKG|6/25/2015|51649|24|9266
HKG|6/25/2015|87709|25|9266
TPE|6/25/2015|74561|26|9266
THA|6/25/2015|54511|27|9266
GER|6/25/2015|51204|28|9266
JPN|6/25/2015|53392|29|9266
INA|6/25/2015|96130|30|9266
KOR|6/25/2015|91598|31|9266
CHN|6/25/2015|14398|32|9266
SCO|6/25/2015|48528|33|9266
BUL|6/25/2015|15105|34|9266
USA|6/25/2015|57798|35|9266
JPN|6/25/2015|95189|36|9266
DEN|6/25/2015|63437|37|9266
SUI|6/25/2015|54068|38|9266
BUL|6/25/2015|12765|39|9266
INA|6/25/2015|14710|40|9266
THA|6/25/2015|57971|41|9266
USA|6/25/2015|14621|42|9266
SGP|6/25/2015|54698|43|9266
TUR|6/25/2015|87885|44|9266
CHN|6/25/2015|76908|45|9266
DEN|6/25/2015|50331|46|9266
IRL|6/25/2015|89666|47|9266
FRA|6/25/2015|18998|48|9266
