country|date|pid|rank|week
CHN|9/12/2013|64643|1|5526
THA|9/12/2013|35642|2|5526
GER|9/12/2013|13475|3|5526
IND|9/12/2013|52748|4|5526
CHN|9/12/2013|53938|5|5526
KOR|9/12/2013|76594|6|5526
CHN|9/12/2013|83064|7|5526
TPE|9/12/2013|61427|8|5526
JPN|9/12/2013|66644|9|5526
IND|9/12/2013|73173|10|5526
DEN|9/12/2013|10358|11|5526
KOR|9/12/2013|22455|12|5526
JPN|9/12/2013|15417|13|5526
THA|9/12/2013|67158|14|5526
INA|9/12/2013|96130|15|5526
THA|9/12/2013|57971|16|5526
THA|9/12/2013|58271|17|5526
THA|9/12/2013|54511|18|5526
ESP|9/12/2013|18228|19|5526
JPN|9/12/2013|34890|20|5526
SGP|9/12/2013|53782|21|5526
HKG|9/12/2013|51649|22|5526
INA|9/12/2013|15828|23|5526
CHN|9/12/2013|14874|24|5526
CHN|9/12/2013|78288|25|5526
CHN|9/12/2013|64643|1|5526
THA|9/12/2013|35642|2|5526
GER|9/12/2013|13475|3|5526
IND|9/12/2013|52748|4|5526
CHN|9/12/2013|53938|5|5526
KOR|9/12/2013|76594|6|5526
CHN|9/12/2013|83064|7|5526
TPE|9/12/2013|61427|8|5526
JPN|9/12/2013|66644|9|5526
IND|9/12/2013|73173|10|5526
DEN|9/12/2013|10358|11|5526
KOR|9/12/2013|22455|12|5526
JPN|9/12/2013|15417|13|5526
THA|9/12/2013|67158|14|5526
INA|9/12/2013|96130|15|5526
THA|9/12/2013|57971|16|5526
THA|9/12/2013|58271|17|5526
THA|9/12/2013|54511|18|5526
ESP|9/12/2013|18228|19|5526
JPN|9/12/2013|34890|20|5526
SGP|9/12/2013|53782|21|5526
HKG|9/12/2013|51649|22|5526
INA|9/12/2013|15828|23|5526
CHN|9/12/2013|14874|24|5526
CHN|9/12/2013|78288|25|5526
TPE|9/12/2013|15509|26|5526
BUL|9/12/2013|12765|27|5526
INA|9/12/2013|54248|28|5526
HKG|9/12/2013|52929|29|5526
JPN|9/12/2013|43256|30|5526
JPN|9/12/2013|53392|31|5526
INA|9/12/2013|14710|32|5526
FRA|9/12/2013|18998|33|5526
SCO|9/12/2013|48528|34|5526
MAS|9/12/2013|18143|35|5526
CZE|9/12/2013|51739|36|5526
ESP|9/12/2013|95780|37|5526
USA|9/12/2013|52771|38|5526
BUL|9/12/2013|15105|39|5526
GER|9/12/2013|51204|40|5526
INA|9/12/2013|66963|41|5526
CHN|9/12/2013|62313|42|5526
CAN|9/12/2013|84523|43|5526
IRL|9/12/2013|89666|44|5526
CHN|9/12/2013|92736|45|5526
GER|9/12/2013|15323|46|5526
INA|9/12/2013|35662|47|5526
SUI|9/12/2013|54068|48|5526
SGP|9/12/2013|52706|49|5526
CAN|9/12/2013|72164|50|5526
IND|9/12/2013|21036|51|5526
MAS|9/12/2013|53153|52|5526
SUI|9/12/2013|82656|53|5526
INA|9/12/2013|97185|54|5526
UKR|9/12/2013|76349|55|5526
JPN|9/12/2013|96713|56|5526
CHN|9/12/2013|76908|57|5526
INA|9/12/2013|66974|58|5526
INA|9/12/2013|50878|59|5526
MAS|9/12/2013|52103|60|5526
SGP|9/12/2013|54698|61|5526
BUL|9/12/2013|46169|62|5526
RUS|9/12/2013|78605|63|5526
CAN|9/12/2013|3951|64|5526
THA|9/12/2013|84062|65|5526
RUS|9/12/2013|8558|66|5526
SLO|9/12/2013|12023|67|5526
