country|date|pid|rank|week
CHN|6/19/2014|64643|1|7079
CHN|6/19/2014|83064|2|7079
CHN|6/19/2014|53938|3|7079
KOR|6/19/2014|76594|4|7079
KOR|6/19/2014|22455|5|7079
THA|6/19/2014|35642|6|7079
TPE|6/19/2014|61427|7|7079
THA|6/19/2014|54511|8|7079
IND|6/19/2014|52748|9|7079
IND|6/19/2014|73173|10|7079
ESP|6/19/2014|18228|11|7079
JPN|6/19/2014|34890|12|7079
THA|6/19/2014|57971|13|7079
JPN|6/19/2014|66644|14|7079
JPN|6/19/2014|15417|15|7079
CHN|6/19/2014|76908|16|7079
SCO|6/19/2014|48528|17|7079
CHN|6/19/2014|78288|18|7079
THA|6/19/2014|58271|19|7079
CAN|6/19/2014|84523|20|7079
HKG|6/19/2014|51649|21|7079
USA|6/19/2014|53806|22|7079
CHN|6/19/2014|14398|23|7079
SGP|6/19/2014|53782|24|7079
ESP|6/19/2014|95780|25|7079
CHN|6/19/2014|64643|1|7079
CHN|6/19/2014|83064|2|7079
CHN|6/19/2014|53938|3|7079
KOR|6/19/2014|76594|4|7079
KOR|6/19/2014|22455|5|7079
THA|6/19/2014|35642|6|7079
TPE|6/19/2014|61427|7|7079
THA|6/19/2014|54511|8|7079
IND|6/19/2014|52748|9|7079
IND|6/19/2014|73173|10|7079
ESP|6/19/2014|18228|11|7079
JPN|6/19/2014|34890|12|7079
THA|6/19/2014|57971|13|7079
JPN|6/19/2014|66644|14|7079
JPN|6/19/2014|15417|15|7079
CHN|6/19/2014|76908|16|7079
SCO|6/19/2014|48528|17|7079
CHN|6/19/2014|78288|18|7079
THA|6/19/2014|58271|19|7079
CAN|6/19/2014|84523|20|7079
HKG|6/19/2014|51649|21|7079
USA|6/19/2014|53806|22|7079
CHN|6/19/2014|14398|23|7079
SGP|6/19/2014|53782|24|7079
ESP|6/19/2014|95780|25|7079
INA|6/19/2014|96130|26|7079
INA|6/19/2014|54248|27|7079
TPE|6/19/2014|15509|28|7079
CZE|6/19/2014|51739|29|7079
BUL|6/19/2014|15105|30|7079
CHN|6/19/2014|92736|31|7079
FRA|6/19/2014|18998|32|7079
HKG|6/19/2014|52929|33|7079
IRL|6/19/2014|89666|34|7079
GER|6/19/2014|51204|35|7079
CHN|6/19/2014|76601|36|7079
DEN|6/19/2014|63437|37|7079
RUS|6/19/2014|78605|38|7079
SUI|6/19/2014|54068|39|7079
BUL|6/19/2014|46169|40|7079
SGP|6/19/2014|54698|41|7079
MAS|6/19/2014|53153|42|7079
TPE|6/19/2014|74561|43|7079
DEN|6/19/2014|50331|44|7079
USA|6/19/2014|52771|45|7079
RUS|6/19/2014|8558|46|7079
IND|6/19/2014|75410|47|7079
BUL|6/19/2014|12765|48|7079
INA|6/19/2014|66974|49|7079
JPN|6/19/2014|53392|50|7079
TPE|6/19/2014|92339|51|7079
ISR|6/19/2014|67069|52|7079
INA|6/19/2014|35662|53|7079
IND|6/19/2014|66615|54|7079
CHN|6/19/2014|62313|55|7079
CHN|6/19/2014|60835|56|7079
IND|6/19/2014|21036|57|7079
INA|6/19/2014|15828|58|7079
BRA|6/19/2014|74742|59|7079
BRA|6/19/2014|52908|60|7079
TPE|6/19/2014|76717|61|7079
NZL|6/19/2014|14741|62|7079
IND|6/19/2014|56471|63|7079
INA|6/19/2014|50878|64|7079
JPN|6/19/2014|77317|65|7079
JPN|6/19/2014|86373|66|7079
DEN|6/19/2014|69707|67|7079
UKR|6/19/2014|76349|68|7079
INA|6/19/2014|66963|69|7079
TPE|6/19/2014|99925|70|7079
MAS|6/19/2014|54151|71|7079
JPN|6/19/2014|52064|72|7079
ENG|6/19/2014|55536|73|7079
JPN|6/19/2014|43256|74|7079
ENG|6/19/2014|34240|75|7079
KOR|6/19/2014|91598|76|7079
NZL|6/19/2014|38708|77|7079
INA|6/19/2014|14710|78|7079
THA|6/19/2014|84062|79|7079
THA|6/19/2014|74490|80|7079
AUT|6/19/2014|10022|81|7079
JPN|6/19/2014|69082|82|7079
GER|6/19/2014|13475|83|7079
VIE|6/19/2014|71455|84|7079
FRA|6/19/2014|79056|85|7079
TPE|6/19/2014|14865|86|7079
THA|6/19/2014|67158|87|7079
SWE|6/19/2014|60223|88|7079
NED|6/19/2014|93419|89|7079
IND|6/19/2014|13710|90|7079
JPN|6/19/2014|96312|91|7079
INA|6/19/2014|61665|92|7079
MAS|6/19/2014|63369|93|7079
TUR|6/19/2014|94762|94|7079
ENG|6/19/2014|79055|95|7079
BEL|6/19/2014|55318|96|7079
USA|6/19/2014|57798|97|7079
RUS|6/19/2014|33989|98|7079
INA|6/19/2014|48714|99|7079
FIN|6/19/2014|42731|100|7079
RUS|6/19/2014|92400|101|7079
AUS|6/19/2014|74426|102|7079
FRA|6/19/2014|50595|103|7079
GUA|6/19/2014|17774|104|7079
ENG|6/19/2014|53341|105|7079
NGR|6/19/2014|80210|106|7079
THA|6/19/2014|50728|107|7079
UKR|6/19/2014|76910|108|7079
RUS|6/19/2014|67073|109|7079
RUS|6/19/2014|36996|110|7079
CHN|6/19/2014|87434|111|7079
CZE|6/19/2014|34229|112|7079
JPN|6/19/2014|96713|113|7079
LTU|6/19/2014|14894|114|7079
CHN|6/19/2014|92728|115|7079
BEL|6/19/2014|82229|116|7079
KOR|6/19/2014|84992|117|7079
CZE|6/19/2014|77090|118|7079
HUN|6/19/2014|34899|119|7079
TUR|6/19/2014|87885|120|7079
IND|6/19/2014|53962|121|7079
FIN|6/19/2014|55770|122|7079
TPE|6/19/2014|27588|123|7079
WAL|6/19/2014|16062|124|7079
DEN|6/19/2014|43761|125|7079
SWE|6/19/2014|64551|126|7079
MRI|6/19/2014|42679|127|7079
MAS|6/19/2014|62867|128|7079
CAN|6/19/2014|3951|129|7079
EST|6/19/2014|53705|130|7079
POL|6/19/2014|45656|131|7079
ITA|6/19/2014|51842|132|7079
DOM|6/19/2014|68147|133|7079
HKG|6/19/2014|87709|134|7079
GUA|6/19/2014|93262|135|7079
BRA|6/19/2014|40080|136|7079
TPE|6/19/2014|53628|137|7079
KOR|6/19/2014|67871|138|7079
RSA|6/19/2014|64028|139|7079
EST|6/19/2014|67084|140|7079
TPE|6/19/2014|51518|141|7079
CHN|6/19/2014|51520|142|7079
RUS|6/19/2014|75083|143|7079
PER|6/19/2014|71252|144|7079
SVK|6/19/2014|91157|145|7079
RUS|6/19/2014|6115|146|7079
VIE|6/19/2014|18115|147|7079
MEX|6/19/2014|24247|148|7079
SWE|6/19/2014|83379|149|7079
BRA|6/19/2014|92082|150|7079
SLO|6/19/2014|12023|151|7079
RUS|6/19/2014|81907|152|7079
SUI|6/19/2014|82656|153|7079
JPN|6/19/2014|82346|154|7079
CAN|6/19/2014|3156|155|7079
DEN|6/19/2014|20231|156|7079
CZE|6/19/2014|81794|157|7079
BLR|6/19/2014|52294|158|7079
RUS|6/19/2014|53676|159|7079
AUS|6/19/2014|88368|160|7079
UGA|6/19/2014|83532|161|7079
TTO|6/19/2014|15027|162|7079
TPE|6/19/2014|57244|163|7079
MAS|6/19/2014|70093|164|7079
INA|6/19/2014|74525|165|7079
IND|6/19/2014|97262|166|7079
MEX|6/19/2014|85514|167|7079
CHN|6/19/2014|16100|168|7079
POR|6/19/2014|13006|169|7079
NED|6/19/2014|89454|170|7079
JPN|6/19/2014|95189|171|7079
NGR|6/19/2014|73121|172|7079
USA|6/19/2014|14621|173|7079
SVK|6/19/2014|75188|174|7079
IND|6/19/2014|94335|175|7079
TPE|6/19/2014|97282|176|7079
PHI|6/19/2014|33497|177|7079
SUI|6/19/2014|92691|178|7079
TPE|6/19/2014|75154|179|7079
IND|6/19/2014|80764|180|7079
CHN|6/19/2014|88907|181|7079
USA|6/19/2014|80644|182|7079
DEN|6/19/2014|91224|183|7079
TPE|6/19/2014|14864|184|7079
GER|6/19/2014|21854|185|7079
RUS|6/19/2014|51261|186|7079
AUS|6/19/2014|91611|187|7079
THA|6/19/2014|67856|188|7079
AUT|6/19/2014|57537|189|7079
GUA|6/19/2014|82412|190|7079
NGR|6/19/2014|81973|191|7079
INA|6/19/2014|97207|192|7079
HUN|6/19/2014|66695|193|7079
EGY|6/19/2014|52901|194|7079
HUN|6/19/2014|98804|195|7079
AUS|6/19/2014|98695|196|7079
CRO|6/19/2014|87268|197|7079
TPE|6/19/2014|54128|198|7079
FRA|6/19/2014|98854|199|7079
DOM|6/19/2014|79547|200|7079
IND|6/19/2014|15851|201|7079
SGP|6/19/2014|47646|202|7079
KOR|6/19/2014|68381|203|7079
UKR|6/19/2014|31914|204|7079
IND|6/19/2014|92125|205|7079
MEX|6/19/2014|61244|206|7079
ENG|6/19/2014|50715|207|7079
GER|6/19/2014|15323|208|7079
PER|6/19/2014|80894|209|7079
WAL|6/19/2014|16875|210|7079
SRI|6/19/2014|96090|211|7079
POR|6/19/2014|72489|212|7079
NGR|6/19/2014|69899|213|7079
AUS|6/19/2014|99445|214|7079
GER|6/19/2014|81426|215|7079
GUA|6/19/2014|1208|216|7079
RUS|6/19/2014|80540|217|7079
CAN|6/19/2014|53877|218|7079
JPN|6/19/2014|65751|218|7079
KOR|6/19/2014|95820|220|7079
AUS|6/19/2014|92217|221|7079
CAN|6/19/2014|72164|222|7079
AUT|6/19/2014|97511|223|7079
DOM|6/19/2014|79236|224|7079
AUT|6/19/2014|87854|225|7079
ENG|6/19/2014|98866|226|7079
RSA|6/19/2014|63068|227|7079
THA|6/19/2014|84669|228|7079
AUT|6/19/2014|85440|229|7079
EST|6/19/2014|86222|230|7079
RUS|6/19/2014|43861|231|7079
JPN|6/19/2014|71023|232|7079
CUB|6/19/2014|98960|233|7079
INA|6/19/2014|26019|234|7079
MRI|6/19/2014|42677|235|7079
IND|6/19/2014|48127|236|7079
GER|6/19/2014|82641|237|7079
GUA|6/19/2014|67650|238|7079
MEX|6/19/2014|98186|239|7079
SUI|6/19/2014|73669|240|7079
TPE|6/19/2014|88807|241|7079
INA|6/19/2014|67996|242|7079
RUS|6/19/2014|25776|243|7079
THA|6/19/2014|91422|244|7079
SRB|6/19/2014|60182|245|7079
UKR|6/19/2014|95248|246|7079
ENG|6/19/2014|87660|247|7079
TPE|6/19/2014|54195|248|7079
SGP|6/19/2014|52706|249|7079
BUL|6/19/2014|53891|250|7079
FIN|6/19/2014|99619|251|7079
DEN|6/19/2014|96276|252|7079
AUS|6/19/2014|61301|253|7079
IND|6/19/2014|67854|254|7079
TUR|6/19/2014|84902|255|7079
PER|6/19/2014|63012|256|7079
INA|6/19/2014|65826|256|7079
DEN|6/19/2014|59156|258|7079
ARG|6/19/2014|90876|259|7079
DOM|6/19/2014|39137|260|7079
