country|date|pid|rank|week
CHN|12/19/2013|64643|1|6160
CHN|12/19/2013|83064|2|6160
THA|12/19/2013|35642|3|6160
CHN|12/19/2013|53938|4|6160
KOR|12/19/2013|76594|5|6160
KOR|12/19/2013|22455|6|6160
TPE|12/19/2013|61427|7|6160
IND|12/19/2013|52748|8|6160
GER|12/19/2013|13475|9|6160
THA|12/19/2013|54511|10|6160
IND|12/19/2013|73173|11|6160
JPN|12/19/2013|66644|12|6160
THA|12/19/2013|57971|13|6160
JPN|12/19/2013|34890|14|6160
ESP|12/19/2013|18228|15|6160
JPN|12/19/2013|15417|16|6160
INA|12/19/2013|96130|17|6160
THA|12/19/2013|58271|18|6160
CHN|12/19/2013|78288|19|6160
SGP|12/19/2013|53782|20|6160
HKG|12/19/2013|51649|21|6160
THA|12/19/2013|67158|22|6160
SCO|12/19/2013|48528|23|6160
CAN|12/19/2013|84523|24|6160
INA|12/19/2013|15828|25|6160
CHN|12/19/2013|64643|1|6160
CHN|12/19/2013|83064|2|6160
THA|12/19/2013|35642|3|6160
CHN|12/19/2013|53938|4|6160
KOR|12/19/2013|76594|5|6160
KOR|12/19/2013|22455|6|6160
TPE|12/19/2013|61427|7|6160
IND|12/19/2013|52748|8|6160
GER|12/19/2013|13475|9|6160
THA|12/19/2013|54511|10|6160
IND|12/19/2013|73173|11|6160
JPN|12/19/2013|66644|12|6160
THA|12/19/2013|57971|13|6160
JPN|12/19/2013|34890|14|6160
ESP|12/19/2013|18228|15|6160
JPN|12/19/2013|15417|16|6160
INA|12/19/2013|96130|17|6160
THA|12/19/2013|58271|18|6160
CHN|12/19/2013|78288|19|6160
SGP|12/19/2013|53782|20|6160
HKG|12/19/2013|51649|21|6160
THA|12/19/2013|67158|22|6160
SCO|12/19/2013|48528|23|6160
CAN|12/19/2013|84523|24|6160
INA|12/19/2013|15828|25|6160
ESP|12/19/2013|95780|26|6160
HKG|12/19/2013|52929|27|6160
JPN|12/19/2013|43256|28|6160
TPE|12/19/2013|15509|29|6160
CHN|12/19/2013|76908|30|6160
INA|12/19/2013|66963|31|6160
CHN|12/19/2013|92736|32|6160
BUL|12/19/2013|15105|33|6160
BUL|12/19/2013|12765|34|6160
JPN|12/19/2013|53392|35|6160
INA|12/19/2013|54248|36|6160
INA|12/19/2013|35662|37|6160
CZE|12/19/2013|51739|38|6160
CHN|12/19/2013|62313|39|6160
CHN|12/19/2013|60835|40|6160
USA|12/19/2013|53806|41|6160
FRA|12/19/2013|18998|42|6160
IRL|12/19/2013|89666|43|6160
USA|12/19/2013|52771|44|6160
INA|12/19/2013|66974|45|6160
SUI|12/19/2013|54068|46|6160
GER|12/19/2013|51204|47|6160
RUS|12/19/2013|78605|48|6160
IND|12/19/2013|21036|49|6160
TPE|12/19/2013|74561|50|6160
