country|date|pid|rank|week
CHN|9/25/2014|64643|1|7567
CHN|9/25/2014|83064|2|7567
CHN|9/25/2014|53938|3|7567
KOR|9/25/2014|76594|4|7567
THA|9/25/2014|35642|5|7567
KOR|9/25/2014|22455|6|7567
IND|9/25/2014|52748|7|7567
ESP|9/25/2014|18228|8|7567
TPE|9/25/2014|61427|9|7567
IND|9/25/2014|73173|10|7567
JPN|9/25/2014|66644|11|7567
THA|9/25/2014|54511|12|7567
CHN|9/25/2014|78288|13|7567
THA|9/25/2014|57971|14|7567
CAN|9/25/2014|84523|15|7567
JPN|9/25/2014|34890|16|7567
SCO|9/25/2014|48528|17|7567
USA|9/25/2014|53806|18|7567
JPN|9/25/2014|15417|19|7567
THA|9/25/2014|58271|20|7567
CHN|9/25/2014|92736|21|7567
HKG|9/25/2014|51649|22|7567
INA|9/25/2014|14710|23|7567
ESP|9/25/2014|95780|24|7567
TPE|9/25/2014|74561|25|7567
CHN|9/25/2014|64643|1|7567
CHN|9/25/2014|83064|2|7567
CHN|9/25/2014|53938|3|7567
KOR|9/25/2014|76594|4|7567
THA|9/25/2014|35642|5|7567
KOR|9/25/2014|22455|6|7567
IND|9/25/2014|52748|7|7567
ESP|9/25/2014|18228|8|7567
TPE|9/25/2014|61427|9|7567
IND|9/25/2014|73173|10|7567
JPN|9/25/2014|66644|11|7567
THA|9/25/2014|54511|12|7567
CHN|9/25/2014|78288|13|7567
THA|9/25/2014|57971|14|7567
CAN|9/25/2014|84523|15|7567
JPN|9/25/2014|34890|16|7567
SCO|9/25/2014|48528|17|7567
USA|9/25/2014|53806|18|7567
JPN|9/25/2014|15417|19|7567
THA|9/25/2014|58271|20|7567
CHN|9/25/2014|92736|21|7567
HKG|9/25/2014|51649|22|7567
INA|9/25/2014|14710|23|7567
ESP|9/25/2014|95780|24|7567
TPE|9/25/2014|74561|25|7567
CHN|9/25/2014|14398|26|7567
CHN|9/25/2014|76908|27|7567
INA|9/25/2014|96130|28|7567
CZE|9/25/2014|51739|29|7567
BUL|9/25/2014|15105|30|7567
TPE|9/25/2014|15509|31|7567
GER|9/25/2014|51204|32|7567
MAS|9/25/2014|53153|33|7567
INA|9/25/2014|54248|34|7567
FRA|9/25/2014|18998|35|7567
TPE|9/25/2014|99925|36|7567
DEN|9/25/2014|63437|37|7567
IRL|9/25/2014|89666|38|7567
BUL|9/25/2014|12765|39|7567
RUS|9/25/2014|78605|40|7567
IND|9/25/2014|75410|41|7567
INA|9/25/2014|66974|42|7567
DEN|9/25/2014|50331|43|7567
JPN|9/25/2014|53392|44|7567
BUL|9/25/2014|46169|45|7567
SUI|9/25/2014|54068|46|7567
SGP|9/25/2014|54698|47|7567
JPN|9/25/2014|77317|48|7567
JPN|9/25/2014|43256|49|7567
HKG|9/25/2014|52929|50|7567
IND|9/25/2014|21036|51|7567
IND|9/25/2014|66615|52|7567
INA|9/25/2014|35662|53|7567
USA|9/25/2014|52771|54|7567
JPN|9/25/2014|96713|55|7567
SGP|9/25/2014|53782|56|7567
CHN|9/25/2014|76601|57|7567
RUS|9/25/2014|8558|58|7567
BRA|9/25/2014|52908|59|7567
BRA|9/25/2014|74742|60|7567
INA|9/25/2014|15828|61|7567
TPE|9/25/2014|92339|62|7567
ISR|9/25/2014|67069|63|7567
USA|9/25/2014|57798|64|7567
TPE|9/25/2014|76717|65|7567
MAS|9/25/2014|63369|66|7567
NZL|9/25/2014|14741|67|7567
INA|9/25/2014|50878|68|7567
CHN|9/25/2014|62313|69|7567
JPN|9/25/2014|52064|70|7567
JPN|9/25/2014|96312|71|7567
DEN|9/25/2014|69707|72|7567
MAS|9/25/2014|54151|73|7567
VIE|9/25/2014|71455|74|7567
USA|9/25/2014|14621|75|7567
TUR|9/25/2014|94762|76|7567
IND|9/25/2014|56471|77|7567
ENG|9/25/2014|34240|78|7567
UKR|9/25/2014|76349|79|7567
KOR|9/25/2014|91598|80|7567
FRA|9/25/2014|79056|81|7567
ENG|9/25/2014|55536|82|7567
RUS|9/25/2014|92400|83|7567
ITA|9/25/2014|51842|84|7567
AUT|9/25/2014|10022|85|7567
ENG|9/25/2014|79055|86|7567
GER|9/25/2014|13475|87|7567
JPN|9/25/2014|95189|88|7567
NED|9/25/2014|93419|89|7567
AUS|9/25/2014|74426|90|7567
HKG|9/25/2014|87709|91|7567
JPN|9/25/2014|86373|92|7567
THA|9/25/2014|84062|93|7567
NZL|9/25/2014|38708|94|7567
JPN|9/25/2014|82346|95|7567
SWE|9/25/2014|60223|96|7567
FIN|9/25/2014|42731|97|7567
TUR|9/25/2014|87885|98|7567
RUS|9/25/2014|33989|99|7567
GUA|9/25/2014|17774|100|7567
JPN|9/25/2014|69082|101|7567
IND|9/25/2014|13710|102|7567
CZE|9/25/2014|34229|103|7567
TPE|9/25/2014|53628|104|7567
NGR|9/25/2014|80210|105|7567
ENG|9/25/2014|53341|106|7567
TPE|9/25/2014|14865|107|7567
LTU|9/25/2014|14894|108|7567
THA|9/25/2014|74490|109|7567
BEL|9/25/2014|55318|110|7567
AUS|9/25/2014|88368|111|7567
FRA|9/25/2014|50595|112|7567
RUS|9/25/2014|67073|113|7567
FIN|9/25/2014|55770|114|7567
HUN|9/25/2014|34899|115|7567
TPE|9/25/2014|27588|116|7567
SVK|9/25/2014|91157|117|7567
DEN|9/25/2014|43761|118|7567
WAL|9/25/2014|16062|119|7567
POL|9/25/2014|45656|120|7567
TPE|9/25/2014|57244|121|7567
IND|9/25/2014|53962|122|7567
MAS|9/25/2014|62867|123|7567
BRA|9/25/2014|92082|124|7567
BEL|9/25/2014|82229|125|7567
CZE|9/25/2014|77090|126|7567
EST|9/25/2014|53705|127|7567
MEX|9/25/2014|85514|128|7567
EST|9/25/2014|67084|129|7567
RUS|9/25/2014|75083|130|7567
KOR|9/25/2014|67871|131|7567
SWE|9/25/2014|64551|132|7567
CHN|9/25/2014|60835|133|7567
BRA|9/25/2014|40080|134|7567
SGP|9/25/2014|47646|135|7567
PER|9/25/2014|71252|136|7567
MRI|9/25/2014|42679|137|7567
PER|9/25/2014|80894|138|7567
CHN|9/25/2014|87434|139|7567
INA|9/25/2014|74525|140|7567
RUS|9/25/2014|81907|141|7567
UKR|9/25/2014|76910|142|7567
KOR|9/25/2014|84992|143|7567
CHN|9/25/2014|92728|144|7567
RSA|9/25/2014|64028|145|7567
PER|9/25/2014|21174|146|7567
AUS|9/25/2014|91611|147|7567
JPN|9/25/2014|88473|148|7567
SUI|9/25/2014|82656|149|7567
RUS|9/25/2014|36996|150|7567
SLO|9/25/2014|12023|151|7567
INA|9/25/2014|81986|152|7567
TPE|9/25/2014|54128|153|7567
MEX|9/25/2014|61244|154|7567
MAS|9/25/2014|70093|155|7567
DEN|9/25/2014|91224|156|7567
RUS|9/25/2014|6115|157|7567
TPE|9/25/2014|51518|158|7567
SWE|9/25/2014|83379|159|7567
MEX|9/25/2014|24247|160|7567
THA|9/25/2014|50728|161|7567
DOM|9/25/2014|68147|162|7567
GER|9/25/2014|21854|163|7567
BLR|9/25/2014|52294|164|7567
CHN|9/25/2014|16100|165|7567
USA|9/25/2014|80644|166|7567
POR|9/25/2014|13006|167|7567
RUS|9/25/2014|53676|168|7567
INA|9/25/2014|48714|169|7567
INA|9/25/2014|97207|170|7567
TTO|9/25/2014|15027|171|7567
MAS|9/25/2014|52103|172|7567
SVK|9/25/2014|75188|173|7567
CZE|9/25/2014|81794|174|7567
UGA|9/25/2014|83532|175|7567
NED|9/25/2014|89454|176|7567
IND|9/25/2014|92125|177|7567
AUS|9/25/2014|92217|178|7567
INA|9/25/2014|66963|179|7567
CAN|9/25/2014|3951|180|7567
TUR|9/25/2014|84902|181|7567
CHN|9/25/2014|51520|182|7567
INA|9/25/2014|61665|183|7567
AUT|9/25/2014|85440|184|7567
SUI|9/25/2014|92691|185|7567
DEN|9/25/2014|20231|186|7567
AUT|9/25/2014|57537|187|7567
VIE|9/25/2014|18115|188|7567
THA|9/25/2014|91422|189|7567
GUA|9/25/2014|82412|190|7567
IND|9/25/2014|97262|191|7567
GUA|9/25/2014|93262|192|7567
HUN|9/25/2014|98804|193|7567
CRO|9/25/2014|87268|194|7567
IND|9/25/2014|15851|195|7567
NGR|9/25/2014|81973|196|7567
