country|date|pid|rank|week
CHN|11/14/2013|64643|1|5950
THA|11/14/2013|35642|2|5950
CHN|11/14/2013|53938|3|5950
CHN|11/14/2013|83064|4|5950
KOR|11/14/2013|76594|5|5950
GER|11/14/2013|13475|6|5950
IND|11/14/2013|52748|7|5950
KOR|11/14/2013|22455|8|5950
TPE|11/14/2013|61427|9|5950
IND|11/14/2013|73173|10|5950
JPN|11/14/2013|66644|11|5950
THA|11/14/2013|57971|12|5950
THA|11/14/2013|54511|13|5950
JPN|11/14/2013|15417|14|5950
JPN|11/14/2013|34890|15|5950
INA|11/14/2013|96130|16|5950
THA|11/14/2013|58271|17|5950
ESP|11/14/2013|18228|18|5950
THA|11/14/2013|67158|19|5950
SGP|11/14/2013|53782|20|5950
CHN|11/14/2013|78288|21|5950
HKG|11/14/2013|51649|22|5950
TPE|11/14/2013|15509|23|5950
DEN|11/14/2013|10358|24|5950
SCO|11/14/2013|48528|25|5950
CHN|11/14/2013|64643|1|5950
THA|11/14/2013|35642|2|5950
CHN|11/14/2013|53938|3|5950
CHN|11/14/2013|83064|4|5950
KOR|11/14/2013|76594|5|5950
GER|11/14/2013|13475|6|5950
IND|11/14/2013|52748|7|5950
KOR|11/14/2013|22455|8|5950
TPE|11/14/2013|61427|9|5950
IND|11/14/2013|73173|10|5950
JPN|11/14/2013|66644|11|5950
THA|11/14/2013|57971|12|5950
THA|11/14/2013|54511|13|5950
JPN|11/14/2013|15417|14|5950
JPN|11/14/2013|34890|15|5950
INA|11/14/2013|96130|16|5950
THA|11/14/2013|58271|17|5950
ESP|11/14/2013|18228|18|5950
THA|11/14/2013|67158|19|5950
SGP|11/14/2013|53782|20|5950
CHN|11/14/2013|78288|21|5950
HKG|11/14/2013|51649|22|5950
TPE|11/14/2013|15509|23|5950
DEN|11/14/2013|10358|24|5950
SCO|11/14/2013|48528|25|5950
INA|11/14/2013|15828|26|5950
JPN|11/14/2013|43256|27|5950
HKG|11/14/2013|52929|28|5950
CHN|11/14/2013|62313|29|5950
INA|11/14/2013|54248|30|5950
CAN|11/14/2013|84523|31|5950
CHN|11/14/2013|92736|32|5950
ESP|11/14/2013|95780|33|5950
BUL|11/14/2013|12765|34|5950
BUL|11/14/2013|15105|35|5950
INA|11/14/2013|66963|36|5950
JPN|11/14/2013|53392|37|5950
INA|11/14/2013|35662|38|5950
CZE|11/14/2013|51739|39|5950
CHN|11/14/2013|76908|40|5950
FRA|11/14/2013|18998|41|5950
USA|11/14/2013|52771|42|5950
IRL|11/14/2013|89666|43|5950
GER|11/14/2013|51204|44|5950
INA|11/14/2013|14710|45|5950
MAS|11/14/2013|18143|46|5950
INA|11/14/2013|66974|47|5950
CHN|11/14/2013|60835|48|5950
RUS|11/14/2013|78605|49|5950
SUI|11/14/2013|54068|50|5950
SGP|11/14/2013|54698|51|5950
IND|11/14/2013|21036|52|5950
ISR|11/14/2013|67069|53|5950
BUL|11/14/2013|46169|54|5950
DEN|11/14/2013|63437|55|5950
RUS|11/14/2013|8558|56|5950
IND|11/14/2013|66615|57|5950
UKR|11/14/2013|76349|58|5950
INA|11/14/2013|50878|59|5950
JPN|11/14/2013|52064|60|5950
SGP|11/14/2013|52706|61|5950
THA|11/14/2013|50728|62|5950
SUI|11/14/2013|82656|63|5950
THA|11/14/2013|84062|64|5950
CHN|11/14/2013|14874|65|5950
JPN|11/14/2013|86373|66|5950
TPE|11/14/2013|74561|67|5950
TPE|11/14/2013|92339|68|5950
GER|11/14/2013|15323|69|5950
KOR|11/14/2013|91598|70|5950
MAS|11/14/2013|53153|71|5950
JPN|11/14/2013|82346|72|5950
IND|11/14/2013|75410|73|5950
SLO|11/14/2013|12023|74|5950
ENG|11/14/2013|34240|75|5950
IND|11/14/2013|56471|76|5950
AUT|11/14/2013|10022|77|5950
JPN|11/14/2013|95189|78|5950
ENG|11/14/2013|55536|79|5950
INA|11/14/2013|97185|80|5950
CAN|11/14/2013|3951|81|5950
CHN|11/14/2013|76601|82|5950
MAS|11/14/2013|52103|83|5950
NZL|11/14/2013|38708|84|5950
USA|11/14/2013|53806|85|5950
TPE|11/14/2013|76717|86|5950
JPN|11/14/2013|96312|87|5950
