country|date|pid|rank|week
THA|4/21/2016|35642|1|11065
ESP|4/21/2016|18228|2|11065
CHN|4/21/2016|64643|3|11065
JPN|4/21/2016|96713|4|11065
CHN|4/21/2016|83064|5|11065
CHN|4/21/2016|53938|6|11065
KOR|4/21/2016|76594|7|11065
IND|4/21/2016|52748|8|11065
TPE|4/21/2016|61427|9|11065
IND|4/21/2016|73173|10|11065
JPN|4/21/2016|96312|11|11065
CHN|4/21/2016|87434|12|11065
KOR|4/21/2016|22455|13|11065
JPN|4/21/2016|77317|14|11065
CHN|4/21/2016|92736|15|11065
CAN|4/21/2016|84523|16|11065
JPN|4/21/2016|43256|17|11065
THA|4/21/2016|54511|18|11065
JPN|4/21/2016|66644|19|11065
SCO|4/21/2016|48528|20|11065
THA|4/21/2016|58271|21|11065
INA|4/21/2016|96130|22|11065
INA|4/21/2016|66974|23|11065
TPE|4/21/2016|99925|24|11065
THA|4/21/2016|57971|25|11065
THA|4/21/2016|35642|1|11065
ESP|4/21/2016|18228|2|11065
CHN|4/21/2016|64643|3|11065
JPN|4/21/2016|96713|4|11065
CHN|4/21/2016|83064|5|11065
CHN|4/21/2016|53938|6|11065
KOR|4/21/2016|76594|7|11065
IND|4/21/2016|52748|8|11065
TPE|4/21/2016|61427|9|11065
IND|4/21/2016|73173|10|11065
JPN|4/21/2016|96312|11|11065
CHN|4/21/2016|87434|12|11065
KOR|4/21/2016|22455|13|11065
JPN|4/21/2016|77317|14|11065
CHN|4/21/2016|92736|15|11065
CAN|4/21/2016|84523|16|11065
JPN|4/21/2016|43256|17|11065
THA|4/21/2016|54511|18|11065
JPN|4/21/2016|66644|19|11065
SCO|4/21/2016|48528|20|11065
THA|4/21/2016|58271|21|11065
INA|4/21/2016|96130|22|11065
INA|4/21/2016|66974|23|11065
TPE|4/21/2016|99925|24|11065
THA|4/21/2016|57971|25|11065
GER|4/21/2016|51204|26|11065
DEN|4/21/2016|63437|27|11065
TPE|4/21/2016|74561|28|11065
MAS|4/21/2016|53153|29|11065
JPN|4/21/2016|34890|30|11065
GER|4/21/2016|15323|31|11065
USA|4/21/2016|53806|32|11065
HKG|4/21/2016|51649|33|11065
USA|4/21/2016|57798|34|11065
JPN|4/21/2016|53392|35|11065
HKG|4/21/2016|87709|36|11065
CZE|4/21/2016|51739|37|11065
SGP|4/21/2016|47646|38|11065
THA|4/21/2016|84062|39|11065
KOR|4/21/2016|91598|40|11065
USA|4/21/2016|14621|41|11065
BUL|4/21/2016|15105|42|11065
ESP|4/21/2016|95780|43|11065
JPN|4/21/2016|95189|44|11065
CHN|4/21/2016|78778|45|11065
VIE|4/21/2016|71455|46|11065
ISR|4/21/2016|67069|47|11065
TUR|4/21/2016|87885|48|11065
INA|4/21/2016|96892|49|11065
DEN|4/21/2016|78534|50|11065
FRA|4/21/2016|79056|51|11065
TUR|4/21/2016|94762|52|11065
TPE|4/21/2016|76717|53|11065
DEN|4/21/2016|50331|54|11065
UKR|4/21/2016|76349|55|11065
RUS|4/21/2016|78605|56|11065
AUT|4/21/2016|85440|57|11065
DEN|4/21/2016|43761|58|11065
SUI|4/21/2016|54068|59|11065
ITA|4/21/2016|51842|60|11065
MAS|4/21/2016|69012|61|11065
POR|4/21/2016|13006|62|11065
MRI|4/21/2016|42679|63|11065
INA|4/21/2016|97207|64|11065
KOR|4/21/2016|84992|65|11065
BEL|4/21/2016|55318|66|11065
BRA|4/21/2016|74742|67|11065
BUL|4/21/2016|12765|68|11065
CHN|4/21/2016|92728|69|11065
HUN|4/21/2016|34899|70|11065
FIN|4/21/2016|55770|71|11065
IRL|4/21/2016|89666|72|11065
FIN|4/21/2016|42731|73|11065
BRA|4/21/2016|52908|74|11065
THA|4/21/2016|91422|75|11065
EST|4/21/2016|11914|76|11065
NED|4/21/2016|93419|77|11065
LTU|4/21/2016|14894|78|11065
DEN|4/21/2016|91224|79|11065
NGR|4/21/2016|80210|80|11065
USA|4/21/2016|52771|81|11065
EGY|4/21/2016|52901|82|11065
INA|4/21/2016|61665|83|11065
MEX|4/21/2016|85514|84|11065
MAS|4/21/2016|87629|85|11065
TPE|4/21/2016|92339|86|11065
AUS|4/21/2016|40545|87|11065
CAN|4/21/2016|95664|88|11065
ENG|4/21/2016|55536|89|11065
IND|4/21/2016|66615|90|11065
SGP|4/21/2016|54698|91|11065
AUS|4/21/2016|91611|92|11065
TUR|4/21/2016|89027|93|11065
INA|4/21/2016|81986|94|11065
INA|4/21/2016|83802|95|11065
MEX|4/21/2016|61244|96|11065
TPE|4/21/2016|51518|97|11065
MAS|4/21/2016|62867|98|11065
PER|4/21/2016|71252|99|11065
