country|date|pid|rank|week
TPE|10/12/2017|61427|1|14700
IND|10/12/2017|73173|2|14700
KOR|10/12/2017|76594|3|14700
ESP|10/12/2017|18228|4|14700
JPN|10/12/2017|96312|5|14700
CHN|10/12/2017|92736|6|14700
JPN|10/12/2017|96713|7|14700
CHN|10/12/2017|87434|8|14700
THA|10/12/2017|35642|9|14700
CHN|10/12/2017|78778|10|14700
USA|10/12/2017|53806|11|14700
IND|10/12/2017|52748|12|14700
JPN|10/12/2017|77317|13|14700
JPN|10/12/2017|95189|14|14700
THA|10/12/2017|57971|15|14700
HKG|10/12/2017|87709|16|14700
THA|10/12/2017|58271|17|14700
CHN|10/12/2017|58637|18|14700
JPN|10/12/2017|61568|19|14700
JPN|10/12/2017|66644|20|14700
SCO|10/12/2017|48528|21|14700
INA|10/12/2017|96892|22|14700
JPN|10/12/2017|34890|23|14700
ESP|10/12/2017|95780|24|14700
HKG|10/12/2017|51649|25|14700
TPE|10/12/2017|61427|1|14700
IND|10/12/2017|73173|2|14700
KOR|10/12/2017|76594|3|14700
ESP|10/12/2017|18228|4|14700
JPN|10/12/2017|96312|5|14700
CHN|10/12/2017|92736|6|14700
JPN|10/12/2017|96713|7|14700
CHN|10/12/2017|87434|8|14700
THA|10/12/2017|35642|9|14700
CHN|10/12/2017|78778|10|14700
USA|10/12/2017|53806|11|14700
IND|10/12/2017|52748|12|14700
JPN|10/12/2017|77317|13|14700
JPN|10/12/2017|95189|14|14700
THA|10/12/2017|57971|15|14700
HKG|10/12/2017|87709|16|14700
THA|10/12/2017|58271|17|14700
CHN|10/12/2017|58637|18|14700
JPN|10/12/2017|61568|19|14700
JPN|10/12/2017|66644|20|14700
SCO|10/12/2017|48528|21|14700
INA|10/12/2017|96892|22|14700
JPN|10/12/2017|34890|23|14700
ESP|10/12/2017|95780|24|14700
HKG|10/12/2017|51649|25|14700
THA|10/12/2017|84062|26|14700
MAS|10/12/2017|18143|27|14700
TPE|10/12/2017|76717|28|14700
TPE|10/12/2017|27588|29|14700
TPE|10/12/2017|74561|30|14700
SUI|10/12/2017|54068|31|14700
KOR|10/12/2017|84992|32|14700
