country|date|pid|rank|week
TPE|9/27/2018|61427|1|18919
JPN|9/27/2018|96312|2|18919
IND|9/27/2018|73173|3|18919
CHN|9/27/2018|78778|4|18919
ESP|9/27/2018|18228|5|18919
THA|9/27/2018|35642|6|18919
CHN|9/27/2018|87434|7|18919
JPN|9/27/2018|96713|8|18919
KOR|9/27/2018|76594|9|18919
IND|9/27/2018|52748|10|18919
THA|9/27/2018|57971|11|18919
USA|9/27/2018|53806|12|18919
JPN|9/27/2018|34890|13|18919
CHN|9/27/2018|78116|14|18919
JPN|9/27/2018|95189|15|18919
CAN|9/27/2018|84523|16|18919
JPN|9/27/2018|77317|17|18919
INA|9/27/2018|83802|18|18919
THA|9/27/2018|84062|19|18919
DEN|9/27/2018|91224|20|18919
JPN|9/27/2018|66644|21|18919
HKG|9/27/2018|87709|22|18919
THA|9/27/2018|58271|23|18919
MAS|9/27/2018|69012|24|18919
CHN|9/27/2018|89700|25|18919
TPE|9/27/2018|61427|1|18919
JPN|9/27/2018|96312|2|18919
IND|9/27/2018|73173|3|18919
CHN|9/27/2018|78778|4|18919
ESP|9/27/2018|18228|5|18919
THA|9/27/2018|35642|6|18919
CHN|9/27/2018|87434|7|18919
JPN|9/27/2018|96713|8|18919
KOR|9/27/2018|76594|9|18919
IND|9/27/2018|52748|10|18919
THA|9/27/2018|57971|11|18919
USA|9/27/2018|53806|12|18919
JPN|9/27/2018|34890|13|18919
CHN|9/27/2018|78116|14|18919
JPN|9/27/2018|95189|15|18919
CAN|9/27/2018|84523|16|18919
JPN|9/27/2018|77317|17|18919
INA|9/27/2018|83802|18|18919
THA|9/27/2018|84062|19|18919
DEN|9/27/2018|91224|20|18919
JPN|9/27/2018|66644|21|18919
HKG|9/27/2018|87709|22|18919
THA|9/27/2018|58271|23|18919
MAS|9/27/2018|69012|24|18919
CHN|9/27/2018|89700|25|18919
SCO|9/27/2018|48528|26|18919
DEN|9/27/2018|63437|27|18919
CHN|9/27/2018|58637|28|18919
KOR|9/27/2018|84992|29|18919
TPE|9/27/2018|99925|30|18919
RUS|9/27/2018|92400|31|18919
ESP|9/27/2018|95780|32|18919
INA|9/27/2018|96892|33|18919
HKG|9/27/2018|51649|34|18919
MAS|9/27/2018|18143|35|18919
TPE|9/27/2018|76717|36|18919
CHN|9/27/2018|92967|37|18919
JPN|9/27/2018|61568|38|18919
MAS|9/27/2018|64889|39|18919
HKG|9/27/2018|77627|40|18919
BUL|9/27/2018|15105|41|18919
CAN|9/27/2018|95664|42|18919
TUR|9/27/2018|87885|43|18919
JPN|9/27/2018|69082|44|18919
INA|9/27/2018|61665|45|18919
