country|date|pid|rank|week
TPE|8/30/2017|61427|1|14197
JPN|8/30/2017|96312|2|14197
KOR|8/30/2017|76594|3|14197
IND|8/30/2017|73173|4|14197
ESP|8/30/2017|18228|5|14197
CHN|8/30/2017|92736|6|14197
CHN|8/30/2017|87434|7|14197
THA|8/30/2017|35642|8|14197
JPN|8/30/2017|96713|9|14197
CHN|8/30/2017|78778|10|14197
USA|8/30/2017|53806|11|14197
IND|8/30/2017|52748|12|14197
THA|8/30/2017|58271|13|14197
JPN|8/30/2017|95189|14|14197
JPN|8/30/2017|77317|15|14197
THA|8/30/2017|57971|16|14197
HKG|8/30/2017|87709|17|14197
CHN|8/30/2017|58637|18|14197
JPN|8/30/2017|66644|19|14197
JPN|8/30/2017|61568|20|14197
INA|8/30/2017|96892|21|14197
SCO|8/30/2017|48528|22|14197
THA|8/30/2017|84062|23|14197
ESP|8/30/2017|95780|24|14197
KOR|8/30/2017|84992|25|14197
TPE|8/30/2017|61427|1|14197
JPN|8/30/2017|96312|2|14197
KOR|8/30/2017|76594|3|14197
IND|8/30/2017|73173|4|14197
ESP|8/30/2017|18228|5|14197
CHN|8/30/2017|92736|6|14197
CHN|8/30/2017|87434|7|14197
THA|8/30/2017|35642|8|14197
JPN|8/30/2017|96713|9|14197
CHN|8/30/2017|78778|10|14197
USA|8/30/2017|53806|11|14197
IND|8/30/2017|52748|12|14197
THA|8/30/2017|58271|13|14197
JPN|8/30/2017|95189|14|14197
JPN|8/30/2017|77317|15|14197
THA|8/30/2017|57971|16|14197
HKG|8/30/2017|87709|17|14197
CHN|8/30/2017|58637|18|14197
JPN|8/30/2017|66644|19|14197
JPN|8/30/2017|61568|20|14197
INA|8/30/2017|96892|21|14197
SCO|8/30/2017|48528|22|14197
THA|8/30/2017|84062|23|14197
ESP|8/30/2017|95780|24|14197
KOR|8/30/2017|84992|25|14197
MAS|8/30/2017|18143|26|14197
JPN|8/30/2017|34890|27|14197
TPE|8/30/2017|76717|28|14197
MAS|8/30/2017|69012|29|14197
TPE|8/30/2017|27588|30|14197
TPE|8/30/2017|74561|31|14197
SUI|8/30/2017|54068|32|14197
HKG|8/30/2017|51649|33|14197
INA|8/30/2017|97207|34|14197
DEN|8/30/2017|43761|35|14197
DEN|8/30/2017|63437|36|14197
RUS|8/30/2017|92400|37|14197
SGP|8/30/2017|47646|38|14197
DEN|8/30/2017|91224|39|14197
BUL|8/30/2017|15105|40|14197
DEN|8/30/2017|78534|41|14197
KOR|8/30/2017|91598|42|14197
INA|8/30/2017|61665|43|14197
CAN|8/30/2017|84523|44|14197
IND|8/30/2017|67864|45|14197
CAN|8/30/2017|95664|46|14197
JPN|8/30/2017|69082|47|14197
TPE|8/30/2017|99925|48|14197
GER|8/30/2017|21854|49|14197
MAS|8/30/2017|64889|50|14197
TPE|8/30/2017|71673|51|14197
JPN|8/30/2017|81880|52|14197
DEN|8/30/2017|82707|53|14197
INA|8/30/2017|64558|54|14197
VIE|8/30/2017|71455|55|14197
FIN|8/30/2017|55770|56|14197
INA|8/30/2017|83802|57|14197
JPN|8/30/2017|91896|58|14197
TPE|8/30/2017|88807|59|14197
ISR|8/30/2017|67069|60|14197
RUS|8/30/2017|78605|61|14197
CHN|8/30/2017|58720|62|14197
KOR|8/30/2017|60908|63|14197
SGP|8/30/2017|83822|64|14197
GER|8/30/2017|67857|65|14197
INA|8/30/2017|67996|66|14197
MAS|8/30/2017|87629|67|14197
IND|8/30/2017|88809|68|14197
ENG|8/30/2017|55536|69|14197
FIN|8/30/2017|42731|70|14197
THA|8/30/2017|54511|71|14197
UKR|8/30/2017|76349|72|14197
NED|8/30/2017|89454|73|14197
CAN|8/30/2017|97087|74|14197
DEN|8/30/2017|70371|75|14197
BUL|8/30/2017|57906|76|14197
VIE|8/30/2017|75678|77|14197
MAS|8/30/2017|97932|78|14197
KOR|8/30/2017|70930|79|14197
MAS|8/30/2017|62867|80|14197
IND|8/30/2017|66615|81|14197
SGP|8/30/2017|81033|82|14197
EGY|8/30/2017|52901|83|14197
JPN|8/30/2017|43256|84|14197
AUS|8/30/2017|40545|85|14197
FRA|8/30/2017|79056|86|14197
MRI|8/30/2017|42679|87|14197
ENG|8/30/2017|50715|88|14197
ESP|8/30/2017|74218|89|14197
DEN|8/30/2017|96276|90|14197
EGY|8/30/2017|94632|91|14197
INA|8/30/2017|81986|92|14197
CHN|8/30/2017|78116|93|14197
CHN|8/30/2017|92967|94|14197
JPN|8/30/2017|77278|95|14197
GER|8/30/2017|91106|96|14197
DEN|8/30/2017|77002|97|14197
IND|8/30/2017|93187|98|14197
TPE|8/30/2017|78755|99|14197
CHN|8/30/2017|89700|100|14197
INA|8/30/2017|93338|101|14197
JPN|8/30/2017|94712|102|14197
IND|8/30/2017|69619|103|14197
USA|8/30/2017|52771|104|14197
UKR|8/30/2017|76910|105|14197
IND|8/30/2017|59536|106|14197
INA|8/30/2017|74525|107|14197
IND|8/30/2017|56471|108|14197
INA|8/30/2017|74788|109|14197
HUN|8/30/2017|74051|110|14197
BEL|8/30/2017|55318|111|14197
ZAM|8/30/2017|51665|112|14197
AUS|8/30/2017|64389|113|14197
BLR|8/30/2017|52294|114|14197
SVK|8/30/2017|75188|115|14197
EST|8/30/2017|86222|116|14197
IND|8/30/2017|59370|117|14197
TUR|8/30/2017|87885|118|14197
JPN|8/30/2017|65751|119|14197
INA|8/30/2017|66963|120|14197
CZE|8/30/2017|81794|121|14197
KOR|8/30/2017|95820|122|14197
INA|8/30/2017|70481|123|14197
RUS|8/30/2017|67073|124|14197
ENG|8/30/2017|87660|125|14197
EGY|8/30/2017|61746|126|14197
KOR|8/30/2017|81749|127|14197
PER|8/30/2017|71252|128|14197
SUI|8/30/2017|81056|129|14197
GER|8/30/2017|15323|130|14197
TPE|8/30/2017|87176|131|14197
SUI|8/30/2017|92691|132|14197
AUS|8/30/2017|57665|133|14197
IND|8/30/2017|87945|134|14197
IND|8/30/2017|56940|135|14197
DOM|8/30/2017|71061|136|14197
CZE|8/30/2017|34229|137|14197
THA|8/30/2017|62301|138|14197
GER|8/30/2017|85730|139|14197
INA|8/30/2017|55717|140|14197
JPN|8/30/2017|53392|141|14197
WAL|8/30/2017|94806|142|14197
RUS|8/30/2017|8558|143|14197
EST|8/30/2017|73015|144|14197
USA|8/30/2017|59692|145|14197
MAS|8/30/2017|92014|146|14197
SUI|8/30/2017|74309|147|14197
CHN|8/30/2017|78837|148|14197
JPN|8/30/2017|97921|149|14197
NGR|8/30/2017|73121|150|14197
ENG|8/30/2017|79055|151|14197
IND|8/30/2017|67568|152|14197
FRA|8/30/2017|82409|153|14197
CHN|8/30/2017|76601|154|14197
JPN|8/30/2017|56834|155|14197
IRL|8/30/2017|80889|156|14197
AUT|8/30/2017|85440|157|14197
THA|8/30/2017|87513|158|14197
ITA|8/30/2017|95837|159|14197
FRA|8/30/2017|89836|160|14197
MAS|8/30/2017|75832|161|14197
DEN|8/30/2017|1279|162|14197
KOR|8/30/2017|57813|163|14197
BRA|8/30/2017|52908|164|14197
FRA|8/30/2017|55629|165|14197
UGA|8/30/2017|66881|166|14197
USA|8/30/2017|62974|167|14197
IND|8/30/2017|76882|168|14197
LTU|8/30/2017|53814|169|14197
TPE|8/30/2017|80795|170|14197
IND|8/30/2017|67630|171|14197
MEX|8/30/2017|61244|172|14197
DEN|8/30/2017|76370|173|14197
GUA|8/30/2017|17774|174|14197
IRI|8/30/2017|45380|175|14197
CZE|8/30/2017|51739|176|14197
FRA|8/30/2017|94743|177|14197
CHN|8/30/2017|61854|178|14197
DEN|8/30/2017|44738|179|14197
UKR|8/30/2017|64424|180|14197
THA|8/30/2017|71801|181|14197
DEN|8/30/2017|70495|182|14197
BEL|8/30/2017|65846|183|14197
PER|8/30/2017|88063|184|14197
MAS|8/30/2017|53153|185|14197
PER|8/30/2017|95819|186|14197
NGR|8/30/2017|80210|187|14197
DOM|8/30/2017|72946|188|14197
BLR|8/30/2017|63639|189|14197
RUS|8/30/2017|64352|190|14197
CHN|8/30/2017|57246|191|14197
IND|8/30/2017|21036|192|14197
HKG|8/30/2017|70188|193|14197
NEP|8/30/2017|78543|194|14197
ENG|8/30/2017|60814|195|14197
AUS|8/30/2017|83425|196|14197
IND|8/30/2017|83856|197|14197
INA|8/30/2017|86412|198|14197
AUS|8/30/2017|61301|199|14197
ZAM|8/30/2017|55777|200|14197
INA|8/30/2017|78068|201|14197
FRA|8/30/2017|77256|202|14197
TUR|8/30/2017|98643|203|14197
CHN|8/30/2017|79753|204|14197
RSA|8/30/2017|75193|205|14197
NED|8/30/2017|93419|206|14197
ENG|8/30/2017|60246|207|14197
WAL|8/30/2017|16875|208|14197
MEX|8/30/2017|85514|209|14197
TPE|8/30/2017|93852|210|14197
MAS|8/30/2017|63369|211|14197
SUI|8/30/2017|81375|212|14197
THA|8/30/2017|83013|213|14197
TPE|8/30/2017|70347|214|14197
CZE|8/30/2017|60397|215|14197
IRL|8/30/2017|73274|216|14197
THA|8/30/2017|86511|217|14197
AUS|8/30/2017|91611|218|14197
CHN|8/30/2017|72019|218|14197
IND|8/30/2017|75410|220|14197
INA|8/30/2017|80425|221|14197
IND|8/30/2017|77808|222|14197
IND|8/30/2017|80402|222|14197
TUR|8/30/2017|94762|224|14197
TPE|8/30/2017|51518|225|14197
INA|8/30/2017|88740|226|14197
PHI|8/30/2017|93300|227|14197
JPN|8/30/2017|56963|228|14197
NZL|8/30/2017|25844|229|14197
TPE|8/30/2017|68667|230|14197
LTU|8/30/2017|14894|231|14197
ITA|8/30/2017|79241|232|14197
THA|8/30/2017|91422|233|14197
BRA|8/30/2017|93397|234|14197
DEN|8/30/2017|50331|235|14197
VIE|8/30/2017|73814|236|14197
TPE|8/30/2017|57244|237|14197
USA|8/30/2017|99017|238|14197
