country|date|pid|rank|week
TPE|5/17/2018|61427|1|17533
JPN|5/17/2018|96312|2|17533
IND|5/17/2018|73173|3|17533
THA|5/17/2018|35642|4|17533
CHN|5/17/2018|78778|5|17533
ESP|5/17/2018|18228|6|17533
KOR|5/17/2018|76594|7|17533
CHN|5/17/2018|87434|8|17533
JPN|5/17/2018|96713|9|17533
IND|5/17/2018|52748|10|17533
THA|5/17/2018|57971|11|17533
USA|5/17/2018|53806|12|17533
JPN|5/17/2018|77317|13|17533
CAN|5/17/2018|84523|14|17533
JPN|5/17/2018|95189|15|17533
KOR|5/17/2018|84992|16|17533
JPN|5/17/2018|34890|17|17533
DEN|5/17/2018|91224|18|17533
SCO|5/17/2018|48528|19|17533
HKG|5/17/2018|87709|20|17533
RUS|5/17/2018|92400|21|17533
THA|5/17/2018|58271|22|17533
CHN|5/17/2018|58637|23|17533
THA|5/17/2018|84062|24|17533
TPE|5/17/2018|99925|25|17533
TPE|5/17/2018|61427|1|17533
JPN|5/17/2018|96312|2|17533
IND|5/17/2018|73173|3|17533
THA|5/17/2018|35642|4|17533
CHN|5/17/2018|78778|5|17533
ESP|5/17/2018|18228|6|17533
KOR|5/17/2018|76594|7|17533
CHN|5/17/2018|87434|8|17533
JPN|5/17/2018|96713|9|17533
IND|5/17/2018|52748|10|17533
THA|5/17/2018|57971|11|17533
USA|5/17/2018|53806|12|17533
JPN|5/17/2018|77317|13|17533
CAN|5/17/2018|84523|14|17533
JPN|5/17/2018|95189|15|17533
KOR|5/17/2018|84992|16|17533
JPN|5/17/2018|34890|17|17533
DEN|5/17/2018|91224|18|17533
SCO|5/17/2018|48528|19|17533
HKG|5/17/2018|87709|20|17533
RUS|5/17/2018|92400|21|17533
THA|5/17/2018|58271|22|17533
CHN|5/17/2018|58637|23|17533
THA|5/17/2018|84062|24|17533
TPE|5/17/2018|99925|25|17533
KOR|5/17/2018|91598|26|17533
JPN|5/17/2018|61568|27|17533
ESP|5/17/2018|95780|28|17533
DEN|5/17/2018|63437|29|17533
JPN|5/17/2018|66644|30|17533
MAS|5/17/2018|69012|31|17533
CHN|5/17/2018|78116|32|17533
TPE|5/17/2018|76717|33|17533
MAS|5/17/2018|18143|34|17533
INA|5/17/2018|83802|35|17533
HKG|5/17/2018|51649|36|17533
JPN|5/17/2018|81880|37|17533
DEN|5/17/2018|78534|38|17533
INA|5/17/2018|96892|39|17533
TUR|5/17/2018|87885|40|17533
MAS|5/17/2018|64889|41|17533
BUL|5/17/2018|15105|42|17533
CAN|5/17/2018|95664|43|17533
TPE|5/17/2018|88807|44|17533
TPE|5/17/2018|27588|45|17533
INA|5/17/2018|97207|46|17533
JPN|5/17/2018|91896|47|17533
CAN|5/17/2018|97087|48|17533
INA|5/17/2018|61665|49|17533
TPE|5/17/2018|71673|50|17533
VIE|5/17/2018|71455|51|17533
DEN|5/17/2018|43761|52|17533
DEN|5/17/2018|77002|53|17533
SUI|5/17/2018|54068|54|17533
GER|5/17/2018|67857|55|17533
IND|5/17/2018|87723|56|17533
FRA|5/17/2018|77256|57|17533
RUS|5/17/2018|78605|58|17533
ENG|5/17/2018|50715|59|17533
INA|5/17/2018|64558|60|17533
CHN|5/17/2018|89700|61|17533
VIE|5/17/2018|75678|62|17533
IND|5/17/2018|69619|63|17533
IND|5/17/2018|88809|64|17533
MRI|5/17/2018|42679|65|17533
JPN|5/17/2018|77278|66|17533
THA|5/17/2018|62301|67|17533
DEN|5/17/2018|82707|68|17533
BUL|5/17/2018|57906|69|17533
KOR|5/17/2018|57813|70|17533
CHN|5/17/2018|58720|71|17533
NED|5/17/2018|93419|72|17533
MAS|5/17/2018|92014|73|17533
GER|5/17/2018|91106|74|17533
INA|5/17/2018|67996|75|17533
USA|5/17/2018|79853|76|17533
INA|5/17/2018|81986|77|17533
TUR|5/17/2018|98643|78|17533
CHN|5/17/2018|92967|79|17533
AUS|5/17/2018|40545|80|17533
FRA|5/17/2018|79056|81|17533
CHN|5/17/2018|92736|82|17533
KOR|5/17/2018|70930|83|17533
UKR|5/17/2018|76349|84|17533
ISR|5/17/2018|67069|85|17533
GER|5/17/2018|21854|86|17533
ESP|5/17/2018|74218|87|17533
IND|5/17/2018|93187|88|17533
NED|5/17/2018|89454|89|17533
SVK|5/17/2018|75188|90|17533
IND|5/17/2018|56940|91|17533
PER|5/17/2018|71252|92|17533
MAS|5/17/2018|68628|93|17533
IND|5/17/2018|56471|94|17533
USA|5/17/2018|52771|95|17533
THA|5/17/2018|83013|96|17533
DEN|5/17/2018|96276|97|17533
UKR|5/17/2018|76910|98|17533
SUI|5/17/2018|92691|99|17533
EST|5/17/2018|73015|100|17533
NGR|5/17/2018|73121|101|17533
SGP|5/17/2018|81033|102|17533
IND|5/17/2018|87945|103|17533
BLR|5/17/2018|52294|104|17533
IND|5/17/2018|59370|105|17533
MAS|5/17/2018|62867|106|17533
CHN|5/17/2018|79753|107|17533
MAS|5/17/2018|87629|108|17533
IND|5/17/2018|67864|109|17533
JPN|5/17/2018|56834|110|17533
UGA|5/17/2018|66881|111|17533
THA|5/17/2018|86511|112|17533
JPN|5/17/2018|69082|113|17533
SGP|5/17/2018|83822|114|17533
IND|5/17/2018|76882|115|17533
INA|5/17/2018|93338|116|17533
IND|5/17/2018|67568|117|17533
DEN|5/17/2018|50331|118|17533
BEL|5/17/2018|55318|119|17533
HUN|5/17/2018|74051|120|17533
ENG|5/17/2018|87660|121|17533
