country|date|pid|rank|week
TPE|8/24/2017|61427|1|14150
JPN|8/24/2017|96312|2|14150
KOR|8/24/2017|76594|3|14150
IND|8/24/2017|73173|4|14150
ESP|8/24/2017|18228|5|14150
CHN|8/24/2017|92736|6|14150
CHN|8/24/2017|87434|7|14150
THA|8/24/2017|35642|8|14150
USA|8/24/2017|53806|9|14150
CHN|8/24/2017|78778|10|14150
THA|8/24/2017|58271|11|14150
JPN|8/24/2017|96713|12|14150
JPN|8/24/2017|77317|13|14150
THA|8/24/2017|57971|14|14150
JPN|8/24/2017|95189|15|14150
IND|8/24/2017|52748|16|14150
HKG|8/24/2017|87709|17|14150
JPN|8/24/2017|66644|18|14150
CHN|8/24/2017|58637|19|14150
JPN|8/24/2017|61568|20|14150
INA|8/24/2017|96892|21|14150
THA|8/24/2017|84062|22|14150
KOR|8/24/2017|84992|23|14150
MAS|8/24/2017|18143|24|14150
ESP|8/24/2017|95780|25|14150
TPE|8/24/2017|61427|1|14150
JPN|8/24/2017|96312|2|14150
KOR|8/24/2017|76594|3|14150
IND|8/24/2017|73173|4|14150
ESP|8/24/2017|18228|5|14150
CHN|8/24/2017|92736|6|14150
CHN|8/24/2017|87434|7|14150
THA|8/24/2017|35642|8|14150
USA|8/24/2017|53806|9|14150
CHN|8/24/2017|78778|10|14150
THA|8/24/2017|58271|11|14150
JPN|8/24/2017|96713|12|14150
JPN|8/24/2017|77317|13|14150
THA|8/24/2017|57971|14|14150
JPN|8/24/2017|95189|15|14150
IND|8/24/2017|52748|16|14150
HKG|8/24/2017|87709|17|14150
JPN|8/24/2017|66644|18|14150
CHN|8/24/2017|58637|19|14150
JPN|8/24/2017|61568|20|14150
INA|8/24/2017|96892|21|14150
THA|8/24/2017|84062|22|14150
KOR|8/24/2017|84992|23|14150
MAS|8/24/2017|18143|24|14150
ESP|8/24/2017|95780|25|14150
JPN|8/24/2017|34890|26|14150
TPE|8/24/2017|76717|27|14150
MAS|8/24/2017|69012|28|14150
TPE|8/24/2017|27588|29|14150
TPE|8/24/2017|74561|30|14150
SCO|8/24/2017|48528|31|14150
INA|8/24/2017|97207|32|14150
DEN|8/24/2017|43761|33|14150
SUI|8/24/2017|54068|34|14150
HKG|8/24/2017|51649|35|14150
DEN|8/24/2017|63437|36|14150
SGP|8/24/2017|47646|37|14150
RUS|8/24/2017|92400|38|14150
BUL|8/24/2017|15105|39|14150
DEN|8/24/2017|78534|40|14150
INA|8/24/2017|61665|41|14150
KOR|8/24/2017|91598|42|14150
DEN|8/24/2017|91224|43|14150
JPN|8/24/2017|69082|44|14150
IND|8/24/2017|67864|45|14150
CAN|8/24/2017|84523|46|14150
GER|8/24/2017|21854|47|14150
MAS|8/24/2017|64889|48|14150
JPN|8/24/2017|81880|49|14150
DEN|8/24/2017|82707|50|14150
VIE|8/24/2017|71455|51|14150
CAN|8/24/2017|95664|52|14150
FIN|8/24/2017|55770|53|14150
TPE|8/24/2017|71673|54|14150
TPE|8/24/2017|99925|55|14150
INA|8/24/2017|83802|56|14150
JPN|8/24/2017|91896|57|14150
INA|8/24/2017|64558|58|14150
TPE|8/24/2017|88807|59|14150
ISR|8/24/2017|67069|60|14150
RUS|8/24/2017|78605|61|14150
CHN|8/24/2017|58720|62|14150
KOR|8/24/2017|60908|63|14150
SGP|8/24/2017|83822|64|14150
INA|8/24/2017|67996|65|14150
MAS|8/24/2017|87629|66|14150
IND|8/24/2017|88809|67|14150
GER|8/24/2017|67857|68|14150
ENG|8/24/2017|55536|69|14150
THA|8/24/2017|54511|70|14150
FIN|8/24/2017|42731|71|14150
UKR|8/24/2017|76349|72|14150
NED|8/24/2017|89454|73|14150
CAN|8/24/2017|97087|74|14150
DEN|8/24/2017|70371|75|14150
VIE|8/24/2017|75678|76|14150
KOR|8/24/2017|70930|77|14150
MAS|8/24/2017|62867|78|14150
SGP|8/24/2017|81033|79|14150
EGY|8/24/2017|52901|80|14150
JPN|8/24/2017|43256|81|14150
ENG|8/24/2017|50715|82|14150
ESP|8/24/2017|74218|83|14150
DEN|8/24/2017|96276|84|14150
AUS|8/24/2017|40545|85|14150
FRA|8/24/2017|79056|86|14150
BUL|8/24/2017|57906|87|14150
INA|8/24/2017|81986|88|14150
CHN|8/24/2017|78116|89|14150
MRI|8/24/2017|42679|90|14150
CHN|8/24/2017|92967|91|14150
IND|8/24/2017|66615|92|14150
MAS|8/24/2017|97932|93|14150
JPN|8/24/2017|77278|94|14150
GER|8/24/2017|91106|95|14150
DEN|8/24/2017|77002|96|14150
EGY|8/24/2017|94632|97|14150
