country|date|pid|rank|week
ESP|12/10/2015|18228|1|10316
IND|12/10/2015|52748|2|10316
CHN|12/10/2015|64643|3|10316
KOR|12/10/2015|76594|4|10316
TPE|12/10/2015|61427|5|10316
CHN|12/10/2015|83064|6|10316
THA|12/10/2015|35642|7|10316
CHN|12/10/2015|53938|8|10316
JPN|12/10/2015|96713|9|10316
JPN|12/10/2015|96312|10|10316
CHN|12/10/2015|92736|11|10316
IND|12/10/2015|73173|12|10316
KOR|12/10/2015|22455|13|10316
CAN|12/10/2015|84523|14|10316
JPN|12/10/2015|34890|15|10316
JPN|12/10/2015|66644|16|10316
JPN|12/10/2015|43256|17|10316
JPN|12/10/2015|77317|18|10316
THA|12/10/2015|58271|19|10316
SCO|12/10/2015|48528|20|10316
INA|12/10/2015|66974|21|10316
HKG|12/10/2015|87709|22|10316
THA|12/10/2015|54511|23|10316
INA|12/10/2015|96130|24|10316
TPE|12/10/2015|99925|25|10316
ESP|12/10/2015|18228|1|10316
IND|12/10/2015|52748|2|10316
CHN|12/10/2015|64643|3|10316
KOR|12/10/2015|76594|4|10316
TPE|12/10/2015|61427|5|10316
CHN|12/10/2015|83064|6|10316
THA|12/10/2015|35642|7|10316
CHN|12/10/2015|53938|8|10316
JPN|12/10/2015|96713|9|10316
JPN|12/10/2015|96312|10|10316
CHN|12/10/2015|92736|11|10316
IND|12/10/2015|73173|12|10316
KOR|12/10/2015|22455|13|10316
CAN|12/10/2015|84523|14|10316
JPN|12/10/2015|34890|15|10316
JPN|12/10/2015|66644|16|10316
JPN|12/10/2015|43256|17|10316
JPN|12/10/2015|77317|18|10316
THA|12/10/2015|58271|19|10316
SCO|12/10/2015|48528|20|10316
INA|12/10/2015|66974|21|10316
HKG|12/10/2015|87709|22|10316
THA|12/10/2015|54511|23|10316
INA|12/10/2015|96130|24|10316
TPE|12/10/2015|99925|25|10316
USA|12/10/2015|53806|26|10316
KOR|12/10/2015|91598|27|10316
GER|12/10/2015|51204|28|10316
DEN|12/10/2015|63437|29|10316
HKG|12/10/2015|51649|30|10316
THA|12/10/2015|57971|31|10316
ESP|12/10/2015|95780|32|10316
USA|12/10/2015|57798|33|10316
TPE|12/10/2015|74561|34|10316
JPN|12/10/2015|53392|35|10316
USA|12/10/2015|14621|36|10316
MAS|12/10/2015|53153|37|10316
BUL|12/10/2015|15105|38|10316
CHN|12/10/2015|87434|39|10316
THA|12/10/2015|84062|40|10316
CZE|12/10/2015|51739|41|10316
SGP|12/10/2015|47646|42|10316
GER|12/10/2015|15323|43|10316
DEN|12/10/2015|50331|44|10316
