country|pid|rank|week
NZL|2789814|282|17387
HKG|148392|283|17387
TUR|276137|284|17387
DEN|113612|285|17387
NZL|1248710|286|17387
GUA|1468091|287|17387
IND|1204911|288|17387
RUS|1189724|289|17387
DEN|1966468|290|17387
CHN|391593|291|17387
USA|1735426|292|17387
CHN|1030682|293|17387
POL|1026598|294|17387
ZAM|471015|295|17387
NZL|2537354|296|17387
IND|1731680|297|17387
KOR|391564|298|17387
HUN|113900|299|17387
RSA|1055714|300|17387
TPE|1602583|301|17387
INA|113870|302|17387
CAN|2578446|303|17387
MAS|1586108|304|17387
MAS|107908|305|17387
INA|1185570|306|17387
CYP|200302|307|17387
LTU|108630|308|17387
HKG|1000299|309|17387
SWE|1301783|310|17387
MEX|1270116|311|17387
DOM|855480|312|17387
USA|2489588|313|17387
CAN|1974465|314|17387
UKR|1187590|315|17387
AUS|2500630|316|17387
BLR|1010949|317|17387
BUL|468534|318|17387
SRI|1176966|319|17387
INA|1115060|320|17387
INA|353117|321|17387
UKR|1207129|322|17387
SRI|401193|323|17387
ENG|1187622|324|17387
JPN|2630892|325|17387
JPN|2901958|325|17387
ZAM|116385|327|17387
MAS|194184|328|17387
BAR|261766|329|17387
UKR|665633|330|17387
PAK|1033363|331|17387
GHA|1480597|332|17387
ENG|1251029|333|17387
NZL|1418500|334|17387
INA|1148306|335|17387
UKR|109125|336|17387
CHI|1661283|337|17387
POL|1016358|338|17387
MDV|189584|339|17387
MDV|1127293|339|17387
DEN|108193|341|17387
INA|463503|341|17387
INA|1196044|341|17387
IRL|355070|344|17387
AUS|251984|345|17387
NGR|1250860|346|17387
THA|1199830|347|17387
RUS|1206607|348|17387
JPN|1069234|348|17387
SLO|398146|350|17387
MRI|1477641|351|17387
LAT|163355|352|17387
BAR|108691|353|17387
NZL|1417409|354|17387
NED|813555|355|17387
DEN|1460900|356|17387
PER|116530|357|17387
SWE|391551|358|17387
DOM|854649|359|17387
NOR|1679238|360|17387
MDA|1574134|361|17387
DOM|1569771|362|17387
CRO|306536|363|17387
NZL|113969|364|17387
CRC|1072067|365|17387
INA|463561|366|17387
FRA|1426754|367|17387
INA|1148307|368|17387
JPN|314832|369|17387
TPE|409872|369|17387
KOR|1025543|369|17387
NZL|1073138|369|17387
NZL|2584761|373|17387
ALG|2591713|374|17387
EGY|243517|375|17387
RSA|148459|376|17387
BRA|199943|376|17387
GHA|1480792|378|17387
CHI|116543|379|17387
USA|1165399|380|17387
EGY|1656839|381|17387
IND|1448597|382|17387
TPE|938973|383|17387
INA|114072|384|17387
TPE|1058083|385|17387
NZL|2458212|385|17387
GUA|1967065|387|17387
JPN|1068856|388|17387
NZL|1353927|389|17387
UGA|221032|390|17387
RUS|816290|391|17387
VIE|239499|392|17387
SUR|1704651|393|17387
RUS|1180944|394|17387
FIJ|197658|395|17387
FIJ|163307|396|17387
NZL|2460616|397|17387
ISL|206088|398|17387
DOM|116550|399|17387
GRE|1125017|400|17387
CRC|1674553|401|17387
TPE|109345|402|17387
UKR|199015|403|17387
ENG|1608261|404|17387
ENG|363254|405|17387
SUR|280315|406|17387
GHA|163756|407|17387
KOR|284043|408|17387
CZE|2199427|409|17387
CZE|858774|410|17387
HKG|1268064|411|17387
IND|467491|412|17387
NZL|2564546|413|17387
BRA|1181941|414|17387
CHN|1031052|415|17387
JPN|391573|415|17387
INA|1604877|415|17387
JPN|2917559|415|17387
NGR|1148989|419|17387
IRL|108358|420|17387
AUT|1021776|421|17387
IND|1446213|422|17387
SRI|1080293|423|17387
CHN|821757|424|17387
ARG|417588|425|17387
ALG|1470600|426|17387
IND|467647|427|17387
MDV|1127381|428|17387
DEN|1005219|429|17387
CUB|1983209|430|17387
TTO|109189|431|17387
IRI|162133|431|17387
BAR|306553|431|17387
SWE|1140910|431|17387
INA|1115182|435|17387
TUR|674125|436|17387
KEN|116379|437|17387
EGY|1660622|437|17387
ECU|239794|439|17387
ISL|1008064|440|17387
FIJ|163319|441|17387
CMR|2507396|442|17387
KOR|1670753|443|17387
BEN|1531958|444|17387
GHA|1480927|444|17387
NGR|2522208|444|17387
GHA|2524011|444|17387
ALG|2744885|448|17387
HUN|108768|449|17387
AUS|437108|450|17387
VIE|1620674|450|17387
INA|1287485|450|17387
INA|1604805|450|17387
IND|1578133|450|17387
RUS|113516|455|17387
USA|2473740|455|17387
NOR|947576|457|17387
AUS|109571|458|17387
IRI|1029688|459|17387
MAC|364755|460|17387
RSA|148456|461|17387
USA|455887|461|17387
MGL|1524530|461|17387
PAK|2179068|461|17387
DEN|2174679|461|17387
THA|1143971|466|17387
INA|1943187|466|17387
PHI|1159924|468|17387
SWE|1337328|469|17387
JPN|109327|470|17387
KOR|369615|470|17387
KOR|1208500|470|17387
ESA|350709|473|17387
CUB|388532|473|17387
GUA|1966990|473|17387
TTO|1496955|476|17387
JAM|1183969|476|17387
RUS|339246|478|17387
RUS|407960|478|17387
RUS|1524461|478|17387
FIJ|163318|481|17387
GUM|1971517|481|17387
BAN|216150|483|17387
FIJ|197657|483|17387
THA|1694186|483|17387
PYF|2471994|483|17387
PYF|2839203|483|17387
AUS|239711|488|17387
GUM|1971553|488|17387
PYF|2839293|488|17387
PYF|2839338|488|17387
IND|660611|492|17387
NOR|1282443|493|17387
BEL|1608657|494|17387
AUT|163587|495|17387
RUS|1250167|496|17387
FRA|1725868|497|17387
PAK|117045|498|17387
FIN|108212|499|17387
LAT|453696|500|17387
KOR|1281742|501|17387
GHA|263012|502|17387
ARG|404639|503|17387
MAS|107882|504|17387
IND|108506|504|17387
HUN|114007|504|17387
IRI|220016|504|17387
SRI|251993|504|17387
POR|306542|504|17387
JPN|1069140|504|17387
NGR|1149370|504|17387
JPN|1993309|504|17387
INA|1602236|504|17387
IRI|2389548|504|17387
IRI|2163806|504|17387
IRI|2389290|504|17387
INA|1525673|504|17387
NGR|2574421|504|17387
NGR|2571183|504|17387
INA|2462177|504|17387
IRI|1423456|504|17387
JPN|2440869|504|17387
HUN|1262417|523|17387
IND|2430819|524|17387
BOT|148463|525|17387
BOT|244689|525|17387
IRI|1030041|525|17387
MEX|1269764|525|17387
ZAM|1259708|525|17387
IND|1204008|525|17387
SGP|1567161|525|17387
GUA|1473602|525|17387
IRI|2389374|525|17387
INA|1196288|525|17387
IND|2518059|525|17387
UGA|118620|536|17387
MRI|1982833|536|17387
RUS|1524428|538|17387
JPN|1023006|539|17387
ESA|1183028|539|17387
CMR|1160588|541|17387
ESA|1183058|542|17387
MAS|107911|543|17387
USA|109179|543|17387
SGP|195556|543|17387
PAK|220028|543|17387
GER|262486|543|17387
BOT|211357|543|17387
USA|455888|543|17387
JOR|367756|543|17387
PAK|1272126|543|17387
MGL|1615278|543|17387
MGL|1117877|543|17387
BRA|1611981|543|17387
PAK|2179266|543|17387
MGL|2521927|543|17387
MGL|2070583|543|17387
MEX|2636730|543|17387
BOT|2783596|543|17387
RSA|2170229|543|17387
POL|1575568|561|17387
NCL|117977|562|17387
MDV|328353|563|17387
NOR|2250538|564|17387
KOR|1259986|565|17387
ARM|1061622|566|17387
RUS|144227|567|17387
AZE|220032|567|17387
TPE|347222|567|17387
RUS|1180854|567|17387
AZE|1420811|567|17387
RUS|2164247|567|17387
CHN|1688039|567|17387
RUS|2525001|567|17387
CHN|2902345|567|17387
CHN|2902253|567|17387
CHN|2424429|567|17387
CHN|2539258|567|17387
CHN|2902299|567|17387
HUN|1038734|580|17387
TUR|814027|581|17387
JPN|1647515|581|17387
ALG|2743745|581|17387
ISL|278628|584|17387
BAN|117035|585|17387
GRE|2009168|586|17387
CYP|1447488|586|17387
SCO|440380|588|17387
USA|109178|589|17387
ENG|363261|590|17387
SCO|1227895|591|17387
NGR|254052|592|17387
CMR|1160919|592|17387
BUL|1353341|592|17387
AUT|384841|595|17387
USA|2432061|596|17387
EGY|2514698|596|17387
INA|453648|598|17387
ENG|2032769|598|17387
SWE|1662980|598|17387
THA|1637622|598|17387
IND|439462|598|17387
IND|673308|603|17387
SLO|1469082|604|17387
PAK|117038|605|17387
MDV|189586|605|17387
NEP|1242977|605|17387
PHI|1138881|605|17387
SGP|1567091|605|17387
NEP|2288120|605|17387
THA|2220877|605|17387
TTO|2599195|605|17387
NEP|2570404|605|17387
CZE|1256674|614|17387
INA|1285986|615|17387
IND|1607796|615|17387
FRA|357677|617|17387
BEN|1170084|618|17387
MEX|208087|619|17387
CHN|1688075|620|17387
FIN|946201|621|17387
GRE|650030|622|17387
RUS|1250103|623|17387
INA|1148308|624|17387
GER|1355539|624|17387
GER|1979006|624|17387
IND|2781695|624|17387
SWE|728413|628|17387
SWE|1354353|629|17387
DEN|318799|630|17387
DEN|1256168|631|17387
AUS|391594|632|17387
GER|1042726|632|17387
NOR|1978563|634|17387
POL|1575604|635|17387
UKR|256036|636|17387
CMR|263016|636|17387
EST|1214258|638|17387
GER|1995299|638|17387
GER|1443237|638|17387
GHA|1478875|638|17387
GER|1194017|638|17387
SUI|356060|643|17387
ISL|1930491|643|17387
MAR|116383|645|17387
RSA|148458|645|17387
IRI|162132|645|17387
IRI|220019|645|17387
BOT|280296|645|17387
BOT|280302|645|17387
JPN|314826|645|17387
GER|314864|645|17387
DEN|318797|645|17387
IND|349923|645|17387
ETH|355290|645|17387
JOR|361270|645|17387
NGR|1161802|645|17387
NGR|1161832|645|17387
THA|1194768|645|17387
NGR|1245787|645|17387
NGR|1245821|645|17387
NGR|1250908|645|17387
IRI|1423315|645|17387
PER|1483348|645|17387
MGL|1524494|645|17387
MGL|1615521|645|17387
ZAM|1709021|645|17387
INA|1192558|645|17387
REU|1969807|645|17387
UGA|1607645|645|17387
CUB|1983101|645|17387
CUB|1983173|645|17387
PER|1438020|645|17387
KOR|2036880|645|17387
IND|1566136|645|17387
IRI|2389332|645|17387
IRI|2389729|645|17387
IRI|2389503|645|17387
IRI|2389461|645|17387
BRA|2466009|645|17387
MRI|2510284|645|17387
MGL|2517379|645|17387
MGL|2517273|645|17387
MGL|2519571|645|17387
MGL|2521972|645|17387
MGL|2517318|645|17387
CMR|1160859|645|17387
UKR|2622837|645|17387
UKR|1943013|645|17387
AUS|1687422|645|17387
AUS|935074|645|17387
ETH|2634779|645|17387
PAR|2693583|645|17387
BRA|2691249|645|17387
PAR|2693874|645|17387
INA|2125151|645|17387
DOM|1569962|645|17387
DOM|1569889|645|17387
DOM|2185998|645|17387
DOM|2694637|645|17387
MAS|1701500|645|17387
THA|1658629|645|17387
THA|2646572|645|17387
PAK|2723616|645|17387
TTO|2122799|645|17387
BOT|2784310|645|17387
BOT|2784445|645|17387
IRL|1981064|645|17387
RSA|2802162|645|17387
MAD|1517395|645|17387
CAN|2532443|645|17387
USA|2818472|645|17387
IRI|2779987|645|17387
IRI|2779942|645|17387
ALG|2743838|645|17387
TPE|2536310|645|17387
TPE|2199898|645|17387
BRA|1509521|645|17387
JPN|2916175|645|17387
JPN|2440953|645|17387
JPN|2630741|645|17387
JPN|2165263|645|17387
JPN|2917605|645|17387
USA|2854418|645|17387
ARG|2786386|645|17387
ARG|2786445|645|17387
ARG|982479|645|17387
INA|935640|645|17387
SVK|2276737|729|17387
UGA|163532|730|17387
DEN|2145117|730|17387
IND|349941|732|17387
ITA|1067104|733|17387
GRE|1143302|733|17387
ESA|1584298|733|17387
GUA|2525898|733|17387
USA|2854417|737|17387
EST|1315031|738|17387
THA|1144144|739|17387
AUT|220243|740|17387
ITA|1067074|741|17387
IRL|1351258|742|17387
HKG|362700|743|17387
ESA|2132590|743|17387
PAN|2526398|743|17387
FIN|1662494|746|17387
CAN|2049658|747|17387
FRA|1995870|748|17387
POR|1293074|749|17387
GRE|113992|750|17387
ENG|1256380|750|17387
ROU|1571476|752|17387
TUR|1333753|753|17387
GRE|1475220|753|17387
TUR|1334428|753|17387
THA|1646972|753|17387
VIE|116088|757|17387
MAC|1344952|757|17387
CIV|1991703|759|17387
SVK|728417|760|17387
SVK|879645|761|17387
POR|2005094|762|17387
DEN|2175675|763|17387
IND|349943|764|17387
IND|1571939|764|17387
ISR|858542|766|17387
DEN|1460868|767|17387
BEN|2502930|768|17387
SUI|276952|769|17387
THA|1335100|770|17387
ISR|1251812|771|17387
POR|1293010|771|17387
CIV|1991739|771|17387
BEN|1531826|771|17387
GER|1974905|771|17387
ENG|1533787|771|17387
BRA|199934|777|17387
ROU|1978237|777|17387
IRL|665244|779|17387
SWE|2383214|780|17387
IND|190431|781|17387
KOR|1025544|781|17387
NZL|1148268|781|17387
MAC|1470768|781|17387
FRA|1989180|781|17387
SUI|2127932|781|17387
INA|254061|781|17387
KOR|1208468|781|17387
KOR|2780800|781|17387
KOR|2840725|781|17387
RUS|465310|791|17387
CZE|1219282|791|17387
THA|169011|793|17387
IND|2273143|793|17387
ENG|2709453|793|17387
BLR|1010890|796|17387
AUT|2199426|797|17387
POL|1246432|798|17387
GRE|2061398|798|17387
ROU|113797|800|17387
SWE|108446|800|17387
ARG|417617|800|17387
CUB|1983065|800|17387
CMR|1160828|800|17387
CUB|2429761|800|17387
CUB|2429848|800|17387
CUB|2429806|800|17387
NGR|2068041|800|17387
COD|1727749|800|17387
ALG|2860540|800|17387
TPE|2148115|800|17387
ARG|2777900|800|17387
ARG|2935092|800|17387
ARG|2778808|800|17387
NED|1947634|800|17387
FIN|391552|816|17387
FIN|1595599|817|17387
PER|1483384|818|17387
SUR|108689|819|17387
UGA|118542|819|17387
MEX|118226|819|17387
EGY|164700|819|17387
MAR|194231|819|17387
MAR|194233|819|17387
INA|200293|819|17387
TPE|211398|819|17387
ALG|220031|819|17387
BOT|280300|819|17387
INA|339281|819|17387
TTO|348439|819|17387
ETH|355276|819|17387
ETH|355281|819|17387
ETH|355289|819|17387
ZAM|674098|819|17387
TTO|669081|819|17387
DOM|854591|819|17387
MAR|888869|819|17387
ZAM|664879|819|17387
INA|853842|819|17387
GRE|650088|819|17387
MRI|1165907|819|17387
TUR|1222480|819|17387
SUR|879334|819|17387
ZAM|1259639|819|17387
NEP|1310965|819|17387
IND|1310639|819|17387
GRE|1475252|819|17387
GRE|1143231|819|17387
GRE|1146493|819|17387
MRI|1514245|819|17387
GUY|641689|819|17387
SUR|1578523|819|17387
ETH|1248101|819|17387
ETH|1610887|819|17387
EGY|1657094|819|17387
EGY|1656986|819|17387
EGY|1709379|819|17387
EGY|1659467|819|17387
NCL|1469374|819|17387
SUR|1704690|819|17387
ZAM|1700110|819|17387
ZAM|1724930|819|17387
MEX|1111480|819|17387
UGA|221035|819|17387
UGA|1607573|819|17387
UGA|1157496|819|17387
UGA|1608034|819|17387
JAM|1457597|819|17387
JAM|1572728|819|17387
PER|1437988|819|17387
MRI|2046426|819|17387
GRE|1483658|819|17387
MEX|1080134|819|17387
AUS|2143435|819|17387
POL|1260312|819|17387
ETH|2164468|819|17387
ETH|2164331|819|17387
ETH|2164289|819|17387
PAK|2179110|819|17387
PAK|2179152|819|17387
PAK|2179026|819|17387
EGY|2180431|819|17387
DOM|1570214|819|17387
DOM|1569807|819|17387
ZAM|2274807|819|17387
ZAM|2274723|819|17387
NEP|2288208|819|17387
UGA|2415625|819|17387
JAM|1572833|819|17387
PER|1437143|819|17387
TPE|1208712|819|17387
INA|1604841|819|17387
MRI|2504906|819|17387
MRI|2504861|819|17387
REU|2512158|819|17387
REU|2512236|819|17387
MRI|2510329|819|17387
MRI|2507046|819|17387
MAS|2531414|819|17387
MAS|2511820|819|17387
MAS|396350|819|17387
USA|2521404|819|17387
TUR|2337518|819|17387
GRE|2046631|819|17387
AUS|2604770|819|17387
AUS|2146883|819|17387
MEX|2637054|819|17387
MEX|2455562|819|17387
MEX|2092789|819|17387
POL|1356303|819|17387
POL|2238962|819|17387
POL|1026697|819|17387
ETH|2634734|819|17387
ETH|2634824|819|17387
ETH|2634689|819|17387
ESA|2132632|819|17387
PAN|2526348|819|17387
PAN|2634078|819|17387
DOM|2185956|819|17387
DOM|2694242|819|17387
DOM|2694577|819|17387
DOM|2636429|819|17387
DOM|2694428|819|17387
DOM|2694152|819|17387
DOM|2636474|819|17387
EGY|2583250|819|17387
LAO|2479406|819|17387
THA|2642947|819|17387
MAS|2620246|819|17387
THA|2651132|819|17387
LAO|2480036|819|17387
THA|2167127|819|17387
THA|2646662|819|17387
THA|2688686|819|17387
THA|2641453|819|17387
BAR|2101109|819|17387
BOT|986412|819|17387
BOT|2784400|819|17387
BOT|2784535|819|17387
BOT|2783974|819|17387
BOT|2784355|819|17387
BOT|2784490|819|17387
BOT|2783440|819|17387
IND|2697182|819|17387
IND|2613152|819|17387
ZAM|2274891|819|17387
ZAM|2796324|819|17387
ZAM|1724966|819|17387
IRI|2780032|819|17387
NEP|2637159|819|17387
BHU|408194|819|17387
DEN|2151607|819|17387
UGA|2565128|819|17387
INA|935493|819|17387
FRA|1726052|955|17387
ZIM|1980675|956|17387
ZIM|2482734|956|17387
UKR|1584474|958|17387
ROU|1026438|959|17387
RUS|339244|960|17387
BRA|404643|960|17387
CHI|1474111|960|17387
CHI|1195677|960|17387
RUS|1732681|960|17387
CHN|2902207|960|17387
ENG|1537407|966|17387
KOR|1739755|967|17387
FRA|1955682|967|17387
GRE|1132353|969|17387
SGP|1691786|970|17387
ESP|1726140|970|17387
POR|1293177|970|17387
IND|2255014|970|17387
CRO|306535|974|17387
EST|1501026|975|17387
FIN|1489691|976|17387
AUS|1019089|977|17387
AUS|1019060|977|17387
ENG|1701623|979|17387
MLT|355066|980|17387
ITA|1070525|980|17387
ITA|1066954|980|17387
CZE|1702498|980|17387
IND|2786814|980|17387
POL|1015964|985|17387
HUN|1428388|985|17387
RUS|2198518|987|17387
LAT|1171652|988|17387
NOR|1679202|989|17387
FRA|1355183|990|17387
UKR|2583997|990|17387
ENG|1126176|992|17387
TPE|1354731|993|17387
ZIM|1982993|994|17387
CZE|108751|995|17387
SGP|206110|995|17387
TUR|276138|995|17387
THA|1140664|995|17387
THA|1143941|995|17387
RUS|1524191|995|17387
RUS|465062|995|17387
THA|1353959|995|17387
CAN|1622643|995|17387
IRI|2389687|995|17387
INA|2478627|995|17387
INA|2094192|995|17387
UKR|2622792|995|17387
INA|1604769|995|17387
SVK|1988548|995|17387
IND|2465398|995|17387
IND|2121674|995|17387
IND|1576268|995|17387
IRI|2780259|995|17387
IRI|2780213|995|17387
IRI|2860703|995|17387
IRI|2780395|995|17387
IRI|2780440|995|17387
TUN|2867412|995|17387
THA|2231361|995|17387
JPN|1647443|995|17387
JPN|2917499|995|17387
PYF|2387582|1022|17387
ROU|220947|1023|17387
GHA|934610|1023|17387
ITA|1335852|1023|17387
FIN|1465053|1023|17387
NZL|1980922|1023|17387
CIV|1994706|1023|17387
CIV|1991378|1023|17387
SVK|879422|1023|17387
AUS|1577021|1023|17387
MKD|813882|1023|17387
ISR|1990069|1023|17387
ISR|2001013|1023|17387
TPE|2472548|1023|17387
GUA|2129978|1023|17387
GUA|2525949|1023|17387
GUA|2130020|1023|17387
CIV|2516269|1023|17387
CIV|2140858|1023|17387
BEN|2521129|1023|17387
BEN|1531892|1023|17387
BEN|2523158|1023|17387
BEN|2532225|1023|17387
BEN|2519646|1023|17387
GER|1214953|1023|17387
BUL|1956222|1023|17387
ISR|2046584|1023|17387
ISR|2436331|1023|17387
DEN|2151481|1023|17387
ALG|2861001|1023|17387
ALG|2743790|1023|17387
ALG|2860956|1023|17387
ALG|1484858|1023|17387
NED|1930070|1023|17387
ENG|1609316|1056|17387
ENG|258324|1057|17387
MAS|1562630|1057|17387
TUR|1334300|1057|17387
MAS|2531368|1057|17387
SWE|2176811|1057|17387
ENG|1298534|1062|17387
NED|1043353|1062|17387
CRO|1289645|1064|17387
ROU|1571511|1064|17387
DEN|2166421|1066|17387
IND|1487794|1066|17387
ESP|1734059|1066|17387
IND|2781379|1066|17387
TPE|1690219|1066|17387
EST|2145225|1071|17387
RUS|339249|1072|17387
ENG|2250400|1073|17387
RUS|2539393|1073|17387
RUS|2608722|1073|17387
RUS|2539438|1073|17387
RUS|2524956|1073|17387
ENG|2709396|1078|17387
EST|1602785|1079|17387
NEP|161372|1080|17387
UGA|163533|1080|17387
SLO|180657|1080|17387
SWE|148563|1080|17387
UGA|163816|1080|17387
NOR|361652|1080|17387
KEN|437080|1080|17387
SUI|695052|1080|17387
ISL|998973|1080|17387
PHI|1046551|1080|17387
AUT|815117|1080|17387
TUR|1014687|1080|17387
EGY|1659503|1080|17387
EGY|1657301|1080|17387
MAS|1276669|1080|17387
KEN|1957059|1080|17387
UGA|1608225|1080|17387
UGA|1608478|1080|17387
TUR|1742201|1080|17387
MAS|664009|1080|17387
EGY|1655274|1080|17387
IND|1975912|1080|17387
IND|2270067|1080|17387
ISL|2034202|1080|17387
MAS|2531651|1080|17387
MAS|1289520|1080|17387
MAS|2138148|1080|17387
MAS|1701264|1080|17387
MAS|2120884|1080|17387
EGY|2583340|1080|17387
UZB|2088008|1080|17387
EGY|2583295|1080|17387
EGY|1475957|1080|17387
IND|2614337|1080|17387
IND|2383962|1080|17387
IND|1722012|1080|17387
TUR|2033161|1080|17387
