country|date|pid|rank|week
CHN|11/27/2014|64643|1|7947
CHN|11/27/2014|83064|2|7947
CHN|11/27/2014|53938|3|7947
IND|11/27/2014|52748|4|7947
KOR|11/27/2014|76594|5|7947
TPE|11/27/2014|61427|6|7947
THA|11/27/2014|35642|7|7947
ESP|11/27/2014|18228|8|7947
KOR|11/27/2014|22455|9|7947
CHN|11/27/2014|14398|10|7947
IND|11/27/2014|73173|11|7947
CAN|11/27/2014|84523|12|7947
USA|11/27/2014|53806|13|7947
JPN|11/27/2014|66644|14|7947
JPN|11/27/2014|34890|15|7947
JPN|11/27/2014|96312|16|7947
CHN|11/27/2014|78288|17|7947
THA|11/27/2014|57971|18|7947
CHN|11/27/2014|92736|19|7947
JPN|11/27/2014|15417|20|7947
INA|11/27/2014|14710|21|7947
THA|11/27/2014|54511|22|7947
THA|11/27/2014|58271|23|7947
HKG|11/27/2014|51649|24|7947
JPN|11/27/2014|96713|25|7947
CHN|11/27/2014|64643|1|7947
CHN|11/27/2014|83064|2|7947
CHN|11/27/2014|53938|3|7947
IND|11/27/2014|52748|4|7947
KOR|11/27/2014|76594|5|7947
TPE|11/27/2014|61427|6|7947
THA|11/27/2014|35642|7|7947
ESP|11/27/2014|18228|8|7947
KOR|11/27/2014|22455|9|7947
CHN|11/27/2014|14398|10|7947
IND|11/27/2014|73173|11|7947
CAN|11/27/2014|84523|12|7947
USA|11/27/2014|53806|13|7947
JPN|11/27/2014|66644|14|7947
JPN|11/27/2014|34890|15|7947
JPN|11/27/2014|96312|16|7947
CHN|11/27/2014|78288|17|7947
THA|11/27/2014|57971|18|7947
CHN|11/27/2014|92736|19|7947
JPN|11/27/2014|15417|20|7947
INA|11/27/2014|14710|21|7947
THA|11/27/2014|54511|22|7947
THA|11/27/2014|58271|23|7947
HKG|11/27/2014|51649|24|7947
JPN|11/27/2014|96713|25|7947
SCO|11/27/2014|48528|26|7947
TPE|11/27/2014|74561|27|7947
MAS|11/27/2014|53153|28|7947
ESP|11/27/2014|95780|29|7947
JPN|11/27/2014|77317|30|7947
INA|11/27/2014|54248|31|7947
CHN|11/27/2014|76908|32|7947
INA|11/27/2014|96130|33|7947
TPE|11/27/2014|15509|34|7947
GER|11/27/2014|51204|35|7947
TPE|11/27/2014|99925|36|7947
IND|11/27/2014|75410|37|7947
JPN|11/27/2014|53392|38|7947
DEN|11/27/2014|63437|39|7947
IRL|11/27/2014|89666|40|7947
BUL|11/27/2014|15105|41|7947
DEN|11/27/2014|50331|42|7947
INA|11/27/2014|66974|43|7947
SUI|11/27/2014|54068|44|7947
RUS|11/27/2014|78605|45|7947
USA|11/27/2014|57798|46|7947
CZE|11/27/2014|51739|47|7947
FRA|11/27/2014|18998|48|7947
BUL|11/27/2014|46169|49|7947
BUL|11/27/2014|12765|50|7947
VIE|11/27/2014|71455|51|7947
USA|11/27/2014|52771|52|7947
SGP|11/27/2014|54698|53|7947
ISR|11/27/2014|67069|54|7947
JPN|11/27/2014|52064|55|7947
TPE|11/27/2014|92339|56|7947
USA|11/27/2014|14621|57|7947
BRA|11/27/2014|52908|58|7947
JPN|11/27/2014|43256|59|7947
MAS|11/27/2014|63369|60|7947
RUS|11/27/2014|8558|61|7947
BRA|11/27/2014|74742|62|7947
MAS|11/27/2014|54151|63|7947
INA|11/27/2014|50878|64|7947
IND|11/27/2014|66615|65|7947
INA|11/27/2014|15828|66|7947
TUR|11/27/2014|94762|67|7947
UKR|11/27/2014|76349|68|7947
IND|11/27/2014|56471|69|7947
FRA|11/27/2014|79056|70|7947
HKG|11/27/2014|87709|71|7947
ITA|11/27/2014|51842|72|7947
IND|11/27/2014|21036|73|7947
