game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
1|1|-|95627||-|79454||2014-03-26|1483
1|2|21|81655||14|79754||2014-03-26|1483
2|2|21|81655||19|79754||2014-03-26|1483
1|1|-|77535||-|94672||2014-03-26|1483
1|2|21|63422||14|94859||2014-03-26|1483
2|2|21|63422||13|94859||2014-03-26|1483
1|2|21|91203||12|82314||2014-03-26|1483
2|2|21|91203||9|82314||2014-03-26|1483
1|2|21|78027||10|82173||2014-03-26|1483
2|2|21|78027||11|82173||2014-03-26|1483
1|1|-|89888||-|71570||2014-03-26|1483
1|3|16|80521||21|67260||2014-03-26|1483
2|3|24|80521||22|67260||2014-03-26|1483
3|3|21|80521||19|67260||2014-03-26|1483
1|2|21|51842||8|92333||2014-03-26|1483
2|2|21|51842||11|92333||2014-03-26|1483
1|2|21|55137||9|70045||2014-03-26|1483
2|2|21|55137||17|70045||2014-03-26|1483
1|2|21|52364||18|23996||2014-03-27|1483
2|2|21|52364||11|23996||2014-03-27|1483
1|2|21|63816||9|53966||2014-03-27|1483
2|2|21|63816||13|53966||2014-03-27|1483
1|2|21|13762||5|80521||2014-03-27|1483
2|2|21|13762||14|80521||2014-03-27|1483
1|2|21|60178||12|93101||2014-03-27|1483
2|2|21|60178||11|93101||2014-03-27|1483
1|2|21|45386||5|75288||2014-03-27|1483
2|2|21|45386||12|75288||2014-03-27|1483
1|2|21|15591||16|81655||2014-03-27|1483
2|2|21|15591||19|81655||2014-03-27|1483
1|2|21|91203||6|95627||2014-03-27|1483
2|2|21|91203||9|95627||2014-03-27|1483
1|2|25|29498||23|54314||2014-03-27|1483
2|2|21|29498||13|54314||2014-03-27|1483
1|2|21|93965||13|63422||2014-03-27|1483
2|2|21|93965||18|63422||2014-03-27|1483
1|2|21|54897||6|87574||2014-03-27|1483
2|2|21|54897||19|87574||2014-03-27|1483
1|2|21|13654||9|89888||2014-03-27|1483
2|2|21|13654||10|89888||2014-03-27|1483
1|2|21|52347||5|92346||2014-03-27|1483
2|2|21|52347||11|92346||2014-03-27|1483
1|2|21|15286||16|66431||2014-03-27|1483
2|2|21|15286||14|66431||2014-03-27|1483
1|3|12|85781||21|89178||2014-03-27|1483
2|3|21|85781||19|89178||2014-03-27|1483
3|3|21|85781||14|89178||2014-03-27|1483
1|2|21|50573||4|78027||2014-03-27|1483
2|2|21|50573||12|78027||2014-03-27|1483
1|2|21|10565||7|77535||2014-03-27|1483
2|2|21|10565||9|77535||2014-03-27|1483
1|2|21|12023||7|55137||2014-03-27|1483
2|2|21|12023||9|55137||2014-03-27|1483
1|1|-|98094||-|93118||2014-03-27|1483
1|2|21|56164||13|67650||2014-03-27|1483
2|2|25|56164||23|67650||2014-03-27|1483
1|2|21|17774||12|79236||2014-03-27|1483
2|2|21|17774||8|79236||2014-03-27|1483
1|2|21|82229||17|61244||2014-03-27|1483
2|2|21|82229||19|61244||2014-03-27|1483
1|2|21|85514||5|90876||2014-03-27|1483
2|2|21|85514||12|90876||2014-03-27|1483
1|2|26|1208||24|39137||2014-03-27|1483
2|2|21|1208||13|39137||2014-03-27|1483
1|2|21|21174||17|63268||2014-03-27|1483
2|2|21|21174||14|63268||2014-03-27|1483
1|2|21|80894||6|87410||2014-03-27|1483
2|2|21|80894||8|87410||2014-03-27|1483
1|2|21|51842||3|63012||2014-03-27|1483
2|2|21|51842||13|63012||2014-03-27|1483
1|1|-|88009||-|63775||2014-03-27|1483
1|2|21|24247||8|73359||2014-03-27|1483
2|2|21|24247||8|73359||2014-03-27|1483
1|2|21|36245||7|79547||2014-03-27|1483
2|2|21|36245||15|79547||2014-03-27|1483
1|2|21|98960||13|93262||2014-03-27|1483
2|2|21|98960||19|93262||2014-03-27|1483
1|1|-|82412||-|59521||2014-03-27|1483
1|1|-|68147||-|98186||2014-03-27|1483
1|1|-|50573|89178|-|71570|79454|2014-03-27|1483
1|3|21|13654|75288|14|45386|66431|2014-03-27|1483
2|3|17|13654|75288|21|45386|66431|2014-03-27|1483
3|3|22|13654|75288|20|45386|66431|2014-03-27|1483
1|2|21|25684|52347|7|87574|92346|2014-03-27|1483
2|2|21|25684|52347|17|87574|92346|2014-03-27|1483
1|1|-|29498|55137|-|95627|63775|2014-03-27|1483
1|2|21|13762|21174|9|82314|90876|2014-03-27|1483
2|2|21|13762|21174|6|82314|90876|2014-03-27|1483
1|2|21|52364|98960|13|67260|80894|2014-03-27|1483
2|2|22|52364|98960|20|67260|80894|2014-03-27|1483
1|1|-|93101|36245|-|79454|93118|2014-03-27|1483
1|2|21|66431|61244|11|77535|70045|2014-03-27|1483
2|2|21|66431|61244|19|77535|70045|2014-03-27|1483
1|3|19|75288|39137|21|91203|88009|2014-03-27|1483
2|3|21|75288|39137|18|91203|88009|2014-03-27|1483
3|3|21|75288|39137|15|91203|88009|2014-03-27|1483
1|2|21|25684|17774|8|89888|73359|2014-03-27|1483
2|2|21|25684|17774|9|89888|73359|2014-03-27|1483
1|2|21|45386|24247|7|82173|98094|2014-03-27|1483
2|2|21|45386|24247|14|82173|98094|2014-03-27|1483
1|1|-|87574|87410|-|94672|59521|2014-03-27|1483
1|2|21|23996|82412|13|50573|92333|2014-03-27|1483
2|2|21|23996|82412|15|50573|92333|2014-03-27|1483
1|3|21|13762||18|45386||2014-03-28|1483
2|3|12|13762||21|45386||2014-03-28|1483
3|3|21|13762||16|45386||2014-03-28|1483
1|2|21|52364||7|63816||2014-03-28|1483
2|2|21|52364||14|63816||2014-03-28|1483
1|2|21|60178||16|15591||2014-03-28|1483
2|2|21|60178||19|15591||2014-03-28|1483
1|2|21|29498||14|91203||2014-03-28|1483
2|2|21|29498||16|91203||2014-03-28|1483
1|2|21|93965||9|13654||2014-03-28|1483
2|2|21|93965||13|13654||2014-03-28|1483
1|3|18|54897||21|52347||2014-03-28|1483
2|3|21|54897||18|52347||2014-03-28|1483
3|3|21|54897||18|52347||2014-03-28|1483
1|2|21|85781||19|15286||2014-03-28|1483
2|2|22|85781||20|15286||2014-03-28|1483
1|2|21|10565||7|50573||2014-03-28|1483
2|2|21|10565||16|50573||2014-03-28|1483
1|2|21|12023||9|98094||2014-03-28|1483
2|2|21|12023||7|98094||2014-03-28|1483
1|3|21|82229||13|1208||2014-03-28|1483
2|3|21|82229||23|1208||2014-03-28|1483
3|3|21|82229||16|1208||2014-03-28|1483
1|3|8|17774||21|56164||2014-03-28|1483
2|3|21|17774||17|56164||2014-03-28|1483
3|3|22|17774||20|56164||2014-03-28|1483
1|2|21|85514||15|21174||2014-03-28|1483
2|2|21|85514||9|21174||2014-03-28|1483
1|2|21|24247||14|88009||2014-03-28|1483
2|2|21|24247||12|88009||2014-03-28|1483
1|2|21|51842||12|80894||2014-03-28|1483
2|2|21|51842||5|80894||2014-03-28|1483
1|3|18|98960||21|36245||2014-03-28|1483
2|3|21|98960||11|36245||2014-03-28|1483
3|3|21|98960||17|36245||2014-03-28|1483
1|2|21|54314|15286|10|77535|63422|2014-03-28|1483
2|2|21|54314|15286|11|77535|63422|2014-03-28|1483
1|2|21|68147||15|82412||2014-03-28|1483
2|2|21|68147||16|82412||2014-03-28|1483
1|2|21|11268|60178|5|82173|94859|2014-03-28|1483
2|2|21|11268|60178|8|82173|94859|2014-03-28|1483
1|3|19|13654|75288|21|13762|67260|2014-03-28|1483
2|3|21|13654|75288|13|13762|67260|2014-03-28|1483
3|3|21|13654|75288|18|13762|67260|2014-03-28|1483
1|2|21|23996|93965|9|89888|79754|2014-03-28|1483
2|2|21|23996|93965|4|89888|79754|2014-03-28|1483
1|2|21|50573|89178|4|82314|80521|2014-03-28|1483
2|2|21|50573|89178|7|82314|80521|2014-03-28|1483
1|2|21|29498|81655|18|15591|63816|2014-03-28|1483
2|2|23|29498|81655|21|15591|63816|2014-03-28|1483
1|3|14|25684|52347|21|93101|85781|2014-03-28|1483
2|3|21|25684|52347|17|93101|85781|2014-03-28|1483
3|3|21|25684|52347|11|93101|85781|2014-03-28|1483
1|2|21|10565|53966|14|95627|91203|2014-03-28|1483
2|2|21|10565|53966|10|95627|91203|2014-03-28|1483
1|3|21|67650|82412|15|85514|98186|2014-03-28|1483
2|3|17|67650|82412|21|85514|98186|2014-03-28|1483
3|3|21|67650|82412|14|85514|98186|2014-03-28|1483
1|2|21|56164|63012|15|92333|98960|2014-03-28|1483
2|2|21|56164|63012|17|92333|98960|2014-03-28|1483
1|3|21|79547|39137|17|36245|24247|2014-03-28|1483
2|3|21|79547|39137|23|36245|24247|2014-03-28|1483
3|3|21|79547|39137|19|36245|24247|2014-03-28|1483
1|1|-|88009|63268|-|93118|98094|2014-03-28|1483
1|2|21|80894|21174|14|1208|17774|2014-03-28|1483
2|2|21|80894|21174|18|1208|17774|2014-03-28|1483
1|3|21|13762|21174|13|13654|79236|2014-03-28|1483
2|3|16|13762|21174|21|13654|79236|2014-03-28|1483
3|3|21|13762|21174|15|13654|79236|2014-03-28|1483
1|3|21|66431|61244|16|89178|63268|2014-03-28|1483
2|3|14|66431|61244|21|89178|63268|2014-03-28|1483
3|3|21|66431|61244|19|89178|63268|2014-03-28|1483
1|2|21|93101|36245|13|93965|1208|2014-03-28|1483
2|2|21|93101|36245|14|93965|1208|2014-03-28|1483
1|2|21|29498|55137|12|75288|39137|2014-03-28|1483
2|2|21|29498|55137|15|75288|39137|2014-03-28|1483
1|2|21|52364|98960|18|63816|79547|2014-03-28|1483
2|2|21|52364|98960|10|63816|79547|2014-03-28|1483
1|3|20|45386|24247|22|25684|17774|2014-03-28|1483
2|3|21|45386|24247|13|25684|17774|2014-03-28|1483
3|3|22|45386|24247|20|25684|17774|2014-03-28|1483
1|2|21|85781|85514|11|87574|87410|2014-03-28|1483
2|2|21|85781|85514|17|87574|87410|2014-03-28|1483
1|3|18|15591|68147|21|23996|82412|2014-03-28|1483
2|3|21|15591|68147|9|23996|82412|2014-03-28|1483
3|3|21|15591|68147|16|23996|82412|2014-03-28|1483
1|2|21|52364||9|13762||2014-03-28|1483
2|2|21|52364||17|13762||2014-03-28|1483
1|2|21|60178||8|29498||2014-03-28|1483
2|2|21|60178||9|29498||2014-03-28|1483
1|2|21|54897||11|93965||2014-03-28|1483
2|2|21|54897||12|93965||2014-03-28|1483
1|3|20|12023||22|17774||2014-03-28|1483
2|3|21|12023||13|17774||2014-03-28|1483
3|3|21|12023||18|17774||2014-03-28|1483
1|2|21|10565||10|85781||2014-03-28|1483
2|2|21|10565||19|85781||2014-03-28|1483
1|3|18|82229||21|85514||2014-03-28|1483
2|3|22|82229||20|85514||2014-03-28|1483
3|3|21|82229||19|85514||2014-03-28|1483
1|2|21|51842||17|24247||2014-03-28|1483
2|2|21|51842||14|24247||2014-03-28|1483
1|2|21|68147||17|98960||2014-03-28|1483
2|2|21|68147||14|98960||2014-03-28|1483
1|2|21|11268|60178|14|54314|15286|2014-03-28|1483
2|2|21|11268|60178|16|54314|15286|2014-03-28|1483
1|2|21|29498|81655|18|50573|89178|2014-03-28|1483
2|2|21|29498|81655|19|50573|89178|2014-03-28|1483
1|2|22|23996|93965|20|13654|75288|2014-03-28|1483
2|2|21|23996|93965|11|13654|75288|2014-03-28|1483
1|2|21|25684|52347|16|10565|53966|2014-03-28|1483
2|2|21|25684|52347|14|10565|53966|2014-03-28|1483
1|3|17|56164|63012|21|68147|79236|2014-03-28|1483
2|3|22|56164|63012|20|68147|79236|2014-03-28|1483
