game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
1|1|-|84322|58066|-|59026|86529|2014-03-25|1482
1|3|21|89246||13|61430||2014-03-25|1482
2|3|16|89246||21|61430||2014-03-25|1482
3|3|21|89246||13|61430||2014-03-25|1482
1|3|16|27651|94985|21|53144|51136|2014-03-25|1482
2|3|21|27651|94985|14|53144|51136|2014-03-25|1482
3|3|21|27651|94985|16|53144|51136|2014-03-25|1482
1|2|21|91090||8|59326||2014-03-25|1482
2|2|21|91090||5|59326||2014-03-25|1482
1|2|21|66203|93054|10|54764|92141|2014-03-25|1482
2|2|21|66203|93054|10|54764|92141|2014-03-25|1482
1|2|21|68681|84478|8|14666|50149|2014-03-25|1482
2|2|21|68681|84478|17|14666|50149|2014-03-25|1482
1|3|21|73344|96735|19|62778|78623|2014-03-25|1482
2|3|17|73344|96735|21|62778|78623|2014-03-25|1482
3|3|21|73344|96735|18|62778|78623|2014-03-25|1482
1|3|22|41280|70190|24|53799|25595|2014-03-25|1482
2|3|21|41280|70190|17|53799|25595|2014-03-25|1482
3|3|21|41280|70190|15|53799|25595|2014-03-25|1482
1|3|21|80559|66114|14|54654|54672|2014-03-25|1482
2|3|16|80559|66114|21|54654|54672|2014-03-25|1482
3|3|21|80559|66114|19|54654|54672|2014-03-25|1482
1|2|21|78880|77689|15|11232|93508|2014-03-25|1482
2|2|21|78880|77689|16|11232|93508|2014-03-25|1482
1|2|21|58193|14121|12|80427|83341|2014-03-25|1482
2|2|21|58193|14121|17|80427|83341|2014-03-25|1482
1|2|21|55992|93757|13|71449|73606|2014-03-25|1482
2|2|21|55992|93757|14|71449|73606|2014-03-25|1482
1|1|-|14441|52103|-|99482|77359|2014-03-25|1482
1|2|21|55762|59237|19|27651|68980|2014-03-25|1482
2|2|21|55762|59237|10|27651|68980|2014-03-25|1482
1|3|21|87312|70120|15|97235|73998|2014-03-25|1482
2|3|15|87312|70120|21|97235|73998|2014-03-25|1482
3|3|21|87312|70120|12|97235|73998|2014-03-25|1482
1|2|21|64229||11|97931||2014-03-25|1482
2|2|21|64229||17|97931||2014-03-25|1482
1|3|21|94891||16|85350||2014-03-25|1482
2|3|18|94891||21|85350||2014-03-25|1482
3|3|21|94891||14|85350||2014-03-25|1482
1|2|21|30135||16|75803||2014-03-25|1482
2|2|21|30135||13|75803||2014-03-25|1482
1|3|21|73528||17|96801||2014-03-25|1482
2|3|19|73528||21|96801||2014-03-25|1482
3|3|21|73528||16|96801||2014-03-25|1482
1|2|21|15712||8|86805||2014-03-25|1482
2|2|23|15712||21|86805||2014-03-25|1482
1|2|21|87312||10|92484||2014-03-25|1482
2|2|21|87312||4|92484||2014-03-25|1482
1|2|21|68980||17|95182||2014-03-25|1482
2|2|21|68980||13|95182||2014-03-25|1482
1|2|21|70120||13|75678||2014-03-25|1482
2|2|21|70120||17|75678||2014-03-25|1482
1|2|21|93164||14|70253||2014-03-25|1482
2|2|21|93164||13|70253||2014-03-25|1482
1|2|21|91090||19|94985||2014-03-25|1482
2|2|22|91090||20|94985||2014-03-25|1482
1|2|21|84547|73646|17|95579|92592|2014-03-25|1482
2|2|21|84547|73646|12|95579|92592|2014-03-25|1482
1|2|21|58064||14|97114||2014-03-25|1482
2|2|21|58064||12|97114||2014-03-25|1482
1|3|16|89246||21|67181||2014-03-25|1482
2|3|21|89246||19|67181||2014-03-25|1482
3|3|21|89246||19|67181||2014-03-25|1482
1|2|21|55992|93757|15|80559|66114|2014-03-25|1482
2|2|21|55992|93757|16|80559|66114|2014-03-25|1482
1|2|21|61152|56335|14|87341|86177|2014-03-25|1482
2|2|21|61152|56335|14|87341|86177|2014-03-25|1482
1|2|21|68681|84478|19|73344|96735|2014-03-25|1482
2|2|21|68681|84478|18|73344|96735|2014-03-25|1482
1|2|21|93164|94295|15|81360|77547|2014-03-25|1482
2|2|21|93164|94295|14|81360|77547|2014-03-25|1482
1|2|21|84322|58066|10|68980|68667|2014-03-25|1482
2|2|21|84322|58066|15|68980|68667|2014-03-25|1482
1|3|21|78880|77689|15|66203|93054|2014-03-25|1482
2|3|15|78880|77689|21|66203|93054|2014-03-25|1482
3|3|21|78880|77689|15|66203|93054|2014-03-25|1482
1|2|21|41280|70190|10|27651|94985|2014-03-25|1482
2|2|22|41280|70190|20|27651|94985|2014-03-25|1482
1|2|21|68681|87726|17|58382|54151|2014-03-26|1482
2|2|21|68681|87726|17|58382|54151|2014-03-26|1482
1|3|16|63935|18115|21|14441|52103|2014-03-26|1482
2|3|21|63935|18115|19|14441|52103|2014-03-26|1482
3|3|21|63935|18115|13|14441|52103|2014-03-26|1482
1|2|21|54667|14131|18|84478|97282|2014-03-26|1482
2|2|21|54667|14131|16|84478|97282|2014-03-26|1482
1|2|21|12557|56145|18|62282|74383|2014-03-26|1482
2|2|21|12557|56145|17|62282|74383|2014-03-26|1482
1|2|21|80057|84362|19|85184|54282|2014-03-26|1482
2|2|21|80057|84362|17|85184|54282|2014-03-26|1482
1|2|21|54672|40278|18|87312|70120|2014-03-26|1482
2|2|21|54672|40278|15|87312|70120|2014-03-26|1482
1|2|21|55013|55288|11|83314|86805|2014-03-26|1482
2|2|21|55013|55288|9|83314|86805|2014-03-26|1482
1|3|16|88829|65996|21|58661|92215|2014-03-26|1482
2|3|21|88829|65996|16|58661|92215|2014-03-26|1482
3|3|21|88829|65996|16|58661|92215|2014-03-26|1482
1|2|21|94598|75853|16|77689|52929|2014-03-26|1482
2|2|23|94598|75853|21|77689|52929|2014-03-26|1482
1|2|21|84285|88932|16|65925|77005|2014-03-26|1482
2|2|21|84285|88932|17|65925|77005|2014-03-26|1482
1|2|21|58193|14121|14|44741|42442|2014-03-26|1482
2|2|21|58193|14121|15|44741|42442|2014-03-26|1482
1|2|21|96514|76717|15|67181|93717|2014-03-26|1482
2|2|21|96514|76717|17|67181|93717|2014-03-26|1482
1|2|21|54280|82061|17|73695|77511|2014-03-26|1482
2|2|21|54280|82061|19|73695|77511|2014-03-26|1482
1|3|11|20464|84929|21|97887|91422|2014-03-26|1482
2|3|21|20464|84929|18|97887|91422|2014-03-26|1482
3|3|21|20464|84929|15|97887|91422|2014-03-26|1482
1|3|21|99482|77359|19|25595|56429|2014-03-26|1482
2|3|15|99482|77359|21|25595|56429|2014-03-26|1482
3|3|21|99482|77359|19|25595|56429|2014-03-26|1482
1|2|21|51307|55289|13|55762|59237|2014-03-26|1482
2|2|21|51307|55289|18|55762|59237|2014-03-26|1482
1|2|21|74525||18|52103||2014-03-26|1482
2|2|21|74525||11|52103||2014-03-26|1482
1|3|21|80008||11|95049||2014-03-26|1482
2|3|14|80008||21|95049||2014-03-26|1482
3|3|21|80008||9|95049||2014-03-26|1482
1|2|21|71455||14|89583||2014-03-26|1482
2|2|21|71455||13|89583||2014-03-26|1482
1|2|21|79637||19|88807||2014-03-26|1482
2|2|21|79637||13|88807||2014-03-26|1482
1|2|24|54128||22|87709||2014-03-26|1482
2|2|21|54128||13|87709||2014-03-26|1482
1|2|21|97282||19|15712||2014-03-26|1482
2|2|21|97282||12|15712||2014-03-26|1482
1|2|21|57244||17|70120||2014-03-26|1482
2|2|21|57244||15|70120||2014-03-26|1482
1|2|21|53628||14|70188||2014-03-26|1482
2|2|21|53628||13|70188||2014-03-26|1482
1|2|21|93164||14|93717||2014-03-26|1482
2|2|21|93164||17|93717||2014-03-26|1482
1|2|21|71673||12|59216||2014-03-26|1482
2|2|21|71673||15|59216||2014-03-26|1482
1|3|11|18115||21|97655||2014-03-26|1482
2|3|21|18115||15|97655||2014-03-26|1482
3|3|21|18115||11|97655||2014-03-26|1482
1|3|21|59250||18|76717||2014-03-26|1482
2|3|12|59250||21|76717||2014-03-26|1482
3|3|21|59250||12|76717||2014-03-26|1482
1|2|21|91422||9|73998||2014-03-26|1482
2|2|21|91422||6|73998||2014-03-26|1482
1|2|21|75154||11|40278||2014-03-26|1482
2|2|21|75154||11|40278||2014-03-26|1482
1|3|10|97207||21|97932||2014-03-26|1482
2|3|21|97207||16|97932||2014-03-26|1482
3|3|21|97207||16|97932||2014-03-26|1482
1|3|21|54151||11|68980||2014-03-26|1482
2|3|19|54151||21|68980||2014-03-26|1482
3|3|21|54151||17|68980||2014-03-26|1482
1|2|21|14107||13|80173||2014-03-26|1482
2|2|21|14107||11|80173||2014-03-26|1482
1|2|21|95661||12|55828||2014-03-26|1482
2|2|21|95661||12|55828||2014-03-26|1482
1|2|21|67903||12|61666||2014-03-26|1482
2|2|21|67903||15|61666||2014-03-26|1482
1|3|19|94891||21|67497||2014-03-26|1482
2|3|21|94891||13|67497||2014-03-26|1482
3|3|21|94891||11|67497||2014-03-26|1482
1|2|21|73442||18|87566||2014-03-26|1482
2|2|21|73442||16|87566||2014-03-26|1482
1|2|21|23318||11|80831||2014-03-26|1482
2|2|21|23318||11|80831||2014-03-26|1482
1|2|29|95759||27|91704||2014-03-26|1482
2|2|21|95759||12|91704||2014-03-26|1482
1|2|21|91090||17|66577||2014-03-26|1482
2|2|21|91090||15|66577||2014-03-26|1482
1|2|22|18639||20|91261||2014-03-26|1482
2|2|21|18639||13|91261||2014-03-26|1482
1|2|21|58064||18|82534||2014-03-26|1482
2|2|21|58064||18|82534||2014-03-26|1482
1|3|22|20531||20|81457||2014-03-26|1482
2|3|10|20531||21|81457||2014-03-26|1482
3|3|21|20531||17|81457||2014-03-26|1482
1|2|21|91977||10|67974||2014-03-26|1482
2|2|21|91977||19|67974||2014-03-26|1482
1|2|21|63935||17|59062||2014-03-26|1482
2|2|21|63935||15|59062||2014-03-26|1482
1|3|21|66114||16|57555||2014-03-26|1482
2|3|16|66114||21|57555||2014-03-26|1482
3|3|22|66114||20|57555||2014-03-26|1482
1|3|23|86149||21|87312||2014-03-26|1482
2|3|18|86149||21|87312||2014-03-26|1482
3|3|21|86149||11|87312||2014-03-26|1482
1|2|21|30163||12|95132||2014-03-26|1482
2|2|21|30163||16|95132||2014-03-26|1482
1|2|21|50748||7|27651||2014-03-26|1482
2|2|21|50748||14|27651||2014-03-26|1482
1|2|21|67654||18|77921||2014-03-26|1482
2|2|21|67654||13|77921||2014-03-26|1482
1|2|25|64229||23|79979||2014-03-26|1482
2|2|21|64229||17|79979||2014-03-26|1482
1|2|21|69546||7|56725||2014-03-26|1482
2|2|21|69546||12|56725||2014-03-26|1482
1|2|21|62856||17|69337||2014-03-26|1482
2|2|21|62856||16|69337||2014-03-26|1482
1|2|21|92796||17|87628||2014-03-26|1482
2|2|21|92796||13|87628||2014-03-26|1482
1|3|21|73528||10|92141||2014-03-26|1482
2|3|16|73528||21|92141||2014-03-26|1482
3|3|21|73528||19|92141||2014-03-26|1482
1|2|21|87375||11|36967||2014-03-26|1482
2|2|21|87375||7|36967||2014-03-26|1482
1|2|21|54660||16|71405||2014-03-26|1482
2|2|21|54660||7|71405||2014-03-26|1482
1|2|21|71739||16|65390||2014-03-26|1482
2|2|21|71739||17|65390||2014-03-26|1482
1|2|21|45171||12|81657||2014-03-26|1482
2|2|21|45171||14|81657||2014-03-26|1482
1|2|21|89246||10|54764||2014-03-26|1482
2|2|21|89246||16|54764||2014-03-26|1482
1|3|17|52867||21|30135||2014-03-26|1482
2|3|21|52867||8|30135||2014-03-26|1482
3|3|21|52867||15|30135||2014-03-26|1482
1|2|21|71211||15|65754||2014-03-26|1482
2|2|21|71211||17|65754||2014-03-26|1482
1|3|17|95925||21|76115||2014-03-26|1482
2|3|21|95925||17|76115||2014-03-26|1482
3|3|21|95925||13|76115||2014-03-26|1482
1|2|24|91254||22|93857||2014-03-26|1482
2|2|21|91254||12|93857||2014-03-26|1482
1|2|21|61491|75678|15|71673|15418|2014-03-26|1482
2|2|21|61491|75678|16|71673|15418|2014-03-26|1482
1|2|21|84322|58066|8|73998|93717|2014-03-26|1482
2|2|21|84322|58066|14|73998|93717|2014-03-26|1482
1|2|21|55289|88932|18|88807|75154|2014-03-26|1482
2|2|21|55289|88932|19|88807|75154|2014-03-26|1482
1|2|21|77005|80851|9|89649|66849|2014-03-26|1482
2|2|21|77005|80851|11|89649|66849|2014-03-26|1482
1|3|21|53004|53628|17|94428|89923|2014-03-26|1482
2|3|16|53004|53628|21|94428|89923|2014-03-26|1482
3|3|21|53004|53628|9|94428|89923|2014-03-26|1482
1|2|21|79637|71455|11|61152|56335|2014-03-26|1482
2|2|21|79637|71455|16|61152|56335|2014-03-26|1482
1|2|21|84362|75853|18|59216|70188|2014-03-26|1482
2|2|21|84362|75853|9|59216|70188|2014-03-26|1482
1|2|21|74686|65203|13|59026|86529|2014-03-26|1482
2|2|21|74686|65203|16|59026|86529|2014-03-26|1482
1|2|21|56145|79987|8|70120|89583|2014-03-26|1482
2|2|21|56145|79987|9|70120|89583|2014-03-26|1482
1|3|21|93164|94295|23|86805|77511|2014-03-26|1482
2|3|21|93164|94295|12|86805|77511|2014-03-26|1482
3|3|21|93164|94295|11|86805|77511|2014-03-26|1482
1|2|21|75270|87726|12|81177|80453|2014-03-26|1482
2|2|21|75270|87726|5|81177|80453|2014-03-26|1482
1|2|21|52929|55288|12|83341|56377|2014-03-26|1482
2|2|21|52929|55288|11|83341|56377|2014-03-26|1482
1|2|21|74806|82061|15|99826|62356|2014-03-26|1482
2|2|21|74806|82061|7|99826|62356|2014-03-26|1482
1|2|21|59237|54282|10|54128|57244|2014-03-26|1482
2|2|21|59237|54282|18|54128|57244|2014-03-26|1482
1|2|21|84929|65996|8|18115|40278|2014-03-26|1482
2|2|21|84929|65996|17|18115|40278|2014-03-26|1482
1|2|21|77359|97282|19|84547|73646|2014-03-26|1482
2|2|21|77359|97282|15|84547|73646|2014-03-26|1482
1|2|22|50748|67497|20|53725|13922|2014-03-26|1482
2|2|21|50748|67497|12|53725|13922|2014-03-26|1482
1|2|21|20464|88829|10|78695|75157|2014-03-26|1482
2|2|21|20464|88829|17|78695|75157|2014-03-26|1482
1|2|21|77562|80057|16|91977|87375|2014-03-26|1482
2|2|21|77562|80057|13|91977|87375|2014-03-26|1482
1|2|22|55992|93757|20|97187|75069|2014-03-26|1482
2|2|21|55992|93757|11|97187|75069|2014-03-26|1482
1|2|21|52867|95132|17|41280|70190|2014-03-26|1482
2|2|21|52867|95132|18|41280|70190|2014-03-26|1482
1|2|24|81657|67903|22|54280|58661|2014-03-26|1482
2|2|21|81657|67903|13|54280|58661|2014-03-26|1482
1|2|21|46447|33660|16|65754|97887|2014-03-26|1482
2|2|21|46447|33660|15|65754|97887|2014-03-26|1482
1|2|21|67677|72072|10|91254|95759|2014-03-26|1482
2|2|21|67677|72072|16|91254|95759|2014-03-26|1482
1|3|17|95576|77448|21|78880|77689|2014-03-26|1482
2|3|21|95576|77448|16|78880|77689|2014-03-26|1482
3|3|21|95576|77448|16|78880|77689|2014-03-26|1482
1|2|21|99482|96514|15|32857|73066|2014-03-26|1482
2|2|21|99482|96514|19|32857|73066|2014-03-26|1482
1|3|22|65925|94598|24|55142|78861|2014-03-26|1482
2|3|21|65925|94598|15|55142|78861|2014-03-26|1482
3|3|21|65925|94598|17|55142|78861|2014-03-26|1482
1|3|21|84285|62282|12|87566|76115|2014-03-26|1482
2|3|14|84285|62282|21|87566|76115|2014-03-26|1482
3|3|21|84285|62282|15|87566|76115|2014-03-26|1482
1|2|21|58559|12557|9|57555|65390|2014-03-26|1482
2|2|21|58559|12557|11|57555|65390|2014-03-26|1482
1|2|21|68681|84478|11|91261|56725|2014-03-26|1482
2|2|21|68681|84478|12|91261|56725|2014-03-26|1482
1|3|17|54667|54660|21|83744|84064|2014-03-26|1482
2|3|21|54667|54660|14|83744|84064|2014-03-26|1482
3|3|21|54667|54660|19|83744|84064|2014-03-26|1482
1|2|21|51623|15597|14|29722|57120|2014-03-26|1482
2|2|21|51623|15597|14|29722|57120|2014-03-26|1482
1|2|21|68681|87726|19|12557|56145|2014-03-28|1482
2|2|21|68681|87726|16|12557|56145|2014-03-28|1482
1|3|21|51307|55289|18|54280|82061|2014-03-28|1482
2|3|19|51307|55289|21|54280|82061|2014-03-28|1482
3|3|21|51307|55289|19|54280|82061|2014-03-28|1482
1|3|21|93164||14|74525||2014-03-28|1482
2|3|17|93164||21|74525||2014-03-28|1482
3|3|21|93164||13|74525||2014-03-28|1482
1|2|21|52867||15|71739||2014-03-28|1482
2|2|21|52867||19|71739||2014-03-28|1482
1|2|21|84322|58066|19|77005|80851|2014-03-28|1482
2|2|21|84322|58066|12|77005|80851|2014-03-28|1482
1|2|21|75270|87726|15|56145|79987|2014-03-28|1482
2|2|21|75270|87726|15|56145|79987|2014-03-28|1482
1|3|19|74806|82061|21|84929|65996|2014-03-28|1482
2|3|22|74806|82061|20|84929|65996|2014-03-28|1482
3|3|25|74806|82061|23|84929|65996|2014-03-28|1482
1|3|17|55013|55288|21|68681|87726|2014-03-29|1482
2|3|21|55013|55288|18|68681|87726|2014-03-29|1482
3|3|21|55013|55288|15|68681|87726|2014-03-29|1482
1|3|22|53628||24|54151||2014-03-29|1482
2|3|21|53628||13|54151||2014-03-29|1482
3|3|21|53628||16|54151||2014-03-29|1482
1|2|21|52867||17|67654||2014-03-29|1482
2|2|21|52867||14|67654||2014-03-29|1482
1|2|21|77562|80057|8|55992|93757|2014-03-29|1482
2|2|21|77562|80057|16|55992|93757|2014-03-29|1482
1|2|21|74806|82061|10|75270|87726|2014-03-29|1482
2|2|21|74806|82061|11|75270|87726|2014-03-29|1482
