game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
1|2|21|62577||6|62530||2014-03-27|1945
2|2|21|62577||8|62530||2014-03-27|1945
1|2|23|92432||21|90358||2014-03-27|1945
2|2|22|92432||20|90358||2014-03-27|1945
1|2|21|98012||5|81777||2014-03-27|1945
2|2|21|98012||3|81777||2014-03-27|1945
1|1|21|79781||18|93205||2014-03-27|1945
1|2|21|61683||5|68971||2014-03-27|1945
2|2|21|61683||14|68971||2014-03-27|1945
1|2|22|88854||20|75385||2014-03-27|1945
2|2|21|88854||13|75385||2014-03-27|1945
1|2|21|90459||4|56628||2014-03-27|1945
2|2|21|90459||12|56628||2014-03-27|1945
1|2|21|82083||13|90594||2014-03-27|1945
2|2|21|82083||8|90594||2014-03-27|1945
1|2|21|72214||7|92690||2014-03-27|1945
2|2|21|72214||13|92690||2014-03-27|1945
1|2|21|50606||10|95946||2014-03-27|1945
2|2|21|50606||18|95946||2014-03-27|1945
1|2|21|69987||7|89447||2014-03-27|1945
2|2|21|69987||12|89447||2014-03-27|1945
1|2|21|68245||13|58261||2014-03-27|1945
2|2|21|68245||15|58261||2014-03-27|1945
1|2|21|76974||18|61051||2014-03-27|1945
2|2|21|76974||9|61051||2014-03-27|1945
1|3|8|91484||21|79938||2014-03-27|1945
2|3|21|91484||16|79938||2014-03-27|1945
3|3|26|91484||24|79938||2014-03-27|1945
1|3|21|67775||18|59655||2014-03-27|1945
2|3|20|67775||22|59655||2014-03-27|1945
3|3|21|67775||12|59655||2014-03-27|1945
1|2|21|62577||8|78117||2014-03-27|1945
2|2|21|62577||9|78117||2014-03-27|1945
1|2|21|85008||12|56982||2014-03-27|1945
2|2|21|85008||9|56982||2014-03-27|1945
1|2|21|92432||12|93626||2014-03-27|1945
2|2|21|92432||7|93626||2014-03-27|1945
1|2|21|61683||13|73965||2014-03-27|1945
2|2|21|61683||10|73965||2014-03-27|1945
1|2|21|98012||8|73001||2014-03-27|1945
2|2|24|98012||22|73001||2014-03-27|1945
1|2|21|74728||13|79781||2014-03-27|1945
2|2|21|74728||13|79781||2014-03-27|1945
1|2|21|88854||19|82981||2014-03-27|1945
2|2|21|88854||11|82981||2014-03-27|1945
1|2|21|96554||8|84791||2014-03-27|1945
2|2|21|96554||13|84791||2014-03-27|1945
1|3|18|96737||21|77411||2014-03-27|1945
2|3|21|96737||15|77411||2014-03-27|1945
3|3|21|96737||11|77411||2014-03-27|1945
1|2|25|93777||23|96961||2014-03-27|1945
2|2|21|93777||19|96961||2014-03-27|1945
1|2|21|77058||17|62108||2014-03-27|1945
2|2|21|77058||12|62108||2014-03-27|1945
1|3|21|83095||17|57602||2014-03-27|1945
2|3|11|83095||21|57602||2014-03-27|1945
3|3|21|83095||12|57602||2014-03-27|1945
1|2|21|84697||11|65713||2014-03-27|1945
2|2|21|84697||18|65713||2014-03-27|1945
1|2|21|99061||11|80631||2014-03-27|1945
2|2|21|99061||12|80631||2014-03-27|1945
1|2|21|76901||19|98567||2014-03-27|1945
2|2|21|76901||13|98567||2014-03-27|1945
1|2|21|59379||12|59333||2014-03-27|1945
2|2|21|59379||10|59333||2014-03-27|1945
1|2|21|56401||18|62403||2014-03-27|1945
2|2|21|56401||14|62403||2014-03-27|1945
1|2|21|69987|75025|5|82981|96961|2014-03-27|1945
2|2|21|69987|75025|13|82981|96961|2014-03-27|1945
1|2|21|68245|77058|14|91484|65159|2014-03-27|1945
2|2|21|68245|77058|13|91484|65159|2014-03-27|1945
1|3|14|61683|83095|21|59655|62403|2014-03-27|1945
2|3|21|61683|83095|18|59655|62403|2014-03-27|1945
3|3|21|61683|83095|18|59655|62403|2014-03-27|1945
1|3|23|74728|59379|25|72214|77411|2014-03-27|1945
2|3|21|74728|59379|8|72214|77411|2014-03-27|1945
3|3|21|74728|59379|8|72214|77411|2014-03-27|1945
1|3|21|95946|99061|15|89447|56401|2014-03-27|1945
2|3|13|95946|99061|21|89447|56401|2014-03-27|1945
3|3|21|95946|99061|18|89447|56401|2014-03-27|1945
1|3|18|75385|84697|21|73001|84791|2014-03-27|1945
2|3|21|75385|84697|13|73001|84791|2014-03-27|1945
3|3|21|75385|84697|13|73001|84791|2014-03-27|1945
1|3|14|93205|76901|21|79781|62108|2014-03-27|1945
2|3|21|93205|76901|13|79781|62108|2014-03-27|1945
3|3|21|93205|76901|11|79781|62108|2014-03-27|1945
1|2|21|56982|98567|15|92432|80631|2014-03-27|1945
2|2|21|56982|98567|12|92432|80631|2014-03-27|1945
1|2|21|67775|50606|14|89447|61051|2014-03-28|1945
