game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
1|2|24|68139||22|83657||results|3171
2|2|21|68139||18|83657||results|3171
1|2|21|57334||5|70806||results|3171
2|2|21|57334||8|70806||results|3171
1|1|-|57594||-|81106||results|3171
1|2|22|69159||20|99306||results|3171
2|2|21|69159||11|99306||results|3171
1|2|21|58640||11|80369||results|3171
2|2|21|58640||8|80369||results|3171
1|2|21|85472||10|59145||results|3171
2|2|21|85472||7|59145||results|3171
1|2|21|95512||18|93776||results|3171
2|2|21|95512||14|93776||results|3171
1|1|5|66321||1|78209||results|3171
1|2|21|82108||13|89342||results|3171
2|2|21|82108||15|89342||results|3171
1|2|21|80146||18|72739||results|3171
2|2|21|80146||10|72739||results|3171
1|2|21|88389||14|75190||results|3171
2|2|21|88389||16|75190||results|3171
1|2|21|82685||8|74850||results|3171
2|2|21|82685||5|74850||results|3171
1|2|21|83797|82666|6|94532|91340|results|3171
2|2|21|83797|82666|18|94532|91340|results|3171
1|2|21|99133|94561|14|94148|86923|results|3171
2|2|21|99133|94561|11|94148|86923|results|3171
1|3|20|61059|70826|22|86856|65641|results|3171
2|3|21|61059|70826|10|86856|65641|results|3171
3|3|21|61059|70826|10|86856|65641|results|3171
1|3|18|87344|68678|21|55728|50337|results|3171
2|3|21|87344|68678|14|55728|50337|results|3171
3|3|21|87344|68678|16|55728|50337|results|3171
1|2|21|57265|99915|5|92069|71437|results|3171
2|2|21|57265|99915|10|92069|71437|results|3171
1|3|21|62285|74671|19|84575|84230|results|3171
2|3|21|62285|74671|23|84575|84230|results|3171
3|3|21|62285|74671|14|84575|84230|results|3171
1|2|21|77960|50322|11|69939|92125|results|3171
2|2|21|77960|50322|17|69939|92125|results|3171
1|2|21|81029|84837|19|75519|85234|results|3171
2|2|21|81029|84837|10|75519|85234|results|3171
1|2|21|93776|57265|8|91154|56264|results|3171
2|2|21|93776|57265|8|91154|56264|results|3171
1|2|21|57372|59206|12|94561|94588|results|3171
2|2|21|57372|59206|12|94561|94588|results|3171
1|2|21|74827|80547|16|78082|69939|results|3171
2|2|21|74827|80547|12|78082|69939|results|3171
1|2|21|58640||14|95512||results|3171
2|2|21|58640||10|95512||results|3171
1|2|21|68139||16|57594||results|3171
2|2|21|68139||13|57594||results|3171
1|2|22|85472||20|66321||results|3171
2|2|21|85472||11|66321||results|3171
1|3|21|69159||18|57334||results|3171
2|3|13|69159||21|57334||results|3171
3|3|21|69159||18|57334||results|3171
1|2|24|63027|72838|22|69313|72032|results|3171
2|2|21|63027|72838|8|69313|72032|results|3171
1|2|21|94598|96862|6|72303|84230|results|3171
2|2|21|94598|96862|7|72303|84230|results|3171
1|2|21|84812|63185|14|57839|17515|results|3171
2|2|21|84812|63185|11|57839|17515|results|3171
1|2|21|28549|72349|7|99306|83435|results|3171
2|2|21|28549|72349|4|99306|83435|results|3171
1|2|21|24172|63677|13|78600|67854|results|3171
2|2|21|24172|63677|9|78600|67854|results|3171
1|2|21|57372|59206|17|82602|28248|results|3171
2|2|21|57372|59206|9|82602|28248|results|3171
1|2|21|88451|59465|10|66149|64949|results|3171
2|2|21|88451|59465|9|66149|64949|results|3171
1|3|21|60980|87012|13|53663|81907|results|3171
2|3|20|60980|87012|22|53663|81907|results|3171
3|3|21|60980|87012|17|53663|81907|results|3171
1|2|21|98935|56836|10|93776|57265|results|3171
2|2|21|98935|56836|9|93776|57265|results|3171
1|2|21|99133|73496|11|91340|62285|results|3171
2|2|21|99133|73496|15|91340|62285|results|3171
1|2|21|72435|49765|10|74827|80547|results|3171
2|2|21|72435|49765|10|74827|80547|results|3171
1|2|21|54280|75853|14|69203|74837|results|3171
2|2|21|54280|75853|16|69203|74837|results|3171
1|3|19|58241|59576|21|63843|83251|results|3171
2|3|21|58241|59576|15|63843|83251|results|3171
3|3|21|58241|59576|10|63843|83251|results|3171
1|2|21|99484|72565|11|73343|57997|results|3171
2|2|21|99484|72565|8|73343|57997|results|3171
1|2|21|30342|53582|5|77429|64219|results|3171
2|2|21|30342|53582|16|77429|64219|results|3171
1|2|21|11606|53676|9|86398|74463|results|3171
2|2|21|11606|53676|12|86398|74463|results|3171
1|2|21|59536||12|56940||results|3171
2|2|21|59536||18|56940||results|3171
1|2|21|93187||19|67069||results|3171
2|2|21|93187||19|67069||results|3171
1|2|21|64643||13|58397||results|3171
2|2|21|64643||10|58397||results|3171
1|2|21|67630||6|52901||results|3171
