game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
1|2|21|71021|72444|11|56811|96745|2014-04-13|1491
2|2|21|71021|72444|8|56811|96745|2014-04-13|1491
1|2|21|61999|70762|5|91835|55777|2014-04-13|1491
2|2|21|61999|70762|5|91835|55777|2014-04-13|1491
1|2|21|90553|85779|16|73528|86805|2014-04-13|1491
2|2|21|90553|85779|9|73528|86805|2014-04-13|1491
1|2|21|94933|58917|8|84704|90855|2014-04-13|1491
2|2|21|94933|58917|18|84704|90855|2014-04-13|1491
1|2|21|72567|79756|12|89199|92217|2014-04-13|1491
2|2|21|72567|79756|18|89199|92217|2014-04-13|1491
1|2|21|83580|61986|15|98248|99177|2014-04-13|1491
2|2|21|83580|61986|17|98248|99177|2014-04-13|1491
1|3|17|57921|76792|21|61187|75081|2014-04-13|1491
2|3|21|57921|76792|18|61187|75081|2014-04-13|1491
3|3|21|57921|76792|14|61187|75081|2014-04-13|1491
1|1|-|74233|94446|-|92797|72320|2014-04-13|1491
1|2|21|79052|99098|16|92522|61870|2014-04-13|1491
2|2|22|79052|99098|20|92522|61870|2014-04-13|1491
1|2|21|99327|96862|17|94516|73655|2014-04-13|1491
2|2|21|99327|96862|18|94516|73655|2014-04-13|1491
1|2|21|69540|76747|18|71350|91044|2014-04-13|1491
2|2|21|69540|76747|13|71350|91044|2014-04-13|1491
1|2|21|65723|89732|9|72466|82055|2014-04-13|1491
2|2|21|65723|89732|15|72466|82055|2014-04-13|1491
1|2|21|94429|98740|7|96669|70831|2014-04-13|1491
2|2|21|94429|98740|11|96669|70831|2014-04-13|1491
1|2|21|88277|80672|10|55975|57165|2014-04-13|1491
2|2|21|88277|80672|4|55975|57165|2014-04-13|1491
1|2|21|90746|81491|10|58754|91611|2014-04-13|1491
2|2|21|90746|81491|12|58754|91611|2014-04-13|1491
1|2|21|83657|87012|12|96695|83669|2014-04-13|1491
2|2|21|83657|87012|19|96695|83669|2014-04-13|1491
1|2|22|50748|75678|20|70146|84582|2014-04-13|1491
2|2|21|50748|75678|17|70146|84582|2014-04-13|1491
1|3|21|61819|77888|12|93864|58783|2014-04-13|1491
2|3|18|61819|77888|21|93864|58783|2014-04-13|1491
3|3|21|61819|77888|14|93864|58783|2014-04-13|1491
1|3|21|63258|81749|11|59151|82409|2014-04-13|1491
2|3|17|63258|81749|21|59151|82409|2014-04-13|1491
3|3|21|63258|81749|14|59151|82409|2014-04-13|1491
1|2|21|66617|57371|6|65164|81675|2014-04-13|1491
2|2|21|66617|57371|7|65164|81675|2014-04-13|1491
1|2|21|56754|62333|4|88633|55584|2014-04-13|1491
2|2|21|56754|62333|8|88633|55584|2014-04-13|1491
1|2|21|67692|55416|18|72124|91917|2014-04-13|1491
2|2|21|67692|55416|15|72124|91917|2014-04-13|1491
1|2|21|94925|65638|8|65604|76122|2014-04-13|1491
2|2|21|94925|65638|11|65604|76122|2014-04-13|1491
1|2|25|88205|56279|23|71797|61923|2014-04-13|1491
2|2|22|88205|56279|20|71797|61923|2014-04-13|1491
1|2|21|74218||10|72565||2014-04-13|1491
2|2|21|74218||12|72565||2014-04-13|1491
1|2|21|68061|64298|16|90603|89581|2014-04-13|1491
2|2|21|68061|64298|13|90603|89581|2014-04-13|1491
1|2|21|90305|76717|13|60780|64113|2014-04-13|1491
2|2|22|90305|76717|20|60780|64113|2014-04-13|1491
1|2|21|80062|77832|8|90977|94105|2014-04-13|1491
2|2|21|80062|77832|12|90977|94105|2014-04-13|1491
1|2|21|90768|64966|11|63683|65542|2014-04-13|1491
2|2|21|90768|64966|12|63683|65542|2014-04-13|1491
1|2|21|57543|74983|12|55705|65887|2014-04-13|1491
2|2|21|57543|74983|14|55705|65887|2014-04-13|1491
1|2|21|57731|71690|9|82779|98178|2014-04-13|1491
2|2|21|57731|71690|6|82779|98178|2014-04-13|1491
1|2|21|79456||5|73995||2014-04-13|1491
2|2|21|79456||6|73995||2014-04-13|1491
1|2|21|77002||14|57665||2014-04-13|1491
2|2|21|77002||10|57665||2014-04-13|1491
1|2|21|79928||10|59694||2014-04-13|1491
2|2|21|79928||13|59694||2014-04-13|1491
1|2|21|97087||12|59536||2014-04-13|1491
2|2|21|97087||16|59536||2014-04-13|1491
1|3|21|99532||3|99411||2014-04-13|1491
2|3|19|99532||21|99411||2014-04-13|1491
3|3|21|99532||13|99411||2014-04-13|1491
1|2|21|70930||16|71644||2014-04-13|1491
2|2|21|70930||9|71644||2014-04-13|1491
1|2|21|85896||7|75193||2014-04-13|1491
2|2|21|85896||7|75193||2014-04-13|1491
1|2|21|61023||16|87549||2014-04-13|1491
2|2|21|61023||12|87549||2014-04-13|1491
1|1|9|91896||10|82707||2014-04-13|1491
1|2|21|62687||9|97769||2014-04-13|1491
2|2|21|62687||11|97769||2014-04-13|1491
1|2|22|91106||20|71673||2014-04-13|1491
2|2|21|91106||15|71673||2014-04-13|1491
1|2|21|72320||17|98946||2014-04-13|1491
2|2|21|72320||12|98946||2014-04-13|1491
1|2|21|69012||9|85514||2014-04-13|1491
2|2|21|69012||11|85514||2014-04-13|1491
1|2|21|81552||5|96745||2014-04-13|1491
2|2|21|81552||8|96745||2014-04-13|1491
1|2|21|82536||11|55777||2014-04-13|1491
2|2|21|82536||2|55777||2014-04-13|1491
1|3|8|79705||21|92217||2014-04-13|1491
2|3|21|79705||9|92217||2014-04-13|1491
3|3|21|79705||16|92217||2014-04-13|1491
1|2|21|61986||16|45380||2014-04-13|1491
2|2|21|61986||14|45380||2014-04-13|1491
1|2|21|86805||14|90569||2014-04-13|1491
2|2|21|86805||17|90569||2014-04-13|1491
1|2|21|83822||11|90558||2014-04-13|1491
2|2|21|83822||10|90558||2014-04-13|1491
1|3|16|98186||21|89732||2014-04-13|1491
2|3|21|98186||14|89732||2014-04-13|1491
3|3|21|98186||17|89732||2014-04-13|1491
1|2|21|91755||11|91044||2014-04-13|1491
2|2|21|91755||18|91044||2014-04-13|1491
1|2|21|88807||12|98643||2014-04-13|1491
2|2|21|88807||12|98643||2014-04-13|1491
1|2|21|58637||2|82055||2014-04-13|1491
2|2|21|58637||1|82055||2014-04-13|1491
1|2|21|96892||12|99017||2014-04-13|1491
2|2|21|96892||18|99017||2014-04-13|1491
1|2|21|83669||13|90855||2014-04-13|1491
2|2|21|83669||11|90855||2014-04-13|1491
1|3|19|61870||21|61923||2014-04-13|1491
2|3|21|61870||8|61923||2014-04-13|1491
3|3|21|61870||12|61923||2014-04-13|1491
1|3|20|60814||22|66746||2014-04-13|1491
2|3|21|60814||14|66746||2014-04-13|1491
3|3|21|60814||18|66746||2014-04-13|1491
1|2|22|95905||20|57371||2014-04-13|1491
2|2|17|95905||14|57371||2014-04-13|1491
1|2|21|82409||7|61746||2014-04-13|1491
2|2|21|82409||6|61746||2014-04-13|1491
1|2|21|64080||16|58783||2014-04-13|1491
2|2|21|64080||12|58783||2014-04-13|1491
1|3|17|91611||21|84582||2014-04-13|1491
2|3|21|91611||17|84582||2014-04-13|1491
3|3|22|91611||20|84582||2014-04-13|1491
1|2|21|65763||4|88189||2014-04-13|1491
2|2|21|65763||15|88189||2014-04-13|1491
1|2|21|68199||9|55584||2014-04-13|1491
2|2|21|68199||6|55584||2014-04-13|1491
1|2|21|65542||19|99177||2014-04-13|1491
2|2|21|65542||9|99177||2014-04-13|1491
1|2|21|64889||4|94105||2014-04-13|1491
2|2|21|64889||6|94105||2014-04-13|1491
1|2|21|56055||7|98757||2014-04-13|1491
2|2|21|56055||14|98757||2014-04-13|1491
1|2|21|74983||6|81675||2014-04-13|1491
2|2|21|74983||6|81675||2014-04-13|1491
1|2|21|66617||5|55705||2014-04-13|1491
2|2|21|66617||9|55705||2014-04-13|1491
1|2|21|70257||18|58754||2014-04-13|1491
2|2|21|70257||14|58754||2014-04-13|1491
1|3|21|87629||17|76717||2014-04-13|1491
2|3|14|87629||21|76717||2014-04-13|1491
3|3|21|87629||11|76717||2014-04-13|1491
1|2|21|96232||13|74494||2014-04-13|1491
2|2|21|96232||11|74494||2014-04-13|1491
1|1|-|68652||-|92797||2014-04-13|1491
1|2|21|71634||9|85876||2014-04-13|1491
2|2|21|71634||7|85876||2014-04-13|1491
1|2|21|80062||7|82632||2014-04-13|1491
2|2|21|80062||7|82632||2014-04-13|1491
1|3|19|57543||21|74268||2014-04-13|1491
2|3|21|57543||19|74268||2014-04-13|1491
3|3|21|57543||16|74268||2014-04-13|1491
1|2|21|67508||14|91835||2014-04-13|1491
2|2|21|67508||7|91835||2014-04-13|1491
1|2|21|68845||17|96695||2014-04-13|1491
2|2|21|68845||14|96695||2014-04-13|1491
1|2|21|71221||15|87030||2014-04-13|1491
2|2|21|71221||16|87030||2014-04-13|1491
1|3|12|63683||21|71797||2014-04-13|1491
2|3|21|63683||14|71797||2014-04-13|1491
3|3|21|63683||11|71797||2014-04-13|1491
1|3|21|59151||16|84263||2014-04-13|1491
