game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
3|3|21|52325||14|10319||2014-02-11|1936
1|2|21|51615|51602|19|77099|90714|2014-02-11|1936
2|2|21|51615|51602|16|77099|90714|2014-02-11|1936
1|2|21|42705||17|88679||2014-02-11|1936
2|2|21|42705||6|88679||2014-02-11|1936
1|2|21|67175|93455|16|57568|76972|2014-02-11|1936
2|2|21|67175|93455|11|57568|76972|2014-02-11|1936
1|3|19|67656||21|76973||2014-02-11|1936
2|3|21|67656||10|76973||2014-02-11|1936
3|3|21|67656||15|76973||2014-02-11|1936
1|2|21|53705||13|42731||2014-02-11|1936
2|2|21|53705||13|42731||2014-02-11|1936
1|3|26|55770||24|67084||2014-02-11|1936
2|3|13|55770||21|67084||2014-02-11|1936
3|3|21|55770||18|67084||2014-02-11|1936
1|3|21|73015||13|99619||2014-02-11|1936
2|3|12|73015||21|99619||2014-02-11|1936
3|3|21|73015||19|99619||2014-02-11|1936
1|3|19|73015|75821|21|59038|55770|2014-02-11|1936
2|3|21|73015|75821|8|59038|55770|2014-02-11|1936
3|3|21|73015|75821|11|59038|55770|2014-02-11|1936
1|2|21|99619|53444|11|66267|89997|2014-02-11|1936
2|2|24|99619|53444|22|66267|89997|2014-02-11|1936
1|3|21|78605||15|54068||2014-02-11|1936
2|3|18|78605||21|54068||2014-02-11|1936
3|3|21|78605||10|54068||2014-02-11|1936
1|2|21|6115||11|92691||2014-02-11|1936
2|2|21|6115||13|92691||2014-02-11|1936
1|3|21|52300|54068|19|81907|92400|2014-02-11|1936
2|3|12|52300|54068|21|81907|92400|2014-02-11|1936
3|3|21|52300|54068|19|81907|92400|2014-02-11|1936
1|2|21|33989||8|73669||2014-02-11|1936
2|2|21|33989||12|73669||2014-02-11|1936
1|2|21|85822|15311|15|79680|92691|2014-02-11|1936
2|2|21|85822|15311|13|79680|92691|2014-02-11|1936
1|2|21|54439||12|13460||2014-02-11|1936
2|2|21|54439||9|13460||2014-02-11|1936
1|2|21|52290||12|83712||2014-02-11|1936
2|2|21|52290||9|83712||2014-02-11|1936
1|3|12|85443||21|20301||2014-02-11|1936
2|3|21|85443||18|20301||2014-02-11|1936
3|3|21|85443||10|20301||2014-02-11|1936
1|2|21|52290|24056|15|85443|83712|2014-02-11|1936
2|2|21|52290|24056|15|85443|83712|2014-02-11|1936
1|2|21|20301|54439|14|84442|84990|2014-02-11|1936
2|2|21|20301|54439|13|84442|84990|2014-02-11|1936
1|2|21|89416||14|96723||2014-02-11|1936
2|2|21|89416||9|96723||2014-02-11|1936
1|2|21|38500||9|92572||2014-02-11|1936
2|2|21|38500||13|92572||2014-02-11|1936
1|2|21|89506||4|71221||2014-02-11|1936
2|2|21|89506||12|71221||2014-02-11|1936
1|2|21|51837|22038|18|92572|75634|2014-02-11|1936
2|2|21|51837|22038|9|92572|75634|2014-02-11|1936
1|2|21|89416|52968|10|96723|71221|2014-02-11|1936
2|2|21|89416|52968|13|96723|71221|2014-02-11|1936
1|2|21|15453||14|54314||2014-02-12|1936
2|2|21|15453||12|54314||2014-02-12|1936
1|2|21|54484||18|42698||2014-02-12|1936
2|2|21|54484||7|42698||2014-02-12|1936
1|2|21|92655||9|58771||2014-02-12|1936
2|2|21|92655||7|58771||2014-02-12|1936
1|2|21|88856|83131|14|54314|42698|2014-02-12|1936
2|2|21|88856|83131|7|54314|42698|2014-02-12|1936
1|2|21|54484|15453|12|58771|94718|2014-02-12|1936
2|2|21|54484|15453|11|58771|94718|2014-02-12|1936
1|2|21|63437||9|84902||2014-02-12|1936
2|2|21|63437||6|84902||2014-02-12|1936
1|2|21|50331||18|89027||2014-02-12|1936
2|2|21|50331||12|89027||2014-02-12|1936
1|2|21|91224||17|39255||2014-02-12|1936
2|2|15|91224||14|39255||2014-02-12|1936
1|2|21|46833|69707|13|58874|84902|2014-02-12|1936
2|2|21|46833|69707|6|58874|84902|2014-02-12|1936
1|1|-|85064|89477|-|89027|39255|2014-02-12|1936
1|3|21|76349||12|42731||2014-02-12|1936
2|3|18|76349||21|42731||2014-02-12|1936
3|3|21|76349||13|42731||2014-02-12|1936
1|2|25|76910||23|55770||2014-02-12|1936
2|2|21|76910||13|55770||2014-02-12|1936
1|3|21|31914||13|99619||2014-02-12|1936
2|3|12|31914||21|99619||2014-02-12|1936
3|3|21|31914||13|99619||2014-02-12|1936
1|3|19|76910|31614|21|59038|55770|2014-02-12|1936
2|3|21|76910|31614|14|59038|55770|2014-02-12|1936
3|3|21|76910|31614|10|59038|55770|2014-02-12|1936
1|2|21|31914|76349|13|99619|53444|2014-02-12|1936
2|2|21|31914|76349|14|99619|53444|2014-02-12|1936
1|2|21|34240||16|16062||2014-02-12|1936
2|2|21|34240||14|16062||2014-02-12|1936
1|2|21|79055||17|16875||2014-02-12|1936
2|2|21|79055||19|16875||2014-02-12|1936
1|2|21|50715||6|94806||2014-02-12|1936
2|2|21|50715||13|94806||2014-02-12|1936
1|2|21|53851|60805|15|49913|16062|2014-02-12|1936
2|2|21|53851|60805|19|49913|16062|2014-02-12|1936
1|2|21|50715|90541|10|53180|16875|2014-02-12|1936
2|2|21|50715|90541|18|53180|16875|2014-02-12|1936
1|1|0|51613||1|25625||2014-02-12|1936
1|2|21|51624|65233|18|93750|55486|2014-02-12|1936
2|2|21|51624|65233|16|93750|55486|2014-02-12|1936
1|2|22|72034||20|88523||2014-02-12|1936
2|2|21|72034||15|88523||2014-02-12|1936
1|2|21|54413|71349|10|68627|72836|2014-02-12|1936
2|2|21|54413|71349|16|68627|72836|2014-02-12|1936
1|2|21|46898||11|83881||2014-02-12|1936
2|2|21|46898||18|83881||2014-02-12|1936
1|2|21|53753||6|55330||2014-02-12|1936
2|2|21|53753||16|55330||2014-02-12|1936
1|2|21|83122||18|50266||2014-02-12|1936
2|2|21|83122||7|50266||2014-02-12|1936
1|2|21|44414||13|71393||2014-02-12|1936
2|2|21|44414||11|71393||2014-02-12|1936
1|2|21|44414|92980|13|50266|55330|2014-02-12|1936
2|2|21|44414|92980|10|50266|55330|2014-02-12|1936
1|2|21|83122|52958|4|71393|30856|2014-02-12|1936
2|2|21|83122|52958|7|71393|30856|2014-02-12|1936
1|2|21|54439||7|75634||2014-02-12|1936
2|2|21|54439||12|75634||2014-02-12|1936
1|2|21|52290||13|92572||2014-02-12|1936
2|2|21|52290||12|92572||2014-02-12|1936
1|3|21|20301||12|71221||2014-02-12|1936
2|3|17|20301||21|71221||2014-02-12|1936
3|3|21|20301||10|71221||2014-02-12|1936
1|3|21|24056|54439|13|92572|75634|2014-02-12|1936
2|3|16|24056|54439|21|92572|75634|2014-02-12|1936
3|3|21|24056|54439|16|92572|75634|2014-02-12|1936
1|2|21|52290|20301|7|96723|71221|2014-02-12|1936
2|2|21|52290|20301|11|96723|71221|2014-02-12|1936
1|2|21|52968||8|20711||2014-02-12|1936
2|2|21|52968||4|20711||2014-02-12|1936
1|2|21|89416||6|77524||2014-02-12|1936
2|2|21|89416||5|77524||2014-02-12|1936
1|2|21|38500||4|99936||2014-02-12|1936
2|2|21|38500||1|99936||2014-02-12|1936
1|2|21|96121|94817|10|77524|90234|2014-02-12|1936
2|2|21|96121|94817|9|77524|90234|2014-02-12|1936
1|2|21|51837|22038|1|86557|99936|2014-02-12|1936
2|2|21|51837|22038|9|86557|99936|2014-02-12|1936
1|3|21|10319||16|51531||2014-02-12|1936
2|3|12|10319||21|51531||2014-02-12|1936
3|3|21|10319||18|51531||2014-02-12|1936
1|2|21|51615|51602|10|68926|54753|2014-02-12|1936
2|2|21|51615|51602|13|68926|54753|2014-02-12|1936
1|2|21|48202||12|53706||2014-02-12|1936
2|2|21|48202||9|53706||2014-02-12|1936
1|2|21|67175|93455|12|14667|53694|2014-02-12|1936
2|2|21|67175|93455|7|14667|53694|2014-02-12|1936
1|3|21|76973||15|96966||2014-02-12|1936
2|3|19|76973||21|96966||2014-02-12|1936
3|3|21|76973||10|96966||2014-02-12|1936
1|2|21|12765||8|89454||2014-02-12|1936
2|2|21|12765||4|89454||2014-02-12|1936
1|2|21|15105||14|92634||2014-02-12|1936
2|2|21|15105||18|92634||2014-02-12|1936
1|2|21|46169||5|90334||2014-02-12|1936
2|2|21|46169||15|90334||2014-02-12|1936
1|3|18|12765|53891|21|53833|47517|2014-02-12|1936
2|3|21|12765|53891|10|53833|47517|2014-02-12|1936
3|3|21|12765|53891|10|53833|47517|2014-02-12|1936
1|2|22|54453|67176|20|43840|46169|2014-02-12|1936
2|2|21|54453|67176|19|43840|46169|2014-02-12|1936
1|2|21|76349||16|53705||2014-02-12|1936
2|2|21|76349||19|53705||2014-02-12|1936
1|3|21|76910||15|67084||2014-02-12|1936
2|3|17|76910||21|67084||2014-02-12|1936
3|3|23|76910||21|67084||2014-02-12|1936
1|2|21|31614||14|73015||2014-02-12|1936
2|2|22|31614||20|73015||2014-02-12|1936
1|2|21|76349|76910|16|66267|89997|2014-02-12|1936
2|2|21|76349|76910|19|66267|89997|2014-02-12|1936
1|3|17|31914|31614|21|73015|75821|2014-02-12|1936
2|3|21|31914|31614|11|73015|75821|2014-02-12|1936
3|3|21|31914|31614|13|73015|75821|2014-02-12|1936
1|2|21|15241||16|15585||2014-02-12|1936
2|2|21|15241||16|15585||2014-02-12|1936
1|3|11|10565||21|93539||2014-02-12|1936
2|3|21|10565||18|93539||2014-02-12|1936
3|3|21|10565||12|93539||2014-02-12|1936
1|2|21|54443||17|16797||2014-02-12|1936
2|2|21|54443||12|16797||2014-02-12|1936
1|2|21|93539|35374|12|53043|54462|2014-02-12|1936
2|2|21|93539|35374|6|53043|54462|2014-02-12|1936
1|3|21|54443|15585|16|15241|16797|2014-02-12|1936
2|3|12|54443|15585|21|15241|16797|2014-02-12|1936
3|3|21|54443|15585|19|15241|16797|2014-02-12|1936
1|3|17|54439||21|20711||2014-02-13|1936
2|3|21|54439||16|20711||2014-02-13|1936
3|3|21|54439||14|20711||2014-02-13|1936
1|2|21|52290||10|77524||2014-02-13|1936
2|2|21|52290||9|77524||2014-02-13|1936
1|2|21|20301||8|99936||2014-02-13|1936
2|2|21|20301||11|99936||2014-02-13|1936
1|2|21|52290|24056|7|90234|99936|2014-02-13|1936
2|2|21|52290|24056|9|90234|99936|2014-02-13|1936
1|2|21|20301|54439|11|77524|86557|2014-02-13|1936
2|2|21|20301|54439|18|77524|86557|2014-02-13|1936
1|2|14|51690||21|54204||2014-02-13|1936
2|2|15|51690||16|54204||2014-02-13|1936
1|3|21|72034||18|62711||2014-02-13|1936
2|3|18|72034||21|62711||2014-02-13|1936
3|3|21|72034||19|62711||2014-02-13|1936
1|2|21|42181||12|83881||2014-02-13|1936
2|2|21|42181||17|83881||2014-02-13|1936
1|2|21|12052|71395|11|68627|72836|2014-02-13|1936
2|2|21|12052|71395|17|68627|72836|2014-02-13|1936
1|3|21|42181|75235|14|93750|55486|2014-02-13|1936
2|3|10|42181|75235|21|93750|55486|2014-02-13|1936
3|3|21|42181|75235|8|93750|55486|2014-02-13|1936
1|3|19|51531||21|63977||2014-02-13|1936
2|3|21|51531||17|63977||2014-02-13|1936
3|3|21|51531||16|63977||2014-02-13|1936
1|2|21|53706||13|77482||2014-02-13|1936
2|2|21|53706||9|77482||2014-02-13|1936
1|3|18|77053||21|96966||2014-02-13|1936
2|3|21|77053||12|96966||2014-02-13|1936
3|3|21|77053||10|96966||2014-02-13|1936
1|2|21|68926|54753|17|53183|38840|2014-02-13|1936
2|2|21|68926|54753|14|53183|38840|2014-02-13|1936
1|2|21|63977|77053|18|14667|53694|2014-02-13|1936
2|2|21|63977|77053|10|14667|53694|2014-02-13|1936
1|3|16|15453||21|52953||2014-02-13|1936
2|3|22|15453||20|52953||2014-02-13|1936
3|3|21|15453||15|52953||2014-02-13|1936
1|2|21|54484||17|12998||2014-02-13|1936
2|2|21|54484||14|12998||2014-02-13|1936
1|3|14|83131||21|15063||2014-02-13|1936
2|3|21|83131||13|15063||2014-02-13|1936
3|3|21|83131||10|15063||2014-02-13|1936
1|2|21|88856|83131|6|12998|76587|2014-02-13|1936
2|2|21|88856|83131|10|12998|76587|2014-02-13|1936
1|2|21|54484|15453|9|15063|65276|2014-02-13|1936
2|2|21|54484|15453|15|15063|65276|2014-02-13|1936
1|2|21|51204||8|77397||2014-02-13|1936
2|2|21|51204||8|77397||2014-02-13|1936
1|2|21|21854||11|78983||2014-02-13|1936
2|2|21|21854||11|78983||2014-02-13|1936
1|2|21|67857||15|53109||2014-02-13|1936
2|2|21|67857||10|53109||2014-02-13|1936
1|2|21|82641|50851|8|71229|77397|2014-02-13|1936
2|2|21|82641|50851|12|71229|77397|2014-02-13|1936
1|2|21|52280|61184|11|14046|53109|2014-02-13|1936
2|2|21|52280|61184|11|14046|53109|2014-02-13|1936
1|3|15|18998||21|12765||2014-02-13|1936
2|3|21|18998||19|12765||2014-02-13|1936
3|3|22|18998||20|12765||2014-02-13|1936
1|3|20|15105||22|50595||2014-02-13|1936
2|3|21|15105||15|50595||2014-02-13|1936
3|3|21|15105||16|50595||2014-02-13|1936
1|2|21|46169||13|79056||2014-02-13|1936
2|2|21|46169||11|79056||2014-02-13|1936
1|2|21|43840|46169|16|68480|50595|2014-02-13|1936
2|2|21|43840|46169|10|68480|50595|2014-02-13|1936
1|3|18|12765|53891|21|79056|54079|2014-02-13|1936
2|3|21|12765|53891|18|79056|54079|2014-02-13|1936
3|3|21|12765|53891|16|79056|54079|2014-02-13|1936
1|2|21|18228||8|57646||2014-02-13|1936
2|2|21|18228||4|57646||2014-02-13|1936
1|2|21|95780||13|87721||2014-02-13|1936
2|2|21|95780||12|87721||2014-02-13|1936
1|3|21|74218||8|10625||2014-02-13|1936
2|3|18|74218||21|10625||2014-02-13|1936
3|3|21|74218||7|10625||2014-02-13|1936
1|2|21|74218|87111|17|57646|89697|2014-02-13|1936
2|2|24|74218|87111|22|57646|89697|2014-02-13|1936
1|2|21|95780|18228|9|87721|10625|2014-02-13|1936
2|2|21|95780|18228|10|87721|10625|2014-02-13|1936
1|2|21|15585||16|55330||2014-02-13|1936
2|2|23|15585||21|55330||2014-02-13|1936
1|3|19|10565||21|50266||2014-02-13|1936
2|3|21|10565||10|50266||2014-02-13|1936
3|3|21|10565||9|50266||2014-02-13|1936
1|3|15|53043||21|30856||2014-02-13|1936
2|3|21|53043||12|30856||2014-02-13|1936
3|3|21|53043||9|30856||2014-02-13|1936
1|3|16|53043|54462|21|50266|55330|2014-02-13|1936
2|3|21|53043|54462|16|50266|55330|2014-02-13|1936
3|3|21|53043|54462|15|50266|55330|2014-02-13|1936
1|2|21|54443|15585|2|71393|30856|2014-02-13|1936
2|2|21|54443|15585|10|71393|30856|2014-02-13|1936
1|2|21|50858||5|92682||2014-02-13|1936
2|2|21|50858||14|92682||2014-02-13|1936
1|2|21|51263|51797|11|54041|64681|2014-02-13|1936
2|2|21|51263|51797|15|54041|64681|2014-02-13|1936
1|2|21|51886||8|54372||2014-02-13|1936
2|2|21|51886||10|54372||2014-02-13|1936
1|2|21|50344|55514|5|82717|94367|2014-02-13|1936
2|2|21|50344|55514|8|82717|94367|2014-02-13|1936
1|2|21|55099||8|98222||2014-02-13|1936
2|2|21|55099||10|98222||2014-02-13|1936
1|2|21|69707||9|66695||2014-02-13|1936
2|2|21|69707||13|66695||2014-02-13|1936
1|2|21|50331||11|98804||2014-02-13|1936
2|2|22|50331||20|98804||2014-02-13|1936
1|2|21|91224||11|51849||2014-02-13|1936
2|2|21|91224||13|51849||2014-02-13|1936
1|2|21|53759|51436|8|98804|25662|2014-02-13|1936
2|2|21|53759|51436|6|98804|25662|2014-02-13|1936
1|2|21|46833|54447|7|66695|51849|2014-02-13|1936
2|2|21|46833|54447|11|66695|51849|2014-02-13|1936
1|3|19|54439||21|52968||2014-02-13|1936
2|3|21|54439||19|52968||2014-02-13|1936
3|3|21|54439||19|52968||2014-02-13|1936
1|3|9|52290||21|38500||2014-02-13|1936
2|3|21|52290||17|38500||2014-02-13|1936
3|3|21|52290||13|38500||2014-02-13|1936
1|3|21|89506||23|20301||2014-02-13|1936
2|3|21|89506||15|20301||2014-02-13|1936
3|3|23|89506||21|20301||2014-02-13|1936
1|2|21|51837|22038|17|52290|24056|2014-02-13|1936
2|2|21|51837|22038|12|52290|24056|2014-02-13|1936
1|3|10|20301|54439|21|89416|94817|2014-02-13|1936
2|3|21|20301|54439|17|89416|94817|2014-02-13|1936
3|3|21|20301|54439|14|89416|94817|2014-02-13|1936
1|2|21|20711||18|13460||2014-02-13|1936
2|2|21|20711||11|13460||2014-02-13|1936
1|2|21|83712||13|77524||2014-02-13|1936
2|2|21|83712||16|77524||2014-02-13|1936
1|2|21|85443||15|99936||2014-02-13|1936
2|2|21|85443||9|99936||2014-02-13|1936
1|3|11|13460|84442|21|77524|86557|2014-02-13|1936
2|3|21|13460|84442|15|77524|86557|2014-02-13|1936
3|3|21|13460|84442|15|77524|86557|2014-02-13|1936
1|2|21|85443|83712|19|90234|20711|2014-02-13|1936
2|2|21|85443|83712|19|90234|20711|2014-02-13|1936
1|2|21|51682||11|54314||2014-02-13|1936
2|2|27|51682||25|54314||2014-02-13|1936
1|2|21|17576||13|94718||2014-02-13|1936
2|2|21|17576||8|94718||2014-02-13|1936
1|2|21|67068||14|58771||2014-02-13|1936
2|2|21|67068||12|58771||2014-02-13|1936
1|2|21|77919|60783|12|72521|64116|2014-02-13|1936
2|2|21|77919|60783|6|72521|64116|2014-02-13|1936
1|2|21|9238|33253|7|58771|94718|2014-02-13|1936
2|2|21|9238|33253|8|58771|94718|2014-02-13|1936
1|2|21|51204||11|34240||2014-02-14|1936
2|2|21|51204||8|34240||2014-02-14|1936
1|2|21|52280|50851|15|53851|60805|2014-02-14|1936
2|2|21|52280|50851|12|53851|60805|2014-02-14|1936
1|2|21|15323||11|55536||2014-02-14|1936
2|2|21|15323||19|55536||2014-02-14|1936
1|1|-|62844|80918|-|98052|61184|2014-02-14|1936
1|1|-|50715||-|21854||2014-02-14|1936
1|2|21|51613||12|52968||2014-02-14|1936
2|2|21|51613||17|52968||2014-02-14|1936
1|2|21|89416||17|88523||2014-02-14|1936
2|2|21|89416||11|88523||2014-02-14|1936
1|2|21|51624|65233|8|22038|52968|2014-02-14|1936
2|2|24|51624|65233|22|22038|52968|2014-02-14|1936
1|2|21|38500||14|46898||2014-02-14|1936
2|2|21|38500||10|46898||2014-02-14|1936
1|3|22|70333|54413|20|51837|89416|2014-02-14|1936
2|3|14|70333|54413|21|51837|89416|2014-02-14|1936
3|3|21|70333|54413|14|51837|89416|2014-02-14|1936
1|2|21|12765||15|76349||2014-02-14|1936
2|2|21|12765||13|76349||2014-02-14|1936
1|2|21|15105||11|76910||2014-02-14|1936
2|2|21|15105||15|76910||2014-02-14|1936
1|2|21|46169||18|31914||2014-02-14|1936
2|2|21|46169||19|31914||2014-02-14|1936
1|1|-|12765|53891|-|76349|76910|2014-02-14|1936
1|1|-|43840|46169|-|31914|31614|2014-02-14|1936
1|3|19|18228||21|63437||2014-02-14|1936
2|3|21|18228||16|63437||2014-02-14|1936
3|3|21|18228||10|63437||2014-02-14|1936
1|3|12|69707||21|95780||2014-02-14|1936
2|3|21|69707||18|95780||2014-02-14|1936
3|3|24|69707||22|95780||2014-02-14|1936
1|3|15|50331||21|74218||2014-02-14|1936
2|3|21|50331||18|74218||2014-02-14|1936
3|3|21|50331||15|74218||2014-02-14|1936
1|2|21|46833|54447|12|95780|18228|2014-02-14|1936
2|2|21|46833|54447|17|95780|18228|2014-02-14|1936
1|1|-|53759|51436|-|74218|87111|2014-02-14|1936
1|2|21|53753||13|15453||2014-02-15|1936
2|2|21|53753||15|15453||2014-02-15|1936
1|3|21|25831||11|54484||2014-02-15|1936
2|3|14|25831||21|54484||2014-02-15|1936
3|3|21|25831||5|54484||2014-02-15|1936
1|2|21|50292|51304|13|88856|83131|2014-02-15|1936
2|2|21|50292|51304|3|88856|83131|2014-02-15|1936
1|1|-|83122||-|92655||2014-02-15|1936
1|1|-|42722|52958|-|54484|15453|2014-02-15|1936
1|2|21|63437||6|12765||2014-02-15|1936
2|2|25|63437||23|12765||2014-02-15|1936
1|2|21|69707||14|15105||2014-02-15|1936
2|2|21|69707||15|15105||2014-02-15|1936
1|3|21|46169||15|91224||2014-02-15|1936
2|3|21|46169||23|91224||2014-02-15|1936
3|3|21|46169||14|91224||2014-02-15|1936
1|3|21|46833|54447|16|12765|15105|2014-02-15|1936
2|3|16|46833|54447|21|12765|15105|2014-02-15|1936
3|3|21|46833|54447|15|12765|15105|2014-02-15|1936
1|1|-|53759|51436|-|43840|46169|2014-02-15|1936
1|2|21|63437||17|78605||2014-02-16|1936
2|2|21|63437||14|78605||2014-02-16|1936
1|2|21|69707||13|6115||2014-02-16|1936
2|2|21|69707||16|6115||2014-02-16|1936
1|2|21|91224||16|33989||2014-02-16|1936
2|2|21|91224||19|33989||2014-02-16|1936
1|1|-|46833|54447|-|85822|15311|2014-02-16|1936
1|1|-|53759|51436|-|81907|33989|2014-02-16|1936
