game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
1|2|21|75108|88304|16|91368|83254|2014-01-17|1464
2|2|21|75108|88304|18|91368|83254|2014-01-17|1464
1|2|21|73326|72320|19|84869|82827|2014-01-17|1464
2|2|21|73326|72320|8|84869|82827|2014-01-17|1464
1|3|17|97542|93655|21|87249|89697|2014-01-17|1464
2|3|21|97542|93655|18|87249|89697|2014-01-17|1464
3|3|21|97542|93655|12|87249|89697|2014-01-17|1464
1|2|21|74910|87712|15|57543|74983|2014-01-17|1464
2|2|22|74910|87712|20|57543|74983|2014-01-17|1464
1|2|21|87215|71873|16|96966|75821|2014-01-17|1464
2|2|22|87215|71873|20|96966|75821|2014-01-17|1464
1|1|-|55998|94139|-|61900|55594|2014-01-17|1464
1|2|22|57333|67569|20|61999|99232|2014-01-17|1464
2|2|21|57333|67569|13|61999|99232|2014-01-17|1464
1|3|21|61423|96162|10|56225|77380|2014-01-17|1464
2|3|17|61423|96162|21|56225|77380|2014-01-17|1464
3|3|21|61423|96162|18|56225|77380|2014-01-17|1464
1|3|16|93864|68044|21|70577|71300|2014-01-17|1464
2|3|21|93864|68044|15|70577|71300|2014-01-17|1464
3|3|22|93864|68044|20|70577|71300|2014-01-17|1464
1|2|21|89124|70762|19|68318|73800|2014-01-17|1464
2|2|21|89124|70762|13|68318|73800|2014-01-17|1464
1|3|21|68819|88429|10|55692|97177|2014-01-17|1464
2|3|17|68819|88429|21|55692|97177|2014-01-17|1464
3|3|21|68819|88429|13|55692|97177|2014-01-17|1464
1|2|21|98248|81419|15|58309|64424|2014-01-17|1464
2|2|21|98248|81419|15|58309|64424|2014-01-17|1464
1|2|21|86887|92664|14|92797|90503|2014-01-17|1464
2|2|21|86887|92664|13|92797|90503|2014-01-17|1464
1|2|21|95405|66589|13|77038|79348|2014-01-17|1464
2|2|21|95405|66589|11|77038|79348|2014-01-17|1464
1|2|21|56123|82409|7|82809|77837|2014-01-17|1464
2|2|21|56123|82409|11|82809|77837|2014-01-17|1464
1|2|21|89591|66494|8|91008|87810|2014-01-17|1464
2|2|24|89591|66494|22|91008|87810|2014-01-17|1464
1|2|21|73433|59332|15|55861|86913|2014-01-17|1464
2|2|21|73433|59332|10|55861|86913|2014-01-17|1464
1|3|19|62944|73087|21|85716|89266|2014-01-17|1464
2|3|21|62944|73087|10|85716|89266|2014-01-17|1464
3|3|21|62944|73087|19|85716|89266|2014-01-17|1464
1|3|21|70146|59151|11|87324|96966|2014-01-17|1464
2|3|13|70146|59151|21|87324|96966|2014-01-17|1464
3|3|21|70146|59151|10|87324|96966|2014-01-17|1464
1|2|21|61916|84993|12|58585|92572|2014-01-17|1464
2|2|21|61916|84993|14|58585|92572|2014-01-17|1464
1|2|21|94139|82827|16|56205|89778|2014-01-17|1464
2|2|21|94139|82827|16|56205|89778|2014-01-17|1464
1|3|20|56225|99081|22|62068|93864|2014-01-17|1464
2|3|21|56225|99081|16|62068|93864|2014-01-17|1464
3|3|21|56225|99081|18|62068|93864|2014-01-17|1464
1|2|21|75108|87215|6|68712|56030|2014-01-17|1464
2|2|21|75108|87215|15|68712|56030|2014-01-17|1464
1|3|18|80864|57333|21|99253|61628|2014-01-17|1464
