game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
1|2|21|79336||7|91477||2018-11-22|3407
2|2|21|79336||6|91477||2018-11-22|3407
1|2|21|91297||9|69727||2018-11-22|3407
2|2|21|91297||18|69727||2018-11-22|3407
1|3|22|71117||20|56764||2018-11-22|3407
2|3|19|71117||21|56764||2018-11-22|3407
3|3|23|71117||21|56764||2018-11-22|3407
1|2|21|64107||17|80415||2018-11-22|3407
2|2|22|64107||20|80415||2018-11-22|3407
1|2|21|89693||13|80164||2018-11-22|3407
2|2|21|89693||6|80164||2018-11-22|3407
1|2|21|62448||13|13362||2018-11-22|3407
2|2|21|62448||10|13362||2018-11-22|3407
1|3|21|60776||12|87148||2018-11-22|3407
2|3|15|60776||21|87148||2018-11-22|3407
3|3|21|60776||12|87148||2018-11-22|3407
1|2|21|75336||10|61686||2018-11-22|3407
2|2|21|75336||10|61686||2018-11-22|3407
1|2|21|58165|72099|11|62398|63934|2018-11-22|3407
2|2|21|58165|72099|5|62398|63934|2018-11-22|3407
1|3|21|79336|57875|19|88633|56877|2018-11-22|3407
2|3|9|79336|57875|21|88633|56877|2018-11-22|3407
3|3|24|79336|57875|22|88633|56877|2018-11-22|3407
1|2|21|56362|87990|13|85876|72279|2018-11-22|3407
2|2|21|56362|87990|8|85876|72279|2018-11-22|3407
1|2|21|70430|82652|8|80442|85413|2018-11-22|3407
2|2|21|70430|82652|8|80442|85413|2018-11-22|3407
1|2|21|68589||4|91463||2018-11-22|3407
2|2|21|68589||15|91463||2018-11-22|3407
1|2|21|77551||10|86329||2018-11-22|3407
2|2|21|77551||9|86329||2018-11-22|3407
1|2|21|91297||9|79340||2018-11-22|3407
2|2|21|91297||3|79340||2018-11-22|3407
1|2|21|75336|78972|4|61686|97963|2018-11-22|3407
2|2|21|75336|78972|6|61686|97963|2018-11-22|3407
1|2|21|65255||14|64107||2018-11-22|3407
2|2|21|65255||13|64107||2018-11-22|3407
1|2|21|76853||15|89693||2018-11-22|3407
2|2|21|76853||16|89693||2018-11-22|3407
1|2|21|93127||6|75251||2018-11-22|3407
2|2|21|93127||12|75251||2018-11-22|3407
1|2|21|84342||11|95289||2018-11-22|3407
2|2|21|84342||14|95289||2018-11-22|3407
1|2|21|82989||8|77867||2018-11-22|3407
2|2|21|82989||7|77867||2018-11-22|3407
1|2|21|63417||15|74774||2018-11-22|3407
2|2|21|63417||11|74774||2018-11-22|3407
1|2|21|79336||11|60081||2018-11-22|3407
2|2|21|79336||12|60081||2018-11-22|3407
1|2|21|60776||6|62398||2018-11-22|3407
2|2|21|60776||9|62398||2018-11-22|3407
1|2|21|56362||13|71117||2018-11-22|3407
2|2|21|56362||11|71117||2018-11-22|3407
1|2|21|85876||11|80442||2018-11-22|3407
2|2|21|85876||12|80442||2018-11-22|3407
1|2|21|88633||11|79251||2018-11-22|3407
2|2|21|88633||13|79251||2018-11-22|3407
1|2|21|75336||9|99659||2018-11-22|3407
2|2|21|75336||6|99659||2018-11-22|3407
1|2|21|91506||10|72279||2018-11-22|3407
2|2|21|91506||17|72279||2018-11-22|3407
1|2|21|70430||18|62448||2018-11-22|3407
2|2|21|70430||8|62448||2018-11-22|3407
1|1|-|84342|76853|-|65255|56764|2018-11-22|3407
1|2|21|87990||14|56877||2018-11-22|3407
2|2|21|87990||8|56877||2018-11-22|3407
1|2|21|72099||11|69989||2018-11-22|3407
2|2|21|72099||10|69989||2018-11-22|3407
1|2|21|89264||12|63934||2018-11-22|3407
2|2|21|89264||13|63934||2018-11-22|3407
1|2|21|81322|57025|2|78876|97963|2018-11-23|3407
2|2|21|81322|57025|13|78876|97963|2018-11-23|3407
1|2|21|63417|75083|5|72279|56877|2018-11-23|3407
2|2|21|63417|75083|10|72279|56877|2018-11-23|3407
1|2|21|77551|82989|18|75336|91297|2018-11-23|3407
2|2|21|77551|82989|17|75336|91297|2018-11-23|3407
1|2|21|60776|79251|15|95289|71117|2018-11-23|3407
2|2|21|60776|79251|14|95289|71117|2018-11-23|3407
1|2|21|85876|87148|12|91463|79336|2018-11-23|3407
2|2|21|85876|87148|16|91463|79336|2018-11-23|3407
1|2|21|56362|58165|5|62398|61686|2018-11-23|3407
2|2|21|56362|58165|5|62398|61686|2018-11-23|3407
1|2|21|84342|76853|12|86329|77867|2018-11-23|3407
2|2|21|84342|76853|18|86329|77867|2018-11-23|3407
1|2|22|64107|70430|20|69727|60081|2018-11-23|3407
2|2|21|64107|70430|12|69727|60081|2018-11-23|3407
1|2|21|88633|93127|5|62448|99659|2018-11-23|3407
2|2|21|88633|93127|14|62448|99659|2018-11-23|3407
1|2|21|75251|80442|7|80164|91477|2018-11-23|3407
2|2|21|75251|80442|13|80164|91477|2018-11-23|3407
1|2|21|91506||9|85413||2018-11-23|3407
