game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
1|2|21|88473||10|81609||2014-04-02|408
2|2|21|88473||17|81609||2014-04-02|408
1|2|21|61066||10|57813||2014-04-02|408
2|2|21|61066||12|57813||2014-04-02|408
1|3|18|80008||21|56834||2014-04-02|408
2|3|21|80008||15|56834||2014-04-02|408
3|3|21|80008||13|56834||2014-04-02|408
1|2|21|60317||11|71673||2014-04-02|408
2|2|21|60317||6|71673||2014-04-02|408
1|3|19|88133||21|57727||2014-04-02|408
2|3|21|88133||14|57727||2014-04-02|408
3|3|21|88133||18|57727||2014-04-02|408
1|2|21|81880||14|97932||2014-04-02|408
2|2|21|81880||15|97932||2014-04-02|408
1|3|21|61568||23|54195||2014-04-02|408
2|3|21|61568||13|54195||2014-04-02|408
3|3|21|61568||10|54195||2014-04-02|408
1|2|21|46485||8|83211||2014-04-02|408
2|2|21|46485||16|83211||2014-04-02|408
1|2|21|58721||5|53615||2014-04-02|408
2|2|21|58721||5|53615||2014-04-02|408
1|3|21|97174||15|87674||2014-04-02|408
2|3|18|97174||21|87674||2014-04-02|408
3|3|21|97174||17|87674||2014-04-02|408
1|2|21|82907||18|78182||2014-04-02|408
2|2|21|82907||9|78182||2014-04-02|408
1|2|21|95934||4|69238||2014-04-02|408
2|2|21|95934||8|69238||2014-04-02|408
1|2|21|69659||7|85790||2014-04-02|408
2|2|21|69659||17|85790||2014-04-02|408
1|2|21|80010||15|97138||2014-04-02|408
2|2|21|80010||14|97138||2014-04-02|408
1|2|21|78591|65212|17|57727|77278|2014-04-02|408
2|2|21|78591|65212|10|57727|77278|2014-04-02|408
1|2|21|97909|86725|18|57448|72481|2014-04-02|408
2|2|21|97909|86725|17|57448|72481|2014-04-02|408
1|2|21|43558|62271|16|96426|88133|2014-04-02|408
2|2|21|43558|62271|15|96426|88133|2014-04-02|408
1|2|21|20531||12|77413||2014-04-02|408
2|2|21|20531||12|77413||2014-04-02|408
1|2|21|62148|44169|14|72658|81609|2014-04-02|408
2|2|21|62148|44169|9|72658|81609|2014-04-02|408
1|3|22|88405|77123|24|68681|84478|2014-04-02|408
2|3|21|88405|77123|17|68681|84478|2014-04-02|408
3|3|21|88405|77123|19|68681|84478|2014-04-02|408
1|2|21|73443|51183|16|65326|58721|2014-04-02|408
2|2|21|73443|51183|10|65326|58721|2014-04-02|408
1|2|21|95241|96883|17|78182|76706|2014-04-02|408
2|2|21|95241|96883|15|78182|76706|2014-04-02|408
1|3|17|69936|86045|21|60317|61568|2014-04-02|408
2|3|21|69936|86045|16|60317|61568|2014-04-02|408
3|3|21|69936|86045|18|60317|61568|2014-04-02|408
1|2|21|75571|76347|14|79495|75688|2014-04-02|408
2|2|21|75571|76347|15|79495|75688|2014-04-02|408
1|2|21|87747|91060|17|97174|99070|2014-04-02|408
2|2|21|87747|91060|16|97174|99070|2014-04-02|408
1|2|21|88473||3|43861||2014-04-02|408
2|2|21|88473||3|43861||2014-04-02|408
1|2|21|65751||13|88133||2014-04-02|408
2|2|21|65751||9|88133||2014-04-02|408
1|2|21|54128||8|80008||2014-04-02|408
2|2|21|54128||15|80008||2014-04-02|408
1|2|21|96713||17|61066||2014-04-02|408
2|2|21|96713||9|61066||2014-04-02|408
1|3|21|88408|78518|11|97001|68928|2014-04-02|408
2|3|11|88408|78518|21|97001|68928|2014-04-02|408
3|3|21|88408|78518|19|97001|68928|2014-04-02|408
