game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
1|3|19|15084|43840|21|57661|89836|2014-03-27|1484
2|3|21|15084|43840|12|57661|89836|2014-03-27|1484
3|3|21|15084|43840|10|57661|89836|2014-03-27|1484
1|2|21|13310||18|88016||2014-03-27|1484
2|2|21|13310||13|88016||2014-03-27|1484
1|3|21|67067||19|52251||2014-03-27|1484
2|3|16|67067||21|52251||2014-03-27|1484
3|3|21|67067||15|52251||2014-03-27|1484
1|3|21|91226||11|93692||2014-03-27|1484
2|3|13|91226||21|93692||2014-03-27|1484
3|3|21|91226||11|93692||2014-03-27|1484
1|3|19|86516||21|37432||2014-03-27|1484
2|3|21|86516||12|37432||2014-03-27|1484
3|3|21|86516||6|37432||2014-03-27|1484
1|3|19|32326||21|62901||2014-03-27|1484
2|3|21|32326||15|62901||2014-03-27|1484
3|3|21|32326||14|62901||2014-03-27|1484
1|3|18|65102||21|88918||2014-03-27|1484
2|3|21|65102||10|88918||2014-03-27|1484
3|3|21|65102||8|88918||2014-03-27|1484
1|2|21|81426||15|65846||2014-03-27|1484
2|2|24|81426||22|65846||2014-03-27|1484
1|2|21|63977||16|98222||2014-03-27|1484
2|2|21|63977||17|98222||2014-03-27|1484
1|3|17|50283||21|85196||2014-03-27|1484
2|3|21|50283||11|85196||2014-03-27|1484
3|3|21|50283||13|85196||2014-03-27|1484
1|3|12|86516||21|15085||2014-03-27|1484
2|3|21|86516||14|15085||2014-03-27|1484
3|3|21|86516||18|15085||2014-03-27|1484
1|2|21|65102||19|71440||2014-03-27|1484
2|2|21|65102||14|71440||2014-03-27|1484
1|2|21|21854||9|81470||2014-03-27|1484
2|2|21|21854||8|81470||2014-03-27|1484
1|3|14|86516||21|90912||2014-03-27|1484
2|3|21|86516||18|90912||2014-03-27|1484
3|3|21|86516||18|90912||2014-03-27|1484
1|3|20|76624|91226|22|88804|88016|2014-03-27|1484
2|3|21|76624|91226|15|88804|88016|2014-03-27|1484
3|3|21|76624|91226|16|88804|88016|2014-03-27|1484
1|3|21|71349|52280|12|60783|92400|2014-03-28|1484
2|3|16|71349|52280|21|60783|92400|2014-03-28|1484
3|3|21|71349|52280|11|60783|92400|2014-03-28|1484
1|2|21|36996||10|79055||2014-03-28|1484
2|2|21|36996||19|79055||2014-03-28|1484
1|2|21|12765||8|14741||2014-03-28|1484
2|2|21|12765||4|14741||2014-03-28|1484
1|2|21|46169||11|56471||2014-03-28|1484
2|2|21|46169||15|56471||2014-03-28|1484
1|3|17|14251||21|54234||2014-03-28|1484
2|3|21|14251||17|54234||2014-03-28|1484
3|3|21|14251||19|54234||2014-03-28|1484
1|2|21|52041||10|51690||2014-03-28|1484
2|2|22|52041||20|51690||2014-03-28|1484
1|2|21|53825||10|53381||2014-03-28|1484
2|2|21|53825||13|53381||2014-03-28|1484
1|3|15|50324|61184|21|71349|52280|2014-03-28|1484
2|3|21|50324|61184|16|71349|52280|2014-03-28|1484
3|3|21|50324|61184|19|71349|52280|2014-03-28|1484
1|2|21|18998||15|34240||2014-03-28|1484
2|2|21|18998||5|34240||2014-03-28|1484
