game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
1|3|21|83016|70577|15|67336|62620|2014-04-10|1490
2|3|19|83016|70577|21|67336|62620|2014-04-10|1490
3|3|21|83016|70577|15|67336|62620|2014-04-10|1490
1|2|21|66694||15|83212||2014-04-10|1490
2|2|21|66694||16|83212||2014-04-10|1490
1|2|21|56406||7|8394||2014-04-10|1490
2|2|21|56406||15|8394||2014-04-10|1490
1|3|22|28851||20|80217||2014-04-10|1490
2|3|24|28851||26|80217||2014-04-10|1490
3|3|21|28851||19|80217||2014-04-10|1490
1|2|21|82717||17|86237||2014-04-10|1490
2|2|21|82717||11|86237||2014-04-10|1490
1|2|21|73702||15|16451||2014-04-10|1490
2|2|21|73702||18|16451||2014-04-10|1490
1|2|21|89492||18|96293||2014-04-10|1490
2|2|21|89492||14|96293||2014-04-10|1490
1|2|21|85415||15|78342||2014-04-10|1490
2|2|21|85415||19|78342||2014-04-10|1490
1|2|22|79194||20|74661||2014-04-10|1490
2|2|9|79194||7|74661||2014-04-10|1490
1|3|20|75279||22|72548||2014-04-10|1490
2|3|21|75279||11|72548||2014-04-10|1490
3|3|21|75279||17|72548||2014-04-10|1490
1|3|21|48177||11|90812||2014-04-10|1490
2|3|13|48177||21|90812||2014-04-10|1490
3|3|21|48177||15|90812||2014-04-10|1490
1|2|21|95196||7|82035||2014-04-10|1490
2|2|21|95196||10|82035||2014-04-10|1490
1|2|21|78464||18|98222||2014-04-10|1490
2|2|21|78464||16|98222||2014-04-10|1490
1|2|21|16797||14|29793||2014-04-10|1490
2|2|21|16797||12|29793||2014-04-10|1490
1|2|21|84444||17|99049||2014-04-10|1490
2|2|21|84444||8|99049||2014-04-10|1490
1|2|21|39470||10|84097||2014-04-10|1490
2|2|21|39470||14|84097||2014-04-10|1490
1|2|21|59070||16|56330||2014-04-10|1490
2|2|21|59070||16|56330||2014-04-10|1490
1|2|21|74309||8|57304||2014-04-10|1490
2|2|21|74309||13|57304||2014-04-10|1490
1|2|21|52056||14|70577||2014-04-10|1490
2|2|21|52056||19|70577||2014-04-10|1490
1|2|21|83016||11|35779||2014-04-10|1490
2|2|21|83016||19|35779||2014-04-10|1490
1|2|21|30255||9|77837||2014-04-10|1490
2|2|21|30255||9|77837||2014-04-10|1490
1|2|21|92567||15|98313||2014-04-10|1490
2|2|21|92567||12|98313||2014-04-10|1490
1|2|21|56406||15|87512||2014-04-10|1490
2|2|21|56406||17|87512||2014-04-10|1490
1|2|21|62470||13|28851||2014-04-10|1490
2|2|21|62470||9|28851||2014-04-10|1490
1|2|21|82717||14|79903||2014-04-10|1490
2|2|21|82717||12|79903||2014-04-10|1490
1|2|21|60570||16|85415||2014-04-10|1490
2|2|22|60570||20|85415||2014-04-10|1490
1|2|21|64800||19|73702||2014-04-10|1490
2|2|21|64800||12|73702||2014-04-10|1490
1|2|21|72687||8|89492||2014-04-10|1490
2|2|21|72687||16|89492||2014-04-10|1490
1|2|21|79194||9|58355||2014-04-10|1490
2|2|24|79194||22|58355||2014-04-10|1490
1|3|14|74325||21|75279||2014-04-10|1490
2|3|21|74325||13|75279||2014-04-10|1490
3|3|21|74325||8|75279||2014-04-10|1490
1|3|14|78464||21|80152||2014-04-10|1490
2|3|21|78464||8|80152||2014-04-10|1490
3|3|21|78464||18|80152||2014-04-10|1490
1|1|-|48177||-|44932||2014-04-10|1490
1|2|21|95196||8|95050||2014-04-10|1490
2|2|21|95196||19|95050||2014-04-10|1490
1|3|15|39443||21|83016||2014-04-10|1490
2|3|21|39443||16|83016||2014-04-10|1490
3|3|21|39443||17|83016||2014-04-10|1490
1|2|21|80148||18|16797||2014-04-10|1490
2|2|21|80148||12|16797||2014-04-10|1490
1|1|-|52056||-|61968||2014-04-10|1490
1|3|24|84444||22|64068||2014-04-10|1490
2|3|14|84444||21|64068||2014-04-10|1490
3|3|21|84444||19|64068||2014-04-10|1490
1|2|21|59070||10|65424||2014-04-10|1490
2|2|21|59070||9|65424||2014-04-10|1490
1|3|10|30255||21|74309||2014-04-10|1490
2|3|21|30255||15|74309||2014-04-10|1490
3|3|21|30255||13|74309||2014-04-10|1490
1|2|21|29419||17|92567||2014-04-10|1490
2|2|21|29419||19|92567||2014-04-10|1490
1|2|21|62470||14|82717||2014-04-10|1490
2|2|21|62470||14|82717||2014-04-10|1490
