game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
1|2|26|15286||24|13654||2014-04-10|1489
2|2|21|15286||17|13654||2014-04-10|1489
1|2|21|89506||7|66431||2014-04-10|1489
2|2|21|89506||8|66431||2014-04-10|1489
1|3|21|56274||9|74872||2014-04-10|1489
2|3|13|56274||21|74872||2014-04-10|1489
3|3|21|56274||15|74872||2014-04-10|1489
1|2|21|14004||19|13310||2014-04-10|1489
2|2|21|14004||18|13310||2014-04-10|1489
1|2|21|54897||15|25625||2014-04-10|1489
2|2|21|54897||14|25625||2014-04-10|1489
1|2|21|53132||13|25322||2014-04-10|1489
2|2|21|53132||14|25322||2014-04-10|1489
1|2|21|23996||9|53981||2014-04-10|1489
2|2|21|23996||9|53981||2014-04-10|1489
1|2|21|93101||17|62506||2014-04-10|1489
2|2|21|93101||17|62506||2014-04-10|1489
1|1|-|71252||-|||2014-04-10|1489
1|1|12|84523||2|99554||2014-04-10|1489
1|2|21|36245||11|80644||2014-04-10|1489
2|2|21|36245||12|80644||2014-04-10|1489
1|2|21|63012||13|39137||2014-04-10|1489
2|2|21|63012||13|39137||2014-04-10|1489
1|2|21|52771||11|24247||2014-04-10|1489
2|2|21|52771||17|24247||2014-04-10|1489
1|2|21|17774||17|79547||2014-04-10|1489
2|2|21|17774||13|79547||2014-04-10|1489
1|2|21|56164||15|92082||2014-04-10|1489
2|2|21|56164||14|92082||2014-04-10|1489
1|2|21|52908||4|90876||2014-04-10|1489
2|2|21|52908||7|90876||2014-04-10|1489
1|2|21|82412||5|87410||2014-04-10|1489
2|2|21|82412||13|87410||2014-04-10|1489
1|2|21|74742||6|79236||2014-04-10|1489
2|2|21|74742||5|79236||2014-04-10|1489
1|2|21|14621||11|21174||2014-04-10|1489
2|2|21|14621||7|21174||2014-04-10|1489
1|2|21|82229||16|55137||2014-04-10|1489
2|2|21|82229||19|55137||2014-04-10|1489
1|3|21|1208||23|80894||2014-04-10|1489
2|3|21|1208||11|80894||2014-04-10|1489
3|3|21|1208||16|80894||2014-04-10|1489
1|2|21|53806||8|93262||2014-04-10|1489
2|2|21|53806||8|93262||2014-04-10|1489
1|2|21|51842||10|68147||2014-04-10|1489
2|2|21|51842||16|68147||2014-04-10|1489
1|2|21|61244||9|67650||2014-04-10|1489
2|2|21|61244||9|67650||2014-04-10|1489
1|1|-|10565|56274|-|82173|94859|2014-04-10|1489
1|2|21|54555|14324|17|87574|92346|2014-04-10|1489
2|2|21|54555|14324|13|87574|92346|2014-04-10|1489
1|2|21|23996|93965|7|14327|13761|2014-04-10|1489
2|2|21|23996|93965|17|14327|13761|2014-04-10|1489
1|2|21|53977|73532|5|99343|72129|2014-04-10|1489
2|2|21|53977|73532|7|99343|72129|2014-04-10|1489
1|2|21|91909|53132|12|13654|75288|2014-04-10|1489
2|2|21|91909|53132|11|13654|75288|2014-04-10|1489
1|2|21|25684|52347|6|82314|88488|2014-04-10|1489
2|2|21|25684|52347|11|82314|88488|2014-04-10|1489
1|2|22|13762|67260|20|96429|93157|2014-04-10|1489
2|2|21|13762|67260|19|96429|93157|2014-04-10|1489
1|2|21|93101|85781|15|38221|68245|2014-04-10|1489
2|2|21|93101|85781|15|38221|68245|2014-04-10|1489
1|2|21|93750|55486|5|53183|38840|2014-04-10|1489
2|2|21|93750|55486|16|53183|38840|2014-04-10|1489
1|1|-|71210|53981|-|71570|79454|2014-04-10|1489
1|2|21|77530|25322|6|77631|56413|2014-04-10|1489
2|2|21|77530|25322|13|77631|56413|2014-04-10|1489
1|2|21|54314|15286|17|15591|63816|2014-04-10|1489
2|2|21|54314|15286|14|15591|63816|2014-04-10|1489
1|3|21|79547|39137|17|67650|82412|2014-04-10|1489
2|3|18|79547|39137|21|67650|82412|2014-04-10|1489
3|3|21|79547|39137|18|67650|82412|2014-04-10|1489
1|2|21|86516|89506|15|61257|91469|2014-04-10|1489
2|2|21|86516|89506|14|61257|91469|2014-04-10|1489
1|2|21|45386|66431|14|64555|72923|2014-04-10|1489
2|2|21|45386|66431|11|64555|72923|2014-04-10|1489
1|2|21|1208|17774|4|90876|87410|2014-04-10|1489
2|2|21|1208|17774|5|90876|87410|2014-04-10|1489
1|1|-|72923|63012|-|79454|93118|2014-04-10|1489
1|2|21|36299|52771|9|77631|92082|2014-04-10|1489
2|2|21|36299|52771|6|77631|92082|2014-04-10|1489
1|3|21|99279|84523|15|45386|24247|2014-04-10|1489
2|3|11|99279|84523|21|45386|24247|2014-04-10|1489
3|3|21|99279|84523|19|45386|24247|2014-04-10|1489
1|2|22|63816|79547|20|66431|50684|2014-04-10|1489
2|2|21|63816|79547|12|66431|50684|2014-04-10|1489
1|3|21|15591|68147|11|14324|71252|2014-04-10|1489
2|3|20|15591|68147|22|14324|71252|2014-04-10|1489
3|3|21|15591|68147|14|14324|71252|2014-04-10|1489
1|2|21|25684|17774|17|75288|39137|2014-04-10|1489
2|2|24|25684|17774|22|75288|39137|2014-04-10|1489
1|2|21|53977|52908|8|87574|87410|2014-04-10|1489
2|2|21|53977|52908|10|87574|87410|2014-04-10|1489
1|2|21|73532|74742|10|85781|61244|2014-04-10|1489
2|2|21|73532|74742|11|85781|61244|2014-04-10|1489
1|1|-|64555|95670|-|52953|34|2014-04-10|1489
1|2|21|93965|1208|17|13654|79236|2014-04-10|1489
2|2|21|93965|1208|19|13654|79236|2014-04-10|1489
1|2|21|54555|54561|7|57150|42989|2014-04-10|1489
2|2|21|54555|54561|6|57150|42989|2014-04-10|1489
1|2|21|13762|21174|4|66806|67650|2014-04-10|1489
2|2|21|13762|21174|7|66806|67650|2014-04-10|1489
1|1|-|67260|80894|-|82173|98094|2014-04-10|1489
1|2|21|29498|55137|16|93101|36245|2014-04-10|1489
2|2|21|29498|55137|14|93101|36245|2014-04-10|1489
1|2|21|62506|53980|15|61257|79258|2014-04-10|1489
2|2|21|62506|53980|8|61257|79258|2014-04-10|1489
1|2|21|91909|14814|13|56413|94010|2014-04-10|1489
2|2|21|91909|14814|14|56413|94010|2014-04-10|1489
1|2|21|46776||19|15591||2014-04-11|1489
2|2|21|46776||18|15591||2014-04-11|1489
1|3|17|52364||21|52229||2014-04-11|1489
2|3|21|52364||17|52229||2014-04-11|1489
3|3|21|52364||19|52229||2014-04-11|1489
1|3|21|86516||18|54314||2014-04-11|1489
2|3|20|86516||22|54314||2014-04-11|1489
3|3|21|86516||19|54314||2014-04-11|1489
1|3|22|10565||20|52347||2014-04-11|1489
2|3|16|10565||21|52347||2014-04-11|1489
3|3|21|10565||9|52347||2014-04-11|1489
1|2|21|14004||17|15286||2014-04-11|1489
2|2|21|14004||18|15286||2014-04-11|1489
1|2|21|89506||16|56274||2014-04-11|1489
2|2|21|89506||17|56274||2014-04-11|1489
1|2|29|54897||27|93101||2014-04-11|1489
2|2|21|54897||15|93101||2014-04-11|1489
1|2|21|53132||11|23996||2014-04-11|1489
2|2|21|53132||13|23996||2014-04-11|1489
1|2|21|84523||7|36245||2014-04-11|1489
2|2|21|84523||8|36245||2014-04-11|1489
1|2|21|52908||13|17774||2014-04-11|1489
2|2|21|52908||13|17774||2014-04-11|1489
1|2|21|52771||15|56164||2014-04-11|1489
2|2|21|52771||13|56164||2014-04-11|1489
1|2|21|71252||9|63012||2014-04-11|1489
2|2|21|71252||16|63012||2014-04-11|1489
1|2|21|51842||8|1208||2014-04-11|1489
2|2|21|51842||6|1208||2014-04-11|1489
1|2|21|82229||10|82412||2014-04-11|1489
2|2|21|82229||17|82412||2014-04-11|1489
1|2|21|53806||10|61244||2014-04-11|1489
2|2|21|53806||7|61244||2014-04-11|1489
1|3|21|14621||13|74742||2014-04-11|1489
2|3|13|14621||21|74742||2014-04-11|1489
3|3|21|14621||13|74742||2014-04-11|1489
1|2|21|87626|99279|14|10565|56274|2014-04-11|1489
2|2|21|87626|99279|16|10565|56274|2014-04-11|1489
1|2|21|91909|53132|14|93101|85781|2014-04-11|1489
2|2|21|91909|53132|13|93101|85781|2014-04-11|1489
1|2|21|23996|93965|11|54555|14324|2014-04-11|1489
2|2|21|23996|93965|14|54555|14324|2014-04-11|1489
1|2|21|53977|73532|19|13762|67260|2014-04-11|1489
2|2|21|53977|73532|12|13762|67260|2014-04-11|1489
1|2|21|36299|74872|11|45386|66431|2014-04-11|1489
2|2|21|36299|74872|11|45386|66431|2014-04-11|1489
1|2|21|93750|55486|12|54314|15286|2014-04-11|1489
2|2|21|93750|55486|15|54314|15286|2014-04-11|1489
1|3|19|86516|89506|21|71210|53981|2014-04-11|1489
2|3|21|86516|89506|15|71210|53981|2014-04-11|1489
3|3|21|86516|89506|18|71210|53981|2014-04-11|1489
1|3|21|77530|25322|15|25684|52347|2014-04-11|1489
2|3|19|77530|25322|21|25684|52347|2014-04-11|1489
3|3|21|77530|25322|18|25684|52347|2014-04-11|1489
1|2|21|52908|94010|8|95670|42989|2014-04-11|1489
2|2|21|52908|94010|4|95670|42989|2014-04-11|1489
1|2|21|14814|13381|8|36245|50684|2014-04-11|1489
2|2|21|14814|13381|1|36245|50684|2014-04-11|1489
1|3|17|1208|17774|21|79258|95819|2014-04-11|1489
2|3|21|1208|17774|4|79258|95819|2014-04-11|1489
3|3|21|1208|17774|9|79258|95819|2014-04-11|1489
1|3|19|68147|79236|21|56164|63012|2014-04-11|1489
2|3|21|68147|79236|9|56164|63012|2014-04-11|1489
3|3|21|68147|79236|15|56164|63012|2014-04-11|1489
1|1|-|3951|3156|-|93118|98094|2014-04-11|1489
1|2|26|53980|74742|24|54561|21174|2014-04-11|1489
2|2|21|53980|74742|17|54561|21174|2014-04-11|1489
1|2|21|71252|80894|16|24247|61244|2014-04-11|1489
2|2|21|71252|80894|17|24247|61244|2014-04-11|1489
1|1|2|79547|39137|0|99554|77611|2014-04-11|1489
1|1|1|63816|79547|0|72923|63012|2014-04-11|1489
1|2|23|53977|52908|21|15591|68147|2014-04-11|1489
2|2|22|53977|52908|20|15591|68147|2014-04-11|1489
1|3|17|99279|84523|21|36299|52771|2014-04-11|1489
2|3|21|99279|84523|16|36299|52771|2014-04-11|1489
3|3|21|99279|84523|15|36299|52771|2014-04-11|1489
1|2|21|73532|74742|4|25684|17774|2014-04-11|1489
2|2|21|73532|74742|15|25684|17774|2014-04-11|1489
1|2|21|91909|14814|14|29498|55137|2014-04-11|1489
2|2|21|91909|14814|7|29498|55137|2014-04-11|1489
1|2|21|62506|53980|12|67260|80894|2014-04-11|1489
2|2|21|62506|53980|14|67260|80894|2014-04-11|1489
1|2|21|54555|54561|12|13762|21174|2014-04-11|1489
2|2|21|54555|54561|14|13762|21174|2014-04-11|1489
1|2|21|93965|1208|9|64555|95670|2014-04-11|1489
2|2|21|93965|1208|11|64555|95670|2014-04-11|1489
1|3|18|46776||21|86516||2014-04-11|1489
2|3|21|46776||17|86516||2014-04-11|1489
3|3|21|46776||15|86516||2014-04-11|1489
1|2|21|52364||13|10565||2014-04-11|1489
2|2|21|52364||15|10565||2014-04-11|1489
1|3|15|14004||21|89506||2014-04-11|1489
2|3|22|14004||20|89506||2014-04-11|1489
3|3|21|14004||17|89506||2014-04-11|1489
1|2|21|53132||10|54897||2014-04-11|1489
2|2|22|53132||20|54897||2014-04-11|1489
1|2|21|14621||9|82229||2014-04-11|1489
2|2|21|14621||8|82229||2014-04-11|1489
1|3|14|52771||21|52908||2014-04-11|1489
2|3|21|52771||11|52908||2014-04-11|1489
3|3|21|52771||7|52908||2014-04-11|1489
1|2|21|53806||17|51842||2014-04-11|1489
2|2|21|53806||8|51842||2014-04-11|1489
1|3|21|84523||16|71252||2014-04-11|1489
2|3|16|84523||21|71252||2014-04-11|1489
3|3|21|84523||7|71252||2014-04-11|1489
1|2|21|93750|55486|19|77530|25322|2014-04-11|1489
2|2|21|93750|55486|16|77530|25322|2014-04-11|1489
1|3|19|87626|99279|21|23996|93965|2014-04-11|1489
2|3|21|87626|99279|10|23996|93965|2014-04-11|1489
3|3|22|87626|99279|20|23996|93965|2014-04-11|1489
1|2|21|36299|74872|19|86516|89506|2014-04-11|1489
2|2|21|36299|74872|16|86516|89506|2014-04-11|1489
1|2|21|91909|53132|12|53977|73532|2014-04-11|1489
2|2|21|91909|53132|12|53977|73532|2014-04-11|1489
1|3|21|68147|79236|13|1208|17774|2014-04-11|1489
2|3|14|68147|79236|21|1208|17774|2014-04-11|1489
3|3|21|68147|79236|17|1208|17774|2014-04-11|1489
1|2|21|3951|3156|6|71252|80894|2014-04-11|1489
2|2|21|3951|3156|8|71252|80894|2014-04-11|1489
1|2|21|53980|74742|3|79547|39137|2014-04-11|1489
2|2|21|53980|74742|8|79547|39137|2014-04-11|1489
1|2|21|14814|13381|14|52908|94010|2014-04-11|1489
2|2|21|14814|13381|13|52908|94010|2014-04-11|1489
1|2|21|99279|84523|9|63816|79547|2014-04-11|1489
2|2|21|99279|84523|17|63816|79547|2014-04-11|1489
1|3|21|73532|74742|16|53977|52908|2014-04-11|1489
2|3|21|73532|74742|23|53977|52908|2014-04-11|1489
3|3|21|73532|74742|3|53977|52908|2014-04-11|1489
1|2|21|54555|54561|19|93965|1208|2014-04-11|1489
2|2|21|54555|54561|12|93965|1208|2014-04-11|1489
1|2|21|91909|14814|10|62506|53980|2014-04-11|1489
2|2|21|91909|14814|14|62506|53980|2014-04-11|1489
1|2|21|52364||10|46776||2014-04-12|1489
2|2|21|52364||14|46776||2014-04-12|1489
1|3|17|53132||21|14004||2014-04-12|1489
2|3|21|53132||12|14004||2014-04-12|1489
3|3|21|53132||16|14004||2014-04-12|1489
1|2|21|84523||16|52771||2014-04-12|1489
2|2|21|84523||14|52771||2014-04-12|1489
1|2|21|53806||14|14621||2014-04-12|1489
2|2|21|53806||5|14621||2014-04-12|1489
1|2|21|93750|55486|18|36299|74872|2014-04-12|1489
2|2|21|93750|55486|15|36299|74872|2014-04-12|1489
1|2|21|91909|53132|14|87626|99279|2014-04-12|1489
2|2|21|91909|53132|18|87626|99279|2014-04-12|1489
1|2|21|14814|13381|10|68147|79236|2014-04-12|1489
2|2|21|14814|13381|7|68147|79236|2014-04-12|1489
1|2|21|3951|3156|18|53980|74742|2014-04-12|1489
2|2|21|3951|3156|14|53980|74742|2014-04-12|1489
1|2|21|91909|14814|10|54555|54561|2014-04-12|1489
2|2|21|91909|14814|13|54555|54561|2014-04-12|1489
1|2|21|99279|84523|15|73532|74742|2014-04-12|1489
2|2|21|99279|84523|11|73532|74742|2014-04-12|1489
1|2|21|52364||17|53132||2014-04-13|1489
2|2|21|52364||13|53132||2014-04-13|1489
1|2|27|53806||25|84523||2014-04-13|1489
2|2|21|53806||19|84523||2014-04-13|1489
1|3|17|93750|55486|21|91909|53132|2014-04-13|1489
2|3|21|93750|55486|19|91909|53132|2014-04-13|1489
3|3|21|93750|55486|13|91909|53132|2014-04-13|1489
1|2|21|14814|13381|14|3951|3156|2014-04-13|1489
2|2|21|14814|13381|15|3951|3156|2014-04-13|1489
1|2|21|91909|14814|16|99279|84523|2014-04-13|1489
2|2|21|91909|14814|18|99279|84523|2014-04-13|1489
