game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
1|2|21|54739|42364|5|67541|77367|2014-02-10|1935
2|2|21|54739|42364|5|67541|77367|2014-02-10|1935
1|2|21|89001||4|79791||2014-02-10|1935
2|2|21|89001||5|79791||2014-02-10|1935
1|2|21|38708||1|97202||2014-02-10|1935
2|2|21|38708||2|97202||2014-02-10|1935
1|2|21|54739|27624|4|79791|67541|2014-02-10|1935
2|2|21|54739|27624|1|79791|67541|2014-02-10|1935
1|2|21|38708|42364|3|97202|77367|2014-02-10|1935
2|2|21|38708|42364|5|97202|77367|2014-02-10|1935
1|1|-|58754||-|||2014-02-10|1935
1|1|-|88368||-|||2014-02-10|1935
1|1|-|78695|75157|-|||2014-02-10|1935
1|1|-|58095|58488|-|||2014-02-10|1935
1|1|-|58488|53725|-|||2014-02-10|1935
1|2|21|52615|13882|7|71982|97202|2014-02-10|1935
2|2|21|52615|13882|3|71982|97202|2014-02-10|1935
1|2|21|54920||3|77367||2014-02-10|1935
2|2|21|54920||4|77367||2014-02-10|1935
1|3|11|67710||21|79791||2014-02-10|1935
2|3|21|67710||19|79791||2014-02-10|1935
3|3|21|67710||9|79791||2014-02-10|1935
1|2|21|54920|77580|3|77367|97202|2014-02-10|1935
2|2|21|54920|77580|7|77367|97202|2014-02-10|1935
1|2|21|24000|86710|13|67541|79791|2014-02-10|1935
2|2|23|24000|86710|21|67541|79791|2014-02-10|1935
1|1|-|87440|90987|-|||2014-02-10|1935
1|1|-|70144||-|||2014-02-10|1935
1|1|-|71036||-|||2014-02-10|1935
1|1|-|70144|80268|-|||2014-02-10|1935
1|1|-|71036|80268|-|||2014-02-10|1935
1|2|21|58754||8|71036||2014-02-11|1935
2|2|21|58754||7|71036||2014-02-11|1935
1|2|21|74426||5|70144||2014-02-11|1935
2|2|21|74426||6|70144||2014-02-11|1935
1|2|21|78695|75157|12|90987|87440|2014-02-11|1935
2|2|21|78695|75157|12|90987|87440|2014-02-11|1935
1|2|21|58488|58095|10|70144|80268|2014-02-11|1935
2|2|21|58488|58095|10|70144|80268|2014-02-11|1935
1|2|21|78695|58095|10|71036|80268|2014-02-11|1935
2|2|21|78695|58095|8|71036|80268|2014-02-11|1935
1|1|-|97790||-|||2014-02-11|1935
1|1|-|96994||-|||2014-02-11|1935
1|1|-|82478|97790|-|||2014-02-11|1935
1|1|-|92697|96994|-|||2014-02-11|1935
1|1|-|82478|92697|-|||2014-02-11|1935
1|2|21|52615|13882|12|80268|71036|2014-02-11|1935
2|2|21|52615|13882|19|80268|71036|2014-02-11|1935
1|2|21|86710||14|90987||2014-02-11|1935
2|2|21|86710||14|90987||2014-02-11|1935
1|3|22|70144||24|54920||2014-02-11|1935
2|3|21|70144||13|54920||2014-02-11|1935
3|3|21|70144||9|54920||2014-02-11|1935
1|3|21|52615|76417|16|90987|87440|2014-02-11|1935
2|3|15|52615|76417|21|90987|87440|2014-02-11|1935
3|3|21|52615|76417|14|90987|87440|2014-02-11|1935
1|2|21|13882|77580|14|80268|70144|2014-02-11|1935
2|2|21|13882|77580|7|80268|70144|2014-02-11|1935
1|1|-|71982|97202|-|||2014-02-11|1935
1|1|-|79791||-|||2014-02-11|1935
1|1|-|77367||-|||2014-02-11|1935
1|1|-|67541|79791|-|||2014-02-11|1935
1|1|-|97202|77367|-|||2014-02-11|1935
