game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
1|1|-|57035|52303|-|15850|54044|2014-03-13|1943
1|1|-|53663|93878|-|35779|8394|2014-03-13|1943
1|2|21|70146|59151|14|9927|4517|2014-03-13|1943
2|2|21|70146|59151|18|9927|4517|2014-03-13|1943
1|2|21|88856|83131|10|80607|75108|2014-03-13|1943
2|2|21|88856|83131|9|80607|75108|2014-03-13|1943
1|3|21|80152|16451|19|55758|95316|2014-03-13|1943
2|3|17|80152|16451|21|55758|95316|2014-03-13|1943
3|3|21|80152|16451|12|55758|95316|2014-03-13|1943
1|2|21|77646||16|61999||2014-03-13|1943
2|2|21|77646||18|61999||2014-03-13|1943
1|3|23|97441||21|94045||2014-03-13|1943
2|3|19|97441||21|94045||2014-03-13|1943
3|3|21|97441||14|94045||2014-03-13|1943
1|2|21|78464||12|91787||2014-03-13|1943
2|2|21|78464||7|91787||2014-03-13|1943
1|2|21|56755||11|83457||2014-03-13|1943
2|2|21|56755||14|83457||2014-03-13|1943
1|2|21|97943||12|98157||2014-03-13|1943
2|2|21|97943||11|98157||2014-03-13|1943
1|3|19|86237||21|78588||2014-03-13|1943
2|3|21|86237||16|78588||2014-03-13|1943
3|3|21|86237||10|78588||2014-03-13|1943
1|2|21|88054||13|39443||2014-03-13|1943
2|2|21|88054||15|39443||2014-03-13|1943
1|2|21|85196||18|56024||2014-03-13|1943
2|2|21|85196||17|56024||2014-03-13|1943
1|3|11|63008||21|68696||2014-03-13|1943
2|3|21|63008||15|68696||2014-03-13|1943
3|3|21|63008||19|68696||2014-03-13|1943
1|2|24|16451||22|63505||2014-03-13|1943
2|2|21|16451||19|63505||2014-03-13|1943
1|3|21|55758||19|74661||2014-03-13|1943
2|3|19|55758||21|74661||2014-03-13|1943
3|3|21|55758||15|74661||2014-03-13|1943
1|1|-|75108||-|88016||2014-03-13|1943
1|2|21|4517||15|79281||2014-03-13|1943
2|2|21|4517||15|79281||2014-03-13|1943
1|2|21|59151||8|89492||2014-03-13|1943
2|2|21|59151||9|89492||2014-03-13|1943
1|1|-|95316||-|8394||2014-03-13|1943
1|2|21|80607||15|70146||2014-03-13|1943
2|2|21|80607||10|70146||2014-03-13|1943
1|1|-|52303||-|69331||2014-03-13|1943
1|2|21|57035||15|80152||2014-03-13|1943
2|2|21|57035||14|80152||2014-03-13|1943
1|2|21|86743||11|35779||2014-03-13|1943
2|2|21|86743||18|35779||2014-03-13|1943
1|2|21|77646||14|98798||2014-03-13|1943
2|2|21|77646||16|98798||2014-03-13|1943
1|2|21|53663||7|97441||2014-03-13|1943
2|2|21|53663||7|97441||2014-03-13|1943
1|3|21|93878||13|56755||2014-03-13|1943
2|3|17|93878||21|56755||2014-03-13|1943
3|3|21|93878||16|56755||2014-03-13|1943
1|2|23|9927||21|86237||2014-03-13|1943
2|2|21|9927||18|86237||2014-03-13|1943
