game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
1|2|21|59822|74945|18|11606|13841|2014-01-08|1462
2|2|21|59822|74945|17|11606|13841|2014-01-08|1462
1|2|21|75787||11|51599||2014-01-08|1462
2|2|21|75787||12|51599||2014-01-08|1462
1|2|22|35131|79061|20|65865|54532|2014-01-08|1462
2|2|21|35131|79061|9|65865|54532|2014-01-08|1462
1|2|21|23374|66493|8|11354|52261|2014-01-08|1462
2|2|21|23374|66493|18|11354|52261|2014-01-08|1462
1|2|21|51263|50851|11|66513|83419|2014-01-08|1462
2|2|21|51263|50851|15|66513|83419|2014-01-08|1462
1|2|21|16745|87473|19|62844|80918|2014-01-08|1462
2|2|21|16745|87473|19|62844|80918|2014-01-08|1462
1|2|22|78073|49765|20|51797|52280|2014-01-08|1462
2|2|21|78073|49765|17|51797|52280|2014-01-08|1462
1|2|21|67810|57595|10|85203|66827|2014-01-08|1462
2|2|21|67810|57595|18|85203|66827|2014-01-08|1462
1|2|21|40090|26238|17|24686|84669|2014-01-08|1462
2|2|21|40090|26238|14|24686|84669|2014-01-08|1462
1|2|21|80939|39056|11|93074|76249|2014-01-08|1462
2|2|21|80939|39056|17|93074|76249|2014-01-08|1462
1|3|21|50292|51304|12|74326|15380|2014-01-09|1462
2|3|17|50292|51304|21|74326|15380|2014-01-09|1462
3|3|21|50292|51304|15|74326|15380|2014-01-09|1462
1|2|21|70333|62844|13|30342|68441|2014-01-09|1462
2|2|21|70333|62844|12|30342|68441|2014-01-09|1462
1|2|21|54026|54527|15|59822|74945|2014-01-09|1462
2|2|21|54026|54527|13|59822|74945|2014-01-09|1462
1|3|21|95281|86088|17|10389|58910|2014-01-09|1462
2|3|11|95281|86088|21|10389|58910|2014-01-09|1462
3|3|21|95281|86088|13|10389|58910|2014-01-09|1462
1|2|21|54361|55874|18|50884|49765|2014-01-09|1462
2|2|21|54361|55874|12|50884|49765|2014-01-09|1462
1|3|20|54272|14729|22|28745|10360|2014-01-09|1462
2|3|21|54272|14729|8|28745|10360|2014-01-09|1462
3|3|21|54272|14729|13|28745|10360|2014-01-09|1462
1|3|21|95396|80939|15|92609|55285|2014-01-09|1462
2|3|11|95396|80939|21|92609|55285|2014-01-09|1462
3|3|22|95396|80939|20|92609|55285|2014-01-09|1462
1|2|26|3907|61435|24|57595|47498|2014-01-09|1462
2|2|21|3907|61435|11|57595|47498|2014-01-09|1462
1|3|16|54805|54171|21|52931|13189|2014-01-09|1462
2|3|21|54805|54171|14|52931|13189|2014-01-09|1462
3|3|21|54805|54171|19|52931|13189|2014-01-09|1462
1|3|21|11777|47277|23|23374|66493|2014-01-09|1462
2|3|21|11777|47277|16|23374|66493|2014-01-09|1462
3|3|21|11777|47277|18|23374|66493|2014-01-09|1462
1|3|19|75787||21|47181||2014-01-09|1462
2|3|21|75787||9|47181||2014-01-09|1462
3|3|21|75787||14|47181||2014-01-09|1462
1|2|21|76594||14|34890||2014-01-09|1462
2|2|21|76594||19|34890||2014-01-09|1462
1|2|21|61427||17|57971||2014-01-09|1462
2|2|21|61427||17|57971||2014-01-09|1462
1|2|21|93496||17|12903||2014-01-09|1462
2|2|21|93496||11|12903||2014-01-09|1462
1|3|18|83064||21|84992||2014-01-09|1462
2|3|21|83064||14|84992||2014-01-09|1462
3|3|21|83064||10|84992||2014-01-09|1462
1|2|21|63707||19|53924||2014-01-09|1462
2|2|21|63707||12|53924||2014-01-09|1462
1|3|19|14107||21|98828||2014-01-09|1462
2|3|21|14107||18|98828||2014-01-09|1462
3|3|21|14107||9|98828||2014-01-09|1462
1|2|21|67172|67158|11|12459|12870|2014-01-09|1462
2|2|21|67172|67158|17|12459|12870|2014-01-09|1462
1|2|21|55380||10|89785||2014-01-09|1462
2|2|21|55380||15|89785||2014-01-09|1462
1|2|21|51620|95281|6|52774|87473|2014-01-09|1462
2|2|21|51620|95281|17|52774|87473|2014-01-09|1462
1|3|21|70333|54413|16|67810|57595|2014-01-09|1462
2|3|15|70333|54413|21|67810|57595|2014-01-09|1462
3|3|21|70333|54413|18|67810|57595|2014-01-09|1462
1|2|21|35357|54522|16|52273|54361|2014-01-09|1462
2|2|21|35357|54522|13|52273|54361|2014-01-09|1462
1|2|21|80939|39056|15|53582|70162|2014-01-09|1462
2|2|21|80939|39056|13|53582|70162|2014-01-09|1462
1|2|21|50152||14|50858||2014-01-09|1462
2|2|21|50152||18|50858||2014-01-09|1462
1|2|21|54431||19|91280||2014-01-09|1462
2|2|21|54431||18|91280||2014-01-09|1462
1|2|21|61851|20296|16|35131|79061|2014-01-09|1462
2|2|21|61851|20296|14|35131|79061|2014-01-09|1462
1|2|21|53938||4|67871||2014-01-09|1462
2|2|21|53938||9|67871||2014-01-09|1462
1|2|21|70969|90623|14|99559|36009|2014-01-09|1462
2|2|21|70969|90623|15|99559|36009|2014-01-09|1462
1|1|-|47498|72316|-|14393|51667|2014-01-09|1462
1|3|21|78288||17|96312||2014-01-09|1462
2|3|19|78288||21|96312||2014-01-09|1462
3|3|23|78288||21|96312||2014-01-09|1462
1|3|21|35642||16|18228||2014-01-09|1462
2|3|13|35642||21|18228||2014-01-09|1462
3|3|21|35642||15|18228||2014-01-09|1462
1|2|21|11959||13|66990||2014-01-09|1462
2|2|21|11959||15|66990||2014-01-09|1462
1|2|21|70308|53150|15|40090|26238|2014-01-09|1462
2|2|21|70308|53150|16|40090|26238|2014-01-09|1462
1|2|24|43851|16981|22|16745|87473|2014-01-09|1462
2|2|21|43851|16981|14|16745|87473|2014-01-09|1462
1|2|22|51729|69809|20|67866|95396|2014-01-09|1462
2|2|21|51729|69809|14|67866|95396|2014-01-09|1462
1|2|22|22455||20|76908||2014-01-09|1462
2|2|21|22455||14|76908||2014-01-09|1462
1|2|21|10650|7065|18|67810|93074|2014-01-09|1462
2|2|22|10650|7065|20|67810|93074|2014-01-09|1462
1|2|23|66644||21|15417||2014-01-09|1462
2|2|21|66644||17|15417||2014-01-09|1462
1|2|21|52774|52273|17|74831|54785|2014-01-09|1462
2|2|21|52774|52273|12|74831|54785|2014-01-09|1462
1|2|21|51263|50851|10|78073|49765|2014-01-09|1462
2|2|21|51263|50851|15|78073|49765|2014-01-09|1462
1|2|21|51620|95281|19|51263|50851|2014-01-10|1462
2|2|21|51620|95281|12|51263|50851|2014-01-10|1462
1|3|12|83064||21|61427||2014-01-10|1462
2|3|21|83064||12|61427||2014-01-10|1462
3|3|24|83064||22|61427||2014-01-10|1462
1|2|21|63707||11|54431||2014-01-10|1462
2|2|21|63707||14|54431||2014-01-10|1462
1|2|22|70308|53150|20|54361|55874|2014-01-10|1462
2|2|21|70308|53150|14|54361|55874|2014-01-10|1462
1|2|21|75787||17|14107||2014-01-10|1462
2|2|22|75787||20|14107||2014-01-10|1462
1|3|21|53938||12|22455||2014-01-10|1462
2|3|18|53938||21|22455||2014-01-10|1462
3|3|21|53938||17|22455||2014-01-10|1462
1|2|21|70333|54413|19|11777|47277|2014-01-10|1462
2|2|22|70333|54413|20|11777|47277|2014-01-10|1462
1|3|21|80939|39056|5|54272|14729|2014-01-11|1462
2|3|19|80939|39056|21|54272|14729|2014-01-11|1462
3|3|21|80939|39056|11|54272|14729|2014-01-11|1462
1|2|21|53938||19|83064||2014-01-11|1462
2|2|21|53938||12|83064||2014-01-11|1462
1|2|21|61851|20296|16|70308|53150|2014-01-11|1462
2|2|21|61851|20296|13|70308|53150|2014-01-11|1462
1|2|21|51729|69809|11|70333|54413|2014-01-11|1462
2|2|21|51729|69809|9|70333|54413|2014-01-11|1462
1|2|21|51620|95281|14|95396|80939|2014-01-11|1462
2|2|21|51620|95281|10|95396|80939|2014-01-11|1462
