game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
1|1|-|72864||-|65028||2014-01-21|1465
1|2|21|94657||11|58264||2014-01-21|1465
2|2|21|94657||16|58264||2014-01-21|1465
1|2|21|80431||9|74591||2014-01-21|1465
2|2|21|80431||11|74591||2014-01-21|1465
1|3|21|98691||17|90431||2014-01-21|1465
2|3|21|98691||23|90431||2014-01-21|1465
3|3|21|98691||9|90431||2014-01-21|1465
1|2|21|55045||5|85298||2014-01-21|1465
2|2|21|55045||13|85298||2014-01-21|1465
1|1|-|67956||-|66614||2014-01-21|1465
1|2|21|82685||15|97201||2014-01-21|1465
2|2|21|82685||18|97201||2014-01-21|1465
1|1|-|77788||-|55364||2014-01-21|1465
1|2|21|96896|21492|13|75231|82602|2014-01-21|1465
2|2|21|96896|21492|19|75231|82602|2014-01-21|1465
1|2|21|94657||11|72864||2014-01-21|1465
2|2|21|94657||12|72864||2014-01-21|1465
1|2|21|80431||15|98691||2014-01-21|1465
2|2|21|80431||13|98691||2014-01-21|1465
1|1|-|55045||-|||2014-01-21|1465
1|2|21|82685||3|77788||2014-01-21|1465
2|2|21|82685||8|77788||2014-01-21|1465
1|2|21|53944||14|51310||2014-01-22|1465
2|2|21|53944||16|51310||2014-01-22|1465
1|2|21|79695||12|78600||2014-01-22|1465
2|2|21|79695||14|78600||2014-01-22|1465
1|2|21|89511||18|85472||2014-01-22|1465
2|2|21|89511||17|85472||2014-01-22|1465
1|2|21|81171||6|69242||2014-01-22|1465
2|2|21|81171||10|69242||2014-01-22|1465
1|2|21|83950||17|19550||2014-01-22|1465
2|2|21|83950||12|19550||2014-01-22|1465
1|2|21|70443||16|78917||2014-01-22|1465
2|2|21|70443||13|78917||2014-01-22|1465
1|2|21|11691||9|58382||2014-01-22|1465
2|2|21|11691||11|58382||2014-01-22|1465
1|2|21|61750||15|64155||2014-01-22|1465
2|2|21|61750||13|64155||2014-01-22|1465
1|2|21|32722||10|58680||2014-01-22|1465
2|2|21|32722||10|58680||2014-01-22|1465
1|3|21|55828||16|76457||2014-01-22|1465
2|3|16|55828||21|76457||2014-01-22|1465
3|3|21|55828||12|76457||2014-01-22|1465
1|2|21|42776||7|99587||2014-01-22|1465
2|2|21|42776||4|99587||2014-01-22|1465
1|1|-|37482||-|37482||2014-01-22|1465
1|2|21|93627||15|53029||2014-01-22|1465
2|2|21|93627||15|53029||2014-01-22|1465
1|2|21|67654||12|84242||2014-01-22|1465
2|2|21|67654||11|84242||2014-01-22|1465
1|2|21|15319||18|81106||2014-01-22|1465
2|2|21|15319||16|81106||2014-01-22|1465
1|1|21|87117||2|22712||2014-01-22|1465
1|2|21|46574||15|85074||2014-01-22|1465
2|2|21|46574||13|85074||2014-01-22|1465
1|2|21|52953||11|99772||2014-01-22|1465
2|2|21|52953||11|99772||2014-01-22|1465
