game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
1|2|21|57762||9|72928||2014-02-19|1938
2|2|21|57762||11|72928||2014-02-19|1938
1|2|21|74832||8|73705||2014-02-19|1938
2|2|21|74832||18|73705||2014-02-19|1938
1|2|21|57823||14|70257||2014-02-19|1938
2|2|21|57823||18|70257||2014-02-19|1938
1|2|21|97703||13|98757||2014-02-19|1938
2|2|21|97703||16|98757||2014-02-19|1938
1|2|21|69012||11|81033||2014-02-19|1938
2|2|21|69012||19|81033||2014-02-19|1938
1|2|21|74916||5|74979||2014-02-19|1938
2|2|21|74916||8|74979||2014-02-19|1938
1|2|21|59536||19|66746||2014-02-19|1938
2|2|21|59536||15|66746||2014-02-19|1938
1|2|23|64474||21|76122||2014-02-19|1938
2|2|21|64474||16|76122||2014-02-19|1938
1|2|21|57260||11|59758||2014-02-19|1938
2|2|21|57260||16|59758||2014-02-19|1938
1|2|21|84263||10|85876||2014-02-19|1938
2|2|21|84263||10|85876||2014-02-19|1938
1|2|21|91254||7|87030||2014-02-19|1938
2|2|21|91254||7|87030||2014-02-19|1938
1|2|21|93881||5|92520||2014-02-19|1938
2|2|21|93881||12|92520||2014-02-19|1938
1|2|21|93852||11|82536||2014-02-19|1938
2|2|21|93852||7|82536||2014-02-19|1938
1|3|21|87629||18|81749||2014-02-19|1938
2|3|14|87629||21|81749||2014-02-19|1938
3|3|24|87629||22|81749||2014-02-19|1938
1|2|21|67864||10|70481||2014-02-19|1938
2|2|21|67864||10|70481||2014-02-19|1938
1|2|21|99532||12|68558||2014-02-19|1938
2|2|21|99532||12|68558||2014-02-19|1938
1|2|21|72567|60780|15|55975|70562|2014-02-19|1938
2|2|21|72567|60780|9|55975|70562|2014-02-19|1938
1|2|21|98491|78283|14|95486|90768|2014-02-19|1938
2|2|21|98491|78283|17|95486|90768|2014-02-19|1938
1|2|21|90305|96951|6|55794|72154|2014-02-19|1938
2|2|21|90305|96951|7|55794|72154|2014-02-19|1938
1|2|21|87628||14|96232||2014-02-19|1938
2|2|21|87628||10|96232||2014-02-19|1938
1|2|21|91896||17|96892||2014-02-19|1938
2|2|21|91896||7|96892||2014-02-19|1938
1|3|21|64889||17|71673||2014-02-19|1938
2|3|14|64889||21|71673||2014-02-19|1938
3|3|22|64889||20|71673||2014-02-19|1938
1|2|21|76717||13|93300||2014-02-19|1938
2|2|21|76717||10|93300||2014-02-19|1938
1|2|21|66854||6|97769||2014-02-19|1938
2|2|21|66854||2|97769||2014-02-19|1938
1|2|21|96604|58240|8|69755|72124|2014-02-19|1938
2|2|21|96604|58240|8|69755|72124|2014-02-19|1938
1|2|21|79052|60516|19|76274|73936|2014-02-19|1938
2|2|21|79052|60516|13|76274|73936|2014-02-19|1938
1|2|21|57945||5|88633||2014-02-19|1938
2|2|21|57945||6|88633||2014-02-19|1938
1|2|21|58500||16|94373||2014-02-19|1938
2|2|21|58500||19|94373||2014-02-19|1938
1|2|21|61986||10|55584||2014-02-19|1938
2|2|21|61986||5|55584||2014-02-19|1938
1|2|21|70930||2|60764||2014-02-19|1938
2|2|21|70930||5|60764||2014-02-19|1938
1|2|21|86511||16|83822||2014-02-19|1938
2|2|21|86511||19|83822||2014-02-19|1938
1|3|21|96882||11|87762||2014-02-19|1938
2|3|18|96882||21|87762||2014-02-19|1938
3|3|21|96882||15|87762||2014-02-19|1938
1|2|21|70257|97703|19|73705|72928|2014-02-19|1938
2|2|21|70257|97703|18|73705|72928|2014-02-19|1938
1|2|21|87310|96005|11|85683|88277|2014-02-19|1938
2|2|21|87310|96005|17|85683|88277|2014-02-19|1938
1|2|21|76185|57823|15|56754|97745|2014-02-19|1938
2|2|21|76185|57823|11|56754|97745|2014-02-19|1938
1|2|21|69537||10|60106||2014-02-19|1938
2|2|21|69537||6|60106||2014-02-19|1938
1|2|21|85779|73511|7|76122|74979|2014-02-19|1938
2|2|21|85779|73511|7|76122|74979|2014-02-19|1938
1|3|18|83802||21|64080||2014-02-19|1938
2|3|21|83802||15|64080||2014-02-19|1938
3|3|21|83802||14|64080||2014-02-19|1938
1|2|21|79756|60331|5|99098|72677|2014-02-19|1938
2|2|24|79756|60331|22|99098|72677|2014-02-19|1938
1|3|21|99429|62333|17|59536|80988|2014-02-19|1938
2|3|18|99429|62333|21|59536|80988|2014-02-19|1938
3|3|21|99429|62333|17|59536|80988|2014-02-19|1938
1|2|21|97114||15|94306||2014-02-19|1938
2|2|21|97114||16|94306||2014-02-19|1938
1|2|21|94780||11|84342||2014-02-19|1938
2|2|21|94780||10|84342||2014-02-19|1938
1|3|21|60360||15|65604||2014-02-19|1938
2|3|18|60360||21|65604||2014-02-19|1938
3|3|21|60360||8|65604||2014-02-19|1938
1|2|21|65973||15|84704||2014-02-19|1938
2|2|21|65973||17|84704||2014-02-19|1938
1|2|21|81986||1|71511||2014-02-19|1938
2|2|21|81986||7|71511||2014-02-19|1938
1|2|21|99532|65638|6|71086|81033|2014-02-19|1938
2|2|21|99532|65638|6|71086|81033|2014-02-19|1938
1|2|21|64844||6|98946||2014-02-19|1938
2|2|21|64844||13|98946||2014-02-19|1938
1|2|21|88807||9|64298||2014-02-19|1938
2|2|21|88807||16|64298||2014-02-19|1938
1|2|21|87312||18|92741||2014-02-19|1938
