game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
1|2|21|53230|71729|19|53773|52701|2014-04-08|1946
2|2|21|53230|71729|16|53773|52701|2014-04-08|1946
1|2|21|52860|30924|13|15859|44329|2014-04-08|1946
2|2|21|52860|30924|17|15859|44329|2014-04-08|1946
1|2|21|66920|54662|15|66909|15826|2014-04-08|1946
2|2|21|66920|54662|15|66909|15826|2014-04-08|1946
1|2|21|14710||8|54151||2014-04-08|1946
2|2|21|14710||16|54151||2014-04-08|1946
1|2|21|66920|14297|15|78073|49765|2014-04-09|1946
2|2|21|66920|14297|10|78073|49765|2014-04-09|1946
1|3|21|55444|55448|15|67442|96645|2014-04-09|1946
2|3|16|55444|55448|21|67442|96645|2014-04-09|1946
3|3|22|55444|55448|20|67442|96645|2014-04-09|1946
1|2|21|42776||13|53131||2014-04-09|1946
2|2|21|42776||15|53131||2014-04-09|1946
1|2|21|55380||17|50905||2014-04-09|1946
2|2|21|55380||15|50905||2014-04-09|1946
1|3|21|15509||19|54698||2014-04-09|1946
2|3|17|15509||21|54698||2014-04-09|1946
3|3|21|15509||15|54698||2014-04-09|1946
1|3|21|23374|66493|14|74326|15380|2014-04-09|1946
2|3|15|23374|66493|21|74326|15380|2014-04-09|1946
3|3|21|23374|66493|18|74326|15380|2014-04-09|1946
1|2|22|67100||20|54346||2014-04-09|1946
2|2|21|67100||15|54346||2014-04-09|1946
1|3|22|50251|28549|24|70869|52703|2014-04-09|1946
2|3|21|50251|28549|19|70869|52703|2014-04-09|1946
3|3|21|50251|28549|18|70869|52703|2014-04-09|1946
1|2|21|35131|79061|15|24370|52733|2014-04-09|1946
2|2|21|35131|79061|15|24370|52733|2014-04-09|1946
1|2|21|52702|53796|19|54361|55874|2014-04-09|1946
2|2|21|52702|53796|18|54361|55874|2014-04-09|1946
1|2|21|88094|54785|12|26394|50420|2014-04-09|1946
2|2|23|88094|54785|21|26394|50420|2014-04-09|1946
1|2|21|54513||17|89785||2014-04-09|1946
2|2|21|54513||16|89785||2014-04-09|1946
1|3|21|95396|80939|17|53142|53159|2014-04-10|1946
2|3|12|95396|80939|21|53142|53159|2014-04-10|1946
3|3|21|95396|80939|12|53142|53159|2014-04-10|1946
1|2|21|51620|95281|17|67172|67158|2014-04-10|1946
2|2|21|51620|95281|17|67172|67158|2014-04-10|1946
1|3|17|64643||21|66644||2014-04-10|1946
2|3|21|64643||19|66644||2014-04-10|1946
3|3|21|64643||12|66644||2014-04-10|1946
1|2|21|78288||16|15417||2014-04-10|1946
2|2|21|78288||14|15417||2014-04-10|1946
1|3|21|64933||14|93496||2014-04-10|1946
2|3|8|64933||21|93496||2014-04-10|1946
3|3|21|64933||18|93496||2014-04-10|1946
1|2|21|15697|52071|17|67172|30342|2014-04-10|1946
2|2|21|15697|52071|18|67172|30342|2014-04-10|1946
1|3|21|73173||17|82346||2014-04-10|1946
2|3|17|73173||21|82346||2014-04-10|1946
3|3|21|73173||16|82346||2014-04-10|1946
1|2|24|42776||22|52701||2014-04-10|1946
2|2|21|42776||19|52701||2014-04-10|1946
1|3|18|88094|73982|21|52273|54361|2014-04-11|1946
2|3|21|88094|73982|16|52273|54361|2014-04-11|1946
3|3|21|88094|73982|15|52273|54361|2014-04-11|1946
1|2|21|54267|14727|8|12459|12870|2014-04-11|1946
2|2|21|54267|14727|17|12459|12870|2014-04-11|1946
1|3|21|50251|28549|16|23374|66493|2014-04-11|1946
2|3|18|50251|28549|21|23374|66493|2014-04-11|1946
3|3|21|50251|28549|12|23374|66493|2014-04-11|1946
1|2|21|52931|13189|16|15697|52071|2014-04-11|1946
2|2|21|52931|13189|14|15697|52071|2014-04-11|1946
1|2|21|55380||15|42776||2014-04-11|1946
2|2|21|55380||15|42776||2014-04-11|1946
1|2|21|50152||8|54513||2014-04-11|1946
2|2|21|50152||14|54513||2014-04-11|1946
1|1|-|88094|54785|-|96784|69809|2014-04-11|1946
1|3|20|54175|66907|22|88094|73982|2014-04-12|1946
2|3|21|54175|66907|17|88094|73982|2014-04-12|1946
3|3|21|54175|66907|16|88094|73982|2014-04-12|1946
1|2|21|50251|28549|19|84007|52273|2014-04-12|1946
2|2|21|50251|28549|16|84007|52273|2014-04-12|1946
1|2|21|53938||18|78288||2014-04-12|1946
2|2|21|53938||12|78288||2014-04-12|1946
1|3|22|52931|13189|20|88094|54785|2014-04-12|1946
2|3|18|52931|13189|21|88094|54785|2014-04-12|1946
3|3|21|52931|13189|14|88094|54785|2014-04-12|1946
1|1|-|80939|39056|-|61851|20296|2014-04-12|1946
