game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
1|3|14|69306||21|53368||2014-02-19|1473
2|3|21|69306||19|53368||2014-02-19|1473
3|3|21|69306||18|53368||2014-02-19|1473
1|2|21|48962||19|56024||2014-02-19|1473
2|2|21|48962||15|56024||2014-02-19|1473
1|2|21|63977||16|44932||2014-02-19|1473
2|2|21|63977||10|44932||2014-02-19|1473
1|2|21|74154||11|15084||2014-02-19|1473
2|2|21|74154||17|15084||2014-02-19|1473
1|2|22|89086||20|87933||2014-02-19|1473
2|2|21|89086||13|87933||2014-02-19|1473
1|3|21|||18|31614||2014-02-19|1473
2|3|16|||21|31614||2014-02-19|1473
3|3|21|||17|31614||2014-02-19|1473
1|3|21|76972||17|54443||2014-02-19|1473
2|3|16|76972||21|54443||2014-02-19|1473
3|3|21|76972||17|54443||2014-02-19|1473
1|3|20|27744||22|||2014-02-19|1473
2|3|21|27744||16|||2014-02-19|1473
3|3|21|27744||17|||2014-02-19|1473
1|3|21|88065||15|||2014-02-19|1473
2|3|17|88065||21|||2014-02-19|1473
3|3|21|88065||17|||2014-02-19|1473
1|3|24|98804||22|||2014-02-19|1473
2|3|10|98804||21|||2014-02-19|1473
3|3|23|98804||21|||2014-02-19|1473
1|3|20|48962||22|53949||2014-02-20|1473
2|3|21|48962||13|53949||2014-02-20|1473
3|3|21|48962||15|53949||2014-02-20|1473
1|2|21|74154||11|11701||2014-02-20|1473
2|2|21|74154||14|11701||2014-02-20|1473
1|2|21|13231|85440|14|54443|39172|2014-02-20|1473
2|2|22|13231|85440|20|54443|39172|2014-02-20|1473
1|2|21|53930|30962|19|96645|15509|2014-02-20|1473
2|2|21|53930|30962|17|96645|15509|2014-02-20|1473
1|2|21|66974||13|75410||2014-02-20|1473
2|2|27|66974||25|75410||2014-02-20|1473
1|2|21|55770||7|34899||2014-02-20|1473
2|2|21|55770||10|34899||2014-02-20|1473
1|2|21|25925||14|53825||2014-02-20|1473
2|2|21|25925||15|53825||2014-02-20|1473
1|3|19|53054||21|51690||2014-02-20|1473
2|3|21|53054||15|51690||2014-02-20|1473
3|3|21|53054||18|51690||2014-02-20|1473
1|2|21|83950||15|52041||2014-02-20|1473
2|2|21|83950||13|52041||2014-02-20|1473
1|2|21|53802|52863|16|59747|48106|2014-02-20|1473
2|2|21|53802|52863|18|59747|48106|2014-02-20|1473
1|2|21|91665|87375|13|67065|65143|2014-02-20|1473
2|2|23|91665|87375|21|67065|65143|2014-02-20|1473
1|2|21|8558|75083|19|55830|6891|2014-02-21|1473
2|2|21|8558|75083|11|55830|6891|2014-02-21|1473
1|2|21|67442|96645|16|93750|55486|2014-02-21|1473
2|2|21|67442|96645|8|93750|55486|2014-02-21|1473
1|2|21|82484|71636|12|77090|34229|2014-02-21|1473
2|2|21|82484|71636|8|77090|34229|2014-02-21|1473
1|2|21|97302|67069|8|97511|61360|2014-02-21|1473
2|2|21|97302|67069|10|97511|61360|2014-02-21|1473
1|2|21|12356|50720|16|2641|53825|2014-02-21|1473
2|2|21|12356|50720|17|2641|53825|2014-02-21|1473
1|3|21|30494|90541|8|65143|85822|2014-02-21|1473
2|3|12|30494|90541|21|65143|85822|2014-02-21|1473
3|3|21|30494|90541|10|65143|85822|2014-02-21|1473
1|2|21|91665||11|52867||2014-02-21|1473
2|2|21|91665||14|52867||2014-02-21|1473
1|3|16|14004||21|53054||2014-02-21|1473
2|3|21|14004||15|53054||2014-02-21|1473
3|3|23|14004||21|53054||2014-02-21|1473
1|2|21|92339||14|78534||2014-02-21|1473
2|2|8|92339||1|78534||2014-02-21|1473
1|3|13|83109||21|21036||2014-02-21|1473
2|3|21|83109||17|21036||2014-02-21|1473
3|3|21|83109||17|21036||2014-02-21|1473
1|3|19|55830|6891|21|59038|64110|2014-02-21|1473
2|3|21|55830|6891|17|59038|64110|2014-02-21|1473
3|3|21|55830|6891|17|59038|64110|2014-02-21|1473
1|3|24|52738||22|87375||2014-02-21|1473
2|3|15|52738||21|87375||2014-02-21|1473
3|3|21|52738||12|87375||2014-02-21|1473
1|3|18|4253|53383|21|94598|75853|2014-02-21|1473
2|3|21|4253|53383|16|94598|75853|2014-02-21|1473
3|3|21|4253|53383|19|94598|75853|2014-02-21|1473
1|3|16|67100||21|14251||2014-02-21|1473
2|3|21|67100||11|14251||2014-02-21|1473
3|3|21|67100||15|14251||2014-02-21|1473
1|3|21|30494|92632|13|52250|29793|2014-02-21|1473
2|3|19|30494|92632|21|52250|29793|2014-02-21|1473
3|3|21|30494|92632|18|52250|29793|2014-02-21|1473
1|2|21|67442|96645|17|30494|92632|2014-02-22|1473
2|2|21|67442|96645|12|30494|92632|2014-02-22|1473
1|3|17|52738||21|70937||2014-02-22|1473
2|3|21|52738||14|70937||2014-02-22|1473
3|3|21|52738||12|70937||2014-02-22|1473
1|2|21|8558|75083|14|97302|67069|2014-02-22|1473
2|2|21|8558|75083|17|97302|67069|2014-02-22|1473
1|2|21|25925||16|67100||2014-02-22|1473
2|2|23|25925||21|67100||2014-02-22|1473
1|3|14|4253|53383|21|30494|90541|2014-02-22|1473
2|3|21|4253|53383|17|30494|90541|2014-02-22|1473
3|3|21|4253|53383|15|30494|90541|2014-02-22|1473
