game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
1|2|21|48202||14|59068||2018-11-15|3346
2|2|21|48202||15|59068||2018-11-15|3346
1|2|21|53381||19|83315||2018-11-15|3346
2|2|21|53381||17|83315||2018-11-15|3346
1|2|21|56168|94149|12|88804|90317|2018-11-15|3346
2|2|21|56168|94149|14|88804|90317|2018-11-15|3346
1|2|21|99069||7|86222||2018-11-15|3346
2|2|21|99069||8|86222||2018-11-15|3346
1|3|21|77085||16|56467||2018-11-15|3346
2|3|14|77085||21|56467||2018-11-15|3346
3|3|21|77085||14|56467||2018-11-15|3346
1|2|21|83938||19|98118||2018-11-15|3346
2|2|21|83938||17|98118||2018-11-15|3346
1|2|21|74008||13|98589||2018-11-15|3346
2|2|23|74008||21|98589||2018-11-15|3346
1|3|16|87442||21|57906||2018-11-15|3346
2|3|21|87442||12|57906||2018-11-15|3346
3|3|21|87442||8|57906||2018-11-15|3346
1|3|21|65723|71797|18|74738|56409|2018-11-15|3346
2|3|22|65723|71797|24|74738|56409|2018-11-15|3346
3|3|21|65723|71797|12|74738|56409|2018-11-15|3346
1|2|21|66617|80397|4|69360|92042|2018-11-15|3346
2|2|21|66617|80397|12|69360|92042|2018-11-15|3346
1|3|21|83669|56958|18|81375|47517|2018-11-15|3346
2|3|13|83669|56958|21|81375|47517|2018-11-15|3346
3|3|21|83669|56958|18|81375|47517|2018-11-15|3346
1|2|21|65723|71797|16|55206|58231|2018-11-15|3346
2|2|21|65723|71797|10|55206|58231|2018-11-15|3346
1|2|21|81445|85213|15|80497|59650|2018-11-15|3346
2|2|21|81445|85213|17|80497|59650|2018-11-15|3346
1|3|21|88804|96121|15|95313|83315|2018-11-15|3346
2|3|15|88804|96121|21|95313|83315|2018-11-15|3346
3|3|21|88804|96121|15|95313|83315|2018-11-15|3346
1|2|21|56168|94149|18|54443|39172|2018-11-16|3346
2|2|21|56168|94149|19|54443|39172|2018-11-16|3346
1|3|21|96690||15|80203||2018-11-16|3346
2|3|22|96690||24|80203||2018-11-16|3346
3|3|21|96690||19|80203||2018-11-16|3346
1|2|21|99069||9|93419||2018-11-16|3346
2|2|21|99069||15|93419||2018-11-16|3346
1|2|21|90317|99891|15|39172|58763|2018-11-16|3346
2|2|21|90317|99891|10|39172|58763|2018-11-16|3346
1|3|11|65723|71797|21|54443|71651|2018-11-16|3346
2|3|21|65723|71797|18|54443|71651|2018-11-16|3346
3|3|21|65723|71797|18|54443|71651|2018-11-16|3346
1|3|21|77085||16|51531||2018-11-16|3346
2|3|16|77085||21|51531||2018-11-16|3346
3|3|21|77085||14|51531||2018-11-16|3346
1|3|21|83669|56958|14|91088|98804|2018-11-16|3346
2|3|18|83669|56958|21|91088|98804|2018-11-16|3346
3|3|21|83669|56958|16|91088|98804|2018-11-16|3346
1|3|17|81445|85213|21|65723|71797|2018-11-16|3346
2|3|21|81445|85213|17|65723|71797|2018-11-16|3346
3|3|21|81445|85213|19|65723|71797|2018-11-16|3346
1|3|17|87442||21|99069||2018-11-16|3346
2|3|21|87442||14|99069||2018-11-16|3346
3|3|23|87442||21|99069||2018-11-16|3346
1|2|21|35374|89666|7|80397|83669|2018-11-16|3346
2|2|21|35374|89666|9|80397|83669|2018-11-16|3346
1|2|21|51531||16|83938||2018-11-16|3346
2|2|21|51531||19|83938||2018-11-16|3346
1|3|14|55505||21|53381||2018-11-16|3346
2|3|26|55505||24|53381||2018-11-16|3346
3|3|21|55505||17|53381||2018-11-16|3346
1|3|21|82409||10|76747||2018-11-16|3346
2|3|19|82409||21|76747||2018-11-16|3346
3|3|23|82409||21|76747||2018-11-16|3346
1|3|21|83669|56958|7|96665|65846|2018-11-16|3346
2|3|19|83669|56958|21|96665|65846|2018-11-16|3346
3|3|21|83669|56958|15|96665|65846|2018-11-16|3346
1|3|21|88804|96121|15|80819|56168|2018-11-16|3346
2|3|17|88804|96121|21|80819|56168|2018-11-16|3346
3|3|21|88804|96121|15|80819|56168|2018-11-16|3346
1|3|21|67810|66513|12|88804|96121|2018-11-16|3346
2|3|14|67810|66513|21|88804|96121|2018-11-16|3346
3|3|21|67810|66513|10|88804|96121|2018-11-16|3346
1|3|13|94149|63369|21|90317|99891|2018-11-16|3346
2|3|21|94149|63369|16|90317|99891|2018-11-16|3346
3|3|21|94149|63369|16|90317|99891|2018-11-16|3346
1|2|21|70930||17|82409||2018-11-16|3346
2|2|21|70930||17|82409||2018-11-16|3346
1|3|22|96690||20|55505||2018-11-16|3346
2|3|18|96690||21|55505||2018-11-16|3346
3|3|21|96690||15|55505||2018-11-16|3346
1|3|21|56168|94149|19|66617|56958|2018-11-16|3346
2|3|19|56168|94149|21|66617|56958|2018-11-16|3346
3|3|21|56168|94149|12|66617|56958|2018-11-16|3346
1|2|21|35374|89666|15|73244|93983|2018-11-16|3346
2|2|21|35374|89666|13|73244|93983|2018-11-16|3346
1|2|21|77085||17|74008||2018-11-16|3346
2|2|23|77085||21|74008||2018-11-16|3346
1|2|21|87442||17|94743||2018-11-16|3346
2|2|21|87442||8|94743||2018-11-16|3346
1|2|21|91088|98804|19|84777|89654|2018-11-16|3346
2|2|21|91088|98804|10|84777|89654|2018-11-16|3346
1|3|8|81445|85213|21|59068|92985|2018-11-16|3346
2|3|21|81445|85213|12|59068|92985|2018-11-16|3346
3|3|21|81445|85213|15|59068|92985|2018-11-16|3346
1|2|21|66617|56958|12|77524|67759|2018-11-16|3346
2|2|21|66617|56958|14|77524|67759|2018-11-16|3346
1|1|-|80397|83669|-|59650|96451|2018-11-16|3346
1|2|21|94149|63369|19|72367|53814|2018-11-16|3346
2|2|21|94149|63369|15|72367|53814|2018-11-16|3346
1|2|21|67810|66513|11|99689|73244|2018-11-16|3346
2|2|21|67810|66513|8|99689|73244|2018-11-16|3346
1|2|21|67810|66513|17|81445|85213|2018-11-17|3346
2|2|21|67810|66513|12|81445|85213|2018-11-17|3346
1|3|21|94149|63369|15|83669|56958|2018-11-17|3346
2|3|19|94149|63369|21|83669|56958|2018-11-17|3346
3|3|21|94149|63369|19|83669|56958|2018-11-17|3346
1|2|21|96690||17|77085||2018-11-17|3346
2|2|21|96690||9|77085||2018-11-17|3346
1|2|26|87442||24|70930||2018-11-17|3346
2|2|21|87442||17|70930||2018-11-17|3346
1|2|21|35374|89666|13|56168|94149|2018-11-17|3346
2|2|21|35374|89666|12|56168|94149|2018-11-17|3346
