game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
1|2|21|74598||11|87215||2014-03-06|329
2|2|21|74598||9|87215||2014-03-06|329
1|3|17|72478||21|83966||2014-03-06|329
2|3|21|72478||11|83966||2014-03-06|329
3|3|21|72478||19|83966||2014-03-06|329
1|2|21|87249||16|65857||2014-03-06|329
2|2|21|87249||15|65857||2014-03-06|329
1|2|21|58500||18|61065||2014-03-06|329
2|2|21|58500||7|61065||2014-03-06|329
1|1|-|69014||-|88620||2014-03-06|329
1|2|21|57260||10|95050||2014-03-06|329
2|2|21|57260||12|95050||2014-03-06|329
1|2|21|57297||3|86551||2014-03-06|329
2|2|21|57297||2|86551||2014-03-06|329
1|3|21|75108||13|86887||2014-03-06|329
2|3|15|75108||21|86887||2014-03-06|329
3|3|21|75108||11|86887||2014-03-06|329
1|3|19|60218||21|83016||2014-03-06|329
2|3|21|60218||16|83016||2014-03-06|329
3|3|23|60218||21|83016||2014-03-06|329
1|2|21|88148||8|56422||2014-03-06|329
2|2|21|88148||14|56422||2014-03-06|329
1|2|21|97703||12|94041||2014-03-06|329
2|2|21|97703||6|94041||2014-03-06|329
1|1|-|85944||-|72084||2014-03-06|329
1|2|21|57762||11|84815||2014-03-06|329
2|2|21|57762||18|84815||2014-03-06|329
1|2|21|65723||12|75050||2014-03-06|329
2|2|21|65723||9|75050||2014-03-06|329
1|3|18|94306||21|96429||2014-03-06|329
2|3|21|94306||16|96429||2014-03-06|329
3|3|21|94306||9|96429||2014-03-06|329
1|2|21|57945||7|56340||2014-03-06|329
2|2|21|57945||11|56340||2014-03-06|329
1|2|21|80864||6|65700||2014-03-06|329
2|2|21|80864||10|65700||2014-03-06|329
1|1|-|87324||-|56055||2014-03-06|329
1|2|21|74598||4|74526||2014-03-06|329
2|2|21|74598||12|74526||2014-03-06|329
1|2|21|56702||18|78508||2014-03-06|329
2|2|22|56702||20|78508||2014-03-06|329
1|2|21|65292||14|87249||2014-03-06|329
2|2|21|65292||15|87249||2014-03-06|329
1|3|21|62855||17|70257||2014-03-06|329
2|3|17|62855||21|70257||2014-03-06|329
3|3|21|62855||19|70257||2014-03-06|329
1|2|21|58500||8|73966||2014-03-06|329
2|2|21|58500||9|73966||2014-03-06|329
1|1|-|96966||-|88451||2014-03-06|329
1|2|21|70508||16|69014||2014-03-06|329
2|2|21|70508||7|69014||2014-03-06|329
1|2|21|92796||13|73931||2014-03-06|329
2|2|21|92796||13|73931||2014-03-06|329
1|2|23|95930||21|74289||2014-03-06|329
2|2|21|95930||12|74289||2014-03-06|329
1|2|21|91093||19|68845||2014-03-06|329
2|2|21|91093||19|68845||2014-03-06|329
1|2|21|66513||8|95191||2014-03-06|329
2|2|21|66513||4|95191||2014-03-06|329
1|1|-|98248||-|70442||2014-03-06|329
1|2|21|72478||15|56519||2014-03-06|329
2|2|21|72478||10|56519||2014-03-06|329
1|2|21|70980||9|72876||2014-03-06|329
2|2|21|70980||14|72876||2014-03-06|329
1|1|-|93858||-|68652||2014-03-06|329
1|3|18|61916||21|86315||2014-03-06|329
2|3|21|61916||19|86315||2014-03-06|329
3|3|21|61916||14|86315||2014-03-06|329
1|2|21|63843||14|61533||2014-03-06|329
2|2|21|63843||10|61533||2014-03-06|329
1|2|21|94780||19|65554||2014-03-06|329
2|2|21|94780||19|65554||2014-03-06|329
1|2|21|77085||13|98798||2014-03-06|329
2|2|21|77085||10|98798||2014-03-06|329
1|3|21|99610|61296|18|86887|67549|2014-03-06|329
2|3|22|99610|61296|24|86887|67549|2014-03-06|329
3|3|21|99610|61296|15|86887|67549|2014-03-06|329
1|2|21|83680|62973|7|94041|56675|2014-03-06|329
2|2|21|83680|62973|8|94041|56675|2014-03-06|329
1|3|21|56422|81491|5|56340|65988|2014-03-06|329
2|3|22|56422|81491|24|56340|65988|2014-03-06|329
3|3|21|56422|81491|9|56340|65988|2014-03-06|329
1|2|21|67569||10|89697||2014-03-06|329
2|2|21|67569||16|89697||2014-03-06|329
1|2|21|81749||14|95905||2014-03-06|329
2|2|21|81749||19|95905||2014-03-06|329
1|2|21|70980|83762|14|83580|61986|2014-03-06|329
2|2|21|70980|83762|18|83580|61986|2014-03-06|329
1|2|21|67630||10|72367||2014-03-06|329
2|2|21|67630||12|72367||2014-03-06|329
1|2|21|58637||9|73917||2014-03-06|329
2|2|21|58637||11|73917||2014-03-06|329
1|2|21|74965||11|94885||2014-03-06|329
2|2|21|74965||15|94885||2014-03-06|329
1|2|21|78778||16|87673||2014-03-06|329
2|2|21|78778||7|87673||2014-03-06|329
1|2|21|90746|70930|18|61533|90249|2014-03-06|329
2|2|21|90746|70930|8|61533|90249|2014-03-06|329
1|3|19|65554|69904|21|72876|90569|2014-03-06|329
2|3|21|65554|69904|18|72876|90569|2014-03-06|329
3|3|21|65554|69904|19|72876|90569|2014-03-06|329
1|2|21|91224||6|83669||2014-03-06|329
2|2|21|91224||11|83669||2014-03-06|329
1|3|21|91106||15|96147||2014-03-06|329
2|3|16|91106||21|96147||2014-03-06|329
3|3|21|91106||12|96147||2014-03-06|329
1|1|-|75821||-|79705||2014-03-06|329
1|2|21|78068||4|56675||2014-03-06|329
2|2|21|78068||5|56675||2014-03-06|329
1|3|14|83822||21|96569||2014-03-06|329
2|3|21|83822||10|96569||2014-03-06|329
3|3|21|83822||11|96569||2014-03-06|329
1|1|-|74837||-|79928||2014-03-06|329
1|2|21|70371||12|60814||2014-03-06|329
2|2|21|70371||17|60814||2014-03-06|329
1|2|21|96276||8|65988||2014-03-06|329
2|2|21|96276||11|65988||2014-03-06|329
1|2|21|88740||4|67549||2014-03-06|329
2|2|21|88740||5|67549||2014-03-06|329
1|3|21|84004||18|61986||2014-03-06|329
2|3|10|84004||21|61986||2014-03-06|329
3|3|21|84004||19|61986||2014-03-06|329
