game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
1|2|21|62855||8|96695||2014-04-08|1488
2|2|21|62855||13|96695||2014-04-08|1488
1|3|20|83680|57731|22|76278|72478|2014-04-08|1488
2|3|21|83680|57731|9|76278|72478|2014-04-08|1488
3|3|22|83680|57731|20|76278|72478|2014-04-08|1488
1|2|21|91224||7|60814||2014-04-08|1488
2|2|21|91224||19|60814||2014-04-08|1488
1|3|19|77018|57371|21|71690|82707|2014-04-08|1488
2|3|21|77018|57371|14|71690|82707|2014-04-08|1488
3|3|21|77018|57371|15|71690|82707|2014-04-08|1488
1|2|21|63258|81749|3||96745|2014-04-08|1488
2|2|21|63258|81749|1||96745|2014-04-08|1488
1|2|21|74598||0|88973||2014-04-08|1488
2|2|21|74598||8|88973||2014-04-08|1488
1|2|21|87762||8|89755||2014-04-08|1488
2|2|21|87762||5|89755||2014-04-08|1488
1|2|21|63258|90746|3|66509|77563|2014-04-08|1488
2|2|21|63258|90746|3|66509|77563|2014-04-08|1488
1|2|21|87762|81491|2|96745|80837|2014-04-08|1488
2|2|21|87762|81491|2|96745|80837|2014-04-08|1488
1|3|22|83580|61986|24|56754|62333|2014-04-08|1488
2|3|21|83580|61986|11|56754|62333|2014-04-08|1488
3|3|21|83580|61986|16|56754|62333|2014-04-08|1488
1|2|21|94780||15|96232||2014-04-08|1488
2|2|21|94780||8|96232||2014-04-08|1488
1|2|21|83580|68061|15|56754|99494|2014-04-08|1488
2|2|21|83580|68061|15|56754|99494|2014-04-08|1488
1|2|21|61986||16|64080||2014-04-08|1488
2|2|21|61986||10|64080||2014-04-08|1488
1|3|21|98740|68015|18|62333|99429|2014-04-08|1488
2|3|17|98740|68015|21|62333|99429|2014-04-08|1488
3|3|21|98740|68015|18|62333|99429|2014-04-08|1488
1|2|21|76717|90305|2|72466|82055|2014-04-08|1488
2|2|21|76717|90305|2|72466|82055|2014-04-08|1488
1|2|21|69537||8|80259||2014-04-08|1488
2|2|21|69537||10|80259||2014-04-08|1488
1|2|21|88807||12|61746||2014-04-08|1488
2|2|21|88807||12|61746||2014-04-08|1488
1|2|21|79052|60516|10|80259|72466|2014-04-08|1488
2|2|21|79052|60516|10|80259|72466|2014-04-08|1488
1|2|21|99098|72677|3|61746|82055|2014-04-08|1488
2|2|21|99098|72677|5|61746|82055|2014-04-08|1488
1|2|21|83797|83046|10|90872|68355|2014-04-08|1488
2|2|21|83797|83046|13|90872|68355|2014-04-08|1488
1|2|21|98695||11|85896||2014-04-08|1488
2|2|21|98695||16|85896||2014-04-08|1488
1|2|21|57945||5|71634||2014-04-08|1488
2|2|21|57945||19|71634||2014-04-08|1488
1|2|21|94125|65144|10|72444|99017|2014-04-08|1488
2|2|21|94125|65144|8|72444|99017|2014-04-08|1488
1|2|21|59673|79756|13|80787|86192|2014-04-08|1488
2|2|21|59673|79756|14|80787|86192|2014-04-08|1488
1|2|25|90553|80851|23|84815|60072|2014-04-08|1488
2|2|21|90553|80851|14|84815|60072|2014-04-08|1488
1|2|21|||16|68652||2014-04-08|1488
2|2|21|||16|68652||2014-04-08|1488
1|2|21|81986||17|67857||2014-04-08|1488
2|2|21|81986||18|67857||2014-04-08|1488
1|2|21|66213|91130|11|59472|72876|2014-04-08|1488
2|2|21|66213|91130|15|59472|72876|2014-04-08|1488
1|2|21|80851|81462|12|67857|91106|2014-04-08|1488
2|2|21|80851|81462|12|67857|91106|2014-04-08|1488
1|2|21|61731|73633|17|95346|99484|2014-04-08|1488
2|2|21|61731|73633|12|95346|99484|2014-04-08|1488
1|2|21|58271||11|81552||2014-04-08|1488
2|2|21|58271||17|81552||2014-04-08|1488
1|2|21|92508||5|95346||2014-04-08|1488
2|2|21|92508||12|95346||2014-04-08|1488
1|2|21|86559|94446|13|61870|72565|2014-04-08|1488
2|2|21|86559|94446|9|61870|72565|2014-04-08|1488
1|2|21|61731|68441|10|99484|86997|2014-04-08|1488
2|2|21|61731|68441|10|99484|86997|2014-04-08|1488
1|2|21|58240|79558|18|61999|70762|2014-04-08|1488
2|2|21|58240|79558|15|61999|70762|2014-04-08|1488
1|2|21|57823||8|59151||2014-04-08|1488
2|2|21|57823||17|59151||2014-04-08|1488
1|2|21|96312||11|82409||2014-04-08|1488
2|2|21|96312||11|82409||2014-04-08|1488
1|2|21|58240|96604|13|59151|70146|2014-04-08|1488
2|2|21|58240|96604|9|59151|70146|2014-04-08|1488
1|2|21|77832|68282|14|82409|70762|2014-04-08|1488
2|2|21|77832|68282|11|82409|70762|2014-04-08|1488
1|2|21|90603|89581|16|85876|97769|2014-04-08|1488
2|2|21|90603|89581|7|85876|97769|2014-04-08|1488
1|2|21|58754||6|88633||2014-04-08|1488
2|2|21|58754||12|88633||2014-04-08|1488
1|2|21|92217||19|55584||2014-04-08|1488
2|2|21|92217||17|55584||2014-04-08|1488
1|2|21|58754|89199|17|88633|85876|2014-04-08|1488
2|2|21|58754|89199|6|88633|85876|2014-04-08|1488
1|2|21|92217|91611|9|55584|97769|2014-04-08|1488
2|2|21|92217|91611|17|55584|97769|2014-04-08|1488
1|2|21|74260||16|||2014-04-08|1488
2|2|21|74260||13|||2014-04-08|1488
1|2|21|88189||7|96745||2014-04-08|1488
2|2|21|88189||16|96745||2014-04-08|1488
1|2|21|74260|65164|8|88973|77563|2014-04-08|1488
2|2|21|74260|65164|18|88973|77563|2014-04-08|1488
1|2|22|81675|88189|20|89755|80837|2014-04-08|1488
2|2|21|81675|88189|16|89755|80837|2014-04-08|1488
1|2|21|65164|81675|12||96745|2014-04-08|1488
2|2|21|65164|81675|7||96745|2014-04-08|1488
1|3|20|65604||22|93864||2014-04-08|1488
2|3|21|65604||15|93864||2014-04-08|1488
3|3|21|65604||15|93864||2014-04-08|1488
1|2|21|58783||12|90855||2014-04-08|1488
2|2|21|58783||14|90855||2014-04-08|1488
1|2|22|93864|92797|20|84704|98757|2014-04-08|1488
2|2|21|93864|92797|14|84704|98757|2014-04-08|1488
1|2|21|58783|72320|14|76122|90855|2014-04-08|1488
2|2|21|58783|72320|19|76122|90855|2014-04-08|1488
1|2|21|72320|92797|17|65604|76122|2014-04-08|1488
2|2|21|72320|92797|18|65604|76122|2014-04-08|1488
1|2|21|88277|80672|16|87012|83657|2014-04-08|1488
2|2|21|88277|80672|16|87012|83657|2014-04-08|1488
1|3|21|92796||19|85472||2014-04-08|1488
2|3|16|92796||21|85472||2014-04-08|1488
3|3|21|92796||15|85472||2014-04-08|1488
1|2|21|69619||11|87629||2014-04-08|1488
2|2|21|69619||12|87629||2014-04-08|1488
1|3|17|98935|70500|21|97652|67692|2014-04-08|1488
2|3|21|98935|70500|16|97652|67692|2014-04-08|1488
3|3|21|98935|70500|10|97652|67692|2014-04-08|1488
1|2|21|80672|64966|18|59536|80988|2014-04-08|1488
2|2|21|80672|64966|11|59536|80988|2014-04-08|1488
1|2|21|56754|62333|13|92797|58783|2014-04-08|1488
2|2|21|56754|62333|10|92797|58783|2014-04-08|1488
1|2|21|83120||12|93864||2014-04-08|1488
2|2|21|83120||19|93864||2014-04-08|1488
1|2|21|98946||8|72320||2014-04-08|1488
2|2|21|98946||17|72320||2014-04-08|1488
1|2|21|94543|99494|17|93864|92797|2014-04-08|1488
2|2|21|94543|99494|11|93864|92797|2014-04-08|1488
1|2|21|59558|72113|12|58783|72320|2014-04-08|1488
2|2|22|59558|72113|20|58783|72320|2014-04-08|1488
1|2|21|74268||14|77563||2014-04-09|1488
2|2|21|74268||14|77563||2014-04-09|1488
1|2|21|59694||4|80837||2014-04-09|1488
2|2|21|59694||8|80837||2014-04-09|1488
1|2|21|74268|90977|12||88973|2014-04-09|1488
2|2|21|74268|90977|12||88973|2014-04-09|1488
1|1|-|96745|89755|-|94105|59694|2014-04-09|1488
1|1|-||80837|-|90977|94105|2014-04-09|1488
1|2|21|72466|82055|12|55705|65887|2014-04-09|1488
2|2|21|72466|82055|17|55705|65887|2014-04-09|1488
1|2|24|80259||22|71350||2014-04-09|1488
2|2|21|80259||11|71350||2014-04-09|1488
1|2|21|91044||15|61746||2014-04-09|1488
2|2|22|91044||20|61746||2014-04-09|1488
1|2|21|80259|72466|11|71350|55705|2014-04-09|1488
2|2|21|80259|72466|15|71350|55705|2014-04-09|1488
1|1|-|91044|65887|-|61746|82055|2014-04-09|1488
1|3|19|61999|70762|21|76278|77018|2014-04-09|1488
2|3|21|61999|70762|14|76278|77018|2014-04-09|1488
3|3|23|61999|70762|21|76278|77018|2014-04-09|1488
1|2|26|85196||24|72478||2014-04-09|1488
2|2|21|85196||10|72478||2014-04-09|1488
1|3|17|60814||21|82409||2014-04-09|1488
2|3|21|60814||19|82409||2014-04-09|1488
3|3|21|60814||13|82409||2014-04-09|1488
1|2|21|76278|72478|15|85196|59151|2014-04-09|1488
2|2|21|76278|72478|12|85196|59151|2014-04-09|1488
1|3|19|77018|57371|21|84582|70762|2014-04-09|1488
2|3|21|77018|57371|14|84582|70762|2014-04-09|1488
3|3|21|77018|57371|16|84582|70762|2014-04-09|1488
1|2|21|97703||17|95346||2014-04-09|1488
2|2|21|97703||11|95346||2014-04-09|1488
1|3|21|83822||8|81552||2014-04-09|1488
2|3|17|83822||21|81552||2014-04-09|1488
3|3|21|83822||11|81552||2014-04-09|1488
1|2|21|94933|70257|11|99484|99289|2014-04-09|1488
2|2|21|94933|70257|18|99484|99289|2014-04-09|1488
1|1|-|58917|59275|-|81552|58548|2014-04-09|1488
1|1|-|70257|77195|-|99484|72565|2014-04-09|1488
1|2|21|62855||14|71221||2014-04-09|1488
2|2|21|62855||16|71221||2014-04-09|1488
1|2|21|91224||16|74218||2014-04-09|1488
2|2|21|91224||15|74218||2014-04-09|1488
1|2|21|57731|83680|11|69540|71221|2014-04-09|1488
2|2|21|57731|83680|12|69540|71221|2014-04-09|1488
1|1|-|74218|90558|-|77002|71690|2014-04-09|1488
1|1|-|69540|76747|-|86761|58320|2014-04-09|1488
1|2|21||93858|2|65164|81675|2014-04-09|1488
2|2|21||93858|5|65164|81675|2014-04-09|1488
1|2|22|65723||20|74260||2014-04-09|1488
2|2|21|65723||18|74260||2014-04-09|1488
1|2|21|92634||8|88189||2014-04-09|1488
2|2|21|92634||16|88189||2014-04-09|1488
1|1|-|74260|65164|-|65723|93858|2014-04-09|1488
1|1|-|88189|81675|-||92634|2014-04-09|1488
1|2|21|83797|94125|8|88277|80672|2014-04-09|1488
2|2|21|83797|94125|17|88277|80672|2014-04-09|1488
1|3|21|92796||23|58500||2014-04-09|1488
2|3|21|92796||14|58500||2014-04-09|1488
3|3|23|92796||21|58500||2014-04-09|1488
1|2|21|83797|83046|8|88277|90768|2014-04-09|1488
2|2|21|83797|83046|12|88277|90768|2014-04-09|1488
1|1|16|87434||12|92014||2014-04-09|1488
1|1|-|98695|65144|-|80672|64966|2014-04-09|1488
1|3|19|||21|94780||2014-04-09|1488
2|3|21|||11|94780||2014-04-09|1488
3|3|22|||20|94780||2014-04-09|1488
1|2|21|81986||13|61986||2014-04-09|1488
2|2|22|81986||20|61986||2014-04-09|1488
1|3|21|66213|91130|23|83580|68061|2014-04-09|1488
2|3|21|66213|91130|15|83580|68061|2014-04-09|1488
3|3|21|66213|91130|15|83580|68061|2014-04-09|1488
1|1|-|81462|80851|-|64298|68015|2014-04-09|1488
1|1|-|90553|80851|-|61986|68061|2014-04-09|1488
1|2|21|93858||15|63683||2014-04-10|1488
2|2|21|93858||19|63683||2014-04-10|1488
1|2|21|65723||16|93791||2014-04-10|1488
2|2|22|65723||20|93791||2014-04-10|1488
1|2|26|97087||24|92634||2014-04-10|1488
2|2|21|97087||12|92634||2014-04-10|1488
1|3|21|65723|93858|16|93791|96537|2014-04-10|1488
2|3|19|65723|93858|21|93791|96537|2014-04-10|1488
3|3|21|65723|93858|12|93791|96537|2014-04-10|1488
1|1|-|92634||-|||2014-04-10|1488
1|2|21|93864||4|||2014-04-10|1488
2|2|21|93864||7|||2014-04-10|1488
1|2|21|72320||8|96745||2014-04-10|1488
2|2|21|72320||5|96745||2014-04-10|1488
1|2|21|93864|92797|7|88973|77563|2014-04-10|1488
2|2|21|93864|92797|7|88973|77563|2014-04-10|1488
1|1|-|80837|89755|-|72320|58783|2014-04-10|1488
1|1|-|66509|96745|-|92797|58783|2014-04-10|1488
1|2|21|83966||7|82080||2014-04-10|1488
2|2|21|83966||11|82080||2014-04-10|1488
1|2|21|79705||9|59694||2014-04-10|1488
2|2|21|79705||8|59694||2014-04-10|1488
1|2|21|83966|68845|14|74268|90977|2014-04-10|1488
2|2|21|83966|68845|11|74268|90977|2014-04-10|1488
1|1|-|94105|59694|-|84640|79456|2014-04-10|1488
1|1|-|90977|94105|-|68845|79705|2014-04-10|1488
1|2|21|71797|61923|10|81675|65164|2014-04-10|1488
2|2|21|71797|61923|16|81675|65164|2014-04-10|1488
1|2|21|56055||9|74260||2014-04-10|1488
2|2|21|56055||7|74260||2014-04-10|1488
1|2|21|57906||7|88189||2014-04-10|1488
2|2|21|57906||6|88189||2014-04-10|1488
1|1|-|74260|65164|-|56055|70442|2014-04-10|1488
1|1|-|88189|81675|-|57906|61923|2014-04-10|1488
1|2|21|58878|77618|9|68061|94429|2014-04-10|1488
2|2|21|58878|77618|9|68061|94429|2014-04-10|1488
1|2|21|70930||18|95905||2014-04-10|1488
2|2|21|70930||18|95905||2014-04-10|1488
1|2|21|74598||11|94780||2014-04-10|1488
2|2|21|74598||13|94780||2014-04-10|1488
1|1|-|71391|83419|-|68015|64298|2014-04-10|1488
1|1|-|63258|81749|-|68061|61986|2014-04-10|1488
1|3|21|59472|72876|17|94933|70257|2014-04-10|1488
2|3|19|59472|72876|21|94933|70257|2014-04-10|1488
3|3|30|59472|72876|28|94933|70257|2014-04-10|1488
1|2|21|91106|60072|16|83822|59275|2014-04-10|1488
2|2|21|91106|60072|19|83822|59275|2014-04-10|1488
1|3|18|97703||21|84815||2014-04-10|1488
2|3|21|97703||17|84815||2014-04-10|1488
3|3|21|97703||15|84815||2014-04-10|1488
1|3|21|47646||5|67857||2014-04-10|1488
2|3|17|47646||21|67857||2014-04-10|1488
3|3|21|47646||14|67857||2014-04-10|1488
1|2|21|70257|77195|15|84815|60072|2014-04-10|1488
2|2|24|70257|77195|22|84815|60072|2014-04-10|1488
1|2|21|56754|94543|19|99484|99289|2014-04-10|1488
2|2|21|56754|94543|11|99484|99289|2014-04-10|1488
1|3|15|81552||21|64080||2014-04-10|1488
2|3|21|81552||15|64080||2014-04-10|1488
3|3|21|81552||14|64080||2014-04-10|1488
1|3|19|96232||21|95346||2014-04-10|1488
2|3|21|96232||15|95346||2014-04-10|1488
3|3|21|96232||12|95346||2014-04-10|1488
1|3|21|81552|58548|19|59558|57165|2014-04-10|1488
2|3|19|81552|58548|21|59558|57165|2014-04-10|1488
3|3|21|81552|58548|16|59558|57165|2014-04-10|1488
1|2|21|99484|72565|19|99494|72113|2014-04-10|1488
2|2|21|99484|72565|19|99494|72113|2014-04-10|1488
1|2|21|58073|92217|9|65164|81675|2014-04-10|1488
2|2|21|58073|92217|10|65164|81675|2014-04-10|1488
1|2|21|58754||10|74260||2014-04-10|1488
2|2|21|58754||8|74260||2014-04-10|1488
1|2|21|57665||14|88189||2014-04-10|1488
2|2|21|57665||7|88189||2014-04-10|1488
1|1|-|74260|65164|-|89199|58073|2014-04-10|1488
1|1|-|88189|81675|-|57665|89581|2014-04-10|1488
1|2|21|91130|80851|19|61731|68441|2014-04-10|1488
2|2|21|91130|80851|19|61731|68441|2014-04-10|1488
1|2|21|95661||13|92508||2014-04-10|1488
2|2|21|95661||7|92508||2014-04-10|1488
1|2|21|58271||16|81986||2014-04-10|1488
2|2|21|58271||13|81986||2014-04-10|1488
1|2|21|61731|73633|18|66213|91130|2014-04-10|1488
2|2|21|61731|73633|11|66213|91130|2014-04-10|1488
1|2|21|80851|81462|9|58271|68441|2014-04-10|1488
2|2|21|80851|81462|13|58271|68441|2014-04-10|1488
1|2|21|55705|65887|7|||2014-04-10|1488
2|2|21|55705|65887|12|||2014-04-10|1488
1|2|21|71350||17|88973||2014-04-10|1488
2|2|21|71350||17|88973||2014-04-10|1488
1|2|21|91044||7|89755||2014-04-10|1488
2|2|21|91044||8|89755||2014-04-10|1488
1|1|-|66509|77563|-|71350|55705|2014-04-10|1488
1|1|-|96745|80837|-|91044|65887|2014-04-10|1488
1|3|15|72466|82055|21|90977|94105|2014-04-10|1488
2|3|21|72466|82055|18|90977|94105|2014-04-10|1488
3|3|21|72466|82055|19|90977|94105|2014-04-10|1488
1|3|17|80259||21|74268||2014-04-10|1488
2|3|22|80259||20|74268||2014-04-10|1488
3|3|21|80259||19|74268||2014-04-10|1488
1|2|21|61746||15|59694||2014-04-10|1488
2|2|21|61746||13|59694||2014-04-10|1488
1|1|-|74268|90977|-|80259|72466|2014-04-10|1488
1|1|-|94105|59694|-|61746|82055|2014-04-10|1488
1|3|20|79052|60516|22|94429|68061|2014-04-11|1488
2|3|21|79052|60516|11|94429|68061|2014-04-11|1488
3|3|21|79052|60516|13|94429|68061|2014-04-11|1488
1|3|17|71673||21|91755||2014-04-11|1488
2|3|21|71673||7|91755||2014-04-11|1488
3|3|21|71673||17|91755||2014-04-11|1488
1|3|20|69537||22|74832||2014-04-11|1488
2|3|21|69537||19|74832||2014-04-11|1488
3|3|21|69537||19|74832||2014-04-11|1488
1|1|-|98740|68015|-|72677|99098|2014-04-11|1488
1|1|-|64298|68061|-|90305|76717|2014-04-11|1488
1|2|21|63683||12|||2014-04-11|1488
2|2|21|63683||14|||2014-04-11|1488
1|2|21|93791||16|80787||2014-04-11|1488
2|2|22|93791||20|80787||2014-04-11|1488
1|2|21|97087||14|85896||2014-04-11|1488
2|2|21|97087||17|85896||2014-04-11|1488
1|1|-|93791|96537|-|80787|71634|2014-04-11|1488
1|1|-||87549|-|99017|72444|2014-04-11|1488
1|2|25|69540|71221|23|55975|94543|2014-04-11|1488
2|2|21|69540|71221|16|55975|94543|2014-04-11|1488
1|2|21|74218||10|98946||2014-04-11|1488
2|2|21|74218||11|98946||2014-04-11|1488
1|2|24|83120||22|58585||2014-04-11|1488
2|2|23|83120||21|58585||2014-04-11|1488
1|3|12|59558|72113|21|74218|90558|2014-04-11|1488
2|3|21|59558|72113|15|74218|90558|2014-04-11|1488
3|3|21|59558|72113|18|74218|90558|2014-04-11|1488
1|3|21|56754|62333|14|69540|76747|2014-04-11|1488
2|3|19|56754|62333|21|69540|76747|2014-04-11|1488
3|3|21|56754|62333|14|69540|76747|2014-04-11|1488
1|3|22|84815||20|73528||2014-04-11|1488
2|3|16|84815||21|73528||2014-04-11|1488
3|3|22|84815||20|73528||2014-04-11|1488
1|2|21|75678||19|91106||2014-04-11|1488
2|2|21|75678||15|91106||2014-04-11|1488
1|2|21|87628|67497|16|59472|72876|2014-04-11|1488
2|2|21|87628|67497|14|59472|72876|2014-04-11|1488
1|2|21|91106|60072|19|75678|86805|2014-04-11|1488
2|2|21|91106|60072|8|75678|86805|2014-04-11|1488
1|2|21|84815|60072|15|67497|86805|2014-04-11|1488
2|2|21|84815|60072|13|67497|86805|2014-04-11|1488
