game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
1|2|21|97242||15|72743||2014-01-23|1466
2|2|21|97242||11|72743||2014-01-23|1466
1|3|21|53096||16|99114||2014-01-23|1466
2|3|19|53096||21|99114||2014-01-23|1466
3|3|21|53096||14|99114||2014-01-23|1466
1|2|21|16797||13|79006||2014-01-23|1466
2|2|21|16797||10|79006||2014-01-23|1466
1|2|21|79281||19|53101||2014-01-23|1466
2|2|21|79281||14|53101||2014-01-23|1466
1|3|17|54110||21|55431||2014-01-23|1466
2|3|21|54110||19|55431||2014-01-23|1466
3|3|21|54110||11|55431||2014-01-23|1466
1|2|21|82333||10|61067||2014-01-23|1466
2|2|21|82333||12|61067||2014-01-23|1466
1|2|21|95050||8|63042||2014-01-23|1466
2|2|21|95050||17|63042||2014-01-23|1466
1|2|21|97242||7|57479||2014-01-23|1466
2|2|21|97242||6|57479||2014-01-23|1466
1|2|21|59730||17|94045||2014-01-23|1466
2|2|21|59730||17|94045||2014-01-23|1466
1|2|21|58355||13|94930||2014-01-23|1466
2|2|21|58355||10|94930||2014-01-23|1466
1|2|21|80203||12|77202||2014-01-23|1466
2|2|21|80203||16|77202||2014-01-23|1466
1|2|21|89633||13|93155||2014-01-23|1466
2|2|21|89633||6|93155||2014-01-23|1466
1|2|21|94538||5|92416||2014-01-23|1466
2|2|21|94538||12|92416||2014-01-23|1466
1|2|21|89625||5|84802||2014-01-23|1466
2|2|21|89625||6|84802||2014-01-23|1466
1|3|17|89773||21|61426||2014-01-23|1466
2|3|21|89773||11|61426||2014-01-23|1466
3|3|21|89773||11|61426||2014-01-23|1466
1|2|21|95050||13|82333||2014-01-23|1466
2|2|21|95050||13|82333||2014-01-23|1466
1|3|21|69331||17|54114||2014-01-23|1466
2|3|19|69331||21|54114||2014-01-23|1466
3|3|21|69331||11|54114||2014-01-23|1466
1|2|21|97914||14|71723||2014-01-23|1466
2|2|21|97914||13|71723||2014-01-23|1466
1|2|21|16797||9|53096||2014-01-23|1466
2|2|21|16797||12|53096||2014-01-23|1466
1|2|21|94538||11|89625||2014-01-23|1466
2|2|21|94538||14|89625||2014-01-23|1466
1|2|21|80203||9|59730||2014-01-23|1466
2|2|21|80203||11|59730||2014-01-23|1466
1|3|21|58355||19|97242||2014-01-23|1466
2|3|17|58355||21|97242||2014-01-23|1466
3|3|21|58355||11|97242||2014-01-23|1466
1|2|21|69331||14|97914||2014-01-23|1466
2|2|21|69331||14|97914||2014-01-23|1466
