game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
1|1|-|52175||-|71759||2014-02-13|1937
1|2|21|89872||7|83438||2014-02-13|1937
2|2|21|89872||5|83438||2014-02-13|1937
1|2|21|61926||6|62651||2014-02-13|1937
2|2|21|61926||1|62651||2014-02-13|1937
1|2|21|80008||16|84260||2014-02-13|1937
2|2|21|80008||9|84260||2014-02-13|1937
1|2|21|57017||17|62198||2014-02-13|1937
2|2|21|57017||7|62198||2014-02-13|1937
1|2|21|97477||13|68579||2014-02-13|1937
2|2|21|97477||18|68579||2014-02-13|1937
1|2|21|75988||5|56598||2014-02-13|1937
2|2|21|75988||7|56598||2014-02-13|1937
1|2|21|91044||17|98313||2014-02-13|1937
2|2|21|91044||16|98313||2014-02-13|1937
1|2|21|15509||12|45380||2014-02-13|1937
2|2|21|15509||15|45380||2014-02-13|1937
1|2|21|68295||8|52175||2014-02-13|1937
2|2|21|68295||14|52175||2014-02-13|1937
1|2|21|97655||13|68768||2014-02-13|1937
2|2|21|97655||12|68768||2014-02-13|1937
1|2|21|94762||13|91044||2014-02-13|1937
2|2|21|94762||12|91044||2014-02-13|1937
1|2|21|14984||12|61926||2014-02-13|1937
2|2|21|14984||9|61926||2014-02-13|1937
1|2|21|80008||9|60223||2014-02-13|1937
2|2|23|80008||21|60223||2014-02-13|1937
1|2|21|63369||13|88751||2014-02-13|1937
2|2|21|63369||9|88751||2014-02-13|1937
1|2|21|87885||7|58990||2014-02-13|1937
2|2|21|87885||13|58990||2014-02-13|1937
1|2|21|97634||7|79308||2014-02-13|1937
2|2|21|97634||4|79308||2014-02-13|1937
1|2|21|69729||15|97477||2014-02-13|1937
2|2|21|69729||11|97477||2014-02-13|1937
1|2|21|56262||19|76755||2014-02-13|1937
2|2|21|56262||17|76755||2014-02-13|1937
1|2|24|52180||22|96090||2014-02-13|1937
2|2|21|52180||13|96090||2014-02-13|1937
1|2|21|50878||9|75988||2014-02-13|1937
2|2|21|50878||6|75988||2014-02-13|1937
1|2|21|89872||7|65226||2014-02-13|1937
2|2|21|89872||4|65226||2014-02-13|1937
1|2|21|53153||13|66840||2014-02-13|1937
2|2|21|53153||12|66840||2014-02-13|1937
1|2|22|57017||20|91157||2014-02-13|1937
2|2|21|57017||16|91157||2014-02-13|1937
1|2|21|88751|58990|10|62198|91044|2014-02-13|1937
2|2|21|88751|58990|19|62198|91044|2014-02-13|1937
1|2|21|91202|91013|5|65226|79308|2014-02-13|1937
2|2|21|91202|91013|4|65226|79308|2014-02-13|1937
1|2|21|76755|98313|7|62651|83438|2014-02-13|1937
2|2|21|76755|98313|2|62651|83438|2014-02-13|1937
1|2|21|65255||16|97742||2014-02-13|1937
2|2|21|65255||13|97742||2014-02-13|1937
1|3|16|65092||21|78046||2014-02-13|1937
2|3|21|65092||18|78046||2014-02-13|1937
3|3|21|65092||15|78046||2014-02-13|1937
1|2|21|62996||5|55783||2014-02-13|1937
2|2|21|62996||7|55783||2014-02-13|1937
1|3|21|94146||16|64770||2014-02-13|1937
