game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
1|2|21|63871||15|81950||2018-11-14|3406
2|2|21|63871||17|81950||2018-11-14|3406
1|2|21|87124|79580|16|97666|93003|2018-11-14|3406
2|2|21|87124|79580|18|97666|93003|2018-11-14|3406
1|2|21|77429|79315|7|54994|80773|2018-11-14|3406
2|2|21|77429|79315|6|54994|80773|2018-11-14|3406
1|2|21|80717|52725|4|78931|64060|2018-11-14|3406
2|2|21|80717|52725|6|78931|64060|2018-11-14|3406
1|2|21|70006|84473|12|80465|73141|2018-11-14|3406
2|2|21|70006|84473|17|80465|73141|2018-11-14|3406
1|3|22|57319||20|51053||2018-11-14|3406
2|3|16|57319||21|51053||2018-11-14|3406
3|3|21|57319||14|51053||2018-11-14|3406
1|3|21|51682||12|80157||2018-11-14|3406
2|3|18|51682||21|80157||2018-11-14|3406
3|3|21|51682||14|80157||2018-11-14|3406
1|2|21|88856||16|68589||2018-11-14|3406
2|2|21|88856||12|68589||2018-11-14|3406
1|3|19|69544||21|76373||2018-11-14|3406
2|3|21|69544||16|76373||2018-11-14|3406
3|3|21|69544||8|76373||2018-11-14|3406
1|2|21|60652||10|73002||2018-11-14|3406
2|2|21|60652||11|73002||2018-11-14|3406
1|3|15|93923||21|53490||2018-11-14|3406
2|3|21|93923||12|53490||2018-11-14|3406
3|3|21|93923||12|53490||2018-11-14|3406
1|3|20|64900||22|57594||2018-11-14|3406
2|3|21|64900||18|57594||2018-11-14|3406
3|3|22|64900||20|57594||2018-11-14|3406
1|2|24|83657||22|98459||2018-11-14|3406
2|2|21|83657||7|98459||2018-11-14|3406
1|2|21|93791||10|57831||2018-11-14|3406
2|2|21|93791||8|57831||2018-11-14|3406
1|3|21|67066||17|88711||2018-11-14|3406
2|3|19|67066||21|88711||2018-11-14|3406
3|3|21|67066||19|88711||2018-11-14|3406
1|2|21|75005||9|77384||2018-11-14|3406
2|2|21|75005||15|77384||2018-11-14|3406
1|3|20|77163||22|80189||2018-11-14|3406
2|3|21|77163||9|80189||2018-11-14|3406
3|3|21|77163||15|80189||2018-11-14|3406
1|3|15|56755||21|95512||2018-11-14|3406
2|3|23|56755||21|95512||2018-11-14|3406
3|3|21|56755||19|95512||2018-11-14|3406
1|2|21|80787||18|52725||2018-11-14|3406
2|2|21|80787||11|52725||2018-11-14|3406
1|2|21|15286||18|55871||2018-11-14|3406
2|2|21|15286||12|55871||2018-11-14|3406
1|2|21|70381||14|61183||2018-11-14|3406
2|2|21|70381||15|61183||2018-11-14|3406
1|2|21|95385||10|99772||2018-11-14|3406
2|2|21|95385||13|99772||2018-11-14|3406
1|3|18|81348||21|83742||2018-11-14|3406
2|3|21|81348||19|83742||2018-11-14|3406
3|3|21|81348||13|83742||2018-11-14|3406
1|2|21|82670||18|56274||2018-11-14|3406
2|2|21|82670||14|56274||2018-11-14|3406
1|2|21|98222||8|80594||2018-11-14|3406
2|2|21|98222||17|80594||2018-11-14|3406
1|2|21|95425||9|58024||2018-11-14|3406
2|2|21|95425||13|58024||2018-11-14|3406
1|2|21|80717||6|78209||2018-11-14|3406
2|2|21|80717||10|78209||2018-11-14|3406
1|2|21|73886||11|95500||2018-11-14|3406
2|2|21|73886||14|95500||2018-11-14|3406
1|2|21|93878||18|97666||2018-11-14|3406
2|2|21|93878||14|97666||2018-11-14|3406
1|2|21|83985||10|62864||2018-11-14|3406
2|2|21|83985||14|62864||2018-11-14|3406
1|2|21|66694||19|93370||2018-11-14|3406
2|2|21|66694||15|93370||2018-11-14|3406
1|3|21|85632||19|70806||2018-11-14|3406
2|3|16|85632||21|70806||2018-11-14|3406
3|3|21|85632||18|70806||2018-11-14|3406
1|2|21|59145||16|75642||2018-11-14|3406
2|2|21|59145||12|75642||2018-11-14|3406
1|2|21|78890||15|63525||2018-11-14|3406
2|2|21|78890||16|63525||2018-11-14|3406
1|2|21|60967||9|96613||2018-11-14|3406
2|2|21|60967||10|96613||2018-11-14|3406
1|3|10|87691||21|73808||2018-11-14|3406
2|3|21|87691||10|73808||2018-11-14|3406
3|3|21|87691||19|73808||2018-11-14|3406
1|2|21|53856||16|72896||2018-11-14|3406
2|2|21|53856||6|72896||2018-11-14|3406
1|2|21|51218||3|91527||2018-11-15|3406
2|2|21|51218||9|91527||2018-11-15|3406
1|2|21|95780||12|72615||2018-11-15|3406
2|2|21|95780||7|72615||2018-11-15|3406
1|2|21|82685||15|96882||2018-11-15|3406
2|2|21|82685||18|96882||2018-11-15|3406
1|3|18|78605||21|56471||2018-11-15|3406
2|3|21|78605||11|56471||2018-11-15|3406
3|3|21|78605||14|56471||2018-11-15|3406
1|2|21|75628||13|52901||2018-11-15|3406
2|2|21|75628||13|52901||2018-11-15|3406
1|2|21|81493||14|63253||2018-11-15|3406
2|2|21|81493||14|63253||2018-11-15|3406
1|3|21|81794||19|88809||2018-11-15|3406
2|3|15|81794||21|88809||2018-11-15|3406
3|3|21|81794||15|88809||2018-11-15|3406
1|2|22|76459||20|54068||2018-11-15|3406
2|2|21|76459||17|54068||2018-11-15|3406
1|3|21|85932||18|80402||2018-11-15|3406
2|3|18|85932||21|80402||2018-11-15|3406
3|3|21|85932||14|80402||2018-11-15|3406
1|2|21|45380||8|75190||2018-11-15|3406
2|2|22|45380||20|75190||2018-11-15|3406
1|2|21|42679||7|63871||2018-11-15|3406
2|2|21|42679||13|63871||2018-11-15|3406
1|2|21|57813||11|73195||2018-11-15|3406
2|2|21|57813||11|73195||2018-11-15|3406
1|2|21|67871||14|15105||2018-11-15|3406
2|2|21|67871||8|15105||2018-11-15|3406
1|2|21|71305||9|64028||2018-11-15|3406
2|2|21|71305||9|64028||2018-11-15|3406
1|2|21|56940||13|61746||2018-11-15|3406
2|2|21|56940||12|61746||2018-11-15|3406
1|2|21|88389||17|64352||2018-11-15|3406
2|2|21|88389||14|64352||2018-11-15|3406
1|2|21|52273|72316|11|69094|91527|2018-11-15|3406
2|2|21|52273|72316|11|69094|91527|2018-11-15|3406
1|3|19|85830|56379|21|63525|52901|2018-11-15|3406
2|3|21|85830|56379|14|63525|52901|2018-11-15|3406
3|3|21|85830|56379|13|63525|52901|2018-11-15|3406
1|2|21|55871|73195|16|87124|82694|2018-11-15|3406
2|2|21|55871|73195|15|87124|82694|2018-11-15|3406
1|2|21|60683|95526|17|77429|64219|2018-11-15|3406
2|2|21|60683|95526|17|77429|64219|2018-11-15|3406
1|1|-|78931|92645|-|82602|28248|2018-11-15|3406
1|3|23|53663|81907|25|61183|79061|2018-11-15|3406
2|3|21|53663|81907|19|61183|79061|2018-11-15|3406
3|3|21|53663|81907|12|61183|79061|2018-11-15|3406
1|2|21|89243|35131|10|53490|82103|2018-11-15|3406
2|2|21|89243|35131|7|53490|82103|2018-11-15|3406
1|2|21|84473|64028|14|99529|98638|2018-11-15|3406
2|2|21|84473|64028|16|99529|98638|2018-11-15|3406
1|2|21|62178|73199|8|57591|63871|2018-11-15|3406
2|2|21|62178|73199|12|57591|63871|2018-11-15|3406
1|2|21|58415|53383|14|94561|94588|2018-11-15|3406
2|2|21|58415|53383|14|94561|94588|2018-11-15|3406
1|2|21|95425|81950|11|67254|58853|2018-11-15|3406
2|2|21|95425|81950|14|67254|58853|2018-11-15|3406
1|2|21|55486|78605|11|79580|78217|2018-11-15|3406
2|2|21|55486|78605|13|79580|78217|2018-11-15|3406
1|2|21|88856|64110|9|78600|67854|2018-11-15|3406
2|2|21|88856|64110|12|78600|67854|2018-11-15|3406
1|3|23|69544||21|57319||2018-11-15|3406
2|3|10|69544||21|57319||2018-11-15|3406
3|3|21|69544||16|57319||2018-11-15|3406
1|2|21|51682||14|93923||2018-11-15|3406
2|2|21|51682||13|93923||2018-11-15|3406
1|3|20|83657||22|60652||2018-11-15|3406
2|3|21|83657||7|60652||2018-11-15|3406
3|3|21|83657||15|60652||2018-11-15|3406
1|2|21|93791||18|67066||2018-11-15|3406
2|2|21|93791||15|67066||2018-11-15|3406
1|3|13|56755||21|80787||2018-11-15|3406
2|3|23|56755||21|80787||2018-11-15|3406
3|3|21|56755||13|80787||2018-11-15|3406
1|3|21|88856||16|64900||2018-11-15|3406
2|3|20|88856||22|64900||2018-11-15|3406
3|3|21|88856||12|64900||2018-11-15|3406
1|2|21|15286||19|70381||2018-11-15|3406
2|2|22|15286||20|70381||2018-11-15|3406
1|2|21|75005||14|77163||2018-11-15|3406
2|2|21|75005||16|77163||2018-11-15|3406
1|2|21|93878||15|73886||2018-11-15|3406
2|2|21|93878||16|73886||2018-11-15|3406
1|2|21|80717||16|95425||2018-11-15|3406
2|2|21|80717||15|95425||2018-11-15|3406
1|3|11|82670||21|98222||2018-11-15|3406
2|3|21|82670||11|98222||2018-11-15|3406
3|3|21|82670||12|98222||2018-11-15|3406
1|3|15|95385||21|81348||2018-11-15|3406
2|3|21|95385||16|81348||2018-11-15|3406
3|3|21|95385||13|81348||2018-11-15|3406
1|2|21|83985||9|59145||2018-11-15|3406
2|2|21|83985||8|59145||2018-11-15|3406
1|2|21|66694||10|85632||2018-11-15|3406
2|2|21|66694||13|85632||2018-11-15|3406
1|2|21|60967||14|87691||2018-11-15|3406
2|2|21|60967||18|87691||2018-11-15|3406
1|2|21|53856||14|78890||2018-11-15|3406
2|2|21|53856||18|78890||2018-11-15|3406
1|2|21|87257|57813|17|75190|88389|2018-11-15|3406
2|2|21|87257|57813|8|75190|88389|2018-11-15|3406
1|2|21|82685|81493|13|72615|45380|2018-11-15|3406
2|2|21|82685|81493|19|72615|45380|2018-11-15|3406
1|2|21|67871|73199|4|82694|97191|2018-11-15|3406
2|2|21|67871|73199|4|82694|97191|2018-11-15|3406
1|2|21|67854|94588|13|90252|98638|2018-11-15|3406
2|2|21|67854|94588|15|90252|98638|2018-11-15|3406
1|2|21|93791|25322|11|70006|84473|2018-11-15|3406
2|2|21|93791|25322|11|70006|84473|2018-11-15|3406
1|2|21|60683|96940|15|77384|62864|2018-11-15|3406
2|2|21|60683|96940|9|77384|62864|2018-11-15|3406
1|3|17|82103|81950|21|63871|77913|2018-11-15|3406
2|3|21|82103|81950|19|63871|77913|2018-11-15|3406
3|3|21|82103|81950|13|63871|77913|2018-11-15|3406
1|2|21|72316|95526|1|63677|83690|2018-11-15|3406
2|2|21|72316|95526|18|63677|83690|2018-11-15|3406
1|2|21|78073|54171|17|88711|58024|2018-11-15|3406
2|2|21|78073|54171|10|88711|58024|2018-11-15|3406
1|3|15|73002|85632|21|76373|80594|2018-11-15|3406
2|3|21|73002|85632|14|76373|80594|2018-11-15|3406
3|3|21|73002|85632|19|76373|80594|2018-11-15|3406
1|2|23|57319|72995|21|95425|53490|2018-11-15|3406
2|2|21|57319|72995|19|95425|53490|2018-11-15|3406
1|3|21|53663|70806|17|89199|70877|2018-11-15|3406
2|3|17|53663|70806|21|89199|70877|2018-11-15|3406
3|3|21|53663|70806|17|89199|70877|2018-11-15|3406
1|2|21|99484|55486|14|80189|14009|2018-11-15|3406
2|2|21|99484|55486|12|80189|14009|2018-11-15|3406
1|2|21|89243|80768|8|77429|79315|2018-11-15|3406
2|2|21|89243|80768|12|77429|79315|2018-11-15|3406
1|2|21|55871|96613|15|68427|85830|2018-11-15|3406
2|2|21|55871|96613|17|68427|85830|2018-11-15|3406
1|2|21|61183|62178|13|87124|79580|2018-11-15|3406
2|2|21|61183|62178|12|87124|79580|2018-11-15|3406
1|2|21|80717|52725|13|85885|85759|2018-11-15|3406
2|2|21|80717|52725|18|85885|85759|2018-11-15|3406
1|2|21|14830|52273|11|71664|58415|2018-11-15|3406
2|2|21|14830|52273|13|71664|58415|2018-11-15|3406
1|2|21|78890|77163|9|64095|78743|2018-11-15|3406
2|2|21|78890|77163|12|64095|78743|2018-11-15|3406
1|2|21|64070|74082|8|62223|99772|2018-11-15|3406
2|2|22|64070|74082|20|62223|99772|2018-11-15|3406
1|2|21|36299|93167|14|99529|12305|2018-11-15|3406
2|2|21|36299|93167|7|99529|12305|2018-11-15|3406
1|2|21|52273|72316|11|85830|56379|2018-11-16|3406
2|2|21|52273|72316|14|85830|56379|2018-11-16|3406
1|2|21|60967||8|66694||2018-11-16|3406
2|2|21|60967||14|66694||2018-11-16|3406
1|2|21|99484|72565|12|58415|53383|2018-11-16|3406
2|2|21|99484|72565|14|58415|53383|2018-11-16|3406
1|2|22|51682||20|83657||2018-11-16|3406
2|2|21|51682||18|83657||2018-11-16|3406
1|3|21|81907|72565|16|67871|73199|2018-11-16|3406
2|3|18|81907|72565|21|67871|73199|2018-11-16|3406
3|3|21|81907|72565|13|67871|73199|2018-11-16|3406
1|2|22|95780||20|78605||2018-11-16|3406
2|2|21|95780||15|78605||2018-11-16|3406
1|2|21|89243|35131|18|60683|95526|2018-11-16|3406
2|2|21|89243|35131|16|60683|95526|2018-11-16|3406
1|2|21|75628||19|81493||2018-11-16|3406
2|2|21|75628||17|81493||2018-11-16|3406
1|2|21|57813||9|42679||2018-11-16|3406
2|2|21|57813||15|42679||2018-11-16|3406
1|2|21|35131|79061|11|82685|81493|2018-11-16|3406
2|2|21|35131|79061|7|82685|81493|2018-11-16|3406
1|2|21|87257|57813|12|64352|73195|2018-11-16|3406
2|2|21|87257|57813|12|64352|73195|2018-11-16|3406
1|2|21|14830|52273|13|36299|93167|2018-11-16|3406
2|2|21|14830|52273|10|36299|93167|2018-11-16|3406
1|2|21|61183|62178|14|78890|77163|2018-11-16|3406
2|2|21|61183|62178|17|78890|77163|2018-11-16|3406
1|2|21|71305||18|67871||2018-11-16|3406
2|2|21|71305||14|67871||2018-11-16|3406
1|3|14|53663|81907|21|88856|64110|2018-11-16|3406
2|3|21|53663|81907|17|88856|64110|2018-11-16|3406
3|3|21|53663|81907|11|88856|64110|2018-11-16|3406
1|2|21|93878||17|82670||2018-11-16|3406
2|2|21|93878||19|82670||2018-11-16|3406
1|3|14|56755||21|93791||2018-11-16|3406
2|3|21|56755||15|93791||2018-11-16|3406
3|3|21|56755||19|93791||2018-11-16|3406
1|2|21|72316|95526|13|73052|28248|2018-11-16|3406
2|2|21|72316|95526|9|73052|28248|2018-11-16|3406
1|3|6|53663|70806|21|93791|25322|2018-11-16|3406
2|3|21|53663|70806|16|93791|25322|2018-11-16|3406
3|3|22|53663|70806|20|93791|25322|2018-11-16|3406
1|2|21|52273|72316|13|89243|35131|2018-11-17|3406
2|2|21|52273|72316|16|89243|35131|2018-11-17|3406
1|2|21|51682||16|56755||2018-11-17|3406
2|2|21|51682||18|56755||2018-11-17|3406
1|2|21|60967||10|93878||2018-11-17|3406
2|2|21|60967||15|93878||2018-11-17|3406
1|1|-|75628||-|95780||2018-11-17|3406
1|3|21|35131|79061|18|72316|95526|2018-11-17|3406
2|3|18|35131|79061|21|72316|95526|2018-11-17|3406
3|3|21|35131|79061|18|72316|95526|2018-11-17|3406
1|3|14|53663|81907|21|99484|72565|2018-11-17|3406
2|3|21|53663|81907|19|99484|72565|2018-11-17|3406
3|3|21|53663|81907|13|99484|72565|2018-11-17|3406
1|2|21|57813||11|71305||2018-11-17|3406
2|2|21|57813||17|71305||2018-11-17|3406
1|2|21|14830|52273|8|61183|62178|2018-11-17|3406
2|2|23|14830|52273|21|61183|62178|2018-11-17|3406
1|2|21|78073|54171|13|53663|70806|2018-11-17|3406
2|2|21|78073|54171|16|53663|70806|2018-11-17|3406
1|3|15|87257|57813|21|81907|72565|2018-11-17|3406
2|3|21|87257|57813|16|81907|72565|2018-11-17|3406
3|3|22|87257|57813|20|81907|72565|2018-11-17|3406
1|2|21|75628||19|57813||2018-11-18|3406
2|2|21|75628||15|57813||2018-11-18|3406
1|3|21|52273|72316|14|53663|81907|2018-11-18|3406
2|3|17|52273|72316|21|53663|81907|2018-11-18|3406
3|3|21|52273|72316|14|53663|81907|2018-11-18|3406
1|2|21|51682||10|60967||2018-11-18|3406
2|2|21|51682||15|60967||2018-11-18|3406
1|2|21|35131|79061|14|87257|57813|2018-11-18|3406
2|2|21|35131|79061|15|87257|57813|2018-11-18|3406
1|2|21|14830|52273|16|78073|54171|2018-11-18|3406
2|2|21|14830|52273|9|78073|54171|2018-11-18|3406
