country|pid|rank|week
CMR|1160889|411|17904
MYA|2058687|412|17904
INA|1703121|413|17904
BRU|195666|414|17904
IRI|220010|415|17904
DEN|1272633|416|17904
ITA|817052|417|17904
ITA|1060828|417|17904
USA|455885|419|17904
INA|2435385|419|17904
ZIM|2482776|421|17904
CAN|1121799|422|17904
INA|195564|423|17904
BEL|113594|424|17904
MRI|1166035|425|17904
THA|1591439|426|17904
CHI|1606745|427|17904
IND|2372011|428|17904
RUS|407531|429|17904
CRO|163882|430|17904
KAZ|196530|431|17904
CIV|1161310|432|17904
BEL|1148263|433|17904
CZE|1523383|434|17904
DEN|946018|435|17904
TPE|1261482|436|17904
MLT|1606374|437|17904
ENG|1438642|438|17904
AUT|728289|439|17904
NEP|289096|440|17904
AUS|1272218|441|17904
MAS|2215619|442|17904
USA|2075532|443|17904
ENG|815003|444|17904
MAS|930688|445|17904
NZL|337496|446|17904
NED|1043308|447|17904
POL|854828|448|17904
GHA|660698|449|17904
AUT|248882|450|17904
UGA|117912|451|17904
UGA|117916|451|17904
UGA|1158487|451|17904
INA|1561403|451|17904
FIN|165982|455|17904
IND|1301998|456|17904
GER|982659|457|17904
BAR|261742|458|17904
IND|286556|459|17904
ESP|1304183|460|17904
PAN|1188959|461|17904
BAR|1007578|462|17904
BOT|280285|463|17904
DOM|854678|464|17904
CMR|1151421|465|17904
NGR|2069609|466|17904
SRI|409865|467|17904
NEP|109236|468|17904
USA|109135|469|17904
JPN|654113|469|17904
USA|107867|471|17904
INA|109295|471|17904
VIE|109232|473|17904
ALG|2322602|474|17904
JPN|1070856|475|17904
FRA|1451568|476|17904
RUS|109078|477|17904
KOR|208017|478|17904
CIV|1991775|479|17904
NZL|392823|480|17904
CHN|1929271|480|17904
CHN|2481091|480|17904
AZE|1248820|483|17904
KOR|208020|484|17904
HUN|2021945|485|17904
CZE|113817|486|17904
USA|1007431|486|17904
MAS|1548846|488|17904
AUS|1256667|489|17904
INA|1463374|489|17904
DOM|1181718|491|17904
IND|1654921|492|17904
VIE|1452102|492|17904
POL|409596|494|17904
MAS|1212198|494|17904
TPE|666557|496|17904
BRN|361265|497|17904
AUS|116951|498|17904
ZAM|116372|499|17904
DEN|371751|499|17904
UZB|1185444|499|17904
JAM|163339|499|17904
GER|197910|503|17904
SLO|319923|504|17904
DEN|2617397|505|17904
SUR|879305|506|17904
PAK|1061597|507|17904
MAS|361594|508|17904
RUS|868354|509|17904
CAN|258326|510|17904
USA|109143|511|17904
IND|2304594|512|17904
INA|116053|513|17904
IND|367741|514|17904
MDV|2169205|515|17904
AUT|163597|516|17904
IND|673040|516|17904
ARG|951525|518|17904
NGR|1148739|518|17904
NOR|886096|520|17904
MAS|2215468|521|17904
NZL|1414983|522|17904
NZL|2239944|522|17904
MYA|1522107|524|17904
BRA|404624|525|17904
BRA|404625|525|17904
ISR|306546|525|17904
BRA|1222670|525|17904
INA|2047668|525|17904
ALG|2910036|525|17904
JPN|2868836|525|17904
ITA|216298|532|17904
MGL|146643|533|17904
GER|108886|534|17904
TTO|669052|535|17904
PAK|116419|536|17904
IND|1222588|536|17904
SWE|814281|538|17904
FRA|1995693|539|17904
RUS|1165043|540|17904
MAC|1927647|541|17904
RUS|339235|542|17904
SRB|1607140|543|17904
DEN|206439|544|17904
TUR|276133|545|17904
KOR|107849|546|17904
KOR|115932|546|17904
KOR|115937|546|17904
RSA|115988|546|17904
KOR|874076|546|17904
KOR|1260472|546|17904
GER|2330439|546|17904
TPE|1270789|546|17904
GER|2629540|546|17904
TUR|276135|555|17904
CIV|2515485|555|17904
NZL|1458281|557|17904
GUA|1473506|557|17904
PER|1462123|557|17904
GER|1663885|560|17904
BEN|1990573|561|17904
CAN|1187492|562|17904
CHN|1518174|562|17904
FIJ|163304|564|17904
IND|367739|564|17904
JPN|2062434|564|17904
NZL|118065|567|17904
NZL|2540945|567|17904
COK|1575271|567|17904
NZL|419631|570|17904
NZL|1980961|570|17904
JAM|1240942|572|17904
NGR|934605|573|17904
NGR|1246003|573|17904
NGR|2067761|573|17904
CHI|198985|576|17904
AUS|2498067|577|17904
IND|2120557|578|17904
NED|1113326|579|17904
EGY|1475745|579|17904
IRI|113493|581|17904
DEN|361277|582|17904
MAR|990152|583|17904
GUA|1072187|584|17904
JPN|108320|585|17904
UKR|108700|585|17904
IRI|162118|585|17904
JPN|259005|585|17904
IRI|1029656|585|17904
NGR|1245655|585|17904
NGR|1245721|585|17904
ESP|2099446|585|17904
ESP|2099486|585|17904
IRI|2860807|585|17904
ZAM|1259671|595|17904
ALG|1428537|595|17904
ARG|351891|597|17904
CYP|371752|598|17904
IND|1337282|599|17904
BAN|2326174|599|17904
BAR|649960|599|17904
EGY|116346|602|17904
CMR|116406|602|17904
PAK|148676|602|17904
IND|367738|602|17904
RSA|982374|602|17904
INA|1116598|602|17904
PAK|1270682|602|17904
BRA|1448964|602|17904
MEX|1468779|602|17904
IND|672995|602|17904
INA|2143055|602|17904
MAS|1683949|602|17904
ENG|2041022|614|17904
CIV|1994745|615|17904
USA|1165359|616|17904
ZAM|116349|617|17904
MAS|419622|618|17904
SCO|208042|619|17904
PYF|1663920|620|17904
MAS|1683913|621|17904
INA|118189|622|17904
NZL|2804080|623|17904
NZL|2844177|623|17904
NZL|2843984|623|17904
MYA|2059084|626|17904
GUA|1473570|627|17904
SEY|2125750|628|17904
ESP|2087103|629|17904
MAS|280247|630|17904
NZL|1359012|631|17904
MAS|318756|632|17904
ESP|108697|633|17904
BRA|239789|633|17904
MGL|393170|633|17904
MGL|1545461|633|17904
INA|1271833|633|17904
BRA|2059250|633|17904
CMR|2992992|633|17904
HUN|665024|640|17904
MAS|459277|641|17904
CMR|1161019|642|17904
ALG|2082558|643|17904
NZL|1416682|644|17904
IND|467307|645|17904
FRA|2442048|646|17904
UGA|221026|647|17904
NGR|1148587|647|17904
MAS|1585478|647|17904
SUI|1234661|650|17904
DEN|243695|651|17904
AZE|1422815|651|17904
CAN|113524|653|17904
ENG|2032729|653|17904
NZL|239516|655|17904
CHN|1929085|655|17904
CHN|2902154|655|17904
FRA|314861|658|17904
VIE|1571009|659|17904
BEN|1150438|660|17904
GHA|1479130|660|17904
CMR|1151453|662|17904
AZE|116426|663|17904
BEL|1608527|664|17904
SUI|1206447|665|17904
NGR|2472196|666|17904
THA|1254066|667|17904
CRC|1062933|668|17904
GUA|2130152|668|17904
UGA|113480|670|17904
NOR|886155|671|17904
TPE|1283561|672|17904
LUX|694967|673|17904
IRL|211734|674|17904
ENG|2371167|675|17904
SUI|311205|676|17904
GUA|198614|677|17904
NGR|310470|677|17904
CUB|1066864|677|17904
MAS|1602821|677|17904
THA|945960|681|17904
USA|117246|682|17904
CMR|1160949|683|17904
GRE|113977|684|17904
RUS|1340693|685|17904
SGP|674154|686|17904
RSA|364786|687|17904
INA|2158396|687|17904
INA|1286146|687|17904
IND|2091415|690|17904
SCO|1465990|691|17904
ENG|211463|692|17904
BAR|116509|693|17904
MAS|116928|693|17904
UGA|118522|693|17904
JAM|1572693|693|17904
CHI|2006432|693|17904
CHI|1661247|693|17904
IND|467775|693|17904
BRA|2526150|693|17904
NZL|392824|701|17904
USA|1987788|701|17904
USA|2588496|701|17904
PER|1483313|704|17904
NZL|419630|705|17904
ZAM|1008247|706|17904
NZL|163540|707|17904
NZL|1414738|707|17904
POR|166337|709|17904
NGR|934607|710|17904
NGR|1148557|710|17904
PER|409890|712|17904
CZE|1622988|713|17904
BRA|1227315|714|17904
GER|1036575|715|17904
MAS|1176961|716|17904
DEN|1978096|717|17904
GRE|113978|718|17904
SCO|1466022|719|17904
GUA|198620|720|17904
PAK|1273180|720|17904
JAM|1183939|720|17904
PAK|2178468|720|17904
EGY|2180518|720|17904
MAR|2141960|720|17904
EST|1214223|726|17904
TPE|1032264|726|17904
JPN|1068774|728|17904
DEN|2284925|729|17904
DEN|869469|730|17904
CRC|1185506|731|17904
ARG|951496|732|17904
ARG|2169395|732|17904
ARG|2306405|732|17904
ARG|2489681|732|17904
GER|2162002|736|17904
UKR|453691|737|17904
VIE|1620494|738|17904
MAS|1212166|738|17904
SUR|108677|740|17904
SUR|108681|740|17904
NGR|116577|740|17904
VIE|109285|740|17904
PAK|220001|740|17904
BOT|280293|740|17904
IND|286557|740|17904
IND|349893|740|17904
ETH|355263|740|17904
SUR|280314|740|17904
BOT|364795|740|17904
BRA|404627|740|17904
BRA|404636|740|17904
RUS|407832|740|17904
NGR|1144700|740|17904
NGR|1149308|740|17904
NGR|1144670|740|17904
INA|1199909|740|17904
SRI|1279960|740|17904
RUS|1251426|740|17904
NGR|1247740|740|17904
RUS|465426|740|17904
SUR|1704615|740|17904
RSA|1276465|740|17904
BOT|1738579|740|17904
INA|1728733|740|17904
BRA|2127797|740|17904
MEX|1082594|740|17904
AUS|934800|740|17904
PAK|1521915|740|17904
DOM|2127617|740|17904
SUR|2255370|740|17904
IND|1508376|740|17904
BOT|1313823|740|17904
IRI|2388936|740|17904
KEN|2404377|740|17904
BRA|1520421|740|17904
MAS|2147502|740|17904
NGR|2069790|740|17904
NGR|2068185|740|17904
NGR|2067921|740|17904
JAM|2082854|740|17904
TPE|938799|740|17904
MEX|2144379|740|17904
ETH|2634194|740|17904
LAO|2688874|740|17904
PAK|2562957|740|17904
IRI|2779598|740|17904
IRI|2779418|740|17904
IRI|2779328|740|17904
IRI|2864585|740|17904
IRI|2864633|740|17904
IRI|2864534|740|17904
ALG|2910035|740|17904
BRA|2896317|740|17904
CUB|2897528|740|17904
USA|2903982|740|17904
JPN|1311379|740|17904
JPN|2916129|740|17904
JPN|2916083|740|17904
JPN|1647479|740|17904
CMR|2528458|740|17904
CMR|2993038|740|17904
IND|1204943|740|17904
MAR|990151|804|17904
INA|1148293|805|17904
DEN|1443878|805|17904
BRA|2420221|805|17904
BRA|2630244|805|17904
GER|108883|809|17904
GUA|1473538|809|17904
MEX|1083399|809|17904
CMR|1160798|809|17904
CMR|1160676|809|17904
DEN|1244139|809|17904
PHI|466872|815|17904
MAS|459190|816|17904
INA|2457460|816|17904
RUS|108126|818|17904
RUS|256032|818|17904
MAS|280249|818|17904
RUS|1180976|818|17904
HKG|1263465|818|17904
KOR|1208212|818|17904
AUS|1693449|818|17904
PYF|2010602|825|17904
MAS|886028|826|17904
DEN|1701774|826|17904
ENG|1043908|828|17904
NZL|1980633|829|17904
NZL|2139337|829|17904
NZL|2240070|829|17904
SVK|108731|832|17904
GER|1462127|833|17904
ISR|1137763|834|17904
GHA|2147064|835|17904
IND|2300718|836|17904
SWE|1663088|837|17904
SWE|1431970|837|17904
RUS|1175885|839|17904
THA|1348497|839|17904
LAO|2479574|839|17904
ALG|1068345|842|17904
TPE|1283593|842|17904
SLO|813676|844|17904
BUL|465189|845|17904
POL|671778|846|17904
RUS|1561760|847|17904
UZB|2174934|848|17904
POR|394567|849|17904
IRI|1030071|850|17904
ZIM|116361|851|17904
NGR|2069694|852|17904
INA|1148296|853|17904
MAS|1276573|853|17904
MAS|206102|855|17904
RSA|283457|855|17904
CAM|393172|855|17904
NEP|1242945|855|17904
JOR|995530|855|17904
IND|2269392|855|17904
IND|663180|855|17904
HUN|1989049|862|17904
AZE|1029472|863|17904
FIN|1484650|863|17904
KAZ|353121|865|17904
LUX|2062709|866|17904
NZL|118277|867|17904
USA|1006038|867|17904
USA|1681411|867|17904
THA|1694369|867|17904
IND|2013273|867|17904
MRI|252697|872|17904
DEN|2175242|873|17904
ARG|2306360|874|17904
ARG|2169437|874|17904
ENG|2158120|876|17904
MAS|1211974|876|17904
RUS|2060885|878|17904
ENG|933107|879|17904
KOR|108077|880|17904
KOR|115926|880|17904
TPE|165939|880|17904
TPE|199887|880|17904
TPE|211372|880|17904
KOR|260165|880|17904
KOR|391555|880|17904
SUI|669110|880|17904
KOR|873960|880|17904
MAC|1591818|880|17904
KOR|1317039|880|17904
KOR|2840723|880|17904
KOR|2780575|880|17904
TUR|276122|893|17904
THA|1144174|893|17904
MAS|1552758|893|17904
TPE|869098|893|17904
FIJ|2384452|897|17904
FIJ|197650|898|17904
FIJ|2499977|898|17904
FIJ|2853460|898|17904
FIJ|2384494|898|17904
AUS|118287|902|17904
PYF|197971|902|17904
NCL|1029179|902|17904
ESA|2132458|902|17904
PYF|2839158|902|17904
PYF|2839248|902|17904
PYF|2839068|902|17904
PYF|2839113|902|17904
NZL|2584809|902|17904
POR|672536|911|17904
CYP|113852|912|17904
SWE|1148267|913|17904
CAN|260167|914|17904
ESA|2642768|914|17904
TPE|939060|914|17904
NOR|1199163|917|17904
MDV|189571|918|17904
SWE|853750|918|17904
GUA|198615|920|17904
ALG|220012|920|17904
ARG|263435|920|17904
GUA|350696|920|17904
ARG|351895|920|17904
MRI|1165288|920|17904
NZL|1058693|920|17904
GUA|1656480|920|17904
EGY|2180157|920|17904
PER|2434183|920|17904
TPE|1617329|920|17904
CUB|2897666|920|17904
ARG|2932452|920|17904
PER|2966371|920|17904
MRI|2594140|920|17904
MRI|2594368|920|17904
MRI|2988393|920|17904
SWE|108297|937|17904
SWE|1010186|937|17904
ZAM|1301411|937|17904
UZB|1510753|937|17904
ZAM|1304583|937|17904
EGY|2180115|937|17904
ISR|1665859|943|17904
EST|369657|944|17904
TPE|1690255|945|17904
IND|161354|946|17904
INA|1648818|946|17904
GRE|2008487|946|17904
IRI|2163728|946|17904
INA|2143181|946|17904
USA|2535925|946|17904
NZL|2574071|946|17904
ZAM|471936|953|17904
BEN|2158244|954|17904
BUL|108296|955|17904
GUA|2129936|955|17904
SWE|1663124|955|17904
BEL|2817755|955|17904
GHA|1480824|959|17904
DEN|108071|960|17904
SUR|108680|960|17904
AUS|113333|960|17904
POL|113425|960|17904
KEN|116581|960|17904
MGL|116734|960|17904
UGA|118521|960|17904
SUR|148788|960|17904
KOR|157165|960|17904
PAK|189572|960|17904
NED|196537|960|17904
BRA|199927|960|17904
DOM|201897|960|17904
RSA|208070|960|17904
JAM|261738|960|17904
MOZ|262997|960|17904
MOZ|263007|960|17904
BOT|280289|960|17904
THA|243547|960|17904
TTO|348434|960|17904
ETH|355257|960|17904
ETH|355260|960|17904
ETH|355270|960|17904
BOT|364797|960|17904
DOM|854620|960|17904
DOM|873844|960|17904
SUR|664908|960|17904
SUR|664937|960|17904
BOT|876383|960|17904
INA|1116038|960|17904
INA|1116636|960|17904
VIE|116103|960|17904
TUR|1197764|960|17904
MEX|1079983|960|17904
PAK|1273911|960|17904
MAS|663673|960|17904
THA|1344619|960|17904
IND|1344795|960|17904
BRA|1448996|960|17904
GRE|1146448|960|17904
MGL|1117907|960|17904
MGL|667546|960|17904
MGL|1613127|960|17904
MGL|1545560|960|17904
MGL|1545494|960|17904
MEX|1110835|960|17904
SUR|1704579|960|17904
MEX|1110980|960|17904
GRE|1483690|960|17904
THA|2019564|960|17904
MEX|1082494|960|17904
ETH|2163942|960|17904
THA|2015624|960|17904
PAK|1521981|960|17904
PAK|1943834|960|17904
DOM|1570325|960|17904
DOM|1570067|960|17904
PAN|1549485|960|17904
PAN|2185282|960|17904
SUR|2255586|960|17904
IND|1210331|960|17904
IND|467462|960|17904
ZAM|1301285|960|17904
RSA|1306244|960|17904
BOT|2329374|960|17904
BOT|1314018|960|17904
THA|2218007|960|17904
THA|2384093|960|17904
AFG|2381229|960|17904
KEN|2404419|960|17904
KOR|2513836|960|17904
AUS|2606513|960|17904
MEX|2455520|960|17904
MEX|2636829|960|17904
ETH|2634374|960|17904
PAR|2693784|960|17904
PAR|2693538|960|17904
BRA|2691204|960|17904
PAR|2693628|960|17904
PAR|2694010|960|17904
DOM|2180871|960|17904
THA|2418063|960|17904
VIE|2433095|960|17904
PAK|2723661|960|17904
PAK|2723706|960|17904
GUF|2743949|960|17904
BOT|2784121|960|17904
MOZ|2777454|960|17904
NEP|2137096|960|17904
IND|2425316|960|17904
IND|2588220|960|17904
IND|2131992|960|17904
UGA|2882747|960|17904
CMR|2992900|960|17904
CMR|2992946|960|17904
CMR|1160768|960|17904
CMR|2993084|960|17904
CMR|2993130|960|17904
CMR|2528503|960|17904
BEL|2517888|1059|17904
EST|216642|1060|17904
INA|437093|1061|17904
SCO|1714738|1062|17904
ENG|114027|1063|17904
PYF|163317|1063|17904
THA|168991|1063|17904
RUS|193640|1063|17904
RUS|1524329|1063|17904
CAN|1646675|1063|17904
CAN|1515795|1063|17904
CAN|2048946|1063|17904
CAN|2049698|1063|17904
RUS|2164205|1063|17904
CAN|1622715|1063|17904
RUS|2539348|1063|17904
RUS|2539483|1063|17904
CHN|2902105|1063|17904
CHN|2481133|1063|17904
CHN|2866427|1063|17904
CHN|1929379|1063|17904
CHN|2758056|1063|17904
SGP|1336416|1081|17904
ENG|2067678|1082|17904
DEN|1649250|1083|17904
MAS|459248|1084|17904
IND|1421785|1084|17904
BEN|2500813|1086|17904
ENG|362673|1087|17904
SGP|946078|1088|17904
BAN|284377|1089|17904
INA|658403|1089|17904
AUS|1184763|1089|17904
IND|1734261|1089|17904
IND|2357159|1089|17904
INA|2078083|1089|17904
INA|2078300|1089|17904
UKR|351882|1096|17904
ESP|1304966|1097|17904
DEN|1966393|1098|17904
GER|2573599|1098|17904
UKR|143604|1100|17904
CRC|1185538|1101|17904
GHA|1025719|1102|17904
RUS|465033|1103|17904
AZE|143601|1104|17904
THA|1199798|1104|17904
INA|2084460|1104|17904
RUS|2417678|1104|17904
EST|108153|1108|17904
THA|109461|1108|17904
FRA|198644|1108|17904
MAS|669221|1108|17904
IND|2276041|1108|17904
MYA|2058868|1108|17904
INA|2510386|1114|17904
BUL|275586|1115|17904
GRE|1135622|1115|17904
ENG|1257453|1115|17904
DEN|1649399|1115|17904
CZE|1177115|1119|17904
ENG|1960647|1120|17904
TPE|1283528|1121|17904
IRI|306481|1122|17904
RUS|453686|1122|17904
IRI|1423147|1122|17904
UKR|1689229|1122|17904
LTU|1530146|1126|17904
CYP|277418|1127|17904
ISR|1207512|1128|17904
RUS|408020|1129|17904
IND|190420|1130|17904
IND|289097|1130|17904
