country|pid|rank|week
IND|1140253|128|17597
CUB|116485|129|17597
NED|113627|130|17597
MAS|243522|131|17597
FRA|365890|132|17597
VIE|1064926|133|17597
CHN|1030866|134|17597
GER|355050|135|17597
AUT|109620|136|17597
SWE|370439|137|17597
JPN|391567|138|17597
MEX|934596|139|17597
CUB|165000|140|17597
IND|656879|141|17597
BRA|1080522|142|17597
CHN|655687|143|17597
SLO|398144|144|17597
MEX|147456|145|17597
JPN|1561759|146|17597
IND|349918|147|17597
THA|1192211|148|17597
POL|108607|149|17597
INA|453644|150|17597
IRL|211736|151|17597
GHA|163813|152|17597
MRI|252661|153|17597
CZE|815600|154|17597
INA|118630|155|17597
MAS|318750|156|17597
LUX|108610|157|17597
JPN|109547|158|17597
ENG|1000287|159|17597
IND|1203560|160|17597
POR|394564|161|17597
NGR|934600|162|17597
PER|315257|163|17597
NOR|108182|164|17597
TPE|107843|165|17597
GER|277782|166|17597
CAN|116856|167|17597
RUS|109088|168|17597
DEN|318795|169|17597
IND|349916|170|17597
TPE|141775|171|17597
EGY|820520|172|17597
JOR|116804|173|17597
IND|349895|174|17597
ITA|1067014|175|17597
FRA|674117|176|17597
NGR|1144607|177|17597
CAN|2077262|178|17597
PER|1462122|179|17597
SUI|311209|180|17597
EGY|1657058|181|17597
IRL|108292|182|17597
SVK|728409|183|17597
IND|349892|184|17597
MAS|168990|185|17597
NGR|934602|186|17597
UKR|108708|187|17597
IND|1443009|188|17597
IND|1205072|189|17597
IND|350990|190|17597
INA|307096|191|17597
IND|259004|192|17597
BUL|465219|193|17597
TPE|107865|194|17597
ISR|306544|195|17597
TPE|890740|196|17597
DEN|243698|197|17597
GUA|1072493|198|17597
CZE|1220948|199|17597
FRA|1355035|200|17597
EGY|888393|201|17597
IND|116420|202|17597
THA|1176962|203|17597
MDA|1202747|204|17597
AUT|384839|205|17597
EGY|163528|206|17597
BUL|393204|207|17597
MAS|361600|208|17597
AUS|163804|209|17597
NZL|239520|210|17597
TPE|860729|211|17597
USA|109002|212|17597
AUS|307253|213|17597
KOR|115931|214|17597
SVK|147441|215|17597
UKR|108121|216|17597
KOR|115938|217|17597
PYF|197970|218|17597
IND|662890|219|17597
DEN|1272764|220|17597
SGP|347214|221|17597
NZL|1359522|222|17597
INA|468476|223|17597
IND|349908|224|17597
GUA|116567|225|17597
SUR|206455|226|17597
JPN|1069060|227|17597
IND|672937|228|17597
TPE|1351253|229|17597
ROU|387381|230|17597
FRA|393198|231|17597
SYR|868326|232|17597
TPE|1586571|233|17597
THA|1159930|234|17597
CZE|261717|235|17597
INA|353096|236|17597
INA|195653|237|17597
CHI|406280|238|17597
NEP|329588|239|17597
SRI|109226|240|17597
POL|113427|241|17597
ENG|2034339|242|17597
ITA|1610454|243|17597
ITA|108165|244|17597
UKR|141154|245|17597
INA|656114|246|17597
INA|453627|247|17597
ESP|401290|248|17597
SUI|356052|249|17597
CHN|1928869|250|17597
INA|313452|251|17597
AUS|113319|252|17597
KOR|1739749|253|17597
SWE|369647|254|17597
JAM|278625|255|17597
BUL|108923|256|17597
IND|349912|257|17597
BRA|1520355|258|17597
JPN|163592|259|17597
MAS|243523|260|17597
IND|107855|261|17597
GUA|147573|262|17597
PER|1146166|263|17597
GRE|311222|264|17597
GER|1663886|265|17597
CZE|108701|266|17597
ENG|208047|267|17597
AUS|1206343|268|17597
AUS|1588681|269|17597
IND|108489|270|17597
TPE|1198058|271|17597
DEN|396250|272|17597
MAS|280255|273|17597
DEN|1239935|274|17597
CAN|349948|275|17597
USA|455885|276|17597
IND|1493329|277|17597
GER|359175|278|17597
THA|464975|279|17597
TPE|1617833|280|17597
TTO|116787|281|17597
INA|146442|282|17597
JAM|163340|283|17597
UZB|261716|284|17597
INA|468447|285|17597
CAN|2855841|286|17597
TPE|666517|287|17597
THA|1349299|288|17597
MEX|147451|289|17597
AZE|656056|290|17597
THA|1691081|291|17597
ZAM|985008|292|17597
USA|109144|293|17597
TPE|1283694|294|17597
INA|656230|295|17597
AUT|348403|296|17597
TPE|211373|297|17597
BRA|668768|297|17597
IND|1252418|299|17597
AUS|163801|300|17597
INA|118664|301|17597
MEX|1080044|302|17597
POL|222505|303|17597
CHN|353093|304|17597
FIN|165978|305|17597
AUS|2187150|306|17597
DEN|1272731|307|17597
ALG|1428485|308|17597
HKG|1263280|309|17597
DEN|1273052|310|17597
SGP|1201768|311|17597
TPE|890769|312|17597
TPE|816278|313|17597
ESA|1183118|313|17597
USA|1948777|315|17597
TUR|289098|316|17597
INA|1272089|317|17597
GER|982658|318|17597
MRI|118490|319|17597
INA|108865|320|17597
MAS|1211942|321|17597
ISL|148194|322|17597
MAS|339270|323|17597
AUT|163597|324|17597
IND|1573456|325|17597
USA|347217|326|17597
PER|1436919|327|17597
CAN|1338025|328|17597
DOM|116493|329|17597
MDV|393173|330|17597
THA|1194534|331|17597
INA|216490|332|17597
BUL|664839|333|17597
MAS|1026274|334|17597
CUB|116565|335|17597
INA|467171|336|17597
TUR|108147|337|17597
VIE|116063|338|17597
AZE|116433|339|17597
ALG|731368|340|17597
FRA|674123|341|17597
ZAM|471101|342|17597
GHA|163734|343|17597
ALG|163742|344|17597
JAM|147248|345|17597
ENG|933136|346|17597
USA|1419130|347|17597
USA|109167|348|17597
INA|2086882|349|17597
AUS|1281408|350|17597
NGR|163736|351|17597
LUX|277773|352|17597
IND|347215|353|17597
BRU|195666|354|17597
PER|1436855|355|17597
RUS|109059|356|17597
UKR|1622985|357|17597
DOM|118221|358|17597
AUS|239518|358|17597
IND|1035487|358|17597
ENG|1223551|361|17597
ENG|1005448|362|17597
KOR|108076|363|17597
CZE|1523383|364|17597
ENG|2376879|365|17597
CAN|1170753|366|17597
MEX|1083259|366|17597
JPN|654113|368|17597
JPN|391557|369|17597
TPE|347219|370|17597
KOR|1263193|371|17597
INA|118189|372|17597
CRO|163882|373|17597
SWE|301396|374|17597
DEN|2380540|375|17597
CAN|872601|376|17597
MAR|664766|377|17597
SEY|163744|378|17597
VIE|2098835|378|17597
NOR|886096|380|17597
AUT|248882|381|17597
SRI|409867|382|17597
DEN|1967821|383|17597
RUS|109087|384|17597
AUS|144207|385|17597
JPN|2471103|385|17597
EST|251966|387|17597
GHA|1025991|388|17597
MYA|2058687|389|17597
IND|286556|390|17597
DEN|361276|390|17597
ALG|163745|392|17597
MRI|1165937|393|17597
POL|311503|394|17597
VIE|109232|395|17597
SCO|208041|396|17597
ITA|1060828|397|17597
UGA|163534|398|17597
BRA|1520388|398|17597
BEL|113594|400|17597
ITA|1610339|401|17597
POL|1669860|402|17597
SLO|319923|403|17597
NGR|934601|404|17597
SUI|946347|405|17597
ENG|939154|406|17597
USA|109135|407|17597
USA|107867|408|17597
CHI|116503|409|17597
JPN|391554|410|17597
BEL|671628|411|17597
NGR|1148863|412|17597
DOM|1307218|413|17597
MRI|1166035|414|17597
ITA|216298|415|17597
TUR|276124|416|17597
TPE|109307|417|17597
LUX|694938|418|17597
BAR|261739|419|17597
TPE|1176952|420|17597
THA|1591439|421|17597
DOM|347693|422|17597
SGP|1044276|423|17597
IND|1205039|424|17597
TPE|1261482|425|17597
KAZ|1276905|426|17597
INA|1703121|427|17597
RUS|1250536|428|17597
IRI|220010|429|17597
DEN|1272633|430|17597
ITA|817052|431|17597
INA|2435385|432|17597
ZIM|2482776|433|17597
CAN|1121799|434|17597
INA|195564|435|17597
IND|367741|436|17597
ENG|1438642|436|17597
CHI|1606745|438|17597
IND|2372011|439|17597
RUS|407531|440|17597
CYP|371752|441|17597
FIN|108154|442|17597
BEL|1148263|443|17597
DEN|946018|444|17597
AUT|728289|445|17597
MLT|1606374|446|17597
NEP|289096|447|17597
AUS|1272218|448|17597
MAS|2215619|449|17597
USA|2075532|450|17597
ENG|815003|451|17597
HUN|2021945|452|17597
MAS|930688|453|17597
NZL|337496|454|17597
GHA|660698|455|17597
UGA|117912|456|17597
UGA|117916|456|17597
UGA|1158487|456|17597
INA|1561403|456|17597
FIN|165982|460|17597
IND|1301998|461|17597
GER|982659|462|17597
BAR|261742|463|17597
POL|854828|464|17597
PAN|1188959|465|17597
MAS|116928|466|17597
BAR|1007578|467|17597
BOT|280285|468|17597
MAC|1927647|469|17597
DOM|854678|470|17597
RUS|868354|471|17597
IND|2120557|472|17597
DEN|1664448|473|17597
NGR|2069609|474|17597
SRI|409865|475|17597
NEP|109236|476|17597
MDV|2169205|476|17597
CMR|1161049|478|17597
INA|109295|479|17597
ALG|2322602|480|17597
JPN|1070856|481|17597
FRA|1451568|482|17597
RUS|109078|483|17597
KOR|208017|484|17597
ESP|1304183|485|17597
MAS|1700680|486|17597
CIV|1991775|487|17597
CMR|1160889|488|17597
USA|1165359|489|17597
NZL|392823|490|17597
CHN|1929271|490|17597
CHN|2481091|490|17597
KAZ|196530|493|17597
KOR|208020|494|17597
SWE|814281|495|17597
CZE|113817|496|17597
USA|1007431|496|17597
MAS|280247|498|17597
MAS|1548846|498|17597
AUS|1256667|500|17597
INA|1463374|500|17597
DOM|1181718|502|17597
IND|1654921|503|17597
VIE|1452102|503|17597
POL|409596|505|17597
MAS|1212198|505|17597
TPE|666557|507|17597
AZE|1248820|508|17597
BRN|361265|509|17597
AUS|116951|510|17597
ZAM|116372|511|17597
DEN|371751|511|17597
UZB|1185444|511|17597
JAM|163339|511|17597
GER|197910|515|17597
SUR|879305|516|17597
HUN|665024|516|17597
PAK|1061597|518|17597
CIV|1161310|519|17597
MAS|361594|520|17597
CAN|258326|521|17597
USA|109143|522|17597
INA|116053|523|17597
IND|2304594|524|17597
THA|1254066|525|17597
IND|673040|526|17597
ARG|951525|527|17597
NGR|1148739|527|17597
MAS|2215468|529|17597
NZL|1414983|530|17597
NZL|2239944|530|17597
BRA|404624|532|17597
BRA|404625|532|17597
ISR|306546|532|17597
BRA|1222670|532|17597
INA|2047668|532|17597
ALG|2910036|532|17597
JPN|2868836|532|17597
DEN|361277|539|17597
USA|117246|540|17597
MAS|886028|541|17597
MGL|146643|542|17597
GER|108886|543|17597
SRB|1607140|544|17597
RUS|339235|545|17597
TTO|669052|545|17597
USA|1987788|547|17597
PAK|116419|548|17597
IND|1222588|548|17597
IND|2300718|550|17597
UKR|1224750|551|17597
DEN|206439|552|17597
TUR|276133|553|17597
KOR|107849|554|17597
KOR|115932|554|17597
KOR|115937|554|17597
RSA|115988|554|17597
KOR|874076|554|17597
KOR|1260472|554|17597
GER|2330439|554|17597
TPE|1270789|554|17597
GER|2629540|554|17597
TUR|276135|563|17597
CIV|2515485|563|17597
NZL|1458281|565|17597
GUA|1473506|565|17597
PER|1462123|565|17597
GER|1663885|568|17597
BEN|1990573|569|17597
CAN|1187492|570|17597
CHN|1518174|570|17597
FIJ|163304|572|17597
IND|367739|572|17597
JPN|2062434|572|17597
NZL|118065|575|17597
NZL|2540945|575|17597
COK|1575271|575|17597
FRA|314861|578|17597
NZL|419631|578|17597
NZL|1980961|578|17597
JAM|1240942|581|17597
NGR|934605|582|17597
NGR|1246003|582|17597
NGR|2067761|582|17597
CHI|198985|585|17597
SUI|1206447|586|17597
AUS|2498067|587|17597
EGY|1475745|588|17597
IRI|113493|589|17597
MAR|990152|590|17597
GUA|1072187|591|17597
JPN|108320|592|17597
UKR|108700|592|17597
IRI|162118|592|17597
JPN|259005|592|17597
IRI|1029656|592|17597
NGR|1245655|592|17597
NGR|1245721|592|17597
IRI|2860807|592|17597
ZAM|1259671|600|17597
DEN|1443878|600|17597
ALG|1428537|600|17597
ARG|351891|603|17597
IND|1337282|604|17597
BAN|2326174|604|17597
BAR|649960|604|17597
ESP|2087103|607|17597
EGY|116346|608|17597
PAK|148676|608|17597
IND|367738|608|17597
RSA|982374|608|17597
INA|1116598|608|17597
PAK|1270682|608|17597
BRA|1448964|608|17597
MEX|1468779|608|17597
IND|672995|608|17597
INA|2143055|608|17597
MAS|1683949|608|17597
ENG|2041022|619|17597
CIV|1994745|620|17597
ZAM|116349|621|17597
ENG|1043908|621|17597
MAS|419622|623|17597
SCO|208042|624|17597
PYF|1663920|625|17597
MAS|1683913|626|17597
NZL|2804080|627|17597
NZL|2844177|627|17597
NZL|2843984|627|17597
GUA|1473570|630|17597
SEY|2125750|631|17597
USA|1006038|632|17597
USA|1681411|632|17597
NZL|1359012|634|17597
MAS|318756|635|17597
ESP|108697|636|17597
BRA|239789|636|17597
MGL|393170|636|17597
MGL|1545461|636|17597
INA|1271833|636|17597
BRA|2059250|636|17597
CMR|1151421|642|17597
MAS|459277|642|17597
ALG|2082558|644|17597
NZL|1416682|645|17597
IND|467307|646|17597
FRA|2442048|647|17597
UGA|221026|648|17597
NGR|1148587|648|17597
MAS|1585478|648|17597
DEN|243695|651|17597
CAN|113524|652|17597
THA|945960|653|17597
NZL|239516|654|17597
CHN|1929085|654|17597
CHN|2902154|654|17597
ENG|211463|657|17597
MRI|252697|657|17597
AZE|1422815|657|17597
ENG|2158120|660|17597
VIE|1571009|661|17597
BEN|1150438|662|17597
GHA|1479130|662|17597
AZE|116426|664|17597
MAS|206102|665|17597
NGR|2472196|666|17597
CRC|1062933|667|17597
GUA|2130152|667|17597
UGA|113480|669|17597
SUI|1234661|670|17597
TPE|1283561|671|17597
LUX|694967|672|17597
RUS|1175885|673|17597
ENG|2371167|674|17597
SUI|311205|675|17597
GUA|198614|676|17597
NGR|310470|676|17597
CUB|1066864|676|17597
UKR|143604|679|17597
RUS|1340693|680|17597
THA|1348497|681|17597
SGP|674154|681|17597
NCL|1029179|683|17597
RSA|364786|684|17597
INA|2158396|684|17597
INA|1286146|684|17597
GRE|113977|687|17597
IND|2091415|688|17597
SCO|1465990|689|17597
RUS|1165043|690|17597
BAR|116509|691|17597
UGA|118522|691|17597
JAM|1572693|691|17597
CHI|2006432|691|17597
CHI|1661247|691|17597
IND|467775|691|17597
BRA|2526150|691|17597
THA|1199798|698|17597
NZL|392824|699|17597
USA|2588496|699|17597
PER|1483313|701|17597
NZL|419630|702|17597
CZE|1622988|703|17597
ZAM|1008247|704|17597
NZL|163540|705|17597
NZL|1414738|705|17597
POR|166337|707|17597
NGR|934607|708|17597
NGR|1148557|708|17597
PER|409890|710|17597
FRA|348400|711|17597
BRA|1227315|712|17597
GER|1036575|713|17597
RUS|256032|714|17597
MAS|1176961|714|17597
DEN|1978096|716|17597
GRE|113978|717|17597
SCO|1466022|718|17597
GUA|198620|719|17597
INA|339278|719|17597
PAK|1273180|719|17597
JAM|1183939|719|17597
PAK|2178468|719|17597
EGY|2180518|719|17597
MAR|2141960|719|17597
TPE|1032264|726|17597
PAN|2419392|727|17597
EST|1214223|728|17597
JPN|1068774|729|17597
DEN|2284925|730|17597
THA|1144174|731|17597
CRC|1185506|732|17597
NED|1113326|733|17597
SWE|1663088|734|17597
ARG|951496|735|17597
ARG|2169395|735|17597
ARG|2306405|735|17597
ARG|2489681|735|17597
GER|2162002|739|17597
ENG|2032729|740|17597
VIE|1620494|741|17597
MAS|1212166|741|17597
SUR|108677|743|17597
SUR|108681|743|17597
NGR|116577|743|17597
VIE|109285|743|17597
CMR|116406|743|17597
MRI|116044|743|17597
MDV|189553|743|17597
PAK|220001|743|17597
BOT|280293|743|17597
IND|349893|743|17597
ETH|355263|743|17597
SUR|280314|743|17597
BOT|364795|743|17597
BRA|404627|743|17597
BRA|404636|743|17597
RUS|407832|743|17597
NCL|456182|743|17597
NGR|1144700|743|17597
NGR|1149308|743|17597
MRI|1165288|743|17597
NGR|1144670|743|17597
INA|1199909|743|17597
SRI|1279960|743|17597
RUS|1251426|743|17597
NGR|1247740|743|17597
RUS|465426|743|17597
SUR|1704615|743|17597
RSA|1276465|743|17597
BOT|1738579|743|17597
INA|1728733|743|17597
BRA|2127797|743|17597
MEX|1082594|743|17597
AUS|934800|743|17597
PAK|1521915|743|17597
DOM|2127617|743|17597
SUR|2255370|743|17597
IND|1508376|743|17597
BOT|1313823|743|17597
IRI|2388936|743|17597
KEN|2404377|743|17597
BRA|1520421|743|17597
NGR|2069790|743|17597
NGR|2068185|743|17597
NGR|2067921|743|17597
JAM|2082854|743|17597
TPE|938799|743|17597
MEX|2144379|743|17597
ETH|2634194|743|17597
LAO|2688874|743|17597
PAK|2562957|743|17597
IRI|2779598|743|17597
IRI|2779418|743|17597
IRI|2779328|743|17597
IRI|2864585|743|17597
IRI|2864633|743|17597
IRI|2864534|743|17597
ALG|2910035|743|17597
BRA|2896317|743|17597
CUB|2897528|743|17597
USA|2903982|743|17597
JPN|1311379|743|17597
JPN|2916129|743|17597
JPN|2916083|743|17597
JPN|1647479|743|17597
MAR|990151|807|17597
INA|1148293|808|17597
BRA|2420221|808|17597
BRA|2630244|808|17597
GER|108883|811|17597
GUA|1473538|811|17597
MEX|1083399|811|17597
DEN|1244139|811|17597
PHI|466872|815|17597
MAS|459190|816|17597
INA|2457460|816|17597
BUL|465189|818|17597
RUS|108126|819|17597
ENG|114027|819|17597
MAS|280249|819|17597
RUS|1180976|819|17597
HKG|1263465|819|17597
KOR|1208212|819|17597
THA|1344619|819|17597
THA|2218007|819|17597
AUS|1693449|819|17597
PYF|2010602|828|17597
DEN|1701774|829|17597
NZL|1980633|830|17597
THA|1694369|830|17597
NZL|2139337|830|17597
NZL|2240070|830|17597
SVK|108731|834|17597
GER|1462127|835|17597
SWE|1431970|836|17597
GHA|2147064|837|17597
THA|168991|838|17597
ISR|1137763|839|17597
LAO|2479574|840|17597
ALG|1068345|841|17597
TPE|1283593|841|17597
SLO|813676|843|17597
POL|671778|844|17597
RUS|1561760|845|17597
FIN|1484650|846|17597
UZB|2174934|847|17597
INA|2357143|848|17597
UKR|453691|849|17597
IRI|1030071|849|17597
ZIM|116361|851|17597
DEN|869469|851|17597
CMR|1161019|851|17597
NGR|2069694|854|17597
INA|1148296|855|17597
HUN|1989049|856|17597
POR|394567|857|17597
RSA|283457|858|17597
CAM|393172|858|17597
CAN|1170843|858|17597
NEP|1242945|858|17597
JOR|995530|858|17597
IND|2269392|858|17597
IND|663180|858|17597
LUX|2062709|865|17597
NZL|118277|866|17597
AZE|1029472|866|17597
IND|2013273|866|17597
KAZ|353121|869|17597
ARG|2306360|870|17597
ARG|2169437|870|17597
MAS|1211974|872|17597
IRL|355061|873|17597
RUS|2060885|874|17597
THA|2015624|874|17597
POL|113418|876|17597
FRA|314858|876|17597
KOR|108077|878|17597
SWE|108282|878|17597
USA|109146|878|17597
KOR|115926|878|17597
TPE|165939|878|17597
TPE|199887|878|17597
TPE|211372|878|17597
KOR|260165|878|17597
KOR|391555|878|17597
SUI|669110|878|17597
KOR|873960|878|17597
THA|1159923|878|17597
USA|1511769|878|17597
MAC|1591818|878|17597
KOR|1317039|878|17597
KOR|2840723|878|17597
KOR|2780575|878|17597
TUR|276122|895|17597
MAS|1552758|895|17597
TPE|869098|895|17597
NOR|886155|898|17597
LAT|1159946|899|17597
FIJ|2384452|900|17597
UKR|351882|901|17597
FIJ|197650|902|17597
FIJ|2499977|902|17597
FIJ|2853460|902|17597
FIJ|2384494|902|17597
AUS|118287|906|17597
PYF|197971|906|17597
DEN|2175242|906|17597
GER|1214921|906|17597
ESA|2132458|906|17597
PYF|2839158|906|17597
PYF|2839248|906|17597
PYF|2839068|906|17597
PYF|2839113|906|17597
NZL|2584809|906|17597
BEL|1608527|916|17597
ENG|933107|917|17597
POR|672536|918|17597
ISL|1035484|919|17597
CYP|113852|920|17597
SWE|1148267|921|17597
CAN|260167|922|17597
ESA|2642768|922|17597
TPE|939060|922|17597
GUA|198615|925|17597
ALG|220012|925|17597
ARG|263435|925|17597
GUA|350696|925|17597
ARG|351895|925|17597
NZL|1058693|925|17597
GUA|1656480|925|17597
EGY|2180157|925|17597
PER|2434183|925|17597
CMR|1160949|925|17597
TPE|1617329|925|17597
CUB|2897666|925|17597
ARG|2932452|925|17597
PER|2966371|925|17597
EST|369657|939|17597
SWE|108297|940|17597
SWE|1010186|940|17597
SWE|853750|940|17597
ZAM|1301411|940|17597
UZB|1510753|940|17597
ZAM|1304583|940|17597
EGY|2180115|940|17597
ISR|1665859|947|17597
TPE|1690255|948|17597
IND|161354|949|17597
INA|1648818|949|17597
GRE|2008487|949|17597
IRI|2163728|949|17597
INA|2143181|949|17597
USA|2535925|949|17597
NZL|2574071|949|17597
ZAM|471936|956|17597
BEN|2158244|957|17597
BUL|108296|958|17597
GUA|2129936|958|17597
GHA|1480824|960|17597
DEN|108071|961|17597
SUR|108680|961|17597
AUS|113333|961|17597
POL|113425|961|17597
KEN|116581|961|17597
MGL|116734|961|17597
MRI|118471|961|17597
MRI|118484|961|17597
MRI|118492|961|17597
MRI|118496|961|17597
UGA|118521|961|17597
MRI|118504|961|17597
SUR|148788|961|17597
KOR|157165|961|17597
PAK|189572|961|17597
NED|196537|961|17597
BRA|199927|961|17597
DOM|201897|961|17597
RSA|208070|961|17597
MRI|252678|961|17597
MRI|252680|961|17597
JAM|261738|961|17597
MOZ|262997|961|17597
MOZ|263007|961|17597
BOT|280289|961|17597
THA|243547|961|17597
TTO|348434|961|17597
ETH|355257|961|17597
ETH|355260|961|17597
ETH|355270|961|17597
BOT|364797|961|17597
DOM|854620|961|17597
DOM|873844|961|17597
SUR|664908|961|17597
SUR|664937|961|17597
BOT|876383|961|17597
INA|1116038|961|17597
INA|1116636|961|17597
MRI|1167021|961|17597
VIE|116103|961|17597
TUR|1197764|961|17597
MEX|1079983|961|17597
PAK|1273911|961|17597
MAS|663673|961|17597
IND|1344795|961|17597
BRA|1448996|961|17597
GRE|1146448|961|17597
MGL|1117907|961|17597
MGL|667546|961|17597
MGL|1613127|961|17597
MGL|1545560|961|17597
MGL|1545494|961|17597
MEX|1110835|961|17597
SUR|1704579|961|17597
MEX|1110980|961|17597
GRE|1483690|961|17597
MRI|1477609|961|17597
THA|2019564|961|17597
MEX|1082494|961|17597
ETH|2163942|961|17597
PAK|1521981|961|17597
PAK|1943834|961|17597
DOM|1570325|961|17597
DOM|1570067|961|17597
PAN|1549485|961|17597
PAN|2185282|961|17597
SUR|2255586|961|17597
IND|1210331|961|17597
IND|467462|961|17597
ZAM|1301285|961|17597
RSA|1306244|961|17597
BOT|2329374|961|17597
BOT|1314018|961|17597
THA|2384093|961|17597
AFG|2381229|961|17597
KEN|2404419|961|17597
MRI|2510239|961|17597
KOR|2513836|961|17597
SWE|1663124|961|17597
AUS|2606513|961|17597
MEX|2455520|961|17597
MEX|2636829|961|17597
ETH|2634374|961|17597
PAR|2693784|961|17597
PAR|2693538|961|17597
BRA|2691204|961|17597
PAR|2693628|961|17597
PAR|2694010|961|17597
DOM|2180871|961|17597
THA|2418063|961|17597
VIE|2433095|961|17597
BEL|2817755|961|17597
PAK|2723661|961|17597
PAK|2723706|961|17597
GUF|2743949|961|17597
BOT|2784121|961|17597
MOZ|2777454|961|17597
NEP|2137096|961|17597
IND|2425316|961|17597
IND|2588220|961|17597
IND|2131992|961|17597
UGA|2882747|961|17597
NOR|1199163|1063|17597
EST|216642|1064|17597
ESP|1304966|1065|17597
INA|437093|1066|17597
PYF|163317|1067|17597
RUS|193640|1067|17597
RUS|1524329|1067|17597
CAN|1646675|1067|17597
CAN|1515795|1067|17597
CAN|2048946|1067|17597
CAN|2049698|1067|17597
RUS|2164205|1067|17597
CAN|1622715|1067|17597
RUS|2539348|1067|17597
RUS|2539483|1067|17597
CHN|2902105|1067|17597
CHN|2481133|1067|17597
CHN|2866427|1067|17597
CHN|1929379|1067|17597
CHN|2758056|1067|17597
BEL|2517888|1083|17597
ENG|1202437|1084|17597
SGP|1336416|1085|17597
ENG|2067678|1086|17597
MYA|2059084|1087|17597
DEN|1649250|1087|17597
INA|1148298|1089|17597
BLR|359208|1090|17597
MAS|459248|1090|17597
IND|1421785|1090|17597
BEN|2500813|1093|17597
ENG|1960647|1094|17597
ENG|362673|1095|17597
SGP|946078|1096|17597
BAN|284377|1097|17597
INA|658403|1097|17597
AUS|1184763|1097|17597
IND|1734261|1097|17597
IND|2357159|1097|17597
INA|2078083|1097|17597
INA|2078300|1097|17597
DEN|1966393|1104|17597
SRB|275584|1105|17597
CRC|1185538|1106|17597
DEN|2617397|1106|17597
FRA|198644|1108|17597
THA|1348199|1108|17597
RUS|2417678|1108|17597
GHA|1025719|1108|17597
SCO|1714738|1112|17597
AZE|143601|1113|17597
INA|2084460|1113|17597
SWE|161873|1115|17597
EST|108153|1116|17597
THA|109461|1116|17597
MAS|669221|1116|17597
IND|2276041|1116|17597
MYA|1522107|1116|17597
MYA|2058868|1116|17597
INA|2510386|1122|17597
BUL|275586|1123|17597
GRE|1135622|1123|17597
ENG|1257453|1123|17597
DEN|1649399|1123|17597
FIN|391548|1127|17597
TPE|1283528|1127|17597
IRI|306481|1129|17597
RUS|453686|1129|17597
IRI|1423147|1129|17597
UKR|1689229|1129|17597
