country|pid|rank|week
JPN|654113|366|17650
JPN|391557|367|17650
TPE|347219|368|17650
KOR|1263193|369|17650
INA|118189|370|17650
SWE|301396|371|17650
DEN|2380540|372|17650
CAN|872601|373|17650
MAR|664766|374|17650
SEY|163744|375|17650
VIE|2098835|375|17650
AUT|248882|377|17650
SRI|409867|378|17650
DEN|1967821|379|17650
RUS|109087|380|17650
AUS|144207|381|17650
JPN|2471103|381|17650
EST|251966|383|17650
GHA|1025991|384|17650
IND|286556|385|17650
DEN|361276|385|17650
ALG|163745|387|17650
MRI|1165937|388|17650
POL|311503|389|17650
VIE|109232|390|17650
SCO|208041|391|17650
UGA|163534|392|17650
BRA|1520388|392|17650
BEL|113594|394|17650
ITA|1610339|395|17650
POL|1669860|396|17650
NGR|934601|397|17650
SUI|946347|398|17650
ENG|939154|399|17650
USA|109135|400|17650
USA|107867|401|17650
CHI|116503|402|17650
JPN|391554|403|17650
BEL|671628|404|17650
NGR|1148863|405|17650
CZE|1523383|406|17650
DOM|1307218|407|17650
MRI|1166035|408|17650
ITA|216298|409|17650
TUR|276124|410|17650
TPE|109307|411|17650
LUX|694938|412|17650
BAR|261739|413|17650
TPE|1176952|414|17650
THA|1591439|415|17650
DOM|347693|416|17650
SGP|1044276|417|17650
IND|1205039|418|17650
TPE|1261482|419|17650
MYA|2058687|420|17650
KAZ|1276905|421|17650
INA|1703121|422|17650
RUS|1250536|423|17650
IRI|220010|424|17650
DEN|1272633|425|17650
ITA|817052|426|17650
ITA|1060828|426|17650
INA|2435385|428|17650
ZIM|2482776|429|17650
CAN|1121799|430|17650
INA|195564|431|17650
IND|367741|432|17650
ENG|1438642|432|17650
CHI|1606745|434|17650
IND|2372011|435|17650
AUT|163597|436|17650
RUS|407531|437|17650
CRO|163882|438|17650
FIN|108154|439|17650
BEL|1148263|440|17650
DEN|946018|441|17650
AUT|728289|442|17650
MLT|1606374|443|17650
NEP|289096|444|17650
AUS|1272218|445|17650
NOR|886096|446|17650
MAS|2215619|447|17650
USA|2075532|448|17650
ENG|815003|449|17650
MAS|930688|450|17650
NZL|337496|451|17650
GHA|660698|452|17650
UGA|117912|453|17650
UGA|117916|453|17650
UGA|1158487|453|17650
INA|1561403|453|17650
FIN|165982|457|17650
IND|1301998|458|17650
GER|982659|459|17650
BAR|261742|460|17650
POL|854828|461|17650
PAN|1188959|462|17650
MAS|116928|463|17650
BAR|1007578|464|17650
BOT|280285|465|17650
DOM|854678|466|17650
RUS|868354|467|17650
IND|2120557|468|17650
DEN|1664448|469|17650
NGR|2069609|470|17650
SRI|409865|471|17650
NEP|109236|472|17650
MDV|2169205|472|17650
CMR|1161049|474|17650
INA|109295|475|17650
ALG|2322602|476|17650
JPN|1070856|477|17650
CYP|371752|478|17650
FRA|1451568|479|17650
RUS|109078|480|17650
KOR|208017|481|17650
ESP|1304183|482|17650
MAS|1700680|483|17650
CIV|1991775|484|17650
CMR|1160889|485|17650
USA|1165359|486|17650
NZL|392823|487|17650
CHN|1929271|487|17650
CHN|2481091|487|17650
KAZ|196530|490|17650
KOR|208020|491|17650
HUN|2021945|492|17650
SWE|814281|493|17650
CZE|113817|494|17650
USA|1007431|494|17650
MAS|280247|496|17650
MAS|1548846|496|17650
AUS|1256667|498|17650
INA|1463374|498|17650
DOM|1181718|500|17650
IND|1654921|501|17650
VIE|1452102|501|17650
POL|409596|503|17650
MAS|1212198|503|17650
TPE|666557|505|17650
AZE|1248820|506|17650
BRN|361265|507|17650
AUS|116951|508|17650
ZAM|116372|509|17650
DEN|371751|509|17650
UZB|1185444|509|17650
JAM|163339|509|17650
GER|197910|513|17650
SLO|319923|514|17650
SUR|879305|515|17650
PAK|1061597|516|17650
CIV|1161310|517|17650
MAS|361594|518|17650
CAN|258326|519|17650
USA|109143|520|17650
INA|116053|521|17650
IND|2304594|522|17650
THA|1254066|523|17650
IND|673040|524|17650
ARG|951525|525|17650
NGR|1148739|525|17650
MAS|2215468|527|17650
NZL|1414983|528|17650
NZL|2239944|528|17650
BRA|404624|530|17650
BRA|404625|530|17650
ISR|306546|530|17650
BRA|1222670|530|17650
INA|2047668|530|17650
ALG|2910036|530|17650
JPN|2868836|530|17650
DEN|361277|537|17650
USA|117246|538|17650
MAS|886028|539|17650
MGL|146643|540|17650
GER|108886|541|17650
RUS|339235|542|17650
TTO|669052|542|17650
USA|1987788|544|17650
PAK|116419|545|17650
IND|1222588|545|17650
IND|2300718|547|17650
MAC|1927647|548|17650
UKR|1224750|549|17650
SRB|1607140|550|17650
DEN|206439|551|17650
TUR|276133|552|17650
KOR|107849|553|17650
KOR|115932|553|17650
KOR|115937|553|17650
RSA|115988|553|17650
KOR|874076|553|17650
KOR|1260472|553|17650
GER|2330439|553|17650
TPE|1270789|553|17650
GER|2629540|553|17650
TUR|276135|562|17650
CIV|2515485|562|17650
NZL|1458281|564|17650
GUA|1473506|564|17650
PER|1462123|564|17650
GER|1663885|567|17650
BEN|1990573|568|17650
CAN|1187492|569|17650
CHN|1518174|569|17650
FIJ|163304|571|17650
IND|367739|571|17650
JPN|2062434|571|17650
NZL|118065|574|17650
NZL|2540945|574|17650
COK|1575271|574|17650
FRA|314861|577|17650
NZL|419631|577|17650
NZL|1980961|577|17650
JAM|1240942|580|17650
NGR|934605|581|17650
NGR|1246003|581|17650
NGR|2067761|581|17650
CHI|198985|584|17650
SUI|1206447|585|17650
AUS|2498067|586|17650
EGY|1475745|587|17650
IRI|113493|588|17650
MAR|990152|589|17650
GUA|1072187|590|17650
JPN|108320|591|17650
UKR|108700|591|17650
IRI|162118|591|17650
JPN|259005|591|17650
IRI|1029656|591|17650
NGR|1245655|591|17650
NGR|1245721|591|17650
IRI|2860807|591|17650
ZAM|1259671|599|17650
DEN|1443878|599|17650
ALG|1428537|599|17650
ARG|351891|602|17650
IND|1337282|603|17650
BAN|2326174|603|17650
BAR|649960|603|17650
ESP|2087103|606|17650
EGY|116346|607|17650
PAK|148676|607|17650
IND|367738|607|17650
RSA|982374|607|17650
INA|1116598|607|17650
PAK|1270682|607|17650
BRA|1448964|607|17650
MEX|1468779|607|17650
IND|672995|607|17650
INA|2143055|607|17650
MAS|1683949|607|17650
ENG|2041022|618|17650
CIV|1994745|619|17650
ZAM|116349|620|17650
ENG|1043908|620|17650
MAS|419622|622|17650
SCO|208042|623|17650
PYF|1663920|624|17650
MAS|1683913|625|17650
NZL|2804080|626|17650
NZL|2844177|626|17650
NZL|2843984|626|17650
GUA|1473570|629|17650
SEY|2125750|630|17650
USA|1006038|631|17650
USA|1681411|631|17650
NZL|1359012|633|17650
MAS|318756|634|17650
ESP|108697|635|17650
BRA|239789|635|17650
MGL|393170|635|17650
MGL|1545461|635|17650
INA|1271833|635|17650
BRA|2059250|635|17650
HUN|665024|641|17650
CMR|1151421|642|17650
MAS|459277|642|17650
ALG|2082558|644|17650
NZL|1416682|645|17650
IND|467307|646|17650
FRA|2442048|647|17650
UGA|221026|648|17650
NGR|1148587|648|17650
MAS|1585478|648|17650
DEN|243695|651|17650
CAN|113524|652|17650
THA|945960|653|17650
NZL|239516|654|17650
CHN|1929085|654|17650
CHN|2902154|654|17650
ENG|211463|657|17650
MRI|252697|657|17650
AZE|1422815|657|17650
VIE|1571009|660|17650
BEN|1150438|661|17650
GHA|1479130|661|17650
AZE|116426|663|17650
MAS|206102|664|17650
NGR|2472196|665|17650
CRC|1062933|666|17650
GUA|2130152|666|17650
UGA|113480|668|17650
SUI|1234661|669|17650
TPE|1283561|670|17650
LUX|694967|671|17650
RUS|1175885|672|17650
ENG|2371167|673|17650
SUI|311205|674|17650
GUA|198614|675|17650
NGR|310470|675|17650
CUB|1066864|675|17650
UKR|143604|678|17650
RUS|1340693|679|17650
THA|1348497|680|17650
SGP|674154|680|17650
RSA|364786|682|17650
INA|2158396|682|17650
INA|1286146|682|17650
GRE|113977|685|17650
IND|2091415|686|17650
SCO|1465990|687|17650
RUS|1165043|688|17650
BAR|116509|689|17650
UGA|118522|689|17650
JAM|1572693|689|17650
CHI|2006432|689|17650
CHI|1661247|689|17650
IND|467775|689|17650
BRA|2526150|689|17650
THA|1199798|696|17650
NZL|392824|697|17650
USA|2588496|697|17650
PER|1483313|699|17650
NZL|419630|700|17650
CZE|1622988|701|17650
ZAM|1008247|702|17650
NZL|163540|703|17650
NZL|1414738|703|17650
POR|166337|705|17650
NGR|934607|706|17650
NGR|1148557|706|17650
PER|409890|708|17650
FRA|348400|709|17650
BRA|1227315|710|17650
GER|1036575|711|17650
RUS|256032|712|17650
MAS|1176961|712|17650
DEN|1978096|714|17650
GRE|113978|715|17650
SCO|1466022|716|17650
GUA|198620|717|17650
INA|339278|717|17650
PAK|1273180|717|17650
JAM|1183939|717|17650
PAK|2178468|717|17650
EGY|2180518|717|17650
MAR|2141960|717|17650
TPE|1032264|724|17650
PAN|2419392|725|17650
EST|1214223|726|17650
JPN|1068774|727|17650
DEN|2284925|728|17650
THA|1144174|729|17650
CRC|1185506|730|17650
NED|1113326|731|17650
SWE|1663088|732|17650
ARG|951496|733|17650
ARG|2169395|733|17650
ARG|2306405|733|17650
ARG|2489681|733|17650
GER|2162002|737|17650
ENG|2032729|738|17650
VIE|1620494|739|17650
MAS|1212166|739|17650
ENG|2158120|741|17650
SUR|108677|742|17650
SUR|108681|742|17650
NGR|116577|742|17650
VIE|109285|742|17650
CMR|116406|742|17650
MRI|116044|742|17650
MDV|189553|742|17650
PAK|220001|742|17650
BOT|280293|742|17650
IND|349893|742|17650
ETH|355263|742|17650
SUR|280314|742|17650
BOT|364795|742|17650
BRA|404627|742|17650
BRA|404636|742|17650
RUS|407832|742|17650
NGR|1144700|742|17650
NGR|1149308|742|17650
MRI|1165288|742|17650
NGR|1144670|742|17650
INA|1199909|742|17650
SRI|1279960|742|17650
RUS|1251426|742|17650
NGR|1247740|742|17650
RUS|465426|742|17650
SUR|1704615|742|17650
RSA|1276465|742|17650
BOT|1738579|742|17650
INA|1728733|742|17650
BRA|2127797|742|17650
MEX|1082594|742|17650
AUS|934800|742|17650
PAK|1521915|742|17650
DOM|2127617|742|17650
SUR|2255370|742|17650
IND|1508376|742|17650
BOT|1313823|742|17650
IRI|2388936|742|17650
KEN|2404377|742|17650
BRA|1520421|742|17650
NGR|2069790|742|17650
NGR|2068185|742|17650
NGR|2067921|742|17650
JAM|2082854|742|17650
TPE|938799|742|17650
MEX|2144379|742|17650
ETH|2634194|742|17650
LAO|2688874|742|17650
PAK|2562957|742|17650
IRI|2779598|742|17650
IRI|2779418|742|17650
IRI|2779328|742|17650
IRI|2864585|742|17650
IRI|2864633|742|17650
IRI|2864534|742|17650
ALG|2910035|742|17650
BRA|2896317|742|17650
CUB|2897528|742|17650
USA|2903982|742|17650
JPN|1311379|742|17650
JPN|2916129|742|17650
JPN|2916083|742|17650
JPN|1647479|742|17650
MAR|990151|805|17650
INA|1148293|806|17650
BRA|2420221|806|17650
BRA|2630244|806|17650
GER|108883|809|17650
GUA|1473538|809|17650
MEX|1083399|809|17650
DEN|1244139|809|17650
PHI|466872|813|17650
MAS|459190|814|17650
INA|2457460|814|17650
BUL|465189|816|17650
RUS|108126|817|17650
ENG|114027|817|17650
MAS|280249|817|17650
RUS|1180976|817|17650
HKG|1263465|817|17650
KOR|1208212|817|17650
THA|1344619|817|17650
THA|2218007|817|17650
AUS|1693449|817|17650
PYF|2010602|826|17650
DEN|1701774|827|17650
NZL|1980633|828|17650
THA|1694369|828|17650
NZL|2139337|828|17650
NZL|2240070|828|17650
SVK|108731|832|17650
GER|1462127|833|17650
SWE|1431970|834|17650
GHA|2147064|835|17650
THA|168991|836|17650
ISR|1137763|837|17650
LAO|2479574|838|17650
ALG|1068345|839|17650
TPE|1283593|839|17650
SLO|813676|841|17650
POL|671778|842|17650
RUS|1561760|843|17650
FIN|1484650|844|17650
UZB|2174934|845|17650
INA|2357143|846|17650
UKR|453691|847|17650
IRI|1030071|847|17650
ZIM|116361|849|17650
DEN|869469|849|17650
CMR|1161019|849|17650
NGR|2069694|852|17650
INA|1148296|853|17650
HUN|1989049|854|17650
POR|394567|855|17650
RSA|283457|856|17650
CAM|393172|856|17650
CAN|1170843|856|17650
NEP|1242945|856|17650
JOR|995530|856|17650
IND|2269392|856|17650
IND|663180|856|17650
LUX|2062709|863|17650
NZL|118277|864|17650
AZE|1029472|864|17650
IND|2013273|864|17650
KAZ|353121|867|17650
ARG|2306360|868|17650
ARG|2169437|868|17650
MAS|1211974|870|17650
IRL|355061|871|17650
RUS|2060885|872|17650
THA|2015624|872|17650
FRA|314858|874|17650
KOR|108077|875|17650
SWE|108282|875|17650
USA|109146|875|17650
KOR|115926|875|17650
TPE|165939|875|17650
TPE|199887|875|17650
TPE|211372|875|17650
KOR|260165|875|17650
KOR|391555|875|17650
SUI|669110|875|17650
KOR|873960|875|17650
THA|1159923|875|17650
USA|1511769|875|17650
MAC|1591818|875|17650
KOR|1317039|875|17650
KOR|2840723|875|17650
KOR|2780575|875|17650
TUR|276122|892|17650
MAS|1552758|892|17650
TPE|869098|892|17650
NOR|886155|895|17650
LAT|1159946|896|17650
FIJ|2384452|897|17650
UKR|351882|898|17650
FIJ|197650|899|17650
FIJ|2499977|899|17650
FIJ|2853460|899|17650
FIJ|2384494|899|17650
AUS|118287|903|17650
PYF|197971|903|17650
NCL|1029179|903|17650
DEN|2175242|903|17650
ESA|2132458|903|17650
PYF|2839158|903|17650
PYF|2839248|903|17650
PYF|2839068|903|17650
PYF|2839113|903|17650
NZL|2584809|903|17650
BEL|1608527|913|17650
ENG|933107|914|17650
POR|672536|915|17650
ISL|1035484|916|17650
CYP|113852|917|17650
SWE|1148267|918|17650
CAN|260167|919|17650
ESA|2642768|919|17650
TPE|939060|919|17650
GUA|198615|922|17650
ALG|220012|922|17650
ARG|263435|922|17650
GUA|350696|922|17650
ARG|351895|922|17650
NZL|1058693|922|17650
GUA|1656480|922|17650
EGY|2180157|922|17650
PER|2434183|922|17650
CMR|1160949|922|17650
TPE|1617329|922|17650
CUB|2897666|922|17650
ARG|2932452|922|17650
PER|2966371|922|17650
EST|369657|936|17650
SWE|108297|937|17650
SWE|1010186|937|17650
SWE|853750|937|17650
ZAM|1301411|937|17650
UZB|1510753|937|17650
ZAM|1304583|937|17650
EGY|2180115|937|17650
ISR|1665859|944|17650
TPE|1690255|945|17650
IND|161354|946|17650
INA|1648818|946|17650
GRE|2008487|946|17650
IRI|2163728|946|17650
INA|2143181|946|17650
USA|2535925|946|17650
NZL|2574071|946|17650
ZAM|471936|953|17650
BEN|2158244|954|17650
BUL|108296|955|17650
GUA|2129936|955|17650
GHA|1480824|957|17650
DEN|108071|958|17650
SUR|108680|958|17650
AUS|113333|958|17650
POL|113425|958|17650
KEN|116581|958|17650
MGL|116734|958|17650
MRI|118471|958|17650
MRI|118484|958|17650
MRI|118492|958|17650
MRI|118496|958|17650
UGA|118521|958|17650
MRI|118504|958|17650
SUR|148788|958|17650
KOR|157165|958|17650
PAK|189572|958|17650
NED|196537|958|17650
BRA|199927|958|17650
DOM|201897|958|17650
RSA|208070|958|17650
MRI|252678|958|17650
MRI|252680|958|17650
JAM|261738|958|17650
MOZ|262997|958|17650
MOZ|263007|958|17650
BOT|280289|958|17650
THA|243547|958|17650
TTO|348434|958|17650
ETH|355257|958|17650
ETH|355260|958|17650
ETH|355270|958|17650
BOT|364797|958|17650
DOM|854620|958|17650
DOM|873844|958|17650
SUR|664908|958|17650
SUR|664937|958|17650
BOT|876383|958|17650
INA|1116038|958|17650
INA|1116636|958|17650
MRI|1167021|958|17650
VIE|116103|958|17650
TUR|1197764|958|17650
MEX|1079983|958|17650
PAK|1273911|958|17650
MAS|663673|958|17650
IND|1344795|958|17650
BRA|1448996|958|17650
GRE|1146448|958|17650
MGL|1117907|958|17650
MGL|667546|958|17650
MGL|1613127|958|17650
MGL|1545560|958|17650
MGL|1545494|958|17650
MEX|1110835|958|17650
SUR|1704579|958|17650
MEX|1110980|958|17650
GRE|1483690|958|17650
MRI|1477609|958|17650
THA|2019564|958|17650
MEX|1082494|958|17650
ETH|2163942|958|17650
PAK|1521981|958|17650
PAK|1943834|958|17650
DOM|1570325|958|17650
DOM|1570067|958|17650
PAN|1549485|958|17650
PAN|2185282|958|17650
SUR|2255586|958|17650
IND|1210331|958|17650
IND|467462|958|17650
ZAM|1301285|958|17650
RSA|1306244|958|17650
BOT|2329374|958|17650
BOT|1314018|958|17650
THA|2384093|958|17650
AFG|2381229|958|17650
KEN|2404419|958|17650
MRI|2510239|958|17650
KOR|2513836|958|17650
SWE|1663124|958|17650
AUS|2606513|958|17650
MEX|2455520|958|17650
MEX|2636829|958|17650
ETH|2634374|958|17650
PAR|2693784|958|17650
PAR|2693538|958|17650
BRA|2691204|958|17650
PAR|2693628|958|17650
PAR|2694010|958|17650
DOM|2180871|958|17650
THA|2418063|958|17650
VIE|2433095|958|17650
BEL|2817755|958|17650
PAK|2723661|958|17650
PAK|2723706|958|17650
GUF|2743949|958|17650
BOT|2784121|958|17650
MOZ|2777454|958|17650
NEP|2137096|958|17650
IND|2425316|958|17650
IND|2588220|958|17650
IND|2131992|958|17650
UGA|2882747|958|17650
NOR|1199163|1060|17650
EST|216642|1061|17650
ESP|1304966|1062|17650
INA|437093|1063|17650
PYF|163317|1064|17650
RUS|193640|1064|17650
RUS|1524329|1064|17650
CAN|1646675|1064|17650
CAN|1515795|1064|17650
CAN|2048946|1064|17650
CAN|2049698|1064|17650
RUS|2164205|1064|17650
CAN|1622715|1064|17650
RUS|2539348|1064|17650
RUS|2539483|1064|17650
CHN|2902105|1064|17650
CHN|2481133|1064|17650
CHN|2866427|1064|17650
CHN|1929379|1064|17650
CHN|2758056|1064|17650
BEL|2517888|1080|17650
ENG|1202437|1081|17650
SGP|1336416|1082|17650
ENG|2067678|1083|17650
MYA|2059084|1084|17650
DEN|1649250|1084|17650
INA|1148298|1086|17650
MAS|459248|1087|17650
IND|1421785|1087|17650
BEN|2500813|1089|17650
ENG|1960647|1090|17650
ENG|362673|1091|17650
SGP|946078|1092|17650
BAN|284377|1093|17650
INA|658403|1093|17650
AUS|1184763|1093|17650
IND|1734261|1093|17650
IND|2357159|1093|17650
INA|2078083|1093|17650
INA|2078300|1093|17650
DEN|1966393|1100|17650
CRC|1185538|1101|17650
DEN|2617397|1101|17650
FRA|198644|1103|17650
THA|1348199|1103|17650
RUS|2417678|1103|17650
GHA|1025719|1103|17650
SCO|1714738|1107|17650
AZE|143601|1108|17650
INA|2084460|1108|17650
SWE|161873|1110|17650
EST|108153|1111|17650
THA|109461|1111|17650
BLR|359208|1111|17650
MAS|669221|1111|17650
IND|2276041|1111|17650
MYA|1522107|1111|17650
MYA|2058868|1111|17650
INA|2510386|1118|17650
BUL|275586|1119|17650
GRE|1135622|1119|17650
ENG|1257453|1119|17650
DEN|1649399|1119|17650
FIN|391548|1123|17650
TPE|1283528|1123|17650
IRI|306481|1125|17650
RUS|453686|1125|17650
IRI|1423147|1125|17650
UKR|1689229|1125|17650
FIN|660495|1129|17650
CYP|277418|1130|17650
ISR|1207512|1131|17650
GER|2573599|1132|17650
