country|date|pid|rank|week
MAS|11/3/2016|50152|1|12217
CHN|11/3/2016|75787|2|12217
CHN|11/3/2016|50906|3|12217
DEN|11/3/2016|25831|4|12217
KOR|11/3/2016|54346|5|12217
DEN|11/3/2016|54431|6|12217
CHN|11/3/2016|12903|7|12217
TPE|11/3/2016|34810|8|12217
KOR|11/3/2016|11704|9|12217
HKG|11/3/2016|45171|10|12217
DEN|11/3/2016|53753|11|12217
THA|11/3/2016|54513|12|12217
GER|11/3/2016|50858|13|12217
ENG|11/3/2016|51613|14|12217
IND|11/3/2016|93627|15|12217
CHN|11/3/2016|57945|16|12217
HKG|11/3/2016|14869|17|12217
HKG|11/3/2016|55280|18|12217
KOR|11/3/2016|64933|19|12217
INA|11/3/2016|14587|20|12217
INA|11/3/2016|73442|21|12217
TPE|11/3/2016|67100|22|12217
IND|11/3/2016|55351|23|12217
CHN|11/3/2016|78828|24|12217
KOR|11/3/2016|65580|25|12217
MAS|11/3/2016|50152|1|12217
CHN|11/3/2016|75787|2|12217
CHN|11/3/2016|50906|3|12217
DEN|11/3/2016|25831|4|12217
KOR|11/3/2016|54346|5|12217
DEN|11/3/2016|54431|6|12217
CHN|11/3/2016|12903|7|12217
TPE|11/3/2016|34810|8|12217
KOR|11/3/2016|11704|9|12217
HKG|11/3/2016|45171|10|12217
DEN|11/3/2016|53753|11|12217
THA|11/3/2016|54513|12|12217
GER|11/3/2016|50858|13|12217
ENG|11/3/2016|51613|14|12217
IND|11/3/2016|93627|15|12217
CHN|11/3/2016|57945|16|12217
HKG|11/3/2016|14869|17|12217
HKG|11/3/2016|55280|18|12217
KOR|11/3/2016|64933|19|12217
INA|11/3/2016|14587|20|12217
INA|11/3/2016|73442|21|12217
TPE|11/3/2016|67100|22|12217
IND|11/3/2016|55351|23|12217
CHN|11/3/2016|78828|24|12217
KOR|11/3/2016|65580|25|12217
FRA|11/3/2016|52968|26|12217
TPE|11/3/2016|87375|27|12217
IND|11/3/2016|83950|28|12217
HKG|11/3/2016|53054|29|12217
CHN|11/3/2016|71261|30|12217
THA|11/3/2016|11959|31|12217
MAS|11/3/2016|89511|32|12217
MAS|11/3/2016|31871|33|12217
IND|11/3/2016|42776|34|12217
JPN|11/3/2016|50905|35|12217
INA|11/3/2016|50427|36|12217
INA|11/3/2016|95661|37|12217
INA|11/3/2016|74154|38|12217
DEN|11/3/2016|91554|39|12217
VIE|11/3/2016|14107|40|12217
ESP|11/3/2016|14251|41|12217
DEN|11/3/2016|83122|42|12217
CHN|11/3/2016|78769|43|12217
IND|11/3/2016|77003|44|12217
JPN|11/3/2016|57823|45|12217
JPN|11/3/2016|85394|46|12217
MAS|11/3/2016|92593|47|12217
SWE|11/3/2016|52325|48|12217
MAS|11/3/2016|52030|49|12217
JPN|11/3/2016|91280|50|12217
ISR|11/3/2016|52953|51|12217
THA|11/3/2016|29449|52|12217
JPN|11/3/2016|47181|53|12217
IND|11/3/2016|51598|54|12217
EST|11/3/2016|51531|55|12217
TPE|11/3/2016|91665|56|12217
IND|11/3/2016|25925|57|12217
RUS|11/3/2016|51682|58|12217
FRA|11/3/2016|89416|59|12217
BEL|11/3/2016|51690|60|12217
KOR|11/3/2016|68718|61|12217
FRA|11/3/2016|89506|62|12217
DEN|11/3/2016|96545|63|12217
POR|11/3/2016|57034|64|12217
USA|11/3/2016|46776|65|12217
BRA|11/3/2016|96429|66|12217
SGP|11/3/2016|52701|67|12217
UKR|11/3/2016|20301|68|12217
POL|11/3/2016|48962|69|12217
ITA|11/3/2016|54234|70|12217
GUA|11/3/2016|54897|71|12217
CZE|11/3/2016|95385|72|12217
IND|11/3/2016|85472|73|12217
CUB|11/3/2016|52364|74|12217
FRA|11/3/2016|38500|75|12217
AUT|11/3/2016|54459|76|12217
SRI|11/3/2016|14004|77|12217
SCO|11/3/2016|54204|78|12217
CAN|11/3/2016|42227|79|12217
DEN|11/3/2016|70937|80|12217
RSA|11/3/2016|38907|81|12217
THA|11/3/2016|80800|82|12217
CZE|11/3/2016|15585|83|12217
MAS|11/3/2016|52864|84|12217
IRL|11/3/2016|15241|85|12217
JPN|11/3/2016|61799|86|12217
NOR|11/3/2016|20711|87|12217
MAS|11/3/2016|87117|88|12217
FIN|11/3/2016|54484|89|12217
AUT|11/3/2016|56274|90|12217
ITA|11/3/2016|15286|91|12217
HKG|11/3/2016|94780|92|12217
INA|11/3/2016|61797|93|12217
FIN|11/3/2016|15453|94|12217
NED|11/3/2016|48202|95|12217
JPN|11/3/2016|76185|96|12217
ENG|11/3/2016|88523|97|12217
MAS|11/3/2016|76106|98|12217
IND|11/3/2016|95512|99|12217
MEX|11/3/2016|96461|100|12217
INA|11/3/2016|86149|101|12217
BEL|11/3/2016|25625|102|12217
SWE|11/3/2016|67656|103|12217
MAS|11/3/2016|73534|104|12217
SRI|11/3/2016|52229|105|12217
DEN|11/3/2016|59420|106|12217
INA|11/3/2016|77437|107|12217
UKR|11/3/2016|54439|108|12217
ENG|11/3/2016|90842|109|12217
NED|11/3/2016|88679|110|12217
MEX|11/3/2016|93101|111|12217
FIN|11/3/2016|92655|112|12217
RUS|11/3/2016|93878|113|12217
IND|11/3/2016|53944|114|12217
USA|11/3/2016|60178|115|12217
IND|11/3/2016|60649|116|12217
IND|11/3/2016|60967|117|12217
CHN|11/3/2016|58500|118|12217
GER|11/3/2016|20808|119|12217
DEN|11/3/2016|53825|120|12217
CRO|11/3/2016|52250|121|12217
IND|11/3/2016|83243|122|12217
FIN|11/3/2016|42726|123|12217
MAS|11/3/2016|52867|124|12217
UGA|11/3/2016|52645|125|12217
INA|11/3/2016|67795|126|12217
MAS|11/3/2016|79695|127|12217
IND|11/3/2016|68139|128|12217
SUI|11/3/2016|10565|129|12217
MAS|11/3/2016|93857|130|12217
FIN|11/3/2016|88856|131|12217
TPE|11/3/2016|67096|132|12217
GER|11/3/2016|77085|133|12217
MAS|11/3/2016|53131|134|12217
THA|11/3/2016|46874|135|12217
DEN|11/3/2016|95604|136|12217
MEX|11/3/2016|97943|137|12217
LTU|11/3/2016|13460|138|12217
RUS|11/3/2016|60783|139|12217
NED|11/3/2016|76973|140|12217
POL|11/3/2016|53381|141|12217
SLO|11/3/2016|79391|142|12217
SWE|11/3/2016|83985|143|12217
JPN|11/3/2016|62063|144|12217
AUS|11/3/2016|20295|145|12217
TPE|11/3/2016|72027|146|12217
CHN|11/3/2016|95930|147|12217
SCO|11/3/2016|62711|148|12217
SWE|11/3/2016|85430|149|12217
CHN|11/3/2016|83303|150|12217
FIN|11/3/2016|83131|151|12217
AUS|11/3/2016|86104|152|12217
INA|11/3/2016|68647|153|12217
THA|11/3/2016|92508|154|12217
DEN|11/3/2016|51053|155|12217
BUL|11/3/2016|15085|156|12217
IND|11/3/2016|95489|157|12217
CAN|11/3/2016|61819|158|12217
TPE|11/3/2016|52983|159|12217
SUI|11/3/2016|53872|160|12217
IRL|11/3/2016|59068|161|12217
CZE|11/3/2016|91381|162|12217
INA|11/3/2016|60413|163|12217
DEN|11/3/2016|37669|164|12217
FRA|11/3/2016|88054|165|12217
SGP|11/3/2016|76115|166|12217
MAS|11/3/2016|64155|167|12217
GER|11/3/2016|51886|168|12217
INA|11/3/2016|57083|169|12217
AUS|11/3/2016|58754|170|12217
INA|11/3/2016|81887|171|12217
GER|11/3/2016|57297|172|12217
KOR|11/3/2016|66513|173|12217
TTO|11/3/2016|26459|174|12217
JPN|11/3/2016|97174|175|12217
DEN|11/3/2016|81860|176|12217
AUT|11/3/2016|78464|177|12217
TPE|11/3/2016|57555|178|12217
INA|11/3/2016|85956|179|12217
AUS|11/3/2016|64561|180|12217
THA|11/3/2016|77315|181|12217
TPE|11/3/2016|85790|182|12217
ENG|11/3/2016|79109|183|12217
INA|11/3/2016|32326|184|12217
TPE|11/3/2016|39748|185|12217
HUN|11/3/2016|56755|186|12217
UZB|11/3/2016|93127|187|12217
INA|11/3/2016|69546|188|12217
FIN|11/3/2016|62470|189|12217
INA|11/3/2016|51599|190|12217
TPE|11/3/2016|59322|191|12217
ENG|11/3/2016|64936|192|12217
SWE|11/3/2016|76972|193|12217
INA|11/3/2016|99280|194|12217
ESP|11/3/2016|71221|195|12217
POL|11/3/2016|37432|196|12217
MAS|11/3/2016|11701|197|12217
BRA|11/3/2016|73532|198|12217
IND|11/3/2016|89672|199|12217
UKR|11/3/2016|82280|200|12217
IND|11/3/2016|82670|201|12217
IND|11/3/2016|81643|202|12217
IRI|11/3/2016|24470|203|12217
TPE|11/3/2016|90800|204|12217
TPE|11/3/2016|91254|205|12217
EGY|11/3/2016|80660|206|12217
SUI|11/3/2016|82717|207|12217
ITA|11/3/2016|54314|208|12217
BUL|11/3/2016|98589|209|12217
SCO|11/3/2016|78485|210|12217
INA|11/3/2016|76618|211|12217
UKR|11/3/2016|52290|212|12217
ITA|11/3/2016|88613|213|12217
IND|11/3/2016|32722|214|12217
NEP|11/3/2016|80608|215|12217
ITA|11/3/2016|56762|216|12217
TPE|11/3/2016|69537|217|12217
SCO|11/3/2016|13641|218|12217
TPE|11/3/2016|91461|219|12217
MAS|11/3/2016|94306|220|12217
ENG|11/3/2016|93386|221|12217
SUR|11/3/2016|78198|222|12217
SVK|11/3/2016|50266|223|12217
JPN|11/3/2016|70730|224|12217
THA|11/3/2016|66321|225|12217
DEN|11/3/2016|94838|226|12217
GER|11/3/2016|58996|227|12217
TPE|11/3/2016|77848|228|12217
THA|11/3/2016|70388|229|12217
FRA|11/3/2016|86743|230|12217
IND|11/3/2016|58670|231|12217
CHN|11/3/2016|91093|232|12217
FRA|11/3/2016|61628|233|12217
GUA|11/3/2016|90459|234|12217
TPE|11/3/2016|65390|235|12217
CHN|11/3/2016|98574|236|12217
POL|11/3/2016|80607|237|12217
KOR|11/3/2016|16714|238|12217
GER|11/3/2016|84815|239|12217
MRI|11/3/2016|64839|240|12217
INA|11/3/2016|83378|241|12217
RUS|11/3/2016|53663|242|12217
SWE|11/3/2016|80036|243|12217
USA|11/3/2016|78628|244|12217
DEN|11/3/2016|90130|245|12217
TUR|11/3/2016|95196|246|12217
DEN|11/3/2016|83938|247|12217
PYF|11/3/2016|55838|248|12217
SWE|11/3/2016|42705|249|12217
CHN|11/3/2016|57762|250|12217
GER|11/3/2016|60652|251|12217
SGP|11/3/2016|97703|252|12217
VIE|11/3/2016|87628|253|12217
AUS|11/3/2016|89199|254|12217
JPN|11/3/2016|69659|255|12217
GUA|11/3/2016|52347|256|12217
TUR|11/3/2016|52056|257|12217
INA|11/3/2016|52738|258|12217
USA|11/3/2016|80787|259|12217
FRA|11/3/2016|61278|260|12217
ALG|11/3/2016|98896|261|12217
