country|date|pid|rank|week
CHN|3/17/2016|75787|1|10877
CHN|3/17/2016|50906|2|10877
MAS|3/17/2016|50152|3|10877
JPN|3/17/2016|89785|4|10877
DEN|3/17/2016|25831|5|10877
DEN|3/17/2016|54431|6|10877
CHN|3/17/2016|12903|7|10877
TPE|3/17/2016|34810|8|10877
INA|3/17/2016|14587|9|10877
IND|3/17/2016|93627|10|10877
CHN|3/17/2016|23736|11|10877
HKG|3/17/2016|14869|12|10877
KOR|3/17/2016|54346|13|10877
KOR|3/17/2016|11704|14|10877
HKG|3/17/2016|53054|15|10877
HKG|3/17/2016|45171|16|10877
IND|3/17/2016|53944|17|10877
DEN|3/17/2016|53753|18|10877
GER|3/17/2016|50858|19|10877
IND|3/17/2016|55351|20|10877
KOR|3/17/2016|64933|21|10877
ENG|3/17/2016|51613|22|10877
CHN|3/17/2016|78769|23|10877
TPE|3/17/2016|67100|24|10877
KOR|3/17/2016|65580|25|10877
CHN|3/17/2016|75787|1|10877
CHN|3/17/2016|50906|2|10877
MAS|3/17/2016|50152|3|10877
JPN|3/17/2016|89785|4|10877
DEN|3/17/2016|25831|5|10877
DEN|3/17/2016|54431|6|10877
CHN|3/17/2016|12903|7|10877
TPE|3/17/2016|34810|8|10877
INA|3/17/2016|14587|9|10877
IND|3/17/2016|93627|10|10877
CHN|3/17/2016|23736|11|10877
HKG|3/17/2016|14869|12|10877
KOR|3/17/2016|54346|13|10877
KOR|3/17/2016|11704|14|10877
HKG|3/17/2016|53054|15|10877
HKG|3/17/2016|45171|16|10877
IND|3/17/2016|53944|17|10877
DEN|3/17/2016|53753|18|10877
GER|3/17/2016|50858|19|10877
IND|3/17/2016|55351|20|10877
KOR|3/17/2016|64933|21|10877
ENG|3/17/2016|51613|22|10877
CHN|3/17/2016|78769|23|10877
TPE|3/17/2016|67100|24|10877
KOR|3/17/2016|65580|25|10877
JPN|3/17/2016|50905|26|10877
IND|3/17/2016|83950|27|10877
THA|3/17/2016|11959|28|10877
HKG|3/17/2016|55280|29|10877
INA|3/17/2016|74154|30|10877
INA|3/17/2016|66990|31|10877
INA|3/17/2016|95661|32|10877
THA|3/17/2016|54513|33|10877
IND|3/17/2016|42776|34|10877
INA|3/17/2016|73442|35|10877
IND|3/17/2016|77003|36|10877
JPN|3/17/2016|47181|37|10877
FRA|3/17/2016|52968|38|10877
ESP|3/17/2016|14251|39|10877
MAS|3/17/2016|89511|40|10877
MAS|3/17/2016|31871|41|10877
JPN|3/17/2016|85394|42|10877
VIE|3/17/2016|14107|43|10877
EST|3/17/2016|51531|44|10877
MAS|3/17/2016|52030|45|10877
RUS|3/17/2016|51682|46|10877
GUA|3/17/2016|54897|47|10877
DEN|3/17/2016|83122|48|10877
CHN|3/17/2016|78828|49|10877
CHN|3/17/2016|71261|50|10877
SGP|3/17/2016|52701|51|10877
TPE|3/17/2016|87375|52|10877
IND|3/17/2016|32722|53|10877
DEN|3/17/2016|91554|54|10877
IRL|3/17/2016|15241|55|10877
BEL|3/17/2016|51690|56|10877
UKR|3/17/2016|54439|57|10877
CUB|3/17/2016|52364|58|10877
POL|3/17/2016|48962|59|10877
MAS|3/17/2016|76106|60|10877
MAS|3/17/2016|92593|61|10877
INA|3/17/2016|50427|62|10877
USA|3/17/2016|46776|63|10877
CHN|3/17/2016|57945|64|10877
UKR|3/17/2016|20301|65|10877
FRA|3/17/2016|38500|66|10877
SWE|3/17/2016|52325|67|10877
