country|date|pid|rank|week
CHN|2/18/2016|75787|1|10700
MAS|2/18/2016|50152|2|10700
DEN|2/18/2016|54431|3|10700
JPN|2/18/2016|89785|4|10700
CHN|2/18/2016|50906|5|10700
DEN|2/18/2016|25831|6|10700
TPE|2/18/2016|34810|7|10700
CHN|2/18/2016|12903|8|10700
IND|2/18/2016|93627|9|10700
INA|2/18/2016|14587|10|10700
CHN|2/18/2016|23736|11|10700
HKG|2/18/2016|14869|12|10700
KOR|2/18/2016|54346|13|10700
KOR|2/18/2016|11704|14|10700
HKG|2/18/2016|53054|15|10700
HKG|2/18/2016|45171|16|10700
IND|2/18/2016|53944|17|10700
ENG|2/18/2016|51613|18|10700
GER|2/18/2016|50858|19|10700
INA|2/18/2016|66990|20|10700
KOR|2/18/2016|64933|21|10700
JPN|2/18/2016|50905|22|10700
TPE|2/18/2016|67100|23|10700
THA|2/18/2016|11959|24|10700
IND|2/18/2016|55351|25|10700
CHN|2/18/2016|75787|1|10700
MAS|2/18/2016|50152|2|10700
DEN|2/18/2016|54431|3|10700
JPN|2/18/2016|89785|4|10700
CHN|2/18/2016|50906|5|10700
DEN|2/18/2016|25831|6|10700
TPE|2/18/2016|34810|7|10700
CHN|2/18/2016|12903|8|10700
IND|2/18/2016|93627|9|10700
INA|2/18/2016|14587|10|10700
CHN|2/18/2016|23736|11|10700
HKG|2/18/2016|14869|12|10700
KOR|2/18/2016|54346|13|10700
KOR|2/18/2016|11704|14|10700
HKG|2/18/2016|53054|15|10700
HKG|2/18/2016|45171|16|10700
IND|2/18/2016|53944|17|10700
ENG|2/18/2016|51613|18|10700
GER|2/18/2016|50858|19|10700
INA|2/18/2016|66990|20|10700
KOR|2/18/2016|64933|21|10700
JPN|2/18/2016|50905|22|10700
TPE|2/18/2016|67100|23|10700
THA|2/18/2016|11959|24|10700
IND|2/18/2016|55351|25|10700
DEN|2/18/2016|53753|26|10700
IND|2/18/2016|83950|27|10700
HKG|2/18/2016|55280|28|10700
KOR|2/18/2016|65580|29|10700
CHN|2/18/2016|78769|30|10700
JPN|2/18/2016|47181|31|10700
THA|2/18/2016|54513|32|10700
INA|2/18/2016|74154|33|10700
INA|2/18/2016|95661|34|10700
FRA|2/18/2016|52968|35|10700
INA|2/18/2016|73442|36|10700
IND|2/18/2016|42776|37|10700
MAS|2/18/2016|89511|38|10700
MAS|2/18/2016|31871|39|10700
ESP|2/18/2016|14251|40|10700
IND|2/18/2016|77003|41|10700
VIE|2/18/2016|14107|42|10700
MAS|2/18/2016|52030|43|10700
GUA|2/18/2016|54897|44|10700
EST|2/18/2016|51531|45|10700
JPN|2/18/2016|85394|46|10700
MAS|2/18/2016|92593|47|10700
IRL|2/18/2016|15241|48|10700
SGP|2/18/2016|52701|49|10700
RUS|2/18/2016|51682|50|10700
CHN|2/18/2016|71261|51|10700
IND|2/18/2016|32722|52|10700
JPN|2/18/2016|91280|53|10700
DEN|2/18/2016|83122|54|10700
TPE|2/18/2016|87375|55|10700
CHN|2/18/2016|78828|56|10700
CUB|2/18/2016|52364|57|10700
BEL|2/18/2016|51690|58|10700
FRA|2/18/2016|38500|59|10700
INA|2/18/2016|50427|60|10700
AUT|2/18/2016|54459|61|10700
ISR|2/18/2016|52953|62|10700
JPN|2/18/2016|63707|63|10700
UKR|2/18/2016|54439|64|10700
USA|2/18/2016|46776|65|10700
MAS|2/18/2016|76106|66|10700
