country|date|pid|rank|week
CHN|9/23/2015|75787|1|9775
DEN|9/23/2015|54431|2|9775
CHN|9/23/2015|50906|3|9775
JPN|9/23/2015|89785|4|9775
IND|9/23/2015|93627|5|9775
TPE|9/23/2015|34810|6|9775
DEN|9/23/2015|25831|7|9775
IND|9/23/2015|53944|8|9775
CHN|9/23/2015|12903|9|9775
KOR|9/23/2015|54346|10|9775
CHN|9/23/2015|23736|11|9775
INA|9/23/2015|14587|12|9775
HKG|9/23/2015|14869|13|9775
GER|9/23/2015|50858|14|9775
HKG|9/23/2015|53054|15|9775
IND|9/23/2015|83950|16|9775
DEN|9/23/2015|53753|17|9775
KOR|9/23/2015|11704|18|9775
CHN|9/23/2015|78769|19|9775
ENG|9/23/2015|51613|20|9775
THA|9/23/2015|54513|21|9775
JPN|9/23/2015|50905|22|9775
TPE|9/23/2015|67100|23|9775
MAS|9/23/2015|50152|24|9775
IND|9/23/2015|55351|25|9775
CHN|9/23/2015|75787|1|9775
DEN|9/23/2015|54431|2|9775
CHN|9/23/2015|50906|3|9775
JPN|9/23/2015|89785|4|9775
IND|9/23/2015|93627|5|9775
TPE|9/23/2015|34810|6|9775
DEN|9/23/2015|25831|7|9775
IND|9/23/2015|53944|8|9775
CHN|9/23/2015|12903|9|9775
KOR|9/23/2015|54346|10|9775
CHN|9/23/2015|23736|11|9775
INA|9/23/2015|14587|12|9775
HKG|9/23/2015|14869|13|9775
GER|9/23/2015|50858|14|9775
HKG|9/23/2015|53054|15|9775
IND|9/23/2015|83950|16|9775
DEN|9/23/2015|53753|17|9775
KOR|9/23/2015|11704|18|9775
CHN|9/23/2015|78769|19|9775
ENG|9/23/2015|51613|20|9775
THA|9/23/2015|54513|21|9775
JPN|9/23/2015|50905|22|9775
TPE|9/23/2015|67100|23|9775
MAS|9/23/2015|50152|24|9775
IND|9/23/2015|55351|25|9775
INA|9/23/2015|66990|26|9775
JPN|9/23/2015|47181|27|9775
THA|9/23/2015|11959|28|9775
HKG|9/23/2015|55280|29|9775
HKG|9/23/2015|45171|30|9775
KOR|9/23/2015|64933|31|9775
FRA|9/23/2015|52968|32|9775
MAS|9/23/2015|52030|33|9775
IRL|9/23/2015|15241|34|9775
IND|9/23/2015|42776|35|9775
JPN|9/23/2015|63707|36|9775
INA|9/23/2015|73442|37|9775
VIE|9/23/2015|14107|38|9775
MAS|9/23/2015|89511|39|9775
KOR|9/23/2015|65580|40|9775
ISR|9/23/2015|52953|41|9775
INA|9/23/2015|74154|42|9775
IND|9/23/2015|32722|43|9775
ESP|9/23/2015|14251|44|9775
INA|9/23/2015|52738|45|9775
RUS|9/23/2015|51682|46|9775
JPN|9/23/2015|91280|47|9775
