country|date|pid|rank|week
MAS|11/6/2014|50152|1|7845
CHN|11/6/2014|75787|2|7845
DEN|11/6/2014|54431|3|7845
INA|11/6/2014|14587|4|7845
JPN|11/6/2014|63707|5|7845
CHN|11/6/2014|23736|6|7845
KOR|11/6/2014|54346|7|7845
TPE|11/6/2014|34810|8|7845
CHN|11/6/2014|12903|9|7845
DEN|11/6/2014|53753|10|7845
HKG|11/6/2014|14869|11|7845
JPN|11/6/2014|89785|12|7845
DEN|11/6/2014|25831|13|7845
CHN|11/6/2014|50906|14|7845
THA|11/6/2014|11959|15|7845
IND|11/6/2014|93627|16|7845
IND|11/6/2014|53944|17|7845
VIE|11/6/2014|14107|18|7845
JPN|11/6/2014|50905|19|7845
INA|11/6/2014|51599|20|7845
HKG|11/6/2014|53054|21|7845
CHN|11/6/2014|55380|22|7845
FRA|11/6/2014|52968|23|7845
MAS|11/6/2014|52030|24|7845
GER|11/6/2014|50858|25|7845
MAS|11/6/2014|50152|1|7845
CHN|11/6/2014|75787|2|7845
DEN|11/6/2014|54431|3|7845
INA|11/6/2014|14587|4|7845
JPN|11/6/2014|63707|5|7845
CHN|11/6/2014|23736|6|7845
KOR|11/6/2014|54346|7|7845
TPE|11/6/2014|34810|8|7845
CHN|11/6/2014|12903|9|7845
DEN|11/6/2014|53753|10|7845
HKG|11/6/2014|14869|11|7845
JPN|11/6/2014|89785|12|7845
DEN|11/6/2014|25831|13|7845
CHN|11/6/2014|50906|14|7845
THA|11/6/2014|11959|15|7845
IND|11/6/2014|93627|16|7845
IND|11/6/2014|53944|17|7845
VIE|11/6/2014|14107|18|7845
JPN|11/6/2014|50905|19|7845
INA|11/6/2014|51599|20|7845
HKG|11/6/2014|53054|21|7845
CHN|11/6/2014|55380|22|7845
FRA|11/6/2014|52968|23|7845
MAS|11/6/2014|52030|24|7845
GER|11/6/2014|50858|25|7845
JPN|11/6/2014|47181|26|7845
IND|11/6/2014|83950|27|7845
TPE|11/6/2014|67100|28|7845
INA|11/6/2014|66990|29|7845
ENG|11/6/2014|51613|30|7845
THA|11/6/2014|54513|31|7845
KOR|11/6/2014|64933|32|7845
IRL|11/6/2014|15241|33|7845
SWE|11/6/2014|52325|34|7845
HKG|11/6/2014|45171|35|7845
HKG|11/6/2014|55280|36|7845
NED|11/6/2014|10319|37|7845
IND|11/6/2014|25925|38|7845
CHN|11/6/2014|42369|39|7845
RUS|11/6/2014|53924|40|7845
INA|11/6/2014|52738|41|7845
IND|11/6/2014|42776|42|7845
JPN|11/6/2014|61799|43|7845
CHN|11/6/2014|93496|44|7845
GER|11/6/2014|51886|45|7845
