country|date|pid|rank|week
CHN|7/23/2015|75787|1|9416
DEN|7/23/2015|54431|2|9416
IND|7/23/2015|93627|3|9416
JPN|7/23/2015|89785|4|9416
CHN|7/23/2015|50906|5|9416
TPE|7/23/2015|34810|6|9416
DEN|7/23/2015|25831|7|9416
CHN|7/23/2015|23736|8|9416
KOR|7/23/2015|54346|9|9416
IND|7/23/2015|53944|10|9416
CHN|7/23/2015|12903|11|9416
IND|7/23/2015|83950|12|9416
GER|7/23/2015|50858|13|9416
HKG|7/23/2015|14869|14|9416
DEN|7/23/2015|53753|15|9416
INA|7/23/2015|14587|16|9416
KOR|7/23/2015|11704|17|9416
CHN|7/23/2015|78769|18|9416
ENG|7/23/2015|51613|19|9416
HKG|7/23/2015|53054|20|9416
INA|7/23/2015|66990|21|9416
THA|7/23/2015|54513|22|9416
JPN|7/23/2015|47181|23|9416
TPE|7/23/2015|67100|24|9416
JPN|7/23/2015|50905|25|9416
CHN|7/23/2015|75787|1|9416
DEN|7/23/2015|54431|2|9416
IND|7/23/2015|93627|3|9416
JPN|7/23/2015|89785|4|9416
CHN|7/23/2015|50906|5|9416
TPE|7/23/2015|34810|6|9416
DEN|7/23/2015|25831|7|9416
CHN|7/23/2015|23736|8|9416
KOR|7/23/2015|54346|9|9416
IND|7/23/2015|53944|10|9416
CHN|7/23/2015|12903|11|9416
IND|7/23/2015|83950|12|9416
GER|7/23/2015|50858|13|9416
HKG|7/23/2015|14869|14|9416
DEN|7/23/2015|53753|15|9416
INA|7/23/2015|14587|16|9416
KOR|7/23/2015|11704|17|9416
CHN|7/23/2015|78769|18|9416
ENG|7/23/2015|51613|19|9416
HKG|7/23/2015|53054|20|9416
INA|7/23/2015|66990|21|9416
THA|7/23/2015|54513|22|9416
JPN|7/23/2015|47181|23|9416
TPE|7/23/2015|67100|24|9416
JPN|7/23/2015|50905|25|9416
IRL|7/23/2015|15241|26|9416
THA|7/23/2015|11959|27|9416
HKG|7/23/2015|45171|28|9416
HKG|7/23/2015|55280|29|9416
FRA|7/23/2015|52968|30|9416
IND|7/23/2015|42776|31|9416
IND|7/23/2015|55351|32|9416
KOR|7/23/2015|64933|33|9416
VIE|7/23/2015|14107|34|9416
INA|7/23/2015|73442|35|9416
INA|7/23/2015|52738|36|9416
JPN|7/23/2015|63707|37|9416
MAS|7/23/2015|89511|38|9416
JPN|7/23/2015|91280|39|9416
MAS|7/23/2015|52030|40|9416
RUS|7/23/2015|51682|41|9416
ESP|7/23/2015|14251|42|9416
FIN|7/23/2015|15453|43|9416
IND|7/23/2015|32722|44|9416
DEN|7/23/2015|51053|45|9416
MAS|7/23/2015|50152|46|9416
SGP|7/23/2015|52701|47|9416
JPN|7/23/2015|61799|48|9416
GUA|7/23/2015|54897|49|9416
CZE|7/23/2015|15585|50|9416
ISR|7/23/2015|52953|51|9416
TPE|7/23/2015|87375|52|9416
DEN|7/23/2015|83122|53|9416
IND|7/23/2015|51598|54|9416
AUT|7/23/2015|56274|55|9416
USA|7/23/2015|46776|56|9416
FRA|7/23/2015|38500|57|9416
INA|7/23/2015|61797|58|9416
NED|7/23/2015|10319|59|9416
CUB|7/23/2015|52364|60|9416
DEN|7/23/2015|70937|61|9416
MAS|7/23/2015|53131|62|9416
UKR|7/23/2015|54439|63|9416
SWE|7/23/2015|52325|64|9416
POL|7/23/2015|48962|65|9416
AUT|7/23/2015|54459|66|9416
CZE|7/23/2015|95385|67|9416
BEL|7/23/2015|51690|68|9416
UKR|7/23/2015|20301|69|9416
USA|7/23/2015|74872|70|9416
EST|7/23/2015|51531|71|9416
LTU|7/23/2015|13460|72|9416
INA|7/23/2015|74154|73|9416
FIN|7/23/2015|54484|74|9416
BRA|7/23/2015|62506|75|9416
KOR|7/23/2015|65580|76|9416
ENG|7/23/2015|14078|77|9416
MAS|7/23/2015|52867|78|9416
BRA|7/23/2015|96429|79|9416
GER|7/23/2015|51886|80|9416
NED|7/23/2015|88679|81|9416
ITA|7/23/2015|54234|82|9416
ENG|7/23/2015|88523|83|9416
POL|7/23/2015|53381|84|9416
THA|7/23/2015|46874|85|9416
USA|7/23/2015|60178|86|9416
INA|7/23/2015|95661|87|9416
AUT|7/23/2015|88065|88|9416
DEN|7/23/2015|53825|89|9416
MAS|7/23/2015|52864|90|9416
DEN|7/23/2015|37669|91|9416
GER|7/23/2015|57297|92|9416
DEN|7/23/2015|94321|93|9416
FRA|7/23/2015|89506|94|9416
MAS|7/23/2015|31871|95|9416
TPE|7/23/2015|91665|96|9416
MAS|7/23/2015|92593|97|9416
MAS|7/23/2015|76106|98|9416
NED|7/23/2015|48202|99|9416
ITA|7/23/2015|15286|100|9416
CHN|7/23/2015|71261|101|9416
FRA|7/23/2015|89416|102|9416
NOR|7/23/2015|20711|103|9416
SCO|7/23/2015|54204|104|9416
UKR|7/23/2015|52290|105|9416
SUI|7/23/2015|53872|106|9416
BEL|7/23/2015|25625|107|9416
SWE|7/23/2015|67656|108|9416
BRA|7/23/2015|73532|109|9416
PER|7/23/2015|54555|110|9416
SRI|7/23/2015|14004|111|9416
MAS|7/23/2015|87117|112|9416
TPE|7/23/2015|91254|113|9416
GUA|7/23/2015|23996|114|9416
RSA|7/23/2015|38907|115|9416
INA|7/23/2015|50427|116|9416
SUI|7/23/2015|10565|117|9416
CAN|7/23/2015|42227|118|9416
JPN|7/23/2015|85394|119|9416
MEX|7/23/2015|96461|120|9416
INA|7/23/2015|86149|121|9416
NED|7/23/2015|76973|122|9416
PER|7/23/2015|13762|123|9416
INA|7/23/2015|62187|124|9416
IND|7/23/2015|77003|125|9416
BUL|7/23/2015|15085|126|9416
MAS|7/23/2015|67654|127|9416
KOR|7/23/2015|99672|128|9416
RUS|7/23/2015|60783|129|9416
DEN|7/23/2015|96545|130|9416
HKG|7/23/2015|51306|131|9416
MEX|7/23/2015|93101|132|9416
INA|7/23/2015|69546|133|9416
SGP|7/23/2015|76115|134|9416
MAS|7/23/2015|52699|135|9416
IND|7/23/2015|60967|136|9416
UGA|7/23/2015|52645|137|9416
ENG|7/23/2015|64936|138|9416
INA|7/23/2015|67795|139|9416
AUS|7/23/2015|90603|140|9416
TUR|7/23/2015|95196|141|9416
INA|7/23/2015|32326|142|9416
THA|7/23/2015|29449|143|9416
MAS|7/23/2015|93857|144|9416
SLO|7/23/2015|79391|145|9416
