country|date|pid|rank|week
MAS|8/18/2016|50152|1|11691
CHN|8/18/2016|75787|2|11691
CHN|8/18/2016|50906|3|11691
DEN|8/18/2016|25831|4|11691
DEN|8/18/2016|54431|5|11691
CHN|8/18/2016|12903|6|11691
TPE|8/18/2016|34810|7|11691
KOR|8/18/2016|54346|8|11691
INA|8/18/2016|14587|9|11691
DEN|8/18/2016|53753|10|11691
IND|8/18/2016|93627|11|11691
HKG|8/18/2016|14869|12|11691
HKG|8/18/2016|45171|13|11691
GER|8/18/2016|50858|14|11691
ENG|8/18/2016|51613|15|11691
KOR|8/18/2016|64933|16|11691
HKG|8/18/2016|53054|17|11691
CHN|8/18/2016|23736|18|11691
INA|8/18/2016|74154|19|11691
HKG|8/18/2016|55280|20|11691
KOR|8/18/2016|65580|21|11691
IND|8/18/2016|55351|22|11691
INA|8/18/2016|73442|23|11691
THA|8/18/2016|54513|24|11691
JPN|8/18/2016|50905|25|11691
MAS|8/18/2016|50152|1|11691
CHN|8/18/2016|75787|2|11691
CHN|8/18/2016|50906|3|11691
DEN|8/18/2016|25831|4|11691
DEN|8/18/2016|54431|5|11691
CHN|8/18/2016|12903|6|11691
TPE|8/18/2016|34810|7|11691
KOR|8/18/2016|54346|8|11691
INA|8/18/2016|14587|9|11691
DEN|8/18/2016|53753|10|11691
IND|8/18/2016|93627|11|11691
HKG|8/18/2016|14869|12|11691
HKG|8/18/2016|45171|13|11691
GER|8/18/2016|50858|14|11691
ENG|8/18/2016|51613|15|11691
KOR|8/18/2016|64933|16|11691
HKG|8/18/2016|53054|17|11691
CHN|8/18/2016|23736|18|11691
INA|8/18/2016|74154|19|11691
HKG|8/18/2016|55280|20|11691
KOR|8/18/2016|65580|21|11691
IND|8/18/2016|55351|22|11691
INA|8/18/2016|73442|23|11691
THA|8/18/2016|54513|24|11691
JPN|8/18/2016|50905|25|11691
INA|8/18/2016|50427|26|11691
TPE|8/18/2016|67100|27|11691
IND|8/18/2016|83950|28|11691
MAS|8/18/2016|31871|29|11691
THA|8/18/2016|11959|30|11691
INA|8/18/2016|95661|31|11691
KOR|8/18/2016|11704|32|11691
VIE|8/18/2016|14107|33|11691
ESP|8/18/2016|14251|34|11691
TPE|8/18/2016|87375|35|11691
IND|8/18/2016|42776|36|11691
MAS|8/18/2016|89511|37|11691
IND|8/18/2016|77003|38|11691
FRA|8/18/2016|52968|39|11691
CHN|8/18/2016|78828|40|11691
CHN|8/18/2016|57945|41|11691
DEN|8/18/2016|83122|42|11691
DEN|8/18/2016|91554|43|11691
CHN|8/18/2016|71261|44|11691
EST|8/18/2016|51531|45|11691
JPN|8/18/2016|57823|46|11691
MAS|8/18/2016|92593|47|11691
JPN|8/18/2016|85394|48|11691
GUA|8/18/2016|54897|49|11691
SWE|8/18/2016|52325|50|11691
BEL|8/18/2016|51690|51|11691
JPN|8/18/2016|47181|52|11691
MAS|8/18/2016|76106|53|11691
CHN|8/18/2016|78769|54|11691
SGP|8/18/2016|52701|55|11691
ISR|8/18/2016|52953|56|11691
JPN|8/18/2016|91280|57|11691
POL|8/18/2016|48962|58|11691
POR|8/18/2016|57034|59|11691
MAS|8/18/2016|52030|60|11691
RUS|8/18/2016|51682|61|11691
CUB|8/18/2016|52364|62|11691
FRA|8/18/2016|89506|63|11691
BRA|8/18/2016|96429|64|11691
FRA|8/18/2016|89416|65|11691
DEN|8/18/2016|70937|66|11691
USA|8/18/2016|46776|67|11691
AUT|8/18/2016|54459|68|11691
IND|8/18/2016|53944|69|11691
INA|8/18/2016|66990|70|11691
TPE|8/18/2016|91665|71|11691
IRL|8/18/2016|15241|72|11691
UKR|8/18/2016|20301|73|11691
KOR|8/18/2016|68718|74|11691
CAN|8/18/2016|42227|75|11691
IND|8/18/2016|51598|76|11691
RSA|8/18/2016|38907|77|11691
THA|8/18/2016|29449|78|11691
MAS|8/18/2016|87117|79|11691
FRA|8/18/2016|38500|80|11691
CZE|8/18/2016|15585|81|11691
UKR|8/18/2016|54439|82|11691
CZE|8/18/2016|95385|83|11691
FIN|8/18/2016|15453|84|11691
MEX|8/18/2016|96461|85|11691
IND|8/18/2016|85472|86|11691
ITA|8/18/2016|54234|87|11691
UGA|8/18/2016|52645|88|11691
DEN|8/18/2016|96545|89|11691
AUT|8/18/2016|56274|90|11691
DEN|8/18/2016|53825|91|11691
INA|8/18/2016|61797|92|11691
SRI|8/18/2016|14004|93|11691
IND|8/18/2016|32722|94|11691
MEX|8/18/2016|93101|95|11691
NOR|8/18/2016|20711|96|11691
LTU|8/18/2016|13460|97|11691
CHN|8/18/2016|58500|98|11691
ENG|8/18/2016|88523|99|11691
FIN|8/18/2016|54484|100|11691
USA|8/18/2016|60178|101|11691
THA|8/18/2016|80800|102|11691
ITA|8/18/2016|15286|103|11691
JPN|8/18/2016|61799|104|11691
