country|date|pid|rank|week
JPN|10/11/2018|89785|1|19041
CHN|10/11/2018|57945|2|19041
DEN|10/11/2018|25831|3|19041
TPE|10/11/2018|34810|4|19041
MAS|10/11/2018|50152|5|19041
IND|10/11/2018|93627|6|19041
CHN|10/11/2018|75787|7|19041
KOR|10/11/2018|54346|8|19041
INA|10/11/2018|95661|9|19041
JPN|10/11/2018|85394|10|19041
INA|10/11/2018|14587|11|19041
HKG|10/11/2018|45171|12|19041
INA|10/11/2018|73442|13|19041
CHN|10/11/2018|50906|14|19041
IND|10/11/2018|83950|15|19041
THA|10/11/2018|29449|16|19041
DEN|10/11/2018|91554|17|19041
THA|10/11/2018|92508|18|19041
JPN|10/11/2018|57823|19|19041
DEN|10/11/2018|62855|20|19041
THA|10/11/2018|46874|21|19041
HKG|10/11/2018|55280|22|19041
IND|10/11/2018|77003|23|19041
FRA|10/11/2018|52968|24|19041
KOR|10/11/2018|11704|25|19041
IND|10/11/2018|42776|26|19041
DEN|10/11/2018|53753|27|19041
TPE|10/11/2018|87375|28|19041
KOR|10/11/2018|64933|29|19041
MAS|10/11/2018|52864|30|19041
DEN|10/11/2018|54431|31|19041
JPN|10/11/2018|91280|32|19041
NED|10/11/2018|76973|33|19041
CHN|10/11/2018|71261|34|19041
INA|10/11/2018|74154|35|19041
ENG|10/11/2018|51613|36|19041
JPN|10/11/2018|64179|37|19041
TPE|10/11/2018|67100|38|19041
BRA|10/11/2018|96429|39|19041
MAS|10/11/2018|52030|40|19041
KOR|10/11/2018|65580|41|19041
CHN|10/11/2018|78828|42|19041
MAS|10/11/2018|81561|43|19041
FRA|10/11/2018|89416|44|19041
ISR|10/11/2018|52953|45|19041
ENG|10/11/2018|88523|46|19041
KOR|10/11/2018|68718|47|19041
THA|10/11/2018|54513|48|19041
CHN|10/11/2018|77427|49|19041
ESP|10/11/2018|14251|50|19041
THA|10/11/2018|58963|51|19041
HKG|10/11/2018|94780|52|19041
HKG|10/11/2018|14869|53|19041
VIE|10/11/2018|14107|54|19041
IND|10/11/2018|55351|55|19041
DEN|10/11/2018|59420|56|19041
INA|10/11/2018|61797|57|19041
RUS|10/11/2018|51682|58|19041
CHN|10/11/2018|95930|59|19041
TPE|10/11/2018|91665|60|19041
IND|10/11/2018|53944|61|19041
IND|10/11/2018|25925|62|19041
IND|10/11/2018|60967|63|19041
JPN|10/11/2018|61799|64|19041
DEN|10/11/2018|83122|65|19041
INA|10/11/2018|81887|66|19041
INA|10/11/2018|85956|67|19041
FRA|10/11/2018|38500|68|19041
FRA|10/11/2018|61628|69|19041
CAN|10/11/2018|93791|70|19041
INA|10/11/2018|50427|71|19041
DEN|10/11/2018|96545|72|19041
THA|10/11/2018|80800|73|19041
FIN|10/11/2018|92655|74|19041
MAS|10/11/2018|31871|75|19041
MAS|10/11/2018|84838|76|19041
FRA|10/11/2018|89506|77|19041
VIE|10/11/2018|87628|78|19041
RUS|10/11/2018|93878|79|19041
IND|10/11/2018|32722|80|19041
EST|10/11/2018|51531|81|19041
ENG|10/11/2018|90842|82|19041
UKR|10/11/2018|20301|83|19041
TPE|10/11/2018|91254|84|19041
MAS|10/11/2018|87117|85|19041
GUA|10/11/2018|54897|86|19041
IND|10/11/2018|68870|87|19041
ESP|10/11/2018|71221|88|19041
MRI|10/11/2018|64839|89|19041
BEL|10/11/2018|25625|90|19041
GER|10/11/2018|55505|91|19041
CZE|10/11/2018|95385|92|19041
MAS|10/11/2018|92796|93|19041
JPN|10/11/2018|97174|94|19041
IND|10/11/2018|62720|95|19041
IRL|10/11/2018|85095|96|19041
CZE|10/11/2018|91381|97|19041
TUR|10/11/2018|66694|98|19041
